ID,SC,DC,EC,IC,LAC,BC,NC
329,5.05E+07,192,0.18924515,3.6122704,1.0416666,1320364.9,24.083012
204,3.13E+07,86,0.14960362,3.5318027,1.1860465,502024.84,5.140847
3578,2.96E+07,101,0.14626905,3.5529597,1.2871287,524551.25,9.014882
1570,2.86E+07,81,0.14404927,3.5230408,3.3580246,446755.6,16.848337
2219,2.66E+07,140,0.13259257,3.587544,1.2571429,848499.44,14.316584
4055,2.04E+07,135,0.12057618,3.5842285,1.4518518,950602.25,18.364899
2139,2.03E+07,68,0.120618366,3.4948137,2.0294118,242897.61,6.943242
4527,1.85E+07,49,0.11330148,3.4288013,2.367347,243995.67,6.4838734
98,1.84E+07,88,0.1099154,3.5350554,2.6818182,421738.22,17.439484
2339,1.73E+07,66,0.10199279,3.4894705,4.3333335,177660.47,17.011143
3720,1.67E+07,66,0.10957082,3.4894707,1,280648.66,2.8288305
1837,1.65E+07,58,0.109078385,3.4650393,0.7241379,147641.86,2.39126
3722,1.51E+07,58,0.10029467,3.4650393,4.62069,185497.2,16.604868
1522,1.49E+07,57,0.103370875,3.4616122,1.2280701,237383.39,3.9430237
3674,1.45E+07,44,0.087457545,3.4029639,7.409091,68297.4,18.589537
3949,1.43E+07,45,0.08491062,3.408538,7.3777776,59643.94,19.94249
1520,1.32E+07,46,0.097161986,3.4138744,0.47826087,161598.86,0.959945
4819,1.28E+07,45,0.095940486,3.408538,1.6,132088.12,2.8918226
4895,1.22E+07,45,0.094161086,3.408538,1.6,261003.02,5.7968583
2500,1.16E+07,59,0.08801745,3.4684176,2.5084746,205861.2,8.7060995
3277,1.06E+07,48,0.08743403,3.4240685,0.8333333,182006.1,2.0422604
1124,1.06E+07,51,0.08537819,3.4378622,1.8431373,119358.53,5.452399
3056,1.03E+07,40,0.067691244,3.377978,8.55,26571.162,20.839436
1895,1.01E+07,32,0.07116533,3.3119407,7.25,34617.16,13.643487
773,1.00E+07,47,0.0730971,3.419036,3.8723404,90413.43,9.763456
4947,9963658,41,0.06837711,3.3846939,7.3170733,57926.473,18.71512
2128,9637823,52,0.079760745,3.4421656,2.4230769,101265.25,8.825156
3286,9356990,68,0.07973677,3.4948137,1.0882353,303726.4,6.30043
2909,8753970,38,0.07681652,3.3638465,3.4736843,89870.37,8.285261
1128,8633052,44,0.07850056,3.4029639,2.7272727,128521.87,6.750242
300,8591443,39,0.07864973,3.371032,0.8717949,114023.17,2.1264687
3952,8569527,36,0.07860511,3.3481734,0.5,142211.39,0.8417072
2747,8568832,158,0.07735716,3.59788,0.07594936,1080777.5,0.99351984
175,8442431,37,0.07775086,3.3561752,0.8108108,95824.555,2.530808
4734,8238343,33,0.062072165,3.3216748,6.969697,11019.742,12.646538
630,8165139,54,0.07674526,3.4503195,0.8148148,201867,2.7134795
2491,7761606.5,32,0.07481152,3.3119402,0.8125,98653.9,1.3681844
3868,7745175,21,0.06629509,3.1536982,6.285714,28524.316,7.189423
1754,7311723.5,35,0.07142661,3.3397765,1.8857143,113713.37,3.3846781
1592,7291470.5,32,0.07224476,3.3119402,0.5,85503.73,0.7880929
365,7276355,63,0.071255215,3.4810452,1.0793651,276620.47,4.307321
1567,7215009,56,0.06949276,3.4579513,0.5714286,159683.19,1.8764899
2173,7071639.5,28,0.056591757,3.2666924,8.571428,13848.443,14.712131
3992,6984220.5,29,0.056418996,3.2790558,8.206897,12501.881,13.544755
4422,6567348,40,0.06607137,3.377978,3.8,95716.16,8.513711
1431,6551206.5,64,0.06848601,3.4839714,2.5,243434.34,13.344096
115,6493370.5,59,0.06818998,3.4684176,2.5762713,252588.39,9.42666
2737,6179162.5,27,0.066544384,3.2535808,0.7407407,45819.26,0.9114219
2161,6139770,24,0.054114595,3.208867,6.5833335,6934.5444,8.852681
4034,5907043,30,0.065155536,3.2905505,0.6,79003.78,1.3225182
361,5700258.5,37,0.06397681,3.3561754,0.5945946,101728.1,0.93848425
640,5592079.5,37,0.06328414,3.3561752,0.8648649,101690.98,1.7201031
3208,5470999.5,37,0.06287842,3.3561752,1.8918918,88603.19,5.476437
2362,5461318.5,61,0.06246784,3.474924,1.9672132,295966.88,8.782367
4353,5451941,49,0.06217625,3.4288013,1.4693878,159182.28,7.843524
1467,5338316,39,0.06180322,3.371032,0.974359,83605.51,3.2766025
577,5065391.5,30,0.05847701,3.2905505,2.7333333,67681.49,4.248909
4597,5032650.5,20,0.050682988,3.1323743,7,20886.531,8.246272
4775,5020291,23,0.05008547,3.1918278,5.2173915,24094.465,6.146988
2071,4953048.5,45,0.057539873,3.408538,1.1111112,173767.25,2.379836
1709,4935372.5,40,0.059304316,3.377978,1.25,118830.86,3.7173278
3189,4917423,33,0.0491253,3.3216748,4.7272725,42074.504,10.771257
1886,4775268.5,23,0.05844401,3.1918278,1.9130435,39220.836,2.41904
846,4613312,24,0.04518033,3.208867,6.5833335,11168.427,9.624755
2707,4505073,39,0.05691796,3.371032,0.35897437,109412.57,1.0812211
3977,4439252,25,0.054609936,3.2248673,2.08,86709.09,2.4190476
5069,4429238.5,17,0.054467924,3.0564167,2.1176472,70933.03,2.3875
1884,4385500,46,0.04970701,3.4138744,4.130435,104737.23,16.796978
1424,4304528,42,0.05521856,3.3909485,1.5238096,154683.34,5.3196726
