ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,114000000,7,0.008453819,2.6630142,3.7142856,311.05936,5.3
3,79100000,2,0.007043816,1.7130375,1,0,2
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,1947.4637,1,3.49E-05,1.332704,0,0,0
9,129000000,6,0.008984796,2.5421555,2,5516.08,2.4
10,55500000,2,0.005898946,1.7130375,1,0,2
11,3828436.5,2,0.001548718,1.7130375,0,176.83391,0
12,9810184,4,0.002480556,2.2198277,0,666.24677,0
13,13700000,11,0.002596907,2.995159,2.1818182,6408.495,2.6472223
14,5704677,6,0.001891447,2.5421555,0,5266.258,0
15,16636.396,2,8.17E-05,1.7130375,0,407.00775,0
16,50600000,12,0.005632575,3.0538435,1,13686.867,1.1701299
17,49500000,5,0.005568726,2.3971367,0,14305.151,0
18,161857.17,2,0.000318,1.7130375,0,288.1186,0
19,14400000,2,0.003008809,1.7130375,0,1144.5646,0
20,2890000000,19,0.042558756,3.3271744,1.5789474,11493.602,1.6958333
21,152000000,12,0.009765758,3.0538435,1.5,12741.755,1.7974026
22,61000000,6,0.006185195,2.5421555,1.6666666,2503.754,2
23,99400000,10,0.007853312,2.928774,0.6,22185.346,0.6666667
24,54400000,5,0.005838518,2.3971367,0,6055.5386,0
25,2630000000,26,0.04063266,3.4771256,2.5384614,19392.494,4.875241
26,810809.7,4,0.000557,2.2198277,0.5,6047.4497,0.6666667
27,38021.05,1,0.000129,1.332704,0,0,0
28,166000000,4,0.010192857,2.2198277,0.5,2212.001,0.6666667
29,402790.12,1,0.000501,1.332704,0,0,0
30,980400.7,3,0.000784,1.9981555,0,1117.8092,0
31,81400000,7,0.007146055,2.6630142,0.85714287,1727.9734,1
32,60700000,3,0.006170385,1.9981555,0.6666667,539.4902,1
33,36400000,9,0.004780487,2.8528862,0.22222222,3643.1804,0.25
34,5461.0083,1,5.59E-05,1.332704,0,0,0
35,113000000,3,0.00842177,1.9981555,0.6666667,814.5144,1
36,178000000,21,0.010578028,3.3782985,2.857143,30748.11,5.608586
37,43542.656,2,0.000165,1.7130375,0,10235.168,0
38,14500000,3,0.003014388,1.9981555,0.6666667,748.802,1
39,17400000,4,0.003305673,2.2198277,0,5950.6284,0
40,176000000,13,0.010509145,3.105926,1.2307693,13179.47,1.3333334
41,226000000,5,0.011896118,2.3971367,1.2,4814.8613,1.5
42,83.79856,1,7.17E-06,1.332704,0,0,0
43,470000000,11,0.017164659,2.995159,1.0909091,9746.863,1.4333333
44,598000000,28,0.019367246,3.5082867,1.4285715,66412.21,2.68356
45,1140751.6,3,0.000843,1.9981555,0.6666667,1250.5002,1
46,150000000,19,0.009688458,3.3271744,8.842105,13985.333,11.991613
47,171687.73,1,0.000328,1.332704,0,0,0
48,98800000,14,0.007872577,3.152527,0.71428573,32061.432,1.9205128
49,0,0,0,0,0,0,0
