ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,362000000,5,0.007166596,2.3997977,4,0,5
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,7025.316,1,3.16E-05,1.3335222,0,0,0
9,824000000,7,0.010818131,2.6662998,1.4285715,6392.853,1.8
10,230000000,2,0.005711922,1.714396,0,231.87909,0
11,9094298,2,0.001136308,1.714396,0,245.09898,0
12,400000000,9,0.007534514,2.8566573,0.6666667,3089.5886,0.75
13,94100000,15,0.003386063,3.199198,2.4,12863.982,3.3261905
14,24200000,5,0.001853293,2.3997977,0,5109.225,0
15,13900000,3,0.001403963,1.9999994,0,1751.0476,0
16,212000000,12,0.005492735,3.0581703,1.1666666,15451.096,1.290909
17,158000000,5,0.00474365,2.3997977,0,13833.108,0
18,448851.47,2,0.000252,1.714396,0,374.27084,0
19,79800000,2,0.003367324,1.714396,0,1661.0892,0
20,17800000000,23,0.05032803,3.4275243,2,13215.887,2.131016
21,2010000000,19,0.016888823,3.3323135,2.4210527,12921.546,3.5
22,1110000000,10,0.01255884,2.932749,1.8,5270.078,2.063492
23,385000000,7,0.007383717,2.6662998,0.2857143,16281.164,0.33333334
24,171000000,5,0.004931928,2.3997977,0,6075.851,0
25,12500000000,28,0.04209894,3.5140076,2.2857144,20157.178,4.410098
26,1116174.2,3,0.000352,1.9999994,0,3385.7432,0
27,62889.99,1,7.51E-05,1.3335222,0,0,0
28,586000000,5,0.00912135,2.3997977,0.8,2269.192,1
29,0,0,0,0,0,0,0
30,3675886.5,3,0.000723,1.9999994,0,690.00946,0
31,233000000,7,0.005747527,2.6662998,0.85714287,1737.2941,1
32,194000000,4,0.005243715,2.2221136,0.5,2514.9448,0.6666667
33,125000000,9,0.004216365,2.8566573,0.22222222,3554.4226,0.25
34,201569.5,2,0.000169,1.714396,0,226.34099,0
35,417000000,3,0.007698008,1.9999994,0.6666667,1621.7068,1
36,851000000,22,0.010995799,3.4064052,3.2727273,31585.693,6.22085
37,597536.9,1,0.000291,1.3335222,0,0,0
38,40600000,3,0.002401791,1.9999994,0.6666667,496.59213,1
39,61400000,4,0.002951978,2.2221136,0,5438.7256,0
40,543000000,13,0.00878304,3.110402,1.2307693,11374.375,1.3333334
41,650000000,5,0.009607639,2.3997977,0.4,5082.2017,0.5
42,225.38812,1,5.63E-06,1.3335222,0,0,0
43,1430000000,10,0.014232542,2.932749,1.2,6021.4014,1.5555556
44,1830000000,27,0.016110511,3.498828,1.1111112,62945.74,2.3736115
45,2384384.2,3,0.000579,1.9999994,0.6666667,922.1736,1
46,610000000,19,0.009308006,3.3323135,9.157895,14074.824,12.166526
47,7949439.5,2,0.001062729,1.714396,0,944.146,0
48,259000000,14,0.006064045,3.1571386,0.71428573,28930.541,1.7728938
49,3064354.5,1,0.00066,1.3335222,0,0,0
