ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,1760000000,6,0.00822348,2.5638928,4,130.1845,4.9
3,1330000000,2,0.00714855,1.7228767,1,0,2
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,14104.957,1,2.33E-05,1.3386477,0,0,0
9,1770000000,6,0.008261735,2.5638928,2,4851.0244,2.4
10,658000000,2,0.005034942,1.7228767,0,215.5187,0
11,41900000,2,0.001269807,1.7228767,0,127.83204,0
12,1040000000,9,0.006313877,2.880293,0.44444445,3286.7637,0.5
13,210000000,15,0.00266523,3.2288632,2.4,7848.054,3.0601344
14,65200000,6,0.001584572,2.5638928,0,4673.079,0
15,84400000,3,0.001802718,2.0115535,0,2074.6467,0
16,719000000,12,0.005261866,3.0852711,1.1666666,14739.931,1.290909
17,495000000,5,0.004363963,2.4164548,0,14241.423,0
18,1733289.6,2,0.000258,1.7228767,0,307.6589,0
19,290000000,2,0.003340113,1.7228767,0,1686.0836,0
20,57300000000,22,0.046977162,3.4400654,2.1818182,11404.154,2.306944
21,5310000000,16,0.01430176,3.2675686,2.375,9096.087,3.0575757
22,3240000000,9,0.011168906,2.880293,2,4260.27,2.25
23,1130000000,6,0.006587513,2.5638928,0.33333334,12781.721,0.4
24,568000000,5,0.004678114,2.4164548,0,5713.2427,0
25,35200000000,27,0.0367943,3.5343459,2.8148148,18628.9,5.1707416
26,11700000,4,0.0006,2.2363853,0.5,4381.9937,0.6666667
27,258041.7,1,8.89E-05,1.3386477,0,0,0
28,1960000000,5,0.008687498,2.4164548,0.8,2357.0337,1
29,0,0,0,0,0,0,0
30,14300000,3,0.000742,2.0115535,0,1169.7067,0
31,904000000,7,0.0059003,2.686873,0.5714286,1729.3606,0.6666667
32,672000000,4,0.005085589,2.2363853,0.5,2319.3213,0.6666667
33,382000000,9,0.003835909,2.880293,0.22222222,3057.0012,0.25
34,677544.94,2,0.000161,1.7228767,0,194.40619,0
35,1480000000,3,0.007540791,2.0115535,0.6666667,1244.9485,1
36,2500000000,22,0.009819195,3.4400654,3.2727273,29991.586,6.153212
37,113334.266,2,6.60E-05,1.7228767,0,28152,0
38,149000000,3,0.002398006,2.0115535,0.6666667,591.63776,1
39,185000000,4,0.002672022,2.2363853,0,5618.5596,0
40,1790000000,13,0.008310201,3.1384406,1.2307693,11847.493,1.3333334
41,1930000000,5,0.008614217,2.4164548,0.4,5068.79,0.5
42,656.4876,1,5.02E-06,1.3386477,0,0,0
43,4800000000,10,0.01359016,2.957659,1.2,5727.525,1.5555556
44,5570000000,27,0.014650983,3.5343459,1.1851852,59252.438,2.4505343
45,9877821,3,0.000616,2.0115535,0.6666667,1153.8367,1
46,2010000000,19,0.008804862,3.3645153,9.263158,13981.307,12.224089
47,32400000,2,0.001117447,1.7228767,0,1005.7368,0
48,1280000000,14,0.007027463,3.1860316,0.71428573,29135.578,1.7728938
