ID,SC,DC,EC,IC,LAC,BC,NC
3949,1.80E+07,47,0.21296826,3.255839,7.4042554,69087.516,20.104074
3674,1.65E+07,44,0.20351975,3.2412295,8.090909,44351.582,20.7962
2339,1.61E+07,75,0.20182322,3.3392003,3.92,265552.84,18.151312
3056,1.46E+07,39,0.19093673,3.212264,9.282051,16987.992,20.73478
4947,1.41E+07,45,0.18795663,3.2462623,7.111111,53745.02,19.715038
1895,1.17E+07,31,0.17150931,3.1491215,7.612903,21821.74,13.24526
4734,1.10E+07,35,0.16638772,3.1839287,6.857143,12839.427,12.964606
773,1.07E+07,47,0.16397394,3.255839,3.787234,72002.92,9.239663
2173,1.02E+07,30,0.1594316,3.139084,8.533334,24906.346,15.093623
2161,8877810,27,0.14923212,3.1055076,6.3703704,12338.184,9.328634
1431,8692054,52,0.1479513,3.276832,3.9230769,123530.28,15.026573
3992,8424293,28,0.14476305,3.1173868,8.357142,3041.644,13.510343
3868,7600680.5,21,0.1382157,3.0143466,6.857143,18893.486,7.85
4775,6649847.5,24,0.129021,3.0647166,5.5833335,22739.695,6.5861497
846,6134436,25,0.12375239,3.0792654,6.32,10580.529,9.133345
3189,5527626.5,32,0.11747883,3.1585612,5.125,31867.926,11.721504
4597,5478133.5,19,0.116952404,2.973616,7.263158,15204.983,8.433333
1425,5145831,21,0.113066524,3.0143466,8.095238,17318.252,10.599404
1314,4612296.5,16,0.10742929,2.8976276,5.875,6001.5103,6.3
1884,4395753.5,47,0.10485213,3.255839,4.0851064,94865.555,16.68686
4055,4262728.5,89,0.10225109,3.3622434,2.4044943,439379.16,18.667496
1461,4186284.5,40,0.10272068,3.2185693,2.15,95386.18,4.8398786
603,4032457.5,28,0.10073117,3.1173868,3.7142856,32201.553,5.845484
4422,3945575,35,0.09973473,3.1839287,4.3428574,53747.402,10.100472
2289,3894867.2,33,0.09835618,3.1674273,4.5454545,59530.94,11.703561
1687,3859138.8,16,0.098096065,2.8976276,7.125,3409.181,8.840476
1206,3617961.2,16,0.095290236,2.8976276,4.25,4996.2153,4.590476
3900,3425599,13,0.09223853,2.7956135,6.769231,889.454,7.3333335
1570,3394432.2,55,0.09148958,3.2876394,2.8363636,245803.64,11.068975
