ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,1.5430806,1,0,1.2408738,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,1.8491105,1,2.30E-05,1.2408738,0,0,0
9,20.85201,4,0.000137,1.9758046,3,0,4
10,0,0,0,0,0,0,0
11,648.8892,2,0.006687309,1.5640823,0,152.07274,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,170.61049,3,0.003319257,1.7983063,0,3210.557,0
15,1.951938,1,7.97E-05,1.2408738,0,0,0
16,5056.283,8,0.018657472,2.3963768,0.75,23668.48,0.85714287
17,0,0,0,0,0,0,0
18,3.6120496,1,0.000225,1.2408738,0,0,0
19,7.6614676,1,0.000639,1.2408738,0,0,0
20,11403.091,7,0.027380263,2.3192317,1.4285715,1674.7683,1.6666666
21,29428.395,9,0.045483455,2.46187,2.4444444,7459.297,2.9583333
22,993.8732,5,0.007962755,2.1149986,0.8,1612.2925,1
23,5724.376,5,0.019933734,2.1149986,0,14204.803,0
24,0,0,0,0,0,0,0
25,1229.9011,4,0.008650947,1.9758046,0.5,1854.2056,0.6666667
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,435.7721,3,0.00515316,1.7983063,2,0,3
32,1526.8826,3,0.009730162,1.7983063,0.6666667,2135.5115,1
33,0,0,0,0,0,0,0
34,4.6673865,1,0.000361,1.2408737,0,0,0
35,1956.4694,3,0.011055218,1.7983063,0.6666667,1503.0483,1
36,3606.5623,15,0.014428567,2.7120373,1.7333333,25652.627,4.8785715
37,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
39,2442.5684,3,0.011865435,1.7983063,0,5242.297,0
40,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0
44,5826.376,15,0.020118566,2.7120373,0.26666668,38304.137,0.5595238
45,53.90149,1,0.001718582,1.2408737,0,0,0
46,4366.0845,15,0.010038014,2.7120373,6.9333334,5846.1235,9.738828
47,0,0,0,0,0,0,0
48,1172.0735,10,0.008818858,2.5181897,0.2,34018.555,1
49,44.73412,1,0.001659759,1.2408737,0,0,0
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0
54,70.30984,5,0.001729191,2.1149986,2.4,1702.415,3.25
55,0,0,0,0,0,0,0
56,2.696656,2,4.71E-05,1.5640823,0,4932,0
57,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,4392.595,2,0.017367428,1.5640823,0,2719.3032,0
63,0,0,0,0,0,0,0
