ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,2.1145396,1,1.44E-05,1.2722539,0,0,0
9,21.65156,2,0.000185,1.614338,1,0,2
10,520.5223,1,0.001104861,1.2722539,0,0,0
11,405.73047,2,0.000929,1.614338,0,566.20557,0
12,0,0,0,0,0,0,0
13,646.0107,6,0.000115,2.3305132,1.6666666,716.7486,2.8
14,602.896,2,0.001124804,1.614338,0,1701.3359,0
15,0,0,0,0,0,0,0
16,2376.4941,9,0.002292658,2.5889757,1.1111112,26741.252,1.3095238
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,23862.455,4,0.007005408,2.0567815,1,338.13623,1.3333334
21,8573.469,9,0.003806315,2.5889757,2.4444444,6439.792,3.0119047
22,21.357443,1,0.000163,1.2722539,0,0,0
23,1155.65,2,0.00106553,1.614338,0,1891.6986,0
24,877.39154,3,0.001417755,1.8651106,0,1332.8077,0
25,9848.677,4,0.004560033,2.0567815,0.5,1497.742,0.6666667
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,4588.873,3,0.003218911,1.8651106,0,1525.5146,0
29,0,0,0,0,0,0,0
30,254.9633,3,0.000768,1.8651106,0,1584.5758,0
31,2473.2505,3,0.002140057,1.8651106,2,0,3
32,10.871439,1,0.000134,1.2722539,0,0,0
33,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0
35,21.357443,1,0.000163,1.2722539,0,0,0
36,73302.3,16,0.012647063,2.8976276,2.375,23568.723,5.52316
37,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
39,837.32715,2,0.001332289,1.614338,0,23.594185,0
40,204290.02,11,0.0226844,2.7056074,1.4545455,9135.951,1.6857142
41,17485.916,4,0.006519155,2.0567815,0.5,2753.5903,0.6666667
42,0,0,0,0,0,0,0
43,15702.148,4,0.006086793,2.0567815,0,2820.6812,0
44,5804.2344,12,0.003538923,2.7533543,0,36136.176,0
45,0,0,0,0,0,0,0
46,31755.94,14,0.008599347,2.8333008,6.142857,11491.601,7.832934
47,228.53766,1,0.000706,1.2722539,0,0,0
48,12352.302,11,0.005142558,2.7056074,0.72727275,42047.54,1.5
49,408.96915,1,0.000968,1.2722539,0,0,0
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,62.71675,5,0.000335,2.20808,0,11806.068,0
53,0,0,0,0,0,0,0
54,50.11704,4,0.000281,2.0567815,1,6741.4395,1.3333334
55,0,0,0,0,0,0,0
56,1.5433366,1,0,1.2722539,0,0,0
57,36151.285,6,0.009440018,2.3305132,0,7079.5757,0
58,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
