ID,SC,DC,EC,IC,LAC,BC,NC
329,2158395.8,170,0.3165683,3.3027768,0.89411765,1087335.9,22.834044
204,668470.06,71,0.17901504,3.2173414,0.9577465,378583.25,4.554107
1570,541218.1,63,0.16188014,3.1995425,2.2539682,319227.4,10.577114
1522,486606.7,57,0.15361726,3.183121,1.122807,273818.06,5.3513675
1520,447562.75,46,0.14751811,3.142706,0.4347826,173868.78,1.1089827
4527,442502.94,40,0.14634407,3.1122775,2.1,190217.25,5.1915064
1124,420624.78,51,0.14217563,3.163082,1.8431373,136589.5,6.257099
2139,380542.16,48,0.13547324,3.1513436,1.9583334,140280.58,7.1406856
1592,284211.12,32,0.11809321,3.0561416,0.5,97616.28,0.89880526
175,280904.75,37,0.116102345,3.093809,0.8108108,93437.805,3.3089626
3578,259934.45,50,0.11167932,3.1592634,0.96,189450.92,3.1416523
365,246041.36,54,0.10897785,3.1735792,0.9259259,244446.05,3.3663154
4819,244747.2,33,0.10900028,3.0644324,1.3333334,101816,2.3915174
3722,236741.34,40,0.10464975,3.1122775,2.9,128526.62,8.963393
2128,222630.27,43,0.10076891,3.1284928,1.6279069,77684.055,5.6078243
2909,201251.42,34,0.09762769,3.0723715,1.8235294,108375.6,5.3641524
3720,199548.75,45,0.097336054,3.138162,0.7111111,188443.77,2.2289276
3286,195569.34,61,0.09468407,3.1943498,0.8852459,248273.03,5.7612677
1837,189485,32,0.09566843,3.0561416,0.6875,69163.71,1.7739186
361,184227.66,37,0.09423685,3.093809,0.5945946,139628.95,1.0396928
1754,175598.39,28,0.09216933,3.0175745,1.1428572,108866.29,1.6227188
115,152626.88,48,0.08461952,3.1513436,1.875,191412.4,7.364955
1886,151860.92,17,0.08605312,2.8372765,2.1176472,33000.45,2.648611
2219,148984.77,76,0.08191554,3.2267294,0.15789473,363878.16,1.3669895
1567,146207.45,45,0.08142019,3.138162,0.31111112,139056.05,1.0898064
1709,142912.8,36,0.08230665,3.0869818,1.1666666,107460.22,3.580711
1765,137594,20,0.08213935,2.902592,1.3,50293.08,2.9852793
