ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,126.5084,1,0.003827289,1.240914,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,1.693614,1,2.20E-07,1.240914,0,0,0
9,5.841669,3,3.46E-05,1.7984467,0.6666667,50.573177,1
10,0,0,0,0,0,0,0
11,227.6305,2,0.005614721,1.5641732,0,400.19894,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,122.44421,4,0.003779588,1.975997,0,8302.654,0
15,1.8354068,1,9.08E-05,1.240914,0,0,0
16,2615.369,6,0.01915705,2.227304,0.6666667,24805.143,0.8
17,0,0,0,0,0,0,0
18,3.698893,2,0.000143,1.5641732,0,581.9303,0
19,150.93282,1,0.003899412,1.240914,0,0,0
20,3391.3333,7,0.01999845,2.3195162,1.1428572,2283.3884,1.3333334
21,14392.317,11,0.045244507,2.567469,1.2727273,14688.005,1.9
22,754.3207,4,0.009281419,1.975997,1,2997.4548,1.3333334
23,4187.071,4,0.024274947,1.975997,0,8755.654,0
24,1.8758435,1,9.06E-05,1.240914,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,60.923027,1,0.002871816,1.240914,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,5.4885473,2,0.000623,1.5641732,0,368.705,0
32,69.8492,3,0.002759016,1.7984467,0,2177.9893,0
33,14.722002,2,0.001055465,1.5641732,1,0,2
34,1.9270875,1,0.000121,1.240914,0,0,0
35,363.411,2,0.006524984,1.5641732,0,1426.005,0
36,2709.903,16,0.015336396,2.739731,2.375,26405.594,4.590293
37,0,0,0,0,0,0,0
38,7.7382126,1,0.00046,1.240914,0,0,0
39,1609.1996,2,0.013030613,1.5641732,0,4477.83,0
40,0,0,0,0,0,0,0
41,13.941476,2,0.000527,1.5641732,0,2480.0305,0
42,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0
44,3523.2114,21,0.021408042,2.8438363,0.5714286,77969.01,1.9028139
45,0,0,0,0,0,0,0
46,2948.572,17,0.012817322,2.7644882,5.1764708,22560.826,9.890385
47,2.0625215,1,3.90E-05,1.240914,0,0,0
48,27.103851,2,0.00102416,1.5641732,0,1994.7505,0
49,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0
54,8.878053,4,0.000574,1.975997,1,3216.8523,1.5
55,0,0,0,0,0,0,0
56,2.279584,2,2.69E-05,1.5641732,0,5408,0
57,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,3661.1257,3,0.02262156,1.7984467,0,9175.941,0
63,7.5624466,1,0.000615,1.240914,0,0,0
