ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,1.8298318,1,3.89E-06,1.2566987,0,0,0
9,2.058136,1,1.29E-06,1.2566987,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,267.24356,3,0.000216,1.8317742,0.6666667,1088.0851,1
14,19.342932,4,0.00023,2.0162945,0,7676.4434,0
15,0,0,0,0,0,0,0
16,469.84903,6,0.001658095,2.2786303,0,8576.923,0
17,547.2069,3,0.00166743,1.8317742,0,5854.301,0
18,5.622126,2,7.48E-05,1.5893272,0,889.85535,0
19,0,0,0,0,0,0,0
20,1314.6925,3,0.00248923,1.8317742,0.6666667,255.97513,1
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,265.07605,5,0.000613,2.1614661,0,17714.387,0
24,2746.1409,3,0.003399857,1.8317742,0,5846.741,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,4831.152,4,0.004566952,2.0162945,0.5,11054.788,0.6666667
29,2758.5925,1,0.00421781,1.2566987,0,0,0
30,4.500055,2,0.000103,1.5893272,0,291.7488,0
31,25.455816,1,0.000268,1.2566987,0,0,0
32,3.7402718,1,8.47E-05,1.2566987,0,0,0
33,12930.523,7,0.009134585,2.3752344,0,5471.0645,0
34,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0
36,579.05505,6,0.001675661,2.2786303,1.3333334,1239.3992,2.3333333
37,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
39,25.771357,2,0.00024,1.5893272,0,463.72595,0
40,0,0,0,0,0,0,0
41,4098.634,3,0.005070324,1.8317742,0.6666667,1610.7172,1
42,0,0,0,0,0,0,0
43,3309.4343,5,0.003311573,2.1614661,1.2,8716.866,1.75
44,49.87186,5,0.000397,2.1614661,0,7217.679,0
45,0,0,0,0,0,0,0
46,1057.2349,8,0.002033543,2.4562118,4.5,1919.165,5.2619047
47,0,0,0,0,0,0,0
48,17750.986,11,0.010680801,2.6359,0.72727275,34641.15,2.4166667
49,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,12.957861,3,0.000129,1.8317742,0,1898.75,0
53,0,0,0,0,0,0,0
54,3.1556842,2,2.26E-05,1.5893272,0,10388,0
55,0,0,0,0,0,0,0
56,1.5325958,1,0,1.2566987,0,0,0
57,12099.3955,6,0.008733868,2.2786303,0,5915.39,0
58,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
65,138.79314,2,0.00079,1.5893272,0,8326.984,0
