ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,8.077028,4,0.000337,1.9783633,1,407.52646,1.5
10,2.0848072,1,0.000557,1.2418495,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,313.64368,7,0.005309795,2.322781,1.7142857,6435.015,2
14,44.35689,4,0.007715387,1.9783633,0,9480.8,0
15,1.5922836,1,2.43E-05,1.2418495,0,0,0
16,83.82257,5,0.011167685,2.1179373,0.8,3248.9888,1.0833334
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,13.600135,1,0.002884602,1.2418495,0,0,0
20,189.69798,5,0.016496325,2.1179373,0.4,1200.8757,0.5
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,255.36607,2,0.015885921,1.5656598,0,5360,0
24,589.85266,4,0.03148219,1.9783633,0,9483.252,0
25,743.6727,10,0.036036573,2.5223832,1.4,15043.761,2.461111
26,0,0,0,0,0,0,0
27,4.1332664,1,0.00049,1.2418495,0,0,0
28,820.5813,4,0.037552677,1.9783633,0.5,10147.533,0.6666667
29,0,0,0,0,0,0,0
30,3.6324646,1,0.000993,1.2418495,0,0,0
31,2.1068842,1,0.000376,1.2418495,0,0,0
32,0,0,0,0,0,0,0
33,10.034613,2,0.003206965,1.5656598,1,0,2
34,0,0,0,0,0,0,0
35,557.1966,2,0.029896341,1.5656598,0,2531.9663,0
36,808.6845,13,0.024996644,2.652605,2.1538463,11558.592,3.4643939
37,2.4374404,1,0.001004412,1.2418495,0,0,0
38,7.4306035,1,0.002171581,1.2418495,0,0,0
39,21.822283,3,0.004412611,1.8004123,0,1498.0355,0
40,1.920451,1,0.000245,1.2418495,0,0,0
41,13.800561,2,0.00336896,1.5656598,0,2731.929,0
42,0,0,0,0,0,0,0
43,999.3582,4,0.040455308,1.9783633,1.5,198.81445,2.1666667
44,843.8667,16,0.041594163,2.744281,0.625,63309.137,1.1242424
45,0,0,0,0,0,0,0
46,1233.6765,14,0.021551812,2.6865077,4.857143,17078.668,7.202398
47,2.047346,1,0.000147,1.2418495,0,0,0
48,332.66837,12,0.022775602,2.6145313,0.8333333,44976.11,2.448485
49,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0
54,14.74205,4,0.002497329,1.9783633,1.5,10716,2
55,1.8725814,1,0.000381,1.2418495,0,0,0
56,1.5427743,1,0,1.2418495,0,0,0
57,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,285.23517,3,0.016859792,1.8004123,0,11064.002,0
