ID,SC,DC,EC,IC,LAC,BC,NC
2219,875597.6,122,0.35240108,3.181281,1.2295082,661895.06,14.272987
98,591006.25,80,0.29014805,3.1391947,2.5,420840.56,18.70763
3722,459184.7,55,0.25579542,3.0858214,4.109091,178987.38,18.720243
2500,338824.62,55,0.2198668,3.0858214,2.509091,265341.3,10.882135
2747,202120.2,138,0.1419934,3.1907732,0.08695652,796951.4,1.3408942
2909,166139.84,26,0.15387449,2.9135299,3.8461537,31910.922,8.187323
4527,152580.33,22,0.14779107,2.8599153,2.3636363,89493.695,4.281602
2128,150331.1,33,0.14632,2.9796846,2.121212,68534.25,6.7379293
577,139007.38,30,0.14092804,2.9545922,2.4666667,91765.81,4.7345695
1567,108186.984,34,0.12423411,2.9871926,0.5294118,57005.633,1.2210485
2453,108042.5,12,0.12427676,2.610405,3,35425.527,3.2727273
3661,97810.72,41,0.11801871,3.0302665,1.3170732,111817.53,6.1930375
204,95742.49,64,0.10834901,3.109586,0.8125,430140.22,5.1400013
3977,94178.125,15,0.1158362,2.7124615,2.5333333,60399.43,2.7142856
2071,88782.6,28,0.112446085,2.9353616,1.1428572,88213.91,2.408598
3418,88002.836,12,0.11188023,2.610405,3.5,16009.824,3.8939395
280,82544.81,11,0.10840111,2.567469,2.5454545,8520.993,2.8
1754,74643.086,23,0.10330494,2.8747864,1.5652174,110436.45,2.4757576
3286,61285.043,34,0.09317624,2.9871926,0.88235295,121032.055,3.5067155
718,56399.56,8,0.08949923,2.3966882,2.5,8351.64,2.857143
5069,54974.926,10,0.08845458,2.518537,2,34573.84,2.2222223
3578,52836.008,71,0.0737055,3.1240435,0.90140843,488188.25,9.823008
365,46649,39,0.081390604,3.0193276,0.71794873,148855.33,4.007179
2429,46624.164,19,0.08152173,2.8075728,1.2631578,74547.22,1.7301587
461,44159.887,9,0.07924759,2.462211,0.6666667,15921.5205,0.75
616,44127.062,24,0.07881067,2.8886335,2.9166667,35201,7.803773
2388,43256.895,15,0.078594595,2.7124615,1.7333333,32952.34,2.3732655
3968,42553.152,14,0.077934556,2.6821516,1.2857143,30228.406,1.6474359
1570,33022.13,37,0.0631732,3.0074527,1.7297298,195665.1,7.6087527
1761,32886.883,11,0.06835876,2.567469,1.0909091,74024.71,3.3
2442,31657.592,8,0.06710802,2.3966882,1.25,19746.531,1.4285715
2046,31437.924,11,0.06701339,2.567469,0.54545456,37170.668,0.6
2439,31381.441,5,0.06672822,2.1152253,2,2822.7954,2.5
