,BC
687,38.0960744
688,559.28126
689,2876.87856
690,11451.51692
691,0.0
692,12390.167000000001
693,33526.383400000006
694,0.0
695,0.0
696,0.0
697,576.5315800000001
698,0.0
699,0.0
700,0.0
701,5686.25234
702,0.0
703,1779.92834
704,36083.86088
705,0.0
706,32923.7742
707,339.96269333333333
708,29104.769200000002
709,0.0
710,0.0
711,42162.9548
712,397.689984
713,19038.93475
714,27212.0358
715,0.0
716,0.0
717,8380.01602
718,11502.271
719,1.5891383600000002
720,0.0
721,1011.5943
722,51838.3982
723,13788.8086
724,110957.52480000001
725,6324.5446600000005
726,0.0
727,0.0
728,7624.411099999999
729,0.0
730,22388.84125
731,15714.900599999999
732,107.636194
733,13040.8984
734,3124.3475799999997
735,21.8050944
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,15031.839799999998
742,0.0
743,0.0
744,1198.0984679999997
745,0.0
746,0.0
747,0.0
748,0.0
749,3194.41414
750,4612.6213259999995
751,5604.30128
752,12694.00628
753,145.309898
754,0.0
755,694.836692
756,693.885575
757,285.855556
758,0.0
759,930.417504
760,830.3565699999999
761,0.0
762,0.0
763,4909.35818
764,0.0
765,544.08135
766,475.22195839999995
767,9046.0726
768,808.9864919999999
769,20188.0072
770,0.0
771,11277.657666666666
772,85693.64680000002
773,0.0
774,0.0
775,1187.58373
776,32686.149200000003
777,0.0
778,0.0
779,11425.7196
780,0.0
781,0.0
782,1235.14968
783,21318.7336
784,17658.04474
785,0.0
786,5400.92938
787,0.0
788,3058.157325
789,258.43999999999994
790,2178.977072
791,0.0
792,2856.0
793,0.0
794,49874.1804
795,352.705472
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,2321.94142
803,0.0
804,10466.483199999999
805,2432.03233
806,0.0
807,0.0
808,97.19156600000001
809,7649.674580000001
810,0.0
811,0.0
812,4632.826631999999
813,0.0
814,0.0
815,0.0
816,239.500828
817,3549.6501799999996
818,2898.310266666667
819,0.0
820,2926.87494
821,6352.92178
822,527.9715560000001
823,396.81528199999997
824,0.0
825,0.0
826,297043.846
827,21509.416999999998
828,1629.52636
829,1006.915608
830,0.0
831,0.0
832,0.0
833,4032.3203399999998
834,0.0
835,0.0
836,750.5354
837,9137.80964
838,0.0
839,0.0
840,0.0
841,16344.1058
842,1672.02814
843,0.0
844,0.0
845,11964.104800000001
846,0.0
847,10800.434666666666
848,0.0
849,0.0
850,0.0
851,0.0
852,8715.849339999999
853,0.0
854,3748.365056
855,1678.1526
856,1741.5
857,0.0
858,11644.7106
859,1041.1896228
860,0.0
861,3729.7128000000002
862,0.0
863,0.0
864,8631.75206
865,0.0
866,2131.564772
867,3490.0024879999996
868,3268.1759460000003
869,0.0
870,514.5625481999999
871,13394.27052
872,1116.21634
873,0.0
874,1424.938172
875,874.5631079999999
876,0.0
877,14797.8568
878,1650.6697625
879,0.0
880,0.0
881,10541.175600000002
882,1672.39918
883,12245.275600000003
884,0.0
885,0.0
886,0.0
887,435.98108
888,0.0
889,16233.815000000002
890,0.0
891,6964.8568
892,0.0
893,0.0
894,724.3312020000001
895,0.0
896,396.23380800000007
897,0.0
898,5885.811960000001
899,3099.50188
900,178.0072625
901,1544.8789000000002
902,19119.4442
903,12.136282000000001
904,16118.436299999998
905,9839.0684
906,379.225528
907,0.0
908,0.0
909,97.40442399999999
910,0.0
911,9545.43972
912,0.0
913,5740.160819999999
914,26.692867999999997
915,31441.279199999997
916,5697.909720000001
917,0.0
918,879.829178
919,18440.134599999998
920,0.0
921,1719.3827
922,0.0
923,96.996934
924,0.0
925,0.0
926,107.334684
927,129.07365
928,750.148378
929,39405.6524
930,7255.866440000001
931,4223.2
932,0.0
933,38586.489480000004
934,0.0
935,261.047148
936,12428.57782
937,0.0
938,0.0
939,7410.3013200000005
940,65.194245
941,0.0
942,0.0
943,29191.4076
944,7878.5962
945,0.0
946,2580.6008920000004
947,3499.53374
948,0.0
949,5207.57832
950,1346.0042420000002
951,0.0
952,14363.1806
953,2285.36964
954,23527.124
955,84204.558
956,0.0
957,4097.602540000001
958,0.0
959,0.0
960,23427.618199999997
961,8462.93306
962,0.0
963,1658.940826
964,11274.909559999998
965,18510.8494
966,0.0
967,17585.8188
968,8919.46604
969,0.0
970,0.0
971,0.0
972,7302.883400000001
973,14005.909900000002
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,32507.187599999997
982,52545.287800000006
983,15157.130599999999
984,0.0
985,0.0
986,5749.59544
987,0.0
988,0.0
989,36.18480375
990,5069.23842
991,3688.543712
992,0.0
993,8438.761999999999
994,4453.43124
995,2787.7243333333336
996,0.0
997,45642.5664
998,0.0
999,0.0
1000,0.0
1001,13977.6
1002,0.0
1003,442.84575200000006
1004,0.0
1005,0.0
1006,122487.5308
1007,13816.04158
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,9115.84206
1013,10799.718799999999
1014,794.798675
1015,25075.355799999998
1016,2979.7713599999997
1017,0.0
1018,29.35123625
1019,59112.312600000005
1020,847.73614
1021,0.0
1022,0.0
1023,0.0
1024,40857.2816
1025,3110.63624
1026,13342.290400000002
1027,0.0
1028,15323.296400000001
1029,949.23318
1030,2683.09368
1031,0.0
1032,0.0
1033,6990.8
1034,1106.510654
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,5138.88966
1040,0.0
1041,193.36685540000002
1042,0.0
1043,2128.5715
1044,734.935318
1045,3022.36042
1046,469.5649240000001
1047,0.0
1048,0.0
1049,1367.6665999999998
1050,2074.635324
1051,4243.025000000001
1052,9159.956693999999
1053,0.0
1054,106158.6962
1055,289.05243
1056,2813.35205
1057,15.6112
1058,0.0
1059,57.85596733333333
1060,0.0
1061,165349.706
1062,1172.7319320000001
1063,869.287868
1064,78.878872
1065,0.0
1066,0.0
1067,0.0
1068,6722.692540000001
1069,2659.14614
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,58096.4068
1075,5597.6
1076,0.0
1077,11230.72638
1078,13824.06494
1079,0.0
1080,8.671618500000001
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,1648.99628
1087,0.0
1088,0.0
1089,18772.6772
1090,0.0
1091,86.863472
1092,172.210048
1093,0.0
1094,13829.853399999998
1095,0.0
1096,81.716832
1097,0.0
1098,0.0
1099,5538.4
1100,0.0
1101,25.022706799999998
1102,12323.276399999999
1103,0.0
1104,4223.2
1105,0.0
1106,10452.634399999999
1107,0.0
1108,0.0
1109,4438.317059999999
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,6441.311022600001
1115,544.0876580000001
1116,0.0
1117,9969.410333333333
1118,7441.379766666668
1119,20531.7698
1120,0.0
1121,56257.098600000005
1122,531.2913080000001
1123,0.0
1124,3954.3712
1125,1264.388314
1126,455.71297080000005
1127,69872.5212
1128,1562.9587
1129,0.0
1130,17399.434960000002
1131,0.0
1132,0.0
1133,0.0
1134,22710.2622
1135,0.0
1136,0.0
1137,2167.5455666666667
1138,0.0
1139,3056.5819600000004
1140,0.0
1141,0.0
1142,0.0
1143,120134.853
1144,6990.8
1145,33121.99399999999
1146,737.6313400000001
1147,0.0
1148,35091.3924
1149,596.1411999999999
1150,0.0
1151,511.257796
1152,0.0
1153,0.0
1154,2370.30864
1155,0.0
1156,0.0
1157,2823.429225
1158,0.0
1159,0.0
1160,3275.52846
1161,0.0
1162,16865.9114
1163,0.0
1164,0.0
1165,0.0
1166,7325.78514
1167,82.10192333333335
1168,0.0
1169,0.0
1170,67641.6918
1171,3650.648134
1172,0.0
1173,2828.2165
1174,8660.76136
1175,0.0
1176,11329.5368
1177,28307.0486
1178,0.0
1179,1717.7835599999999
1180,2669.2895799999997
1181,860.1746800000001
1182,443.32289249999997
1183,0.0
1184,0.0
1185,6990.8
1186,1174.59296
1187,10652.2
1188,6115.93882
1189,0.0
1190,11833.8318
1191,430.785286
1192,19359.321
1193,0.0
1194,4569.106028
1195,29222.6892
1196,0.0
1197,0.0
1198,6100.97266
1199,2466.54986
1200,0.0
1201,13549.819799999997
1202,22548.6028
1203,17457.9592
1204,0.0
1205,4946.0306199999995
1206,0.0
1207,105.6154
1208,10476.349279999999
1209,0.0
1210,0.0
1211,0.0
1212,3111.42544
1213,0.0
1214,0.0
1215,217.59512600000002
1216,11818.2896
1217,12840.864360000003
1218,0.0
1219,20799.426199999994
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,4019.00796
1225,0.0
1226,0.0
1227,1364.0
1228,0.0
1229,21642.7186
1230,370.1289
1231,0.0
1232,426.33815599999997
1233,181.24710799999997
1234,0.0
1235,0.0
1236,0.0
1237,15897.075199999997
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,5836.814025000001
1246,0.0
1247,26.776836399999997
1248,8452.714
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,14297.543765
1255,26036.379999999997
1256,213.84376400000002
1257,15744.2675
1258,6966.0
1259,593.8815000000001
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,15053.9739
1266,0.0
1267,3147.49182
1268,35.890222333333334
1269,24534.2478
1270,0.0
1271,11387.666200000001
1272,0.0
1273,3368.3894800000003
1274,3969.0297499999997
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,8690.164800000002
1280,6919.0
1281,0.0
1282,6680.656700000001
1283,0.0
1284,0.0
1285,29163.2858
1286,0.0
1287,8899.567666666668
1288,117.47812200000001
1289,6295.29716
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,3877.709999999999
1295,2241.19306
1296,16013.828400000002
1297,3606.0723
1298,0.0
1299,5249.3517
1300,29573.139799999997
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,2311.8002
1313,5307.44728
1314,3064.45355
1315,6990.8
1316,10340.1686
1317,1940.6584333333333
1318,0.0
1319,0.0
1320,14221.239666666666
1321,3428.3712199999995
1322,0.0
1323,0.0
1324,82.24956399999999
1325,0.0
1326,742.5401160000001
1327,0.0
1328,5780.97098
1329,14479.876749999998
1330,3550.2799
1331,470127.692
1332,797.93983
1333,32484.2124
1334,0.0
1335,0.0
1336,6693.037520000001
1337,9693.06786
1338,0.0
1339,15425.8126
1340,63555.528999999995
1341,2106.0678199999993
1342,0.0
1343,4859.528128
1344,0.0
1345,3898.3794399999997
1346,5161.55818
1347,5470.44914
1348,0.0
1349,0.0
1350,11740.24846
1351,19937.6132
1352,1.0
1353,0.0
1354,0.0
1355,30189.445
1356,0.0
1357,1548.6511
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,18872.922
1363,0.0
1364,0.0
1365,34.274358
1366,1226.580625
1367,309.45466
1368,0.0
1369,1454.5187799999999
1370,178.6862325
1371,0.0
1372,682.3205839999999
1373,0.0
1374,0.0
1375,28627.662
1376,6919.0
1377,2296.21336
1378,0.0
1379,7765.656359999999
1380,4498.45902
1381,1018.095325
1382,249270.2575
1383,86054.562
1384,2905.552674
1385,107.636194
1386,2171.0929333333333
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,3006.70166
1394,3120.1395199999997
1395,0.0
1396,6088.36608
1397,0.0
1398,0.0
1399,9035.5718
1400,3959.7041800000006
1401,0.0
1402,0.0
1403,511.507168
1404,6544.81056
1405,0.0
1406,14616.027899999997
1407,0.0
1408,56025.826
1409,3505.65772
1410,76434.0362
1411,8209.0379
1412,64913.814
1413,4396.6676800000005
1414,0.0
1415,0.0
1416,283522.156
1417,6990.8
1418,172.20976499999998
1419,0.0
1420,8794.627333333334
1421,865.015142
1422,0.0
1423,113918.39199999999
1424,10970.201
1425,187.2427468
1426,0.0
1427,17083.91428
1428,28299.981200000002
1429,1526.1923840000002
1430,246817.81600000002
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,1503.550356
1436,0.0
1437,0.0
1438,4133.784525
1439,0.0
1440,86668.07920000001
1441,69.272466
1442,43286.8042
1443,20137.6572
1444,0.0
1445,459.76387000000005
1446,0.0
1447,6990.8
1448,7033.5
1449,6696.70412
1450,0.0
1451,6059.52028
1452,6801.76862
1453,0.0
1454,0.0
1455,0.0
1456,58562.477
1457,8484.42234
1458,0.0
1459,11393.7122
1460,99504.434
1461,28.591468
1462,20586.0864
1463,0.0
1464,0.0
1465,0.0
1466,60688.06019999999
1467,68475.7298
1468,28370.6642
1469,9458.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,26936.244
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,4721.315420000001
1485,0.0
1486,334.084518
1487,1452.4
1488,1568.32274
1489,0.0
1490,27421.6354
1491,7417.509539999999
1492,0.0
1493,0.0
1494,455.684692
1495,2318.6182
1496,11481.42524
1497,0.0
1498,0.0
1499,9047.8155
1500,9892.603666666668
1501,37202.307199999996
1502,0.0
1503,2837.29496
1504,5557.426100000001
1505,15629.1534
1506,4338.0947400000005
1507,180.8990972
1508,1987.4913700000002
1509,17754.4172
1510,38.89154
1511,0.0
1512,3083.6979199999996
1513,0.0
1514,0.0
1515,147.54640600000002
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,32066.196
1521,0.0
1522,17491.634
1523,282.845424
1524,0.0
1525,0.0
1526,5640.8473
1527,0.0
1528,10200.677599999999
1529,12158.403600000001
1530,754.94682
1531,0.0
1532,0.0
1533,0.0
1534,1588.6113999999998
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,197.474042
1547,11593.532000000001
1548,3962.3167999999996
1549,0.0
1550,0.0
1551,0.0
1552,10291.17524
1553,267.31077400000004
1554,59.82463799999999
1555,0.0
1556,0.0
1557,8677.248779999998
1558,384.48366749999997
1559,12561.048920000001
1560,0.0
1561,0.0
1562,0.0
1563,1075.9861
1564,54530.4694
1565,0.0
1566,150241.67399999997
1567,425.770712
1568,13037.189699999999
1569,419165.102
1570,0.0
1571,0.0
1572,4398.0648
1573,0.0
1574,0.0
1575,13738.798599999998
1576,4444.752399999999
1577,27150.647399999998
1578,0.0
1579,0.0
1580,23097.2102
1581,1859.4030000000002
1582,587.8007520000001
1583,0.0
1584,0.0
1585,7918.467320000001
1586,5070.94545
1587,0.0
1588,0.0
1589,25.404084
1590,10067.27272
1591,0.0
1592,0.0
1593,1550.292
1594,0.0
1595,0.0
1596,8443.231
1597,17644.9608
1598,1851.8973799999999
1599,0.0
1600,3548.7765999999997
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,191.04996
1607,0.0
1608,7335.563059999999
1609,0.0
1610,0.0
1611,60437.7098
1612,0.0
1613,6045.8503
1614,4872.79116
1615,0.0
1616,0.0
1617,1354.81812
1618,7255.1843
1619,4220.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,13704.8122
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,9238.20726
1631,126.31084800000001
1632,30760.023999999998
1633,0.0
1634,0.0
1635,4483.82115
1636,27737.110000000004
1637,0.0
1638,28089.2302
1639,0.0
1640,928.209294
1641,3911.388175
1642,0.0
1643,454.91882999999996
1644,14325.855000000001
1645,0.0
1646,9536.71158
1647,13029.8619
1648,2633.7966666666666
1649,0.0
1650,0.0
1651,0.0
1652,2627.3755599999995
1653,0.0
1654,0.0
1655,76933.93
1656,2251.412892
1657,0.0
1658,0.0
1659,0.0
1660,3783.5351
1661,0.0
1662,0.0
1663,517.5133720000001
1664,3940.168726000001
1665,0.0
1666,8162.423059999999
1667,288.63138
1668,876.410586
1669,0.0
1670,19658.8874
1671,1.3333333333333333
1672,21312.9208
1673,0.0
1674,46.1430072
1675,2459.63674
1676,0.0
1677,1293.7715199999998
1678,0.0
1679,9553.069599999999
1680,12204.474460000001
1681,0.0
1682,79109.28020000001
1683,2177.25962
1684,381.588348
1685,0.0
1686,3869.5940199999995
1687,22578.7612
1688,644.00612
1689,0.0
1690,14461.1344
1691,4074.93842
1692,0.0
1693,0.0
1694,28294.960000000003
1695,0.0
1696,7861.2287400000005
1697,19334.356200000002
1698,0.0
1699,0.0
1700,232624.304
1701,213.99085600000004
1702,51731.8554
1703,12818.2902
1704,103.437186
1705,0.0
1706,8110.192659999999
1707,7908.94764
1708,102799.81399999998
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,9426.9714
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,208.640975
1721,3737.1298800000004
1722,16810.2078
1723,0.0
1724,0.0
1725,0.0
1726,653.551202
1727,21132.523800000003
1728,2135.8104
1729,444.75739999999996
1730,2941.985778
1731,0.0
1732,4189.064928
1733,0.0
1734,0.0
1735,1755.99894
1736,7620.80086
1737,14.0681558
1738,8125.187459999999
1739,73497.72020000001
1740,14461.305400000001
1741,715.6159519999999
1742,0.0
1743,4178.29902
1744,310.548034
1745,707.00632
1746,141905.812
1747,0.0
1748,0.0
1749,1035.01652
1750,0.0
1751,0.0
1752,0.0
1753,148658.514
1754,6439.09178
1755,33.6622106
1756,20387.3404
1757,8054.2092
1758,8767.170666666667
1759,15744.623666666666
1760,54516.844
1761,853.2556066666666
1762,1012.0812900000001
1763,0.0
1764,75538.5914
1765,21453.7102
1766,0.0
1767,962.692182
1768,72457.7192
1769,4611.530059999999
1770,0.0
1771,0.0
1772,5836.023199999999
1773,0.0
1774,4349.81214
1775,270.95502
