,EC
388,0.004979250199999999
389,0.0028596296000000005
390,8.246666666666669e-05
391,0.0
392,0.0014292713999999999
393,0.0007379999999999999
394,0.00123561425
395,0.001134052
396,0.0015090169999999999
397,2.0524999999999997e-05
398,0.0
399,0.0016109074
400,0.0009846904
401,0.0
402,0.0067014067999999994
403,0.0011303955
404,0.0005292
405,0.0060624986
406,9.079999999999999e-07
407,0.0640586718
408,0.0
409,0.002336158
410,0.00019419999999999998
411,0.0022258193999999997
412,0.005137617799999999
413,0.017797086400000002
414,0.0022861977999999996
415,0.0003980000000000001
416,0.0
417,0.001203912
418,0.0049065754
419,0.00011224
420,0.0
421,0.0
422,0.0013079256
423,0.0
424,0.0
425,0.006728097599999999
426,0.0
427,0.0049777224000000005
428,0.0
429,0.0035296554
430,0.0013670477999999998
431,0.0210545398
432,0.0230792676
433,0.0
434,0.0
435,0.0023916707999999997
436,0.0048430456
437,0.0
438,0.0046801785
439,0.0
440,0.0011651406666666666
441,0.000651
442,8.8175e-05
443,0.0
444,0.0022486986666666667
445,0.0018295272000000001
446,0.0037732587999999997
447,0.0019383424
448,0.00021233333333333334
449,0.000696603
450,0.0
451,5.88e-05
452,0.0003736666666666667
453,0.0
454,7.056e-05
455,0.0013670477999999998
456,0.00045059999999999995
457,0.0001762
458,0.0015082884
459,2.7320000000000003e-05
460,0.006636994999999998
461,0.0
462,0.0055244596
463,0.015068704799999999
464,0.0152633032
465,0.000893
466,0.0013500254999999999
467,0.0
468,0.0
469,0.0
470,0.0013258369999999998
471,0.0066538742500000005
472,0.0015948526666666669
473,0.0034639702000000003
474,0.010787174199999998
475,0.005831349499999999
476,0.0011768076
477,0.0
478,0.0193993134
479,0.0104803928
480,0.0
481,0.0
482,0.0
483,0.0
484,0.045545247
485,0.00018820000000000002
486,0.0020682367500000002
487,0.0
488,0.0
489,0.009308744400000001
490,0.0
491,0.001900129
492,0.0018840282
493,0.0032601624
494,0.00025699999999999996
495,0.0015898399999999997
496,0.004654989
497,0.0011709536
498,0.0427634646
499,0.0002878
500,0.0
501,0.0
502,0.0
503,0.06894907079999998
504,0.0030121562000000003
505,0.0029839802
506,0.018857903999999998
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0029408438
512,0.00586907125
513,0.0
514,0.0
515,0.0
516,0.0007918
517,0.0017428264
518,0.01194947775
519,0.0
520,0.0
521,0.0
522,0.0029382786
523,5.936e-05
524,0.0002056
525,0.002204524
526,0.0
527,0.0034460904
528,0.00010724000000000001
529,0.0008483406666666667
530,0.0
531,0.0008155574000000001
532,0.0006926
533,0.001504588
534,0.004208834000000001
535,0.0010864622000000001
536,0.0025500738
537,0.006890141600000001
538,0.0001493
539,0.00023959999999999997
540,0.0007421999999999999
541,0.0
542,0.0
543,0.0027155720000000003
544,0.0054080468
545,0.0024650080000000003
546,0.0
547,0.0
548,0.00010457999999999999
549,0.0014380602
550,0.0010655086000000002
551,0.0007367999999999999
552,0.003969479
553,0.0006632500000000001
554,0.0861885554
555,0.0
556,5.849999999999999e-05
557,0.0005203333333333333
558,0.0013776964000000002
559,0.0033408344
560,0.0063891278
561,7.4125e-05
562,0.00026816000000000003
563,0.0
564,0.022006886399999998
565,0.0030236734000000003
566,7.505000000000001e-05
567,0.0045047062
568,0.0074237465
569,0.0017282474
570,0.0079557928
571,0.0038365773333333326
572,0.0
573,0.011205010199999999
574,0.0022788646000000004
575,0.0067173282
576,0.018587051
577,0.00027780000000000003
578,0.00163658
579,0.0089813432
580,0.0021847114
581,0.0015290165999999998
582,0.0012328836
583,6.506e-05
584,0.000192
585,0.000999279
586,0.0005865702
587,0.0026007812
588,1.61822e-06
589,6.531e-05
590,0.0
591,0.0009243223999999999
592,0.005341017200000001
593,0.0016155280000000002
594,0.0
595,0.016458171
596,0.0036662184
597,0.002492616
598,0.0017185317999999998
599,0.0001562
600,0.00014952
601,0.006275332999999999
602,0.1003039152
603,0.0022068497999999997
604,0.0005518
605,0.020214283
606,0.005789178000000001
607,0.0
608,0.0
609,0.0
610,0.000143
611,7.3800000000000005e-06
612,0.00024074
613,0.00127816
614,0.0110400256
615,0.013081256000000001
616,0.0121799152
617,0.073673774
618,5.7075e-05
619,0.0
620,0.0
621,0.00030580000000000006
622,0.0003626
623,0.0446223644
624,0.028600192400000002
625,0.00040879999999999996
626,0.0013689383333333335
627,0.0
628,0.00033066666666666666
629,0.040056363000000005
630,0.0
631,0.00024074
632,0.0248249786
633,0.0021626626000000003
634,0.002439124
635,0.00017656
636,0.0
637,0.0018454898000000003
638,9.176e-05
639,0.029979630999999996
640,0.0357422042
641,0.0
642,0.0009915834
643,0.0030868298
644,0.0015787576
645,0.0067335302
646,0.0
647,0.0
648,0.0011952600000000003
649,0.006336881
650,0.0004326
651,0.0
652,0.0013560028
653,0.0021651732
654,0.0
655,0.0039405766000000005
656,0.00035459999999999995
657,0.0
658,0.00014333333333333334
659,0.001527628
660,0.0027035120000000004
661,0.004815062666666667
662,0.0007956666666666666
663,0.0
664,0.0
665,0.0188240734
666,0.0019338148
667,0.0040625986
668,2.3136e-06
669,0.0
670,0.0008989758
671,5.762e-05
672,0.0011343062000000001
673,0.0
674,0.00024074
675,0.0
676,0.0042948246
677,0.00014116
678,0.003133214
679,0.0126441364
680,2.05e-05
681,4.9e-06
682,0.0
683,0.0017584768
684,7.55e-05
685,0.007357137799999999
686,0.0
687,0.0034775318
688,0.000954932
689,0.0027307349999999998
690,0.00022759999999999998
691,0.000498
692,0.0060956842000000015
693,0.0064249478
694,0.00024074
695,0.0003194
696,0.0
697,0.00010536000000000002
698,0.0
699,0.0
700,0.0
701,0.0016012846000000001
702,0.00014324999999999999
703,0.0019458943999999998
704,0.0037114408
705,0.0
706,0.0064553028
707,0.00024466666666666663
708,0.0085419636
709,0.0
710,0.0
711,0.0038648652000000004
712,0.0020378145999999995
713,0.00822564525
714,0.0276136936
715,0.00010757500000000001
716,0.0
717,0.008938014
718,0.0032047290000000003
719,0.014822527800000002
720,0.005390238333333333
721,0.0035009072000000002
722,0.006993061
723,0.0029045086000000003
724,0.024792948399999997
725,0.010041001200000002
726,0.0
727,0.001009898
728,0.012010308
729,0.0
730,0.0077487070000000005
731,0.0037271529999999995
732,0.00029214000000000003
733,0.0060779396
734,0.0067345314
735,0.004834054400000001
736,2.228e-06
737,0.0
738,0.0
739,0.0023806712000000005
740,0.000168
741,0.0138868322
742,0.001454575
743,0.0
744,0.0002
745,0.000383
746,0.0
747,0.0
748,0.0
749,0.0014495616
750,0.0029284914
751,0.004291587800000001
752,0.0007006034
753,0.0236770434
754,0.0
755,0.000260998
756,0.00060575
757,8.674e-05
758,0.0
759,0.0008127281999999999
760,0.0048237485
761,2.9900000000000002e-05
762,0.0
763,0.0021653849999999997
764,0.0
765,0.0006145255
766,0.0035486774
767,0.053093506
768,0.0032461658
769,0.0015838387999999998
770,0.0
771,0.0014006826666666666
772,0.167416978
773,0.0
774,0.0
775,0.0003934
776,0.0025575165999999995
777,0.0005237499999999999
778,0.00227558775
779,0.0030448478
780,0.000314
781,0.0
782,0.0012022504
783,0.0165936714
784,0.0018259818
785,0.0
786,0.007899098200000001
787,1.0788e-05
788,0.00029775
789,0.0010116848
790,0.0070198732
791,0.0059912205
792,4.2980000000000005e-05
793,3.438e-05
794,0.0092214088
795,0.001326348
796,0.0
797,0.0
798,0.0
799,0.0
800,1.01e-05
801,0.0
802,0.0050077386000000005
803,0.0
804,0.0057089576
805,0.0019377606000000002
806,0.0
807,5.24e-06
808,0.0012192142
809,0.0047246067999999995
810,0.0
811,7.852e-05
812,0.0018090517999999997
813,0.0
814,4.9250000000000004e-05
815,0.00033
816,0.0014510378000000001
817,0.0026340942
818,0.0028068713333333334
819,0.0013729716
820,0.0015600133999999998
821,0.0027117161999999995
822,0.0059472527999999995
823,0.0069322590000000005
824,0.0
825,0.0
826,0.018288784
827,0.0018358860000000001
828,0.0019895202
829,0.0001512
830,1.6164e-05
831,0.0
832,0.0
833,0.0024184486000000003
834,0.0
835,0.0
836,0.001963144
837,0.00036339999999999994
838,3.7825e-05
839,0.0
840,0.0006653999999999999
841,0.006860957400000001
842,0.0015581658
843,0.0
844,0.0023806712000000005
845,0.132078898
846,0.00063225
847,0.006877877
848,0.0
849,0.00019979999999999998
850,0.000308
851,0.0
852,0.004566352
853,0.0
854,0.0039973964
855,0.0005744
856,0.0003937575
857,0.0
858,0.0138067824
859,0.005538675
860,0.0
861,0.0007562
862,0.0
863,3.9099999999999995e-05
864,0.0020972154
865,8.036e-05
866,0.0009408570000000001
867,0.0008756506
868,0.007587766799999998
869,0.0
870,0.042370538199999995
871,0.0019684503999999998
872,0.015081525600000001
873,0.0
874,0.0033029327999999996
875,0.0014723252
876,0.000522
877,0.0067716265999999995
878,0.000585
879,0.0
880,0.0
881,0.056666853
882,0.0015708462
883,0.0078422186
884,0.00038899999999999997
885,0.0011303955
886,9.397999999999999e-05
887,0.00010430000000000001
888,0.000144675
889,0.0111096158
890,0.0
891,0.0041143149999999995
892,0.0
893,0.0
894,0.0021462652
895,1.8079999999999997e-08
896,0.0009421096
897,0.0006714
898,0.013971351199999999
899,0.0033149808
900,8.495e-05
901,0.0043537079999999995
902,0.015566161200000001
903,0.0018195282500000002
904,0.008838641599999999
905,0.009423213800000002
906,0.0035380642000000006
907,0.0
908,0.0010666876666666667
909,0.00048279999999999997
910,0.0003626
911,0.005560967000000001
912,5.12e-05
913,0.0002822
914,0.0007023999999999999
915,0.009824626199999999
916,0.0058022296
917,0.0013258369999999998
918,0.007899654199999998
919,0.0014372897999999999
920,0.0
921,0.0026552579999999998
922,7.895999999999999e-06
923,0.00047339999999999996
924,0.0
925,0.0006678
926,0.0010826472
927,0.0015408401999999998
928,0.001911274
929,0.0060507448000000005
930,0.0001812
931,0.0005748292000000001
932,0.0008536104000000001
933,0.014586947800000003
934,0.0
935,0.0014378612
936,0.007512476
937,0.0
938,0.0
939,0.002556919
940,0.0003945
941,0.0
942,9.35e-05
943,0.010982668999999999
944,0.0017159456666666665
945,0.0
946,0.0008632736
947,0.0016787419999999998
948,9.108000000000002e-05
949,0.0019008494000000002
950,0.0009099515999999999
951,0.0001776
952,0.024448164999999997
953,0.001438219
954,0.024173588
955,0.031048436599999996
956,0.0
957,0.0164674278
958,0.0
959,0.0017257594
960,0.010082624799999999
961,0.0035087153999999996
962,0.00059906
963,9.303999999999999e-05
964,0.006327846399999999
965,0.0034624275999999995
966,0.00036849999999999996
967,0.0107481944
968,0.0180519916
969,0.0010478133333333332
970,0.0
971,1.533e-05
972,0.00898386675
973,0.0062335946
974,0.00020559999999999996
975,2.738e-05
976,9.998e-06
977,0.0
978,0.0
979,0.0
980,0.0
981,0.012440500400000002
982,0.019722541599999997
983,0.0043848876
984,0.0
985,0.00023725
986,0.0064376276
987,0.0
988,0.0
989,0.0009433050000000001
990,0.011873902600000001
991,0.0105051582
992,0.0015082884
993,0.0056311404
994,0.0024703312
995,0.000262
996,0.0
997,0.0235431596
998,0.00012900000000000002
999,6.918999999999999e-06
1000,0.0011952600000000003
1001,0.0002294
1002,0.0
1003,9.61e-05
1004,0.0001088
1005,0.0
1006,0.014544128
1007,0.013284895
1008,0.0
1009,0.0
1010,0.0
1011,4.04e-05
1012,0.0010373588
1013,0.0020628264
1014,0.0027179582500000002
1015,0.006012573
1016,0.0024587628
1017,0.0013132294
1018,0.00290524875
1019,0.007214236000000001
1020,0.0015691115999999998
1021,0.0003386
1022,0.00012175
1023,0.0
1024,0.009533497
1025,0.0026690286
1026,0.01670435
1027,0.0
1028,0.0071070204
1029,9.788000000000002e-05
1030,0.0023367768
1031,0.0
1032,0.0
1033,9.292e-05
1034,0.0036793070000000006
1035,5.692999999999998e-05
1036,0.0014954885
1037,7.591999999999999e-05
1038,0.0
1039,0.0036925319999999997
1040,0.0
1041,0.0008170876000000001
1042,0.0
1043,0.018313674
1044,0.0010416082
1045,0.0177012758
1046,0.0010265498000000001
1047,0.0
1048,0.000314
1049,0.006190295666666667
1050,0.000750375
1051,0.009995114200000002
1052,0.0036872014000000003
1053,9.101999999999999e-06
1054,0.007077942200000001
1055,0.003808691399999999
1056,0.0013184899999999999
1057,5.480000000000001e-05
1058,0.0
1059,0.0013094116666666664
1060,0.000244
1061,0.0045389376
1062,0.0027559382
1063,0.0017763348000000001
1064,0.003566192
1065,0.0
1066,0.0
1067,0.00021524999999999997
1068,0.018868516199999998
1069,0.000388
1070,3.339999999999999e-05
1071,0.0
1072,2.445e-05
1073,0.0
1074,0.00347204
1075,0.0011669292
1076,0.0
1077,0.005166546199999999
1078,0.0058115606
1079,0.0
1080,0.006347083
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,1.5300000000000003e-05
1086,0.000466
1087,7.254e-05
1088,0.0002666666666666666
1089,0.004186822
1090,0.0
1091,0.00038946
1092,0.0019744342000000002
1093,0.0
1094,0.009192801399999999
1095,0.0
1096,0.0009867500000000002
1097,0.0
1098,1.5452e-05
1099,0.0023474532
1100,0.000319
1101,0.002353748
1102,0.045651499
1103,2.7320000000000003e-05
1104,0.00018428
1105,0.0
1106,0.0031511675999999996
1107,0.00017439999999999998
1108,0.0
1109,0.00363466
1110,3.0159999999999996e-05
1111,6.918999999999999e-06
1112,6.3e-06
1113,0.0
1114,0.0046842152
1115,0.0030754284
1116,0.0
1117,0.013983605333333335
1118,0.012725316
1119,0.0054553942
1120,0.0
1121,0.013618732599999999
1122,0.00013755999999999998
1123,0.0
1124,0.0021026537999999997
1125,0.0011087898
1126,0.0045489116
1127,0.029574362
1128,0.0055085278
1129,0.0
1130,0.0105727368
1131,0.0025081281999999997
1132,0.0
1133,0.0
1134,0.0035777065999999997
1135,3.6425e-06
1136,8.998e-05
1137,0.00018959999999999997
1138,0.00048025000000000005
1139,0.0036342302
1140,0.0005614999999999999
1141,0.016589403
1142,0.0
1143,0.0036411756
1144,6.892e-05
1145,0.010628995399999999
1146,0.004438013
1147,0.0006406000000000001
1148,0.008576681000000001
1149,0.0017613429999999998
1150,0.0
1151,0.000708017
1152,0.0
1153,0.0059912205
1154,0.010957583400000002
1155,0.0
1156,0.00016299999999999998
1157,0.0086376445
1158,0.0012978364999999999
1159,4.68e-05
1160,0.0010326785999999998
1161,0.0009595142000000001
1162,0.013435540800000001
1163,0.001723309
1164,0.00017353999999999997
1165,3.9525e-05
1166,0.006833726400000001
1167,0.0016821286666666667
1168,2.7320000000000003e-05
1169,0.00028199999999999997
1170,0.022892081399999997
1171,0.024369363999999998
1172,0.0
1173,0.0008029999999999999
1174,0.0098794974
1175,0.0
1176,0.00025948
1177,0.0013130222000000001
1178,0.000992853
1179,0.00014742000000000002
1180,0.0029828904
1181,0.00014764000000000002
1182,0.0008929999999999999
1183,0.0001796
1184,8.172e-05
1185,0.0021225382000000003
1186,0.0029175718
1187,0.0007011774
1188,0.0034198244000000003
1189,0.00012874
1190,0.0107684326
1191,0.0063498178
1192,0.013066824000000001
1193,0.0
1194,0.0010404712
1195,0.014746461399999999
1196,0.0006696666666666666
1197,0.001598291
1198,0.0026733198
1199,0.0022393926
1200,0.0
1201,0.0008617682
1202,0.0014928752
1203,0.0029554094
1204,0.0
1205,0.09650188880000002
1206,0.0
1207,0.0005934
1208,0.0035412304000000004
1209,0.0
1210,0.0031980626
1211,0.0
1212,0.001071925
1213,0.0
1214,0.0
1215,0.0002058
1216,0.007503212399999999
1217,0.0008621324000000002
1218,0.0003802000000000001
1219,0.004144834
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0024534324
1225,6.550000000000001e-06
1226,0.0004352
1227,1.696e-05
1228,0.0010655086000000002
1229,0.016446439400000002
1230,0.0011007476
1231,0.0
1232,0.0005594
1233,0.0011830762000000002
1234,0.0
1235,0.0
1236,0.001598291
1237,0.0020944838
1238,0.0
1239,0.0013689383333333335
1240,0.0
1241,0.0005261999999999999
1242,0.0001095
1243,0.00024074
1244,0.0
1245,0.0010205095
1246,9.554e-05
1247,0.0002172
1248,0.0006692
1249,0.0
1250,0.0013132294
1251,0.0
1252,0.0
1253,0.0
1254,0.0021359856
1255,0.012056537400000001
1256,0.0010048680000000001
1257,0.0024986375
1258,0.002749116
1259,0.0011030144
1260,8.88e-07
1261,0.0
1262,0.0
1263,0.0
1264,0.0003576666666666667
1265,0.0029598890000000003
1266,0.0
1267,0.0101555184
1268,0.000324
1269,0.0104299458
1270,2.7666666666666667e-05
1271,0.008091538200000001
1272,0.0
1273,0.00029299999999999997
1274,0.0009094999999999999
1275,0.0012701788000000001
1276,7.690000000000001e-06
1277,0.0
1278,0.00010282
1279,0.004659701399999999
1280,0.006008390000000001
1281,0.0
1282,0.007056810199999999
1283,0.00025699999999999996
1284,0.0
1285,0.011963471
1286,0.000148
1287,0.0021547899999999997
1288,0.0150174444
1289,0.007789793999999998
1290,0.00025699999999999996
1291,0.0002676666666666667
1292,0.0
1293,0.0
1294,0.0025656702
1295,0.0035755314000000004
1296,0.0017917800000000002
1297,0.0003854
1298,0.0036450832500000002
1299,0.0037331934
1300,0.0018362453999999997
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.00025699999999999996
1306,0.0
1307,0.0
1308,0.0
1309,0.0211486912
1310,0.0
1311,0.0
1312,0.0004601999999999999
1313,0.10628216239999999
1314,0.00010148
1315,7.972e-05
1316,0.007951421600000001
1317,0.004880481999999999
1318,0.0015707470000000002
1319,0.0
1320,0.0022689996666666666
1321,0.0020097818
1322,0.001971375
1323,0.0
1324,0.00014160000000000003
1325,0.00252413925
1326,0.0017075068000000002
1327,0.0
1328,0.0019407667999999999
1329,0.00107952725
1330,0.00232674875
1331,0.0362557464
1332,0.005045311
1333,0.025534651
1334,0.0
1335,0.00039225
1336,0.000951308
1337,0.014344443000000002
1338,0.0
1339,0.0019847139999999994
1340,0.014559815
1341,0.007428733000000002
1342,0.0
1343,0.0041940796
1344,0.000194
1345,0.001095601
1346,0.005037486199999999
1347,0.011672212399999998
1348,0.0
1349,0.000845387
1350,0.0020065912
1351,0.010803137400000001
1352,5.195e-05
1353,0.0
1354,7.142e-05
1355,0.0036227085000000003
1356,5.21e-05
1357,0.004705009666666667
1358,0.0
1359,0.0002366
1360,0.0059912205
1361,0.0
1362,0.0013686212
1363,0.0002366
1364,0.0
1365,0.0039801475
1366,0.00094975425
1367,0.0010886296
1368,0.0
1369,0.0018874736
1370,0.00018117500000000003
1371,0.00024276666666666667
1372,0.0027500824
1373,0.0
1374,0.0
1375,0.0005172
1376,0.0011967269999999999
1377,0.0092373876
1378,0.0009447184000000001
1379,0.0026537229999999998
1380,0.002028154
1381,0.00262688375
1382,0.02133440725
1383,0.07704087800000001
1384,0.0065108886000000005
1385,0.00029214000000000003
1386,0.0024997143333333333
1387,0.0
1388,0.00020572
1389,0.0
1390,0.0003718
1391,0.0
1392,0.0
1393,0.0016072848000000001
1394,0.0041795006
1395,0.0
1396,0.004871668799999999
1397,0.0023222935
1398,0.0003172
1399,0.0002680642
1400,0.0029635810000000003
1401,0.0
1402,0.0
1403,0.00032859999999999996
1404,0.004885161000000001
1405,0.0019440020000000002
1406,0.005140252200000001
1407,0.0
1408,0.0271565522
1409,0.0050138731999999995
1410,0.012053558600000002
1411,0.0028794383999999995
1412,0.0211550852
1413,0.0032676831999999996
1414,0.00033039999999999995
1415,0.0
1416,0.025741477800000002
1417,0.0013709844
1418,0.00020325
1419,0.0
1420,0.0024409086666666666
1421,0.0015497252000000001
1422,0.00061775
1423,0.0185306592
1424,0.1171544152
1425,0.0081612976
1426,4.19e-05
1427,0.028259015999999998
1428,0.0011681982000000001
1429,0.004975823
1430,0.11590858880000002
1431,0.0
1432,0.0
1433,0.0
1434,0.0106323575
1435,0.00044263619999999995
1436,0.0
1437,0.00057
1438,0.0006675
1439,0.0
1440,0.016994057400000002
1441,0.00012408
1442,0.012641588199999998
1443,0.0025904148
1444,0.000178
1445,0.0006974
1446,0.0
1447,7.284e-05
1448,6.91e-05
1449,0.0044823198
1450,0.0
1451,0.0022045464
1452,0.0060272768
1453,0.002741639
1454,0.0
1455,0.0
1456,0.0544408292
1457,0.0008752507999999999
1458,0.0
1459,0.0217701138
1460,0.088994296
1461,0.00035539999999999997
1462,0.0184436128
1463,0.00036600000000000006
1464,0.0
1465,0.00025699999999999996
1466,0.0236506988
1467,0.0210268452
1468,0.0171115198
1469,0.0005803333333333333
1470,0.0
1471,0.000127
1472,0.0
1473,0.0
1474,0.015425598999999998
1475,0.00026720000000000004
1476,0.0
1477,0.0
1478,0.0
1479,0.0012701788000000001
1480,0.0016226116666666667
1481,0.0003752
1482,0.0
1483,0.00036940000000000003
1484,0.0331800396
1485,0.0
1486,0.0008376056000000002
1487,0.0003516
1488,0.0019022462
1489,0.0
1490,0.0078495744
1491,0.0016148016000000001
1492,0.00033175
1493,0.0
1494,5.962000000000001e-05
1495,0.0024483542
1496,0.0049824544
1497,0.0
1498,0.00024074
1499,0.010563125
1500,0.004790712333333333
1501,0.020820232799999998
