,IC
1623,1.2783341000000001
1624,2.52145166
1625,1.27919472
1626,0.0
1627,0.0
1628,1.2748327
1629,0.0
1630,2.32939266
1631,1.55614912
1632,2.85859774
1633,1.27919476
1634,0.0
1635,2.5310357999999997
1636,2.98809218
1637,1.27919476
1638,2.89115294
1639,1.27919472
1640,1.82969244
1641,1.5773862250000001
1642,0.0
1643,1.62556374
1644,2.47179108
1645,0.0
1646,2.48700018
1647,2.6902092000000004
1648,2.2265977
1649,1.2783340333333333
1650,0.0
1651,0.0
1652,2.2791221800000003
1653,0.0
1654,1.280285275
1655,3.0852138999999994
1656,1.77865452
1657,0.0
1658,1.2758885
1659,1.2773747333333334
1660,2.1796326
1661,1.2813989333333333
1662,0.0
1663,1.6255637
1664,2.15983486
1665,1.27919476
1666,1.80005344
1667,1.5078898999999997
1668,2.22919774
1669,0.0
1670,2.5441180799999996
1671,1.5078898999999997
1672,2.9229029800000004
1673,1.41841562
1674,1.48670078
1675,2.2239848800000006
1676,1.2783341000000001
1677,2.35406046
1678,1.27919476
1679,2.6818696399999995
1680,2.76031634
1681,1.27919476
1682,2.87372328
1683,2.0750819999999996
1684,1.81839722
1685,1.2748327
1686,2.9152818799999998
1687,3.06478332
1688,1.4177041400000001
1689,1.27919476
1690,2.61152484
1691,2.3289889799999997
1692,1.27919476
1693,1.27919472
1694,2.85602988
1695,0.0
1696,2.3292458199999997
1697,2.35406046
1698,1.27919472
1699,1.2783341000000001
1700,3.3097522000000006
1701,2.0359841600000004
1702,2.4541629200000004
1703,2.7090504799999997
1704,1.41692824
1705,1.27919476
1706,2.30393682
1707,2.39153254
1708,3.18706424
1709,1.27919476
1710,1.2783341000000001
1711,0.0
1712,0.0
1713,1.27919476
1714,0.0
1715,2.35406032
1716,1.27919476
1717,0.0
1718,0.0
1719,1.27919476
1720,1.87298615
1721,2.35406046
1722,2.54442926
1723,1.2783341000000001
1724,1.27919476
1725,0.0
1726,1.6255637
1727,2.6998767800000003
1728,2.3511628333333334
1729,1.5410795750000001
1730,2.17814452
1731,1.2783341000000001
1732,1.8290619000000004
1733,0.0
1734,1.27919476
1735,1.6255637
1736,2.30457802
1737,1.7790248000000002
1738,2.66661536
1739,3.0918214999999996
1740,2.0907305000000003
1741,1.6572209400000002
1742,1.27919476
1743,2.22919774
1744,1.7086094000000003
1745,1.92339865
1746,3.2143741400000003
1747,1.27919476
1748,1.278906625
1749,1.58744838
1750,0.0
1751,1.2783340333333333
1752,0.0
1753,3.1786307399999996
1754,2.0750819999999996
1755,2.19872814
1756,2.80042256
1757,2.57379328
1758,2.614514666666667
1759,2.796798433333333
1760,2.88216428
1761,2.0808835
1762,1.5568268600000001
1763,0.0
1764,3.06842172
1765,2.60567572
1766,1.2803473
1767,1.55614912
1768,2.9674063600000005
1769,2.32445364
1770,1.27919476
1771,0.0
1772,2.0750819999999996
1773,1.27919476
1774,1.58780636
1775,1.5069305666666668
1776,1.5568268600000001
1777,2.22919774
1778,0.0
1779,2.1282200800000006
1780,0.0
1781,1.5568268600000001
1782,2.54132086
1783,1.6291247000000002
1784,2.2485686
1785,2.68699794
1786,1.27919472
1787,1.8848932000000003
1788,2.6966376599999995
1789,2.13860454
1790,1.27919472
1791,2.4543581999999997
1792,0.0
1793,0.0
1794,2.6566322999999996
1795,0.0
1796,1.6255637
1797,1.27919476
1798,1.27919476
1799,1.9968602400000002
1800,1.5565670600000001
1801,1.280285275
1802,0.0
1803,1.87634342
1804,2.50955902
1805,1.27919476
1806,1.9192282200000002
1807,1.4878302200000002
1808,2.90730636
1809,1.72666928
1810,1.82909246
1811,2.41339286
1812,1.27919472
1813,2.4261893999999997
1814,2.19825954
1815,2.9341783
1816,2.0808835
1817,1.8801303800000002
1818,1.82909246
1819,1.7276700999999999
1820,1.8848932000000003
1821,1.2788374
1822,1.6255636599999999
1823,1.77802394
1824,1.27919476
1825,1.27919476
1826,1.2783341000000001
1827,1.27919472
1828,1.2783341000000001
1829,1.538219975
1830,1.8782779333333333
1831,0.0
1832,1.27919472
1833,1.27919472
1834,1.6291246333333333
1835,0.0
1836,3.26641884
1837,1.2783340333333333
1838,1.280285275
1839,0.0
1840,1.27919476
1841,2.0750819999999996
1842,2.06741862
1843,1.77865452
1844,0.0
1845,2.60822802
1846,1.2758885
1847,2.0359841600000004
1848,1.27588845
1849,1.7596778800000004
1850,1.77802398
1851,2.43658942
1852,1.8294627400000003
1853,0.0
1854,1.2813989
1855,0.0
1856,1.4878302200000002
1857,1.28048575
1858,0.0
1859,2.0750819399999996
1860,0.0
1861,1.6255637
1862,0.0
1863,1.6241774666666666
1864,1.9977245
1865,1.95847272
1866,1.6255636599999999
1867,3.06516226
1868,2.0750819999999996
1869,0.0
1870,1.4867008
1871,1.8801303800000002
1872,1.6255636599999999
1873,1.62498815
1874,1.8801303800000002
1875,0.0
1876,2.58881358
1877,1.8294627400000003
1878,0.0
1879,0.0
1880,2.1369357399999998
1881,0.0
1882,2.5042136399999997
1883,3.311895033333333
1884,3.0535273199999997
1885,2.88011852
1886,2.40295128
1887,2.8296258400000003
1888,2.960905
1889,1.6255637
1890,1.7790248000000002
1891,1.41805764
1892,1.2783341000000001
1893,1.48783024
1894,3.18996802
1895,3.1230401199999998
1896,1.27919472
1897,1.27919472
1898,1.5561490799999997
1899,2.12930948
1900,1.27919476
1901,1.6255637
1902,2.90292942
1903,1.280285275
1904,1.27919476
1905,1.9272717199999998
1906,1.48670078
1907,3.0796512399999996
1908,2.9807541
1909,0.0
1910,1.27919476
1911,2.0750819399999996
1912,1.2813989
1913,0.0
1914,1.27919476
1915,1.7790248000000002
1916,2.22919774
1917,1.6241774666666666
1918,1.27919476
1919,0.0
1920,1.8801303800000002
1921,2.5886546600000004
1922,1.53805548
1923,3.096179233333333
1924,0.0
1925,1.6255637
1926,2.35406032
1927,1.8290619000000004
1928,0.0
1929,0.0
1930,1.2783341000000001
1931,2.2786800400000002
1932,0.0
1933,0.0
1934,1.2783341000000001
1935,1.27919472
1936,1.27588845
1937,1.9470569400000002
1938,1.27919476
1939,0.0
1940,2.3615273666666665
1941,2.7811886999999995
1942,0.0
1943,2.45732874
1944,1.6255637
1945,1.8801303800000002
1946,0.0
1947,0.0
1948,0.0
1949,3.07775014
1950,2.22919774
1951,1.6241774666666666
1952,1.7790248000000002
1953,1.8782779333333333
1954,1.280285275
1955,1.48670078
1956,1.27919472
1957,0.0
1958,2.84397766
1959,2.01859762
1960,1.6241774666666666
1961,0.0
1962,1.27919476
1963,1.6241774666666666
1964,2.37478346
1965,0.0
1966,0.0
1967,1.55682682
1968,2.05797004
1969,1.2813989333333333
1970,2.3917550399999996
1971,1.6255637
1972,2.14085414
1973,1.2783340333333333
1974,2.0907305000000003
1975,0.0
1976,1.6241774666666666
1977,1.2788374
1978,2.8448961400000004
1979,2.12950896
1980,0.0
1981,1.6255637
1982,1.4878302
1983,2.39496636
1984,1.28048575
1985,1.6255637
1986,1.7558909200000001
1987,0.0
1988,1.4294029750000001
1989,0.0
1990,1.27975735
1991,1.6255636599999999
1992,0.0
1993,1.72666928
1994,1.2758885
1995,1.48783018
1996,1.2813989333333333
1997,1.8848932000000003
1998,1.8801303800000002
1999,0.0
2000,3.3123899199999998
2001,1.2813989
2002,0.0
2003,1.7790248000000002
2004,1.8801303800000002
2005,1.77862392
2006,1.34860934
2007,1.27919476
2008,2.0359580800000003
2009,0.0
2010,1.8966189199999999
2011,0.0
2012,2.678113833333333
2013,1.86767144
2014,1.6241774666666666
2015,0.0
2016,1.2783341000000001
2017,1.6255637
2018,2.35011576
2019,2.27760494
2020,2.614514666666667
2021,2.3601906599999998
2022,1.4863428200000002
2023,0.0
2024,0.0
2025,2.93902636
2026,1.8801303800000002
2027,1.2788374
2028,2.5245442
2029,0.0
2030,0.0
2031,2.84521432
2032,0.0
2033,2.74329515
2034,1.538219925
2035,0.0
2036,1.3489673000000002
2037,1.27919472
2038,2.782284666666667
2039,1.9856358999999997
2040,3.0345709
2041,1.6255636599999999
2042,1.6291247000000002
2043,1.2783341000000001
2044,2.65419586
2045,2.62911806
2046,1.82969244
2047,1.92753458
2048,1.34860934
2049,3.1014071999999997
2050,1.6202222
2051,1.2758885
2052,0.0
2053,2.1680879400000004
2054,0.0
2055,1.95748782
2056,0.0
2057,0.0
2058,1.2758885
2059,0.0
2060,2.3615273666666665
2061,0.0
2062,0.0
2063,1.278906625
2064,0.0
2065,1.278906625
2066,1.9583520800000003
2067,0.0
2068,0.0
2069,0.0
2070,3.1853364800000006
2071,2.63101804
2072,2.8644552
2073,1.27919476
2074,2.35406046
2075,2.94422356
2076,1.55614912
2077,1.34860934
2078,1.9061331199999998
2079,1.95748782
2080,1.27919472
2081,1.2813989333333333
2082,0.0
2083,2.1980455400000003
2084,1.8290618600000002
2085,2.0750819999999996
2086,1.27919476
2087,1.6241774666666666
2088,1.71028796
2089,2.03650302
2090,0.0
2091,1.7588854999999999
2092,1.6255636599999999
2093,1.28048575
2094,1.2813989
2095,1.98606508
2096,1.6255637
2097,0.0
2098,0.0
2099,0.0
2100,2.0750819999999996
2101,1.27919476
2102,0.0
2103,0.0
2104,3.1491092800000002
2105,1.6255636599999999
2106,2.0750819399999996
2107,1.64129132
2108,0.0
2109,0.0
2110,3.21801334
2111,0.0
2112,1.27919472
2113,0.0
2114,1.2803473
2115,0.0
2116,1.62556374
2117,2.54411786
2118,1.2783341000000001
2119,0.0
2120,1.2783341000000001
2121,1.2813989333333333
2122,1.6255636599999999
2123,2.16734394
2124,1.75888548
2125,1.7790248000000002
2126,1.67660162
2127,3.25014168
2128,0.0
2129,2.2358934
2130,2.8793322333333333
2131,1.7790248000000002
2132,2.3657428200000004
2133,1.48670078
2134,0.0
2135,2.5358229000000003
2136,2.6127336399999996
2137,0.0
2138,3.3354314
2139,1.27919472
2140,1.6291247000000002
2141,2.65110742
2142,1.8801303800000002
2143,1.8801303800000002
2144,1.27919476
2145,1.3970899
2146,1.27919472
2147,0.0
2148,1.6255636599999999
2149,2.9893934399999997
2150,1.94705692
2151,1.48783018
2152,1.82909246
2153,1.2813989333333333
2154,0.0
2155,1.2783341000000001
2156,1.34860934
2157,0.0
2158,0.0
2159,0.0
2160,3.1167660200000005
2161,0.0
2162,0.0
2163,0.0
2164,2.8125069799999998
2165,1.27919472
2166,2.5059763999999998
2167,2.3501157200000002
2168,0.0
2169,0.0
2170,2.3669404
2171,1.4169282199999997
2172,3.1684270199999998
2173,1.2803473
2174,1.41692824
2175,2.57340022
2176,0.0
2177,0.0
2178,1.27919476
2179,0.0
2180,1.7654477400000002
2181,1.2813989333333333
2182,1.82969244
2183,2.0359580800000003
2184,2.3669404
2185,1.4878302200000002
2186,1.6255637
2187,1.8801303800000002
2188,0.0
2189,2.22919774
2190,3.07609974
2191,1.6255637
2192,2.6438311400000005
2193,1.6255636599999999
2194,2.61616898
2195,0.0
2196,2.4573287600000002
2197,2.9454159
2198,2.22919774
2199,0.0
2200,1.2813989333333333
2201,2.3843590800000003
2202,0.0
2203,1.2783341000000001
2204,1.5565670600000001
2205,3.0445802199999994
2206,1.27919476
2207,2.6675157
2208,1.9968602400000002
2209,1.63916106
2210,0.0
2211,3.01468184
2212,1.53918492
2213,1.27919476
2214,2.0728277
2215,1.7790248000000002
2216,1.5388681
2217,0.0
2218,3.44622406
2219,2.1055515999999996
2220,0.0
2221,1.27919476
2222,2.45732874
2223,2.7472542399999997
2224,1.6651637999999997
2225,2.11437898
2226,2.35406046
2227,1.8688351600000002
2228,1.27919476
2229,0.0
2230,1.6255637
2231,2.22919774
2232,1.5568268600000001
2233,0.0
2234,2.50463096
2235,1.6255637
2236,2.91758038
2237,0.0
2238,0.0
2239,0.0
2240,2.86260318
2241,2.81823216
2242,0.0
2243,1.6255636599999999
2244,1.6255636599999999
2245,1.27919476
2246,0.0
2247,2.2434683200000003
2248,2.1680879400000004
2249,1.27919476
2250,2.38057988
2251,1.27919476
2252,2.1591843000000006
2253,1.27919476
2254,2.9092048200000002
2255,1.55614912
2256,1.48670078
2257,2.5407355333333332
2258,1.2783340333333333
2259,1.99772456
2260,3.04155972
2261,2.96567076
2262,1.4878302200000002
2263,1.8801303800000002
2264,2.22919774
2265,2.8358579400000004
2266,2.2325098
2267,2.35406046
2268,0.0
2269,0.0
2270,1.82969244
2271,2.66774158
2272,2.77064615
2273,1.27919476
2274,1.55614912
2275,2.30457802
2276,2.10623414
2277,2.0359841000000003
2278,2.76595044
2279,2.36694042
2280,2.46349126
2281,1.27919472
2282,0.0
2283,2.2284731599999996
2284,1.6291246333333333
2285,1.6255637
2286,1.6241774666666666
2287,1.8801303800000002
2288,3.16991064
2289,1.3656056250000002
2290,2.0663797500000003
2291,2.2265977
2292,1.2813989333333333
2293,0.0
2294,2.0288767
2295,1.6255636599999999
2296,1.6255637
2297,1.6273254000000001
2298,1.6291247000000002
2299,1.6255636599999999
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,2.16611078
2306,1.27919476
2307,0.0
2308,2.71836864
2309,1.7086094000000003
2310,1.6255637
2311,2.20295916
2312,1.8848932000000003
2313,1.2813989333333333
2314,2.12950896
2315,1.2788374
2316,1.27919476
2317,1.27919476
2318,0.0
2319,2.94654278
2320,1.3481913799999998
2321,0.0
2322,0.0
2323,0.0
2324,3.0293681
2325,1.2783341000000001
2326,1.6769183599999997
2327,0.0
2328,1.7276700999999999
2329,2.33482722
2330,0.0
2331,1.27919476
2332,1.27919476
2333,1.4878302200000002
2334,1.2783341000000001
2335,0.0
2336,0.0
2337,2.2265977
2338,3.3762968400000006
2339,1.27919476
2340,2.53854866
2341,1.2783340333333333
2342,1.27919476
2343,0.0
2344,1.2783341000000001
2345,1.278906625
2346,0.0
2347,2.7757708399999994
2348,1.6291246333333333
2349,1.64129132
2350,1.5568268600000001
2351,1.9586006400000002
2352,0.0
2353,0.0
2354,2.0750819399999996
2355,1.27919476
2356,1.6255636599999999
2357,0.0
2358,0.0
2359,1.27919472
2360,1.46909556
2361,3.3238581799999998
2362,0.0
2363,1.9977245
2364,0.0
2365,0.0
2366,2.44528634
2367,2.3954772799999997
2368,2.4541728333333332
2369,1.8801303800000002
2370,1.27919476
2371,1.72798688
2372,2.2326770000000002
2373,1.9977245
2374,0.0
2375,1.6291247000000002
2376,2.4916928999999994
2377,0.0
2378,0.0
2379,2.41642274
2380,1.2813989333333333
2381,1.27919476
2382,1.2783341000000001
2383,0.0
2384,1.9977245
2385,1.7790248000000002
2386,2.8793322333333333
2387,2.8640345199999997
2388,0.0
2389,1.2781871
2390,1.2813989333333333
2391,0.0
2392,1.27919476
2393,2.22919774
2394,2.4541728333333332
2395,2.72796952
2396,1.5561153600000002
2397,2.5631658199999996
2398,1.27919476
2399,1.8801303800000002
2400,2.41642274
2401,1.8997058800000002
2402,1.5180338
2403,2.16878064
2404,1.48783018
2405,2.1680879400000004
2406,1.27919476
2407,1.7275860399999998
2408,0.0
2409,1.7790248000000002
2410,0.0
2411,1.2783341000000001
2412,2.13687434
2413,2.40371044
2414,1.3489673000000002
2415,1.27919476
2416,2.9950690599999996
2417,2.4158664599999997
2418,1.27919472
2419,1.278906575
2420,0.0
2421,1.2803473
2422,0.0
2423,1.27919476
2424,1.8294627400000003
2425,1.8801303800000002
2426,2.8793324666666673
2427,2.41642272
2428,3.1702057999999993
2429,1.2813989
2430,1.65689672
2431,0.0
2432,1.72666928
2433,2.41642274
2434,1.9388486
2435,1.6255637
2436,0.0
2437,1.7275860399999998
2438,2.6083852999999997
2439,0.0
2440,1.2783341000000001
2441,2.64188914
2442,1.6241774666666666
2443,1.2803473
2444,1.27919476
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,2.3706474799999997
2451,2.4541792
2452,2.5916933
2453,1.6255637
2454,1.6255637
2455,2.614514666666667
2456,2.1680879400000004
2457,3.06516224
2458,1.6255637
2459,1.2758885
2460,1.2813989333333333
2461,1.278906625
2462,1.6241774666666666
2463,0.0
2464,2.0808834
2465,2.06662436
2466,1.27919476
2467,1.77802394
2468,2.22919774
2469,1.3486093000000001
2470,1.28048575
2471,2.5441180799999996
2472,0.0
2473,1.27919476
2474,1.278906575
2475,0.0
2476,1.3486093000000001
2477,1.27919476
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,1.27919472
2483,0.0
2484,0.0
2485,1.9501438200000003
2486,2.54298565
2487,2.211088825
2488,2.35011576
2489,1.6255636599999999
2490,3.0010974
2491,0.0
2492,2.30457802
2493,2.2433390199999996
2494,2.1055515399999996
2495,2.68186982
2496,1.6255636599999999
2497,1.28048575
2498,1.9968602400000002
2499,3.26002552
2500,1.27919472
2501,1.6255637
2502,1.62556374
2503,0.0
2504,2.10806716
2505,2.48691688
2506,1.82909246
2507,1.28048575
2508,2.91004274
2509,0.0
2510,1.27919476
2511,2.0750819999999996
2512,2.03650302
2513,2.33744324
2514,0.0
2515,1.27919472
2516,1.58780636
2517,0.0
2518,2.65649326
2519,0.0
2520,1.4878302200000002
2521,0.0
2522,2.17831742
2523,2.167344
2524,0.0
2525,1.46909556
2526,2.2237804000000003
2527,2.7264752000000003
2528,1.27919476
2529,1.278906575
2530,2.7471333
2531,1.7596778800000004
2532,0.0
2533,1.6255636599999999
2534,1.8801303800000002
2535,2.940189
2536,1.27919476
2537,0.0
2538,3.0896627000000008
2539,2.1368744
2540,1.27919472
2541,1.6255637
2542,2.561226025
2543,1.27919476
2544,2.83585768
2545,0.0
2546,1.6250995750000001
2547,1.9245656
2548,2.2902163399999997
2549,0.0
2550,1.453863875
2551,1.6255637
2552,1.6255636599999999
2553,1.8287756800000001
2554,1.9079141400000001
2555,0.0
2556,0.0
2557,2.6284716
2558,2.1584744000000002
2559,2.3025100000000003
2560,1.27919472
2561,1.2803473
2562,3.1723896399999996
2563,0.0
2564,0.0
2565,2.89292412
2566,1.9860650199999998
2567,1.34860934
2568,1.278906625
2569,2.8672950800000003
2570,1.2813989333333333
2571,2.0750819999999996
2572,2.8358579400000004
2573,1.7145806200000002
2574,2.9341783
2575,1.280285275
2576,0.0
2577,2.2589947599999998
2578,2.93439286
2579,0.0
2580,1.27919476
2581,1.95748782
2582,1.278906625
2583,3.0849449399999997
2584,0.0
2585,2.94970272
2586,1.27919476
2587,3.0830383400000003
2588,1.279757375
2589,1.27919472
2590,1.2748327
2591,1.6255637
2592,1.6911228
2593,3.0463234000000003
2594,0.0
2595,1.84815292
2596,2.3584068
2597,1.27919476
2598,0.0
2599,0.0
2600,1.27919472
2601,0.0
2602,0.0
2603,1.7790248000000002
2604,0.0
2605,2.3289889799999997
2606,1.280285275
2607,0.0
2608,2.91285698
2609,0.0
2610,0.0
2611,0.0
2612,1.2813989333333333
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,1.77865452
2618,1.7790248000000002
2619,1.27919476
2620,1.28048575
2621,0.0
2622,0.0
2623,1.27919472
2624,2.58881358
2625,0.0
2626,1.82969244
2627,1.27919476
2628,1.2748327
2629,1.2813989333333333
2630,1.9977245
2631,2.32924568
2632,1.27919476
2633,1.27919472
2634,2.94840998
2635,1.278906625
2636,1.2813989333333333
2637,1.278906625
2638,0.0
2639,1.27919472
2640,2.68066498
2641,1.280285275
2642,2.074327675
2643,1.27919476
2644,0.0
2645,2.27926906
2646,0.0
2647,1.60715328
2648,0.0
2649,2.9454159
2650,0.0
2651,1.2813989
2652,1.7790248000000002
2653,1.27919476
2654,0.0
2655,1.27919476
2656,0.0
2657,1.2783341000000001
2658,2.2699371399999997
2659,0.0
2660,2.0359580800000003
2661,1.86879028
2662,1.90641934
2663,0.0
2664,0.0
2665,0.0
2666,1.278906625
2667,2.50975376
2668,0.0
2669,0.0
2670,2.167344
2671,1.6255637
2672,2.8739459
2673,0.0
2674,0.0
2675,2.54621246
2676,1.278906625
2677,1.27919476
2678,1.278906575
2679,1.4878302200000002
2680,2.46147344
2681,0.0
2682,1.82969244
2683,0.0
2684,1.6255636599999999
2685,1.2788374
2686,3.2683877600000004
2687,1.55682682
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,1.7609556000000002
2694,1.41841564
2695,1.48670078
2696,1.8801303800000002
2697,1.2783341000000001
2698,2.7426193999999997
2699,1.2803473
2700,1.27919476
2701,2.0750819999999996
2702,1.27919472
2703,2.6902093199999997
2704,1.99772456
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,1.27919476
2710,2.5441180799999996
2711,0.0
2712,2.27868008
2713,2.66752544
2714,1.278906575
2715,1.6255637
2716,1.72666924
2717,1.8801303800000002
2718,2.1982596
2719,1.2803473
2720,2.43660574
2721,1.6255636599999999
2722,1.6760016400000002
2723,2.92569596
2724,2.54621256
2725,2.3579383
2726,2.93686678
2727,1.2813989333333333
2728,2.86026774
2729,1.4878302200000002
2730,2.0808834
2731,2.69020928
2732,0.0
2733,0.0
2734,2.1680879400000004
2735,2.71790084
2736,0.0
2737,1.27919476
2738,0.0
2739,2.8452217000000006
2740,2.2237804000000003
2741,1.27919476
2742,1.8801303800000002
2743,1.62556372
2744,2.0750819399999996
2745,2.5695396799999997
2746,3.4322786799999996
2747,1.48670078
2748,2.92690598
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,1.365605575
2756,1.9968602400000002
2757,0.0
2758,0.0
2759,1.72798688
2760,1.27919472
2761,1.4878302200000002
2762,0.0
2763,2.5858281999999995
2764,2.8343990000000003
2765,1.8782779333333333
2766,1.9464697999999998
2767,1.4867945200000001
2768,2.4620626
2769,1.27919476
2770,0.0
2771,0.0
2772,1.27919476
2773,0.0
2774,1.27919472
2775,1.27919476
2776,0.0
2777,1.41692824
2778,1.28048575
2779,1.95748782
2780,2.4193653600000005
2781,0.0
2782,2.0750819399999996
2783,1.6255637
2784,0.0
2785,1.5561153600000002
2786,2.6239875599999998
2787,0.0
2788,1.8575210800000002
2789,1.5561153600000002
2790,0.0
2791,2.67657266
2792,1.41805764
2793,1.6274202
2794,1.280285275
2795,1.278906625
2796,0.0
2797,1.27919476
2798,1.278906575
2799,1.8561748200000001
2800,1.28048575
2801,1.5410796000000002
2802,1.278906625
2803,2.35425352
2804,0.0
2805,1.2758885
2806,2.007207
2807,2.32483678
2808,2.9042705800000004
2809,2.45732874
2810,1.67623134
2811,2.0750819999999996
2812,2.8038155199999997
2813,1.6241774666666666
2814,2.54411786
2815,1.27919476
2816,0.0
2817,1.27919476
2818,2.84008436
2819,1.8801303800000002
2820,1.3656056250000002
2821,2.0750819399999996
2822,2.78446232
2823,2.0668736799999996
2824,0.0
2825,2.0359580800000003
2826,0.0
2827,2.1591843000000006
2828,1.27919472
2829,1.27919476
2830,0.0
2831,0.0
2832,1.55682682
2833,0.0
2834,1.27919472
2835,1.27883735
2836,2.69930774
2837,1.2803473
2838,1.2788374
2839,1.7790248000000002
2840,1.27919476
2841,1.8801303800000002
2842,1.27919476
2843,1.6255637
2844,1.27919476
2845,2.0750819399999996
2846,0.0
2847,1.27919476
2848,0.0
2849,2.16778994
2850,1.2813989333333333
2851,2.6524512600000003
2852,0.0
2853,2.5441180799999996
2854,0.0
2855,1.27919476
2856,0.0
2857,0.0
2858,0.0
2859,3.03740854
2860,0.0
2861,1.280285225
2862,1.48783018
2863,1.6568967000000001
2864,2.55896686
2865,2.0750819399999996
2866,1.28048575
2867,0.0
2868,1.5180338
2869,1.82909246
2870,2.27411372
2871,2.6369305000000005
2872,2.1680879400000004
2873,1.2783341000000001
2874,0.0
2875,0.0
2876,0.0
2877,1.9968602400000002
2878,1.8801303800000002
2879,1.6255636599999999
2880,1.99772456
2881,0.0
2882,3.14691072
2883,1.41692824
2884,1.6255637
2885,2.22919774
2886,0.0
2887,0.0
2888,2.80001532
2889,1.27919472
2890,0.0
2891,0.0
2892,2.68000736
2893,0.0
2894,1.9977245
2895,1.27919476
2896,1.85189144
2897,1.8801303800000002
2898,0.0
2899,2.02764922
2900,0.0
2901,2.12950896
2902,1.5180338199999999
2903,1.6255637
2904,0.0
2905,0.0
2906,2.2897288749999998
2907,1.27919472
2908,3.19577908
2909,2.92789658
2910,1.27919476
2911,1.278906625
2912,2.35406046
2913,0.0
2914,0.0
2915,2.757172
2916,1.27919476
2917,1.2783340333333333
2918,0.0
2919,2.3669404
2920,2.8125070799999996
2921,0.0
2922,1.625099525
2923,1.280285275
2924,0.0
2925,1.28048575
2926,0.0
2927,0.0
2928,1.6255637
2929,2.79316196
2930,1.9192282200000002
2931,0.0
2932,1.82909246
2933,1.55682682
2934,2.7203343
2935,1.27919476
2936,0.0
2937,0.0
2938,2.5997000999999997
2939,0.0
2940,1.77802394
2941,0.0
2942,2.398798875
2943,2.45732874
2944,3.05902752
2945,2.0750819999999996
2946,1.6255636599999999
2947,1.48783018
2948,1.6255636599999999
2949,1.41805764
2950,1.5568268600000001
2951,1.2813989333333333
2952,2.0750819999999996
2953,0.0
2954,1.6255636599999999
2955,0.0
2956,1.27919476
2957,0.0
2958,1.3670535000000001
2959,1.7609556000000002
2960,1.27919476
2961,0.0
2962,2.0272221999999998
2963,1.27919472
2964,0.0
2965,2.077952125
2966,1.2788374
2967,1.6255637
2968,1.2758885
2969,1.280285225
2970,2.55803192
2971,1.9848896000000003
2972,2.2786800400000002
2973,1.2783341000000001
2974,1.278906625
2975,1.9195028
2976,0.0
2977,1.6255637
2978,2.3615273666666665
2979,1.27919476
2980,1.3656056250000002
2981,1.2783340333333333
2982,0.0
2983,0.0
2984,0.0
2985,1.2803473
2986,1.2813989
2987,1.7276700999999999
2988,1.27919476
2989,1.6255636599999999
2990,2.68000736
2991,2.80880846
2992,1.280285275
2993,0.0
2994,1.77802398
2995,1.27919472
2996,0.0
2997,2.66789282
2998,1.62556374
2999,2.0158052
3000,0.0
3001,1.6255637
3002,0.0
3003,2.45732874
3004,2.0891222400000005
3005,2.0750819999999996
3006,1.27919472
3007,1.6255637
3008,2.01859762
3009,3.20040434
3010,1.8801303800000002
3011,2.3043404
3012,2.3427198
3013,2.0790710199999998
3014,1.27919476
3015,1.27919476
3016,2.1432492499999998
3017,1.27919476
3018,2.85961424
3019,2.35406032
3020,1.8294627400000003
3021,0.0
3022,1.27919476
3023,1.27919472
3024,1.278906625
3025,0.0
3026,2.8143090600000003
3027,0.0
3028,1.8287756800000001
3029,1.27919476
3030,1.77802394
3031,1.27919472
3032,2.1059975399999997
3033,2.161988
3034,1.280285275
3035,2.0907305000000003
3036,1.2813989333333333
3037,1.9849461800000001
3038,1.27919476
3039,1.2813989333333333
3040,1.2803473
3041,0.0
3042,0.0
3043,1.64129132
3044,1.278906625
3045,1.280285275
3046,0.0
3047,1.6255637
3048,1.278906625
3049,1.2758885
3050,0.0
3051,1.6255637
3052,1.278906575
3053,1.41692824
3054,1.27919476
3055,3.25577318
3056,2.2434682199999996
3057,2.22919774
3058,1.279757375
3059,0.0
3060,2.97785866
3061,1.27919476
3062,2.23322676
3063,0.0
3064,1.6255637
3065,1.27919476
3066,2.0750819999999996
3067,1.2803473
3068,1.9064193000000003
3069,0.0
3070,2.10814638
3071,2.0750819399999996
3072,1.2803473
3073,2.45732874
3074,1.8801303800000002
3075,1.6769184
3076,1.77865452
3077,1.5561490799999997
3078,1.8801303800000002
3079,2.1980455400000003
3080,1.81812264
3081,2.31958608
3082,2.73742596
3083,0.0
3084,1.27919476
3085,2.8187266600000003
3086,1.27919476
3087,2.62912914
3088,0.0
3089,1.7558909200000001
3090,1.6250995750000001
3091,2.05334696
3092,0.0
3093,2.80294974
3094,1.67623134
3095,0.0
3096,0.0
3097,0.0
3098,1.6291247000000002
3099,0.0
3100,1.2783341000000001
3101,1.6255636599999999
3102,1.2813989333333333
3103,1.8801303800000002
3104,1.67660162
3105,2.0750819399999996
3106,2.79316182
