,N6N
0,0.0
1,0.0
2,0.8333333333333334
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,3.2777777666666665
10,0.0
11,0.0
12,0.0
13,2.5393518333333334
14,0.0
15,0.0
16,1.2833333166666667
17,0.0
18,0.0
19,0.0
20,1.3944444666666669
21,2.385101
22,0.8916666999999999
23,0.13333333333333333
24,0.0
25,1.4027777833333335
26,0.0
27,0.0
28,0.3888889
29,0.0
30,0.0
31,1.3333333333333333
32,0.11111111666666666
33,1.25714286
34,0.0
35,0.6666666666666666
36,5.7623926999999995
37,0.0
38,0.0
39,0.0
40,0.7824915833333334
41,0.6666666833333332
42,0.0
43,1.1805555666666667
44,1.2803833833333333
45,0.0
46,10.796959666666668
47,0.0
48,1.9977466499999998
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,2.6666666666666665
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,1.0
68,3.3252645000000007
69,3.4732684
70,1.3361110999999999
71,1.3333333333333333
72,1.1566639833333332
73,0.126984135
74,1.0857142833333333
75,0.0
76,1.4930104733333334
77,1.5390872833333331
78,0.0
79,0.0
80,2.2972222
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,3.23777774
94,0.0
95,0.0
96,0.0
97,13.456693166666666
98,2.1611111333333337
99,0.23611111333333334
100,0.0
101,0.0
102,0.0
103,0.0
104,1.7589406833333332
105,0.916666675
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,2.509746266666667
112,0.0
113,1.2837302166666666
114,8.046577233333334
115,0.0
116,0.0
117,1.6645604499999997
118,0.0
119,0.0
120,0.0
121,0.0
122,2.7867063499999998
123,0.0
124,1.5861111
125,0.0
126,1.5200974666666667
127,0.4000000000000001
128,1.3333334
129,0.0
130,0.0
131,0.0
132,0.0
133,1.1111111666666666
134,1.0833333666666667
135,3.875
136,1.80262015
137,0.4166666666666667
138,0.0
139,0.0
140,0.0
141,0.3333333333333333
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.8055555666666666
149,0.0
150,2.0
151,0.0
152,0.0
153,1.6666666666666667
154,0.0
155,0.0
156,0.0
157,0.4722222333333333
158,0.0
159,0.0
160,0.0
161,5.461111083333333
162,1.6522620933333336
163,0.0
164,0.2833333333333334
165,0.0
166,0.3333333333333333
167,0.0
168,0.0
169,2.5146525399999997
170,0.0
171,0.0
172,0.0
173,0.0
174,2.964235666666667
175,0.0
176,0.0
177,0.0
178,0.0
179,1.568836733333333
180,0.17857143333333333
181,1.9474844666666666
182,0.25489418666666663
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,1.9138948166666667
201,0.5311456166666666
202,0.48175562999999993
203,4.9610287500000005
204,0.0
205,0.0
206,0.0
207,0.9600000000000002
208,0.8611111166666667
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,2.2522555
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.5416667
224,0.0
225,0.9898809499999999
226,0.0
227,0.0
228,0.0
229,0.0
230,3.0066810499999996
231,0.0
232,0.9305555666666666
233,0.0
234,0.0
235,1.119047675
236,4.6400793
237,0.0
238,0.0
239,0.0
240,2.9999999833333333
241,0.0
242,0.0
243,0.0
244,1.1857025166666666
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,6.008040466666667
253,0.0
254,8.111616916666668
255,0.0
256,0.8666666666666667
257,0.0
258,0.0
259,0.0
260,5.227525233333332
261,1.5692867166666666
262,0.0
263,0.0
264,0.0
265,2.9722222166666667
266,0.0
267,0.0
268,1.4055555333333334
269,0.0
270,0.0
271,0.28412699
272,0.0
273,0.0
274,3.1351852
275,4.047100166666667
276,0.0
277,9.992723999999999
278,0.30158731333333333
279,1.94377845
280,0.24761905
281,0.0
282,3.5637910833333333
283,0.0
284,0.0
285,0.0
286,0.25317460666666664
287,0.0
288,0.0
289,0.0
290,0.0
291,4.90509255
292,0.0
293,0.0
294,0.0
295,1.3055555666666667
296,0.0
297,0.0
298,0.6666667
299,1.9463470600000001
300,0.0
301,0.0
302,0.8677489316666667
303,0.0
304,0.0
305,0.49206351333333326
306,0.0
307,1.9115606666666667
308,0.41111111999999994
309,0.6666667
310,0.0
311,0.0
312,2.6666666666666665
313,0.0
314,6.719905160000001
315,0.513333344
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,5.388805183333333
322,3.5616523166666667
323,0.0
324,3.0
325,0.0
326,0.0
327,5.668258466666667
328,20.581451666666666
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,1.3043650999999998
339,1.6666666666666667
340,0.0
341,0.0
342,4.321230316666667
343,1.0555555666666667
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,2.1
350,0.0
351,0.0
352,0.0
353,0.0
354,2.2777777833333333
355,0.0
356,0.0
357,4.017297883333334
358,0.0
359,0.4047619066666666
360,1.1137792100000001
361,0.0
362,6.637678066666666
363,0.0
364,3.90815145
365,0.0
366,2.75
367,0.0
368,0.0
369,0.0
370,0.0
371,1.0
372,0.0
373,0.3666666666666667
374,0.0
375,0.0
376,0.0
377,0.0
378,1.0
379,2.25878375
380,0.0
381,0.0
382,0.0
383,0.396428575
384,0.0
385,0.0
386,2.6666666666666665
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.8333333499999999
393,0.0
394,2.7919552166666666
395,0.0
396,0.16666666666666666
397,0.0
398,0.0
399,0.16666667
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,5.0264710500000005
406,0.0
407,13.3302942
408,0.0
409,0.0
410,0.0
411,4.7501125
412,0.0
413,10.542170749999999
414,4.916666666666667
415,0.0
416,0.0
417,5.433333333333333
418,1.0250000000000001
419,0.0
420,0.0
421,0.0
422,0.17777778
423,0.0
424,0.0
425,2.0
426,0.0
427,0.5108368516666667
428,0.0
429,4.41752185
430,0.0
431,1.5576867166666668
432,2.1265872666666668
433,0.0
434,0.0
435,0.0
436,3.2100529333333334
437,0.0
438,0.0
439,0.0
440,4.0
441,0.0
442,0.0
443,0.0
444,0.0
445,1.86666665
446,3.849307616666667
447,3.5456347833333335
448,0.0
449,0.44444445
450,0.0
451,0.0
452,1.5
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.6592592666666667
461,0.0
462,2.65
463,2.1263829133333334
464,0.7547619
465,0.0
466,0.0
