ID,E6N
1795,0.011415104
1796,0.036436597
1797,0.002747761
1798,2.22E-05
1799,0.001061405
1800,0.004172579
1801,0.000516167
1802,0.002694818
1803,0.001835888
1804,0.007334494
1805,0.012121858
1806,0.000206338
1807,0.000813453
1808,0.000388167
1809,0.01210173
1810,0.002224076
1811,0.005635001
1812,0.00669998
1813,0.000126167
1814,0.003301971
1815,0.008791513
1816,0.015695462
1817,0.002929424
1818,0.0004095
1819,0.001883179
1820,0.003438097
1821,0.002231852
1822,0.00144415
1823,0.0001112
1824,0.007129895
1825,0.000711497
1826,0.000278333
1827,0.000178667
1828,0
1829,0.004840814
1830,0.00119176
1831,0.001388817
1832,0
1833,0.006544592
1834,0.000439
1835,0.00814054
1836,0
1837,0.088207181
1838,2.40E-05
1839,0.003661209
1840,0
1841,0.000639333
1842,0.001513352
1843,0.004280382
1844,0.004361231
1845,0.000939
1846,0.020653678
1847,0.001156901
1848,0.006544735
1849,7.48E-05
1850,0.002240809
1851,0.0004005
1852,0.009382783
1853,0.002038437
1854,0.001010759
1855,0.001808443
1856,0
1857,0.000642333
1858,0.003452966
1859,0
1860,0.006498788
1861,0.008179652
1862,0.005899276
1863,0
1864,0.006218485
1865,0.001305386
1866,0.001044642
1867,0.001637548
1868,0.016000824
1869,0.004032058
1870,6.97E-05
1871,0.001984704
1872,0.000109617
1873,0.001864677
1874,0.005506494
1875,0.005680095
1876,0.001630291
1877,0.015278701
1878,0.000695617
1879,0
1880,0
1881,0.006232735
1882,0
1883,0.002820431
1884,0.080756971
1885,0.020919298
1886,0.040975893
1887,0.018941651
1888,0.015645313
1889,0.044398648
1890,0.002772704
1891,0.005345536
1892,0.001176095
1893,0
1894,0.00356926
1895,0.106001254
1896,0.017637839
1897,0.000165833
1898,5.84E-05
1899,0.001092393
1900,0.010216974
1901,0.004840814
1902,0.002527442
1903,0.006523012
1904,0.005998491
1905,7.56E-05
1906,0.009917567
1907,0.000799295
1908,0.028923011
1909,0.006050036
1910,0
1911,0.0002576
1912,0.0003745
1913,0.001462999
1914,0.0001215
1915,3.55E-05
1916,0.009027347
1917,0.002607367
1918,0.0014499
1919,0.00192638
1920,0
1921,0.000252167
1922,0.006042717
1923,0.001261917
1924,0.0329049
1925,0
1926,0.003469102
1927,0.001396514
1928,0.002577923
1929,0
1930,0
1931,5.67E-05
1932,0.024375105
1933,0
1934,0
1935,0
1936,0.000153833
1937,0
1938,0.003662466
1939,0.000754357
1940,0
1941,0.027947143
1942,0.016674291
1943,0
1944,0.007005271
1945,0.004057466
1946,0.001056124
1947,0
1948,0
1949,0
1950,0.047275045
1951,0.001195322
1952,0.000962822
1953,0.000510333
1954,0.002471772
1955,9.23E-05
1956,0.000151667
1957,0.000153833
1958,0
1959,0.005041574
1960,0.007543277
1961,0.00018855
1962,0
1963,0.000250167
1964,0.004635562
1965,0.001937634
1966,0
1967,0
1968,0.002446779
1969,0.007319863
1970,0.000194667
1971,0.010228288
1972,0.001182087
1973,0.006518693
1974,0.001478826
1975,0.000981118
1976,0.002098787
1977,0.002891734
1978,5.33E-05
1979,0.013222936
1980,0.004572428
1981,8.22E-05
1982,0.004226854
1983,0.0005
1984,0.0002905
1985,8.37E-06
1986,0.008146819
1987,0.006170871
1988,0.0009162
1989,0.00090046
1990,0
1991,0.0003
1992,0.0005608
1993,0.000340667
1994,0.004333347
1995,0.002268688
1996,0.000141183
1997,0.000131667
1998,0.003678639
1999,0.000304167
2000,0
2001,0.035577615
2002,8.48E-05
2003,0.00140495
2004,0.008149437
2005,0.002222922
2006,0.004139362
2007,3.93E-05
2008,0.000303333
2009,0.011504491
2010,4.29E-05
2011,0.002907986
2012,0
2013,0.00970206
2014,0.002255407
2015,0.001739852
2016,0
2017,0.000172
2018,0.001355373
2019,0.015496726
2020,0.006497673
2021,0.015956465
2022,0.012447876
2023,0.00036685
2024,0.003536741
2025,5.73E-05
2026,0.046506388
2027,0.000200167
2028,0.00019725
2029,0.008486553
2030,0
2031,2.74E-05
2032,0.011207097
2033,0.001121756
2034,0.015557779
2035,0.00357156
2036,0
2037,0.000820688
2038,0.00051725
2039,0.002095718
2040,0.001637606
2041,0.034583453
2042,0.001564772
2043,0.007728887
2044,0.004877931
2045,0.024604912
2046,0.024715715
2047,0.003032798
2048,0.009869295
2049,0.001993399
2050,0.020780397
2051,0.001268205
2052,0
2053,7.80E-05
2054,0.003904463
2055,0
2056,0.009225743
2057,0.00460937
2058,0.021292878
2059,0.000146
2060,0
2061,0.00451519
2062,0.00273787
2063,0
2064,0.0009162
2065,0
2066,0.001295777
2067,0.002379812
2068,0
2069,0
2070,0
2071,0.040575122
2072,0.004015898
2073,0.006744657
2074,0.001912039
2075,0.00116399
2076,0.031761444
2077,0.001273824
2078,0.008231034
2079,0.000751193
2080,0.005545549
2081,0.001790284
2082,0
2083,0
2084,0.001746477
2085,0.007522397
2086,0.002907862
2087,0.001492052
2088,0.000327
2089,0.006708362
2090,0.006770399
2091,0
2092,0.00199835
2093,0.002710777
2094,0.00010605
2095,0.00025535
2096,0.007211972
2097,0.000425167
2098,0
2099,0
2100,0.012829133
2101,0.01919701
2102,4.81E-05
2103,0
2104,0
2105,0.005045591
2106,0.002646467
2107,0.007583979
2108,0.003085753
2109,0
2110,0.000474
2111,0.009028022
2112,0
2113,0.006524318
2114,0
2115,0.000821
2116,0
2117,0.000317
2118,0.005020407
2119,0.001793629
2120,0
2121,0.000747
2122,0.000584333
2123,0.001991888
2124,0.002536452
2125,0.005307115
2126,0.007108306
2127,0.001607187
2128,0.05602137
2129,0
2130,0.007500003
2131,0.026105208
2132,0.000144183
2133,0.007475327
2134,0.000578667
2135,0.009335952
2136,0.00263992
2137,0.023353609
2138,0
2139,0.095012775
2140,0.000657167
2141,0.000315
2142,0.021836553
2143,0.001936213
2144,0.004954216
2145,0.000749667
2146,0.003399015
2147,0.001360895
2148,0
2149,0.001309991
2150,0.01163674
2151,0.00019168
2152,0.001973207
2153,0.006379071
2154,0.000243333
2155,0
2156,0.0004805
2157,0.00011804
2158,0
2159,0
2160,0
2161,0.088205285
2162,0
2163,0
2164,0
2165,0.010203614
2166,0.000153833
2167,0.003130895
2168,0.006248336
2169,0
2170,4.61E-05
2171,0.014241182
2172,0.003341037
2173,0.092763969
2174,0.00027
2175,0.006587187
2176,0.009941595
2177,0
2178,0
2179,0.003144099
2180,0
2181,0.004162578
2182,0.000182667
2183,0.001611158
2184,0.009239827
2185,0.002032267
2186,2.73E-06
2187,0.003076608
2188,0.005646077
2189,0
2190,0.003118507
2191,0.035704626
2192,0.001043723
2193,0.017840619
2194,0.006371095
2195,0.011556108
2196,0
2197,0.031541462
2198,0.044690383
2199,0.002764211
2200,0
2201,0.000154
2202,0.000921779
2203,0
2204,0.004820936
2205,0.003630351
2206,0.020616373
2207,0.00509229
2208,0.007571981
2209,0.004208823
2210,0.000828443
2211,0.000165667
2212,0.02469423
2213,0.002366328
2214,6.50E-05
2215,0.000932195
2216,0.006315163
2217,0.002675863
2218,0.006611597
2219,0.097322522
2220,0.001312516
2221,0.001605921
2222,0.000269667
2223,0.008660606
2224,0.011588291
2225,0.010879628
2226,0.003485594
2227,0.001424682
2228,0.000424
2229,0.002169946
2230,0
2231,0.006911309
2232,0.004698673
2233,0.00369796
2234,0
2235,0.009778972
2236,0.000653549
2237,0.025554189
2238,0
2239,0.006897751
2240,0
2241,0.002205313
2242,0.002848437
2243,0
2244,0.001783197
2245,0.004035472
2246,0.000258012
2247,3.33E-05
2248,0.011762182
2249,0.008654976
2250,0
2251,0.00542512
2252,0.000256183
2253,0.005909496
2254,0.000127883
2255,0.022427342
2256,0.006538022
2257,0.003406848
2258,0.007228789
2259,0
2260,0.007196728
2261,0.029323311
2262,0.017857558
2263,0.000510767
2264,0.001480814
2265,0.008889609
2266,0.030765409
2267,0.002417444
2268,0.009249478
2269,0.0006905
2270,0
2271,0.002518772
2272,0.007337433
2273,0.02160613
2274,0.001065511
2275,0.002758139
2276,0.010770093
2277,0.009712606
2278,0.004870291
2279,0.012068918
2280,0.002338984
2281,0.004936627
2282,0.000439
2283,0.001922381
2284,0.003035109
2285,0.014314672
2286,0.000284
2287,0.000509333
2288,0.007127753
2289,0.057047464
2290,0.005237537
2291,0.003157616
2292,0.020174271
2293,5.49E-05
2294,0
2295,0.004270655
2296,0.004153623
2297,0.000416333
2298,0.000240675
2299,0.002451428
2300,0.002821504
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0.014835488
2307,0.002169946
2308,0.001052783
2309,0.00693473
2310,0.001086205
2311,0.000418167
2312,0.008819862
2313,0.009141844
2314,0.0001037
2315,0.002896868
2316,0.001497485
2317,0.000421
2318,0.004840814
2319,0.00068825
2320,0.005477286
2321,0.000763664
2322,0
2323,0
2324,0
2325,0.012692683
2326,0.003853924
2327,0.000458333
2328,0
2329,0.001261106
2330,0.00323663
2331,0
2332,7.14E-06
2333,0.001067694
2334,0.000219667
2335,0.009380082
2336,0
2337,0.014846714
2338,0.001514137
2339,0.140305842
2340,0.001515749
2341,0.008596559
2342,0.001124435
2343,0.000174833
2344,0
2345,0.000654975
2346,0.001295777
2347,0.013529857
2348,0.019911443
2349,0.002131544
2350,0.002586125
2351,0.000410167
2352,0.007042035
2353,0.000123667
2354,0.001289112
2355,0.005865639
2356,0.000629667
2357,0.003439807
2358,0
2359,0
2360,0.0002025
2361,0.005264336
2362,0.060255198
2363,0.000554647
2364,0.005513027
2365,0
2366,1.35E-05
2367,0.021506636
2368,0.003283508
2369,0.009929446
2370,0.000695407
2371,0.000578
2372,0.00356789
2373,0.017125484
2374,0.004216972
2375,0.000748555
2376,0.003534752
2377,0.006841528
2378,0
2379,0
2380,0.004714454
2381,8.53E-06
2382,0.000399835
2383,0.0002405
2384,0
2385,0.003558204
2386,0.000440333
2387,0.028443625
2388,0.04297987
2389,0
2390,0.000832512
2391,4.61E-05
2392,0.008307272
2393,0
2394,0.004088571
2395,0.009372587
2396,0.024655372
2397,0.001782691
2398,0.003488152
2399,0.0002386
2400,0.000254167
2401,0.003462501
2402,0.006698006
2403,0.000688954
2404,0.010355227
2405,0.00010048
2406,0.012741726
2407,0.000352667
2408,0.000498333
2409,0.001403096
2410,0.008761277
2411,0
2412,0.000205333
2413,0.001684081
2414,0.014485648
2415,0.002438881
2416,0.001546891
2417,0.027931144
2418,0.014616577
2419,0.00010585
2420,0.0002475
2421,0.002733408
2422,0.004185238
2423,0.005035511
2424,0.001558288
2425,0.006822729
2426,0.002891385
2427,0.023290089
2428,0.009286832
2429,0.035083877
2430,0.001462999
2431,0.004738075
2432,0.014438563
2433,0.001237972
2434,0.003925763
2435,0.001530909
2436,0.000272333
2437,6.97E-05
2438,0.002876883
2439,0.032320993
2440,0
2441,7.44E-05
2442,0.021439141
2443,0.002361946
2444,0.001460364
2445,0.000346833
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0.0060772
2452,0.002347599
2453,0.033762441
2454,0.001551023
2455,0.004796808
2456,0.010472316
2457,0.00280668
2458,0.011340077
2459,0.001262215
2460,0.005550774
2461,0.000161
2462,0
2463,0.002841393
2464,0
2465,0.003637538
2466,0.002089781
2467,0.004840814
2468,0.0005215
2469,0.012740874
2470,0.000122667
2471,0.003661209
2472,0.025500169
2473,0
2474,5.79E-06
2475,0.00804799
2476,0
2477,0.004137402
2478,0.001185262
2479,0.000858996
2480,0
2481,0
2482,0.00079825
2483,0.000234017
2484,0
2485,0
2486,0.001401366
2487,0.004075573
2488,0.00600996
2489,0.007324606
2490,0.001511774
2491,0.05271899
2492,0
2493,0.004128171
2494,0.004889115
2495,0.002117926
2496,0.018667044
2497,0.002427202
2498,0.00049
2499,0.00245917
2500,0.060003176
2501,0.000767869
2502,0.000334817
2503,0.000930564
2504,0
2505,0.001912945
2506,0.003203805
2507,0.000374833
2508,0.001031619
2509,0.029330381
2510,0.017703203
2511,0.000229833
2512,0.00332415
2513,0.004916369
2514,0.005514565
2515,0
2516,0.000273167
2517,0.000283896
2518,6.83E-05
2519,0.012628352
2520,0
2521,0.002886909
2522,0.028752596
2523,0.002964334
2524,0.000383167
2525,0
2526,0.002230785
2527,0.002978456
2528,0.016463745
2529,0.00104792
2530,0.006846162
2531,0.010205607
2532,0.002385182
2533,0.001229427
2534,0.000335167
2535,0.004448523
2536,0.025018673
2537,0.000125667
2538,0
2539,0.040837033
2540,0.0004887
2541,0.000859268
2542,0.000795048
2543,0.005298761
2544,0.00011055
2545,0.036215999
2546,0
2547,0.004022082
2548,0.008712523
2549,0.007882918
2550,0
2551,0.001246698
2552,0.003777428
2553,0.000387167
2554,0.006386609
2555,0.009565836
2556,0.017259284
2557,0
2558,0.018095933
2559,0.003524018
2560,0.011536481
2561,0.000162183
2562,0
2563,0.036078594
2564,7.98E-06
2565,3.98E-05
2566,0.025318311
2567,0.001258144
2568,0.004251341
2569,0
2570,0.03324253
2571,0.00407246
2572,0.001303164
2573,0.033768105
2574,0.000717917
2575,0.042554682
2576,0.000189483
2577,0
2578,0.001198502
2579,0.013495977
2580,0
2581,2.83E-05
2582,0.007661938
2583,0.000343
2584,0.022359958
2585,0
2586,0.042244088
2587,0.000341083
2588,0.030306174
2589,0.000151525
2590,0.000347833
2591,0.002493398
2592,0.002928088
2593,0.000904518
2594,0.039690469
2595,0.0004405
2596,0.005254512
2597,0.007708523
2598,0.001912039
2599,0
2600,0
2601,0.001851811
2602,0.000638452
2603,0.007109012
2604,0.004964763
2605,0
2606,0.00120528
2607,0.003443955
2608,0.000263
2609,0.039801261
2610,0
2611,0.005665029
2612,0
2613,0.000112933
2614,0
2615,0.00950093
2616,5.95E-06
2617,0
2618,0.002173602
2619,0.003573642
2620,5.49E-06
2621,0.00062293
2622,0.00559951
2623,0
2624,0.000423
2625,0.003312094
2626,0.000494833
2627,0.001034309
2628,0.004840814
2629,0.000661
2630,0.000402
2631,0.0001175
2632,0.001538306
2633,0.000665804
2634,0.000233517
2635,0.023837253
2636,0.001357865
2637,0.000402
2638,0.00020575
2639,0
2640,0.000347833
2641,0.019342135
2642,0.004774365
2643,0.00188336
2644,0.001362085
2645,0
2646,0.017374927
2647,0
2648,0.005585214
2649,4.46E-05
2650,0.017348252
2651,0
2652,0.001772528
2653,0.0002135
2654,0.001790552
2655,0.002895432
2656,0.000494833
2657,0
2658,0
2659,0.000832138
2660,0.000348333
2661,0.01278561
2662,0.000974987
2663,0.000461944
2664,0
2665,0
2666,0
2667,0.0001799
2668,0.015063258
2669,1.95E-05
2670,0
2671,0.002227086
2672,0.000699174
2673,0.022304179
2674,0
2675,0
2676,0.002733931
2677,0.0003655
2678,2.35E-05
2679,0.000212
2680,0.000886695
2681,0.001414761
2682,0
2683,0.002519168
2684,0.002145001
2685,0.000603333
2686,0.006019085
2687,0.037120978
2688,0.003539899
2689,0
2690,0.00103756
2691,0
2692,0
2693,0
2694,0.002857446
2695,0.000495833
2696,0.000517224
2697,0.007694593
2698,0.000644667
2699,0.016381421
2700,0.005967104
2701,0.003067991
2702,0.0004135
2703,0.005125923
2704,0.012543977
2705,0.000857582
2706,0
2707,0.095362576
2708,0
2709,0
2710,0.00221475
2711,0.005476618
2712,0
2713,0.004560793
2714,0.022326757
2715,0.00804799
2716,2.59E-05
2717,0.011010052
2718,0.009386311
2719,0.004220208
2720,0.0010229
2721,0.00191493
2722,0.001767129
2723,0.00298713
2724,0.012440989
2725,0.014211768
2726,0.01296497
2727,0.019257986
2728,0
2729,0.026821397
2730,0.00265788
2731,0.003342815
2732,0.019692978
2733,0
2734,0
2735,0.00156883
2736,0.015828875
2737,0.040688573
2738,0.002211949
2739,0.000742
2740,0.004596377
2741,0.019769147
2742,0.002058133
2743,0.001522531
2744,0.003552635
2745,0.002764003
2746,0.02730926
2747,0.059484963
2748,0.003604292
2749,0.022238379
2750,0
2751,2.78E-05
2752,0
2753,0.000513785
2754,0
2755,0
2756,0.00026325
2757,0.000114883
2758,0
2759,0.001577721
2760,0.004705916
2761,0.0001603
2762,0.004954216
2763,0
2764,0.006676673
2765,0.007754188
2766,0.0003964
2767,0.004165973
2768,0.0003735
2769,0.002402837
2770,2.60E-06
2771,0
2772,0.042927857
2773,0.001112066
2774,0
2775,0.0002546
2776,2.35E-05
2777,0
2778,0.000343
2779,0
2780,0.006546524
2781,0.006391813
2782,0.003661209
2783,0.007329316
2784,0.000225833
2785,0
2786,0.00161833
2787,0.015800225
2788,0
2789,0.002552786
2790,0.002902844
2791,0.001105555
2792,0.019327267
2793,0.000342686
2794,0.001631969
2795,0.003981859
2796,0.00036125
2797,0
2798,0.001003267
2799,0.000296333
2800,0.012447261
2801,5.81E-05
2802,0.002585096
2803,0.007784402
2804,0.004228701
2805,0.000158
2806,0.000465
2807,0.000810667
2808,0.007996441
2809,0.009091732
2810,0.029786291
2811,0.005355401
2812,0.003384261
2813,0.013939344
2814,0.009686626
2815,0.037726047
2816,3.36E-05
2817,0
2818,0.000209667
2819,0.01320221
2820,6.90E-05
2821,0.000860443
2822,0.02310846
2823,0.006092035
2824,0.004636832
2825,0
2826,0.003742827
2827,0
2828,0.000898777
2829,0.003289345
2830,8.10E-05
2831,0
2832,0.01307331
2833,0.000287
2834,0
2835,0.002327428
2836,0.002636584
2837,0.010716028
2838,0.00596999
2839,0.00104792
2840,0.001547351
2841,8.41E-06
2842,0.008077892
2843,9.85E-05
2844,0.001669409
2845,0.001912039
2846,0.001327308
2847,0.004321194
2848,0.00011005
2849,0.006109498
2850,0.005078339
2851,0.000999884
2852,0.017037998
2853,0
2854,0.007527376
2855,0.000850093
2856,0.001912039
2857,0.001142406
2858,0.003234394
2859,0
2860,0.029239274
2861,0
2862,0.001368202
2863,0.001084932
2864,0.004146617
2865,0.007291043
2866,0.000872734
2867,0.003452966
2868,0
2869,0.007565396
2870,0.003729826
2871,0.013041757
2872,0.014674384
2873,0.011219734
2874,9.04E-06
2875,0
2876,0.000402
2877,2.05E-05
2878,0.004265535
2879,0.001680394
2880,0.000867595
2881,0.002036505
2882,0
2883,0.026909567
2884,0.004282763
2885,0.004875291
2886,0.005396947
2887,0
2888,0
2889,0.019788782
2890,0.001370766
2891,0
2892,0.00102465
2893,0.029614779
2894,0
2895,0.00012675
2896,0.002943347
2897,0.008896378
2898,0.00212449
2899,0
2900,0.009986136
2901,0
2902,0.000900863
2903,0.002989984
2904,0.00083034
2905,0.001127684
2906,0
2907,0.00530539
2908,0.002199382
2909,0.056006792
2910,0.020233394
2911,0.000885254
2912,0.0009162
2913,0.009114266
2914,0.001257164
2915,0.003661209
2916,0.021669969
2917,0.001649519
2918,0.0001069
2919,0.000185
2920,0.010758667
2921,0.005879174
2922,0.007244241
2923,0.00013125
2924,0.001880614
2925,0
2926,5.71E-05
2927,0.00637304
2928,0
2929,0.000673656
2930,0.002465135
2931,0.002208197
2932,0.002593079
2933,0.003366279
2934,0.002455063
2935,0.01794284
2936,0.00101392
2937,0.000978745
2938,0
2939,0.010328544
2940,5.40E-05
2941,0.000177783
2942,0.001081248
2943,0.003741738
2944,0.023366388
2945,0.021110123
2946,0.000665333
2947,0.004989527
2948,0.002398823
2949,0.004863729
2950,0.00012845
2951,0.001491782
2952,0.000179
2953,0.0003714
2954,0.006409693
2955,0.001661348
2956,0
2957,0.000156833
2958,0.000747
2959,0.002508174
2960,0.001117468
2961,0
2962,0.001294125
2963,0.015698127
2964,0.00010585
2965,0.003516537
2966,0.001337595
2967,0.000103333
2968,0.005967359
2969,0.001278243
2970,0.00135534
2971,0.010446537
2972,0.009164205
2973,0.00411317
2974,0.00030974
2975,0.0009162
2976,0.001715292
2977,0
2978,0.003032437
2979,0.003553192
2980,0.002025087
2981,0.002661314
2982,0.003806906
2983,0
2984,0
2985,0
2986,1.84E-05
2987,0.000119967
2988,0.002223044
2989,1.05E-05
2990,0.00294969
2991,0.005818031
2992,0.018807404
2993,0.000858996
2994,0.000220833
2995,0.002782035
2996,0.0003415
2997,0
2998,0.024230222
2999,0.000437667
3000,0.005944416
3001,0
3002,0.008739475
3003,0
3004,0.002449391
3005,0.008034158
3006,0.005045387
3007,0.001370766
3008,0.006874299
3009,0.003645532
3010,0.035028788
3011,0.008145082
3012,0.01017341
3013,0.001636188
3014,0.011066577
3015,0.000878104
3016,0.004840814
3017,0.00222874
3018,0.000377
3019,0.026142562
3020,0.005628158
3021,0.001945811
3022,0.000312
3023,0.002943347
3024,0
3025,0.00040725
3026,0
3027,0.014723156
3028,0
3029,0.000667667
3030,0.004115582
3031,0.000900527
3032,0
3033,0.003599623
3034,0.007192066
3035,0.000127317
3036,0.010500965
3037,0.002781746
3038,0.001439776
3039,0.000423833
3040,0.001223779
3041,3.60E-05
3042,0.00056
3043,0
3044,0.000139758
3045,0.00306163
3046,0.0003114
3047,0
3048,0.000687255
3049,0.001295777
3050,0.000268283
3051,0
3052,0.007252219
3053,0.00804799
3054,8.34E-05
3055,0.001684946
3056,0.132098378
3057,0.006167162
3058,0.003305175
3059,0.00015725
3060,0.000121433
3061,0.006844863
3062,0.002943347
3063,0.000925784
3064,0.008307272
3065,0.007382851
3066,0.001003267
3067,0.000815249
3068,0.002079129
3069,0.013457837
3070,0
3071,0.003435713
3072,0.002511289
3073,0.00014575
3074,0.007439843
3075,0.005742071
3076,0.0004895
3077,0.003798278
3078,0.000448339
3079,0.007905074
3080,0.001122548
3081,0.011081334
3082,0.000360833
3083,0.040127229
3084,0
3085,0.000294333
3086,0.028969048
3087,1.86E-05
3088,0.009233116
3089,0.002215953
3090,0.004074943
3091,0.002386422
3092,0.012673656
3093,0
3094,0.022543729
3095,0.001658136
3096,0
3097,0
3098,0
3099,0.006087451
3100,0.001378548
3101,1.08E-05
3102,0.003278087
3103,0
3104,0.004505427
3105,0.001166795
3106,0.014305155
3107,0.007656768
3108,0.000857979
3109,0.000621089
3110,0
3111,0.0001069
3112,0.004277703
3113,0.000826598
3114,0.0001637
3115,9.10E-06
3116,0.00293326
3117,0.004679937
3118,0.015819484
3119,0.000122817
3120,0.004840814
3121,0
3122,3.77E-05
3123,0.00175819
3124,0.0002848
3125,0
3126,0.005914456
3127,0
3128,0
3129,0.030344907
3130,0.004630432
3131,0.001110713
3132,0.002295695
3133,0.014107513
3134,0
3135,0
3136,0.012785702
3137,0.0003215
3138,0.001719214
3139,8.93E-06
3140,5.31E-05
3141,0.002853956
3142,0.014412811
3143,0.002970716
3144,0.002914063
3145,0.01836702
3146,3.80E-05
3147,0.004840814
3148,0.004987993
3149,0.005324419
3150,0.00066525
3151,0
3152,0.00015284
3153,0.001885382
3154,0.000903837
3155,0.000378
3156,0.001630472
3157,0.010648454
3158,1.71E-06
3159,0.003783933
3160,0
3161,0.003286138
3162,2.30E-05
3163,0.00011005
3164,0
3165,0.006463463
3166,5.76E-05
3167,0.003395143
3168,0
3169,0.00022772
3170,0.003769886
3171,5.13E-06
3172,0.000182833
3173,0.005710234
3174,0.000487
3175,0.0004335
3176,0.01944026
3177,0.00260735
3178,0.000182
3179,0.000879176
3180,0.008391173
3181,0
3182,0.001436639
3183,0.005605466
3184,2.62E-05
3185,0.006025524
3186,0.006673601
3187,0.002965633
3188,0
3189,0.072902428
3190,0.003334987
3191,0
3192,0.001959335
3193,0.019319759
3194,0.012933321
3195,0.000368833
3196,0.009832965
3197,0.01174715
3198,0.0004672
3199,3.70E-06
3200,0.009671537
3201,0.001224024
3202,0.001221408
3203,0
3204,0.000865049
3205,0.000891754
3206,0.004075549
3207,0.004261844
3208,0.048408511
3209,0.00844995
3210,0.00343435
3211,0
3212,0.002716859
3213,0.005094905
3214,0.005461691
3215,0.003946617
3216,0.010283532
3217,0.01315145
3218,0.002560217
3219,0
3220,0
3221,0.004840814
3222,0.009848913
3223,0.00060175
3224,0.01842602
3225,0.006815656
3226,0.012962137
3227,0.002778082
3228,0.002172877
3229,0
3230,0.001390394
3231,5.09E-05
3232,0.002075871
3233,0.00124081
3234,0.00262209
3235,0.014043774
3236,0.003327435
3237,0.014394597
3238,0
3239,0.017199982
3240,0.000281333
3241,0.000434743
3242,0.013368274
3243,0.001378412
3244,0.005127769
3245,1.43E-05
3246,0.001970004
3247,0
3248,6.86E-05
3249,0
3250,0.001863471
3251,0.019314873
3252,0.0001406
3253,0.000864376
3254,0.031639906
3255,0.007884659
3256,0
3257,0.000947416
3258,0.000539167
3259,0.001454244
3260,0.006423545
3261,0.005280239
3262,0
3263,0.001089237
3264,0
3265,0.001445152
3266,9.50E-05
3267,0
3268,0.0025973
3269,4.02E-05
3270,0.0006658
3271,2.27E-05
3272,0
3273,0.058813816
3274,0.00184056
3275,0.000920484
3276,0
3277,0.069678053
3278,0.0002586
3279,0.011615963
3280,0.006954999
3281,0.000323667
3282,0.018217362
3283,0.011240549
3284,0
3285,0.002433128
3286,0.06323204
3287,0.007392274
3288,0
3289,0
3290,0.037429538
3291,0.045811246
3292,0.00020724
3293,0.000154483
3294,0.001738117
3295,0
3296,0.000936038
3297,1.39E-05
3298,0.0001885
3299,0.003661209
3300,0.013259918
3301,0.000970304
3302,0.002104089
3303,0
3304,0.007752727
3305,0.004962942
3306,0.002807301
3307,0.002970716
3308,0.000715492
3309,0.006378696
3310,0.001728051
3311,0.000226333
3312,0.0002565
3313,0
3314,0.0006362
3315,0.00460899
3316,0.023079866
3317,0.009944953
3318,0.001729628
3319,0.000325367
3320,0.001273058
3321,0.000529667
3322,0
3323,0.016507692
3324,0.002327428
3325,0.011367921
3326,0.002369343
3327,0
3328,0.01173886
3329,8.64E-06
3330,0.001114784
3331,0.001936241
3332,0.001340014
3333,0.001172977
3334,0.014985393
3335,2.09E-05
3336,0.004435956
3337,0.003727528
3338,0.007728187
3339,0
3340,0.001463812
3341,0.001003267
3342,0
3343,0.00073975
3344,0
3345,0
3346,9.46E-06
3347,0
3348,0.068692981
3349,0.001963574
3350,0.012565254
3351,0.011737261
3352,0.004914957
3353,0.001095425
3354,0
3355,0.004267759
3356,0.015345298
3357,0.004058872
3358,0.000959729
3359,0.003871481
3360,0.002936723
3361,0.005031088
3362,0.016189049
3363,0.019377653
3364,0.015820814
3365,0.00939775
3366,0.001185452
3367,0.002943347
3368,0.01163074
3369,0.000233833
3370,0.001283908
3371,0.02026561
3372,0.001513301
3373,0.001003267
3374,0.033378414
3375,0.003785298
3376,0.024469416
3377,0.002173174
3378,0
3379,0.000383833
3380,0.012547026
3381,0
3382,0.007347514
3383,0.001350626
3384,0
3385,0.00988528
3386,0.002482989
3387,0.004958457
3388,0.00020825
3389,0.006692471
3390,0.038865947
3391,0.001270896
3392,0.002510632
3393,0
3394,0.004632386
3395,0.012659431
3396,0.006419749
3397,1.05E-05
3398,0
3399,0.003205454
3400,0.008012945
3401,0.005256248
3402,0.010217325
3403,0.005469265
3404,0.000358853
3405,0.012398703
3406,0.000203
3407,0.001192213
3408,0
3409,0.016371472
3410,0.002617276
3411,0.003506451
3412,0.004239467
3413,0.000807
3414,0
3415,0.00027
3416,0.021904934
3417,0.00053017
3418,0.033627422
3419,0.000959822
3420,9.95E-05
3421,0.00649242
3422,0.005936485
3423,0.003196372
3424,0.003935788
3425,0
3426,0.00570402
3427,0.030122654
3428,0
3429,5.39E-05
3430,0
3431,0
3432,0.003641313
3433,0.004322292
3434,0.000975887
3435,0.018278668
3436,0
3437,0.001987745
3438,0.001795892
3439,0.001816248
3440,0.002636584
3441,0.006187488
3442,0.0006085
3443,0
3444,0.000348
3445,0
3446,0.0030848
3447,0
3448,0.00628618
3449,0.006359082
3450,0.007618344
3451,0.008113105
3452,0
3453,0.00085334
3454,0.012105535
3455,0.000290333
3456,0.002943347
3457,0.0013241
3458,0.00207832
3459,0.003447439
3460,0.004037742
3461,0.012708249
3462,0
3463,0
3464,0.003970565
3465,0.000365
3466,0
3467,0.005583102
3468,3.43E-05
3469,0.008469268
