,S7N
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,20364333333333.332
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,6477366666666.667
419,5833334.362263467
420,0.0
421,205686666666.66666
422,47989500000.68216
423,0.0
424,0.0
425,0.0
426,5120000000013.903
427,22800000000022.77
428,3300000000004.039
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,23400000000.0
446,0.0
447,4295.661649966667
448,3436866666.6666665
449,352943882.6666667
450,11700000000.0
451,8742596.0
452,0.0
453,0.0
454,0.0
455,0.0
456,1130375001.6180148
457,0.0
458,0.0
459,0.0
460,0.0
461,42881333333.333336
462,59157.56547264999
463,0.0
464,2.6899959666666664
465,2.403220475
466,2.4032716
467,6788000000031.703
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,14434000000016.549
474,292507.155
475,0.0
476,0.0
477,0.0
478,0.0
479,151822392.04666665
480,3017069.101254966
481,14902666666.666666
482,0.0
483,2272175001.0249887
484,0.0
485,0.0
486,92400000.0
487,4353074.4366666665
488,0.0
489,1.5428521000000002
490,1020000000.0
491,12962500000033.56
492,37005.12699999999
493,500051964.972728
494,0.0
495,36.73699873333333
496,9460216.923772834
497,1.5436916
498,168927708.31343505
499,0.0
500,0.0
501,0.0
502,404402682.8333333
503,513960000000.0
504,404402682.8333333
505,82157584.23333333
506,5777202.5616666665
507,0.0
508,0.0
509,0.0
510,0.0
511,79000.49
512,713011.776406
513,0.0
514,0.0
515,0.0
516,169723333333.33334
517,0.0
518,0.0
519,8388000000.401516
520,82718296.52650566
521,0.0
522,0.0
523,40451666666.666664
524,0.0
525,19988000000.0
526,0.0
527,108000000000.0
528,2225906.216241175
529,70610000000.0
530,0.0
531,173379365.7607755
532,1029766666.6666666
533,1392633333333.3333
534,0.0
535,0.0
536,7.317435766666667
537,0.0
538,16958408.23
539,1.6857681666666666
540,0.0
541,847921.8191434332
542,0.0
543,3986075000006.602
544,3496350000000.9277
545,2207750000.5711017
546,209203097.47243178
547,732500000.9731606
548,4764750000.400024
549,19614000000.562046
550,0.0
551,2333489.9535908
552,110337500003.25597
553,1941066666.6666667
554,292507.155
555,8317933333.333333
556,0.0
557,120740000001.51648
558,441653333333.3333
559,0.0
560,7092000000.0
561,0.0
562,0.0
563,0.0
564,703500000.0
565,183005000.4333333
566,5373706.934666667
567,51803245.17336244
568,0.0
569,1888775000.4150867
570,0.0
571,0.0
572,62830000000.0
573,0.0
574,0.0
575,246414888.83333334
576,0.0
577,2877033333.3333335
578,0.0
579,68002362.10140577
580,1736625000.4301457
581,33561750001.071407
582,0.0
583,24789600.140640475
584,1.5431690666666666
585,1.5421588333333334
586,96008.4502347
587,144368.40681992497
588,0.0
589,28146333333.333332
590,0.0
591,43000001.9774008
592,0.0
593,0.0
594,502000938.8005019
595,0.0
596,80310472.66666667
597,0.0
598,0.0
599,0.0
600,672345000014.5084
601,0.0
602,2253106.2653333335
603,166453487.53333333
604,1112638.15
605,189000000.0
606,54188941.98666667
607,578216666666.6666
608,0.0
609,13860207.797150766
610,0.0
611,3977791.8217021
612,32744250003.25141
613,744100000.0
614,50246265.56666666
615,339000000.0
616,0.0
617,5362.05095
618,2.403338933333333
619,18400000000.0
620,40435162.117834546
621,26129250000.38576
622,8274000000.0
623,0.0
624,51880936.60333333
625,110666668.24502735
626,31370564.633333337
627,0.0
628,0.0
629,0.0
630,2.994948133333333
631,0.0
632,46245333333.333336
633,15866741.31741
634,36348250001.84389
635,0.0
636,23931666666666.668
637,651461.050225175
638,13018514.532635376
639,0.0
640,12607666666.666666
641,865575000.3857468
642,131375000000.57513
643,108862500000.39854
644,0.0
645,1.5424413000000001
646,350333333.919328
647,5612000000.0
648,0.0
649,3670400000.0
650,687433333.3333334
651,0.0
652,4964266666.666667
653,1.6641496999999998
654,16458.9519644
655,11006.2903
656,9651.838826525
657,0.0
658,1143966666.6666667
659,52701832.56666666
660,15600000.0
661,2765.1352979
662,0.0
663,16150000.0
664,25650000005.14991
665,1.5427056749999999
666,0.0
667,0.0
668,0.0
669,0.0
670,771133333.3333334
671,131565000001.13298
672,2674800000.853837
673,116739333333.33333
674,2611040000001.0596
675,0.0
676,1.5419461
677,5.00253655
678,62877500000.564964
679,4311000000.392431
680,0.0
681,37600000000.0
682,250.00882933333335
683,2.8205268333333335
684,10279666666.666666
685,0.0
686,1051866666666.6666
687,12391333333.333334
688,18400000000.0
689,0.0
690,0.0
691,2951452.15128716
692,744100000.0
693,0.0
694,0.0
695,0.0
696,0.0
697,3371.1471628
698,4964266666.666667
699,0.0
700,0.0
701,54710000000.0
702,91246666666.66667
703,351820060.8333333
704,7064967.366666666
705,0.0
706,925360.345
707,390730000000.0
708,1.5431320666666668
709,146201884.13333336
710,101186000002.25742
711,493766666.6666667
712,19733176.783333335
713,416470000000.0
714,24789600.14064035
715,3950233333.3333335
716,6754000000.0
717,376050000.82914394
718,35698666666.666664
719,2348666.383435
720,0.0
721,0.0
722,21481250000018.66
723,92000000.76138337
724,17572333333.333332
725,0.0
726,2352908.0
727,10728.69811
728,245365000011.1963
729,11000000.0
730,14924237.906666666
731,619894.6373533333
732,12233666666666.666
733,4310333333.333333
734,0.0
735,0.0
736,5371700000.0
737,358675000.5898368
738,18301000000000.0
739,0.0
740,0.0
741,45201.1191
742,7474333333.333333
743,63952.92269000001
744,24367750000.385563
745,15797666666.666666
746,0.0
747,0.0
748,163000001.9300878
749,220366668.1789875
750,205387254.88925815
751,131846.738
752,3564484.1266666665
753,9486250000.563557
754,1243466666.6666667
755,152546666666.66666
756,1147466666.6666667
757,11718250000.515814
758,904300002.0009906
759,26265250000.78806
760,1969254.1015839332
761,1.5420531000000002
762,0.0
763,0.0
764,0.0
765,28582400001.205322
766,1.58940465
767,0.0
768,75295000000025.6
769,0.0
770,34402.63446666666
771,509400000.0
772,0.0
773,0.0
774,13821847.833333334
775,324345.14
776,2424.79465
777,37092606.53333333
778,45617.11
779,54475000.4817239
780,13667333333.333334
781,8238289.7299999995
782,185388.07943333333
783,0.0
784,0.0
785,23725001.335399304
786,44400000000.0
787,354.47898316666664
788,2963625000.5921636
789,1.5433061
790,95752819.86666667
791,47628322.46666667
792,81400000000.0
793,4564966666666.667
794,1.5420801750000002
795,2924116.5493333335
796,1.5425301999999999
797,2296097.6599999997
798,10997600000.0
799,10773666666.666666
800,0.0
801,588633.7103333334
802,310673834.3333333
803,1346151.3973333333
804,226362.725
805,1.5423052333333331
806,66371000002.463974
807,0.0
808,118333334.45212586
809,10966667.2446278
810,1.5426862666666665
811,1200246234.1666667
812,0.0
813,5244225000.397603
814,8796000000.0
815,0.0
816,4701.298723333333
817,18207.033499999998
818,687433333.3333334
819,0.0
820,0.0
821,15264909.16691475
822,0.0
823,0.0
824,0.0
825,9948750000000.803
826,92869250.13040365
827,1.6892441
828,1713166666.6666667
829,68540877.35333334
830,0.0
831,0.0
832,953440000.6252759
833,630225000006.9791
834,0.0
835,60236.7812473
836,0.0
837,459523.5693333333
838,0.0
839,3595250000.823941
840,929841.0
841,1194735.6173333332
842,523780000000.827
843,327723314.3333333
844,0.0
845,111279319.95884652
846,0.0
847,33492666666.666668
848,0.0
849,56532333333.333336
850,6233000000.972267
851,1453872.7733333334
852,13210788.766666666
853,19767067.106666666
854,85900000.0
855,14891.719702
856,0.0
857,7756100000002.046
858,0.0
859,1544533333.3333333
860,1800500000.0
861,34920190.18333333
862,0.0
863,25111827.757960975
864,0.0
865,22557000000000.0
866,1777077.0166666666
867,888616666666.6666
868,68286756.66666667
869,38785919.76666667
870,1239603.3043333332
871,2298125000.5956583
872,387364584.7196915
873,86424302.41333334
874,4578439.6866666665
875,3147166666.6666665
876,961656.3479309999
877,137000000.0
878,313871027.8333333
879,0.0
880,0.0
881,1150866666.6666667
882,18207.038233333333
883,53993498.0971729
884,70323333333.33333
885,46802333333.333336
886,4533334.3626858005
887,578754.9344333333
888,4667826.235252275
889,4240404.681666667
890,44837500000.4337
891,29745000000.0
892,1777077.0166666666
893,0.0
894,864000000.0
895,545000000.0
896,36800000000.0
897,5755500000.769744
898,0.0
899,0.0
900,56100000.514538735
901,99855000001.59248
902,432283605.3451905
903,403163.98
904,1.5422909666666664
905,0.0
906,25658800001.57487
907,391808000004.0326
908,0.0
909,288764039.7
910,5320033333333.333
911,1.5414796333333334
912,30.110413333333337
913,0.0
914,1.54267595
915,23062756.833333332
916,0.0
917,1.5427723333333334
918,1.5435837333333333
919,904.9964556666665
920,718760000001.3724
921,1349540000001.2866
922,84874.50113333332
923,63115000000000.0
924,8523066666.666667
925,3770729.41
926,14374781.32
927,636.7065515
928,0.0
929,97688556.02173477
930,844843.4374763
931,16152333333.333334
932,0.0
933,0.0
934,0.0
935,14400000000000.0
936,25389.864999999998
937,252970000000.0
938,18060777.210937273
939,0.0
940,467933334.23096967
941,648.5795486666667
942,0.0
943,0.0
944,2402666666.6666665
945,4881787.693263175
946,8749500000.97227
947,107533905.8
948,1682266666.6666667
949,3168175000.396673
950,1746.9383476
951,0.0
952,0.0
953,90790.9899
954,1095975000.385795
955,0.0
956,151226.8144891667
957,0.0
958,18279000000.0
959,0.0
960,1229900000.0
961,146697568.97217572
962,474120000000.7632
963,790346666666.6666
964,0.0
965,0.0
966,0.0
967,0.0
968,9329133333.333334
969,1537617.22903576
970,414366.615
971,0.0
972,242444.77512617497
973,1622354.2
974,11928338.103333334
975,1747454.2497832
976,1194735.6173333332
977,77000002.4016032
978,0.0
979,0.0
980,5732600000.420257
981,75335302586.88966
982,57919.1113402
983,0.0
984,1.5430597333333333
985,802500000.6397129
986,0.0
987,0.0
988,0.0
989,0.0
990,345293.25
991,0.0
992,78682000005.59575
993,58334410.40495932
994,0.0
995,16564000000.0
996,0.0
997,122500000.0
998,21820666666.666668
999,0.0
1000,0.0
1001,283240000000.0
1002,25557.098731125003
1003,904300002.0010006
1004,974046000010.5104
1005,240067.855
1006,49600000000.0
1007,42603192.10439195
1008,4259000000.53781
1009,0.0
1010,2145233333.3333333
1011,11928338.103333334
1012,3463133333.3333335
1013,0.0
1014,323259.1373333333
1015,28033436021.843334
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,351820060.8333333
1021,76154250000.53775
1022,5731250000008.63
1023,0.0
1024,13687166666.666666
1025,19775260.361622423
1026,34023.96683333333
1027,65067500000.967575
1028,0.0
1029,2685666666666.6665
1030,10488401.762783399
1031,2283502666672.602
1032,215547500000.40286
1033,43597567.77
1034,25389.864999999998
1035,14146000000.53033
1036,0.0
1037,0.0
1038,180757500000.84317
1039,687433333.3333334
1040,0.0
1041,576378139.8333334
1042,0.0
1043,0.0
1044,45668232.13333333
1045,111103333333.33333
1046,31672666666.666668
1047,81831855.01079163
1048,0.0
1049,0.0
1050,4601590.827448525
1051,0.0
1052,2402666666.6666665
1053,5789121.1159
1054,20410727.48
1055,0.0
1056,82474319.7
1057,23194153.157257996
1058,0.0
1059,57623750001.087456
1060,51.91013605
1061,3983700000.0
1062,0.0
1063,0.0
1064,7311153.42118715
1065,5437660.214685634
1066,3651900000.539561
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,8750003.5062518
1072,333735000000.38574
1073,40254378.08
1074,269337833334.3901
1075,0.0
1076,34765148.846666664
1077,201563333333.33334
1078,0.0
1079,364943949.59999996
1080,351820060.8333333
1081,1194735.6173333332
1082,0.0
1083,587133333333.3334
1084,0.0
1085,39068000000.0
1086,9519376.016666668
1087,0.0
1088,1003633333333.3334
1089,0.0
1090,0.0
1091,55966667.35250014
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,3050334.9
1097,2514733333.3333335
1098,3919300000.0
1099,24072.086290799998
1100,10488401.762766398
1101,26369324.544867042
1102,27096750000.38569
1103,1.5424081
1104,279093333333.3333
1105,50746666666.666664
1106,13539000000.0
1107,5.537127
1108,28883400001.737587
1109,7550000000.0
1110,500233333333.3333
1111,0.0
1112,0.0
1113,501400000.0
1114,24269006.58
1115,619965661.3333334
1116,1712133333.3333333
1117,1.5499461
1118,0.0
1119,47669333333.333336
1120,0.0
1121,0.0
1122,1913033.27034655
1123,0.0
1124,9651.838830575
1125,32541666666.666668
1126,240780000001.9516
1127,8127000000.0
1128,79000.49
1129,1.5441
1130,6509049.743333333
1131,24449431.400000002
1132,500280000000.0
1133,8238289.7299999995
1134,30264333333.333332
1135,1716933333.3333333
1136,2.53094065
1137,76333333.91160513
1138,0.0
1139,29022882.433333334
1140,187036666666.66666
1141,13539000000.0
1142,4310750000.386265
1143,73918675.22025327
1144,70892500001.17097
1145,27742671.358939398
1146,0.0
1147,211544000000.84326
1148,468635316.0
1149,0.0
1150,0.0
1151,109843750000.94608
1152,574575000.3853288
1153,24885250000.409218
1154,391419.37151235
1155,288007157.3992869
1156,76521166672.14268
1157,0.0
1158,191470000000.0
1159,0.0
1160,5612000000.0
1161,61563000000.0
1162,351347.36
1163,34273437.333333336
1164,0.0
1165,105021867.45333333
1166,2402666666.6666665
1167,262705801.16666666
1168,1.54339895
1169,78021400000.0
1170,56276484.666666664
1171,254860000001.76364
1172,8890766666.666666
1173,0.0
1174,6693022.86
1175,0.0
1176,1035466666.6666666
1177,138029878.10080254
1178,354486666666.6667
1179,67228.73686666667
1180,1395000002.5387893
1181,0.0
1182,723703333333.3334
1183,20150333381.005035
1184,440.10085999999995
1185,44450000.0
1186,1514071.6141281668
1187,84203903.43333334
1188,296623191.70925117
1189,576378139.8333334
1190,63793333333.333336
1191,0.0
1192,15009270.89662768
1193,0.0
1194,0.0
1195,1.5444006000000001
1196,0.0
1197,1.58859005
1198,2.1756947249999996
1199,1.588550225
1200,13059.847433333334
1201,13.077563566666667
1202,13.077590433333334
1203,5091933333.333333
1204,183005000.4333333
1205,0.0
1206,0.0
1207,2.382412575
1208,2.381301775
1209,2.3808632999999997
1210,2.379655225
1211,1.5328471750000001
1212,1.5448686333333332
1213,1.5412879333333331
1214,0.0
1215,0.0
1216,57333333653.96047
1217,86666988.44923599
1218,9133618104.508104
1219,0.0
1220,3446.1004701
1221,5091933333.333333
1222,0.0
1223,1.54314128
1224,4812766666.666667
1225,2.4175151
1226,2.707859033333333
1227,0.0
1228,1.5434837750000001
1229,1.5428558749999999
1230,1.540008925
1231,1.546163775
1232,2402666666.6666665
1233,2.416912425
1234,39197333333.333336
1235,0.0
1236,72450000000.57938
1237,1.5312183
1238,124031882.89999999
1239,1380900000.0
1240,0.0
1241,2924116.5493333335
1242,24632685.109385025
1243,0.0
1244,49549563.42666667
1245,0.0
1246,0.0
1247,43300000000.0
1248,415100000.0
1249,12732666666.666666
1250,68467500004.07661
1251,16455200000.74538
1252,59751202608.35619
1253,51880936.60333333
1254,0.0
1255,7169570.336666667
1256,0.0
1257,0.0
1258,0.0
1259,16167000000008.697
1260,521523.8036639
1261,0.0
1262,0.0
1263,13984535.043333331
1264,0.0
1265,24454333333.333332
1266,2073850000.3855512
1267,0.0
1268,8274000000.0
1269,170005000000.48172
1270,0.0
1271,1889200000.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,1.637133325
1277,1.6370601249999999
1278,2.32723915
1279,2.2329693999999995
1280,1.5928168999999999
1281,2.9700168
1282,0.0
1283,1.5427748600000002
1284,13756.9923
1285,13756.992233333332
1286,0.0
1287,0.0
1288,17492333333.333332
1289,2799066666.6666665
1290,2270525000006.876
1291,14307958.0
1292,11880.502533333334
1293,14285333333.333334
1294,555200000.0
1295,0.0
1296,15230500001.353285
1297,7900002.659343825
1298,1.5447990999999999
1299,2519183.36697815
1300,3764970.1200000006
1301,5029100000.0
1302,0.0
1303,47628322.46666667
1304,10572666666.666666
1305,3387200000000.0
1306,3141733333333.3335
1307,32796666666.666668
1308,30058333333333.332
1309,30134666666.666668
1310,360274666666.6667
1311,6210333333.333333
1312,113476666666.66667
1313,0.0
1314,1.57303855
1315,0.0
1316,597333336.3069537
1317,16363048.543333335
1318,1.537382533333333
1319,0.0
1320,904300002.0010004
1321,769759016.1666666
1322,0.0
1323,1.5495619333333333
1324,2670280000019.712
1325,8274000000.0
1326,593223333333.3334
1327,15932333333333.334
1328,26642000000.0
1329,68403333333.333336
1330,998100000000.0
1331,1265600000000.0
1332,26208333344.342495
1333,22961666666.666668
1334,849000000.9876841
1335,2740800000.385194
1336,1.8772719500000001
1337,19496333333.333332
1338,322827500000.99274
1339,207300000000.0
1340,4408825000048.137
1341,1898000000003.458
1342,343546666666.6667
1343,74765000000.39465
1344,1137300000.0
1345,1335556666666.6667
1346,685000000000.0
1347,554.1076433333334
1348,314892500001.21716
1349,984333333.3333334
1350,16696333333.333334
1351,293000001.95585793
1352,1.5508089750000003
1353,7814100000004.47
1354,0.0
1355,1698475000003.0784
1356,8723000000.0
1357,3117820000012.071
1358,772540000000.0
1359,1743266666.6666667
1360,3800750000.562035
1361,1813766666666.6667
1362,83030000000.0
1363,616618487.3333334
1364,124666668.814665
1365,15651000001.697489
1366,106970000000.0
1367,2502260000057.8257
1368,79993750001.91222
1369,593833333.3333334
1370,21786666666.666668
1371,99853333333.33333
1372,1010500000002.3596
1373,0.0
1374,0.0
1375,0.0
1376,1209820000074.2776
1377,0.0
1378,0.0
1379,77851481.60765612
1380,0.0
1381,0.0
1382,37753333333.333336
1383,8523066666.666667
1384,3651643333363.4746
1385,0.0
1386,2255000074.761445
1387,18489000000.564404
1388,4640878000014.998
1389,60225106.35333333
1390,1095433333333.3334
1391,2840300000.0
1392,97996666666.66667
1393,8598750000.652805
1394,43393000000000.0
1395,62959666666666.664
1396,55559666666666.664
1397,27883000000000.0
1398,10044200002.802158
1399,82871333333333.33
1400,5731950000004.374
1401,6081666666.666667
1402,0.0
1403,40199000000.0
1404,8274000000.0
1405,705450000.7402501
1406,4148600000.0
1407,187363333333.33334
1408,3600500000.0
1409,616425000012.1265
1410,79330000000000.0
1411,1967500003.6231716
1412,42057666666666.664
1413,31750000000006.074
1414,345293.25
1415,0.0
1416,16780000000006.434
1417,2139400000000.0
1418,8150000000001.309
1419,58492000000.38577
1420,11937000000000.0
1421,2841533333333.3335
1422,0.0
1423,36000000000016.72
1424,2280000000001.5522
1425,41500000000028.51
1426,1595233333.3333333
1427,107570000001.70801
1428,2045966666666.6667
1429,2550710.4933333336
1430,9651.8388134
1431,5035000000.0
1432,49242.240713075
1433,1.5432491666666668
1434,619965661.3333334
1435,9630.687423175
1436,624066666666.6666
1437,135774658.26666668
1438,59356666666.666664
1439,230817500001.6387
1440,264080000000.3857
1441,8619250000.920864
1442,1194735.6173333332
1443,213566666666.66666
1444,2117020000025.2747
1445,21533403589.238667
1446,109472642.97850426
1447,463991021.0533333
1448,10.329158666666666
1449,1075666666666.6666
1450,3568100000000.0
1451,39260000000.399536
1452,16363048.593333334
1453,0.0
1454,6857500001.5728245
1455,475650000.7395646
1456,4649300000.6527405
1457,2984100000000.0
1458,15547340.899999999
1459,20475000000005.6
1460,14909666666.666666
1461,27250000000004.777
1462,29930333333.333332
1463,11818666666666.666
1464,5364175000010.306
1465,195172500001.1969
1466,75947500000.60976
1467,280545000000.39984
1468,0.0
1469,19733333.333333332
1470,41771666666.666664
1471,65055566666.666664
1472,28662000000011.125
1473,220505000000.43948
1474,3184633333333.3335
1475,21500000000021.207
1476,1806000000000.0
1477,2050300000.838744
1478,766846.325
1479,0.0
1480,38045666666666.664
1481,5288100000.0
1482,1771233333.3333333
1483,464925000002.9467
1484,293324179.93333334
1485,13368666666.666666
1486,31056500000.5446
1487,0.0
1488,618260000002.1229
1489,74923333333.33333
1490,26886500002.66799
1491,1003883.0976666665
1492,10894500000032.201
1493,19988000000.0
1494,0.0
1495,14571333333333.334
1496,0.0
1497,69676666666.66667
1498,9461465.833333334
1499,7346533333333.333
1500,32541666666.666668
1501,44292333333.333336
1502,44652000000.703804
1503,387470000000.0
1504,350596000001.86194
1505,509400000.0
1506,1595233333.3333333
1507,524776666666.6667
1508,227937956.30412224
1509,321981819.1889554
1510,1637700000000.0
1511,1374666666.6666667
1512,3701450000000.912
1513,81550000002.2427
1514,21647666666.666668
1515,1507166666.6666667
1516,54655000000.0
1517,2920000000.0
1518,12625988.573333332
1519,3344276634.4869103
1520,5612000000.0
1521,319146332.3333333
1522,73918675.22021142
1523,8017597.744359634
1524,1.549250866666667
1525,2863725000009.778
1526,526487564.0
1527,0.0
1528,40307825.75
1529,8145500000.385771
1530,2297166666666.6665
1531,4333400000.0
1532,37728666666666.664
1533,18290000000000.0
1534,23648333333.333332
1535,19013600001.06081
1536,7751000000000.0
1537,1.5428129000000002
1538,0.0
1539,21786666666.666668
1540,33671979293.166668
1541,6887000000.0
1542,24400000.0
1543,2620133333333.3335
1544,595512250000.7545
1545,587381974.6
1546,464400000.0
1547,0.0
1548,765139.04452305
1549,16958000000000.0
1550,11467666666.666666
1551,15750001.9445913
1552,49700000000.0
1553,6573066666666.667
1554,242444.77512162496
1555,5436766667.992484
