,D7N
387,0.0
388,4.2
389,3.6666666666666665
390,0.0
391,0.0
392,39.666666666666664
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,40.333333333333336
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,27.666666666666668
419,1.3333333333333333
420,0.0
421,6.333333333333333
422,3.25
423,0.0
424,0.0
425,0.0
426,11.2
427,16.6
428,7.6
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,4.0
446,0.0
447,1.0
448,1.0
449,3.0
450,2.0
451,1.0
452,0.0
453,0.0
454,0.0
455,0.0
456,1.0
457,0.0
458,0.0
459,0.0
460,0.0
461,4.0
462,1.0
463,0.0
464,2.0
465,1.75
466,1.75
467,49.25
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,22.5
474,1.0
475,0.0
476,0.0
477,0.0
478,0.0
479,1.0
480,1.0
481,3.0
482,0.0
483,3.75
484,0.0
485,0.0
486,1.0
487,2.0
488,0.0
489,1.0
490,5.0
491,24.5
492,1.0
493,1.0
494,0.0
495,1.0
496,1.0
497,1.0
498,2.0
499,0.0
500,0.0
501,0.0
502,2.0
503,6.0
504,2.0
505,2.0
506,3.0
507,0.0
508,0.0
509,0.0
510,0.0
511,1.0
512,4.0
513,0.0
514,0.0
515,0.0
516,3.3333333333333335
517,0.0
518,0.0
519,2.5
520,2.5
521,0.0
522,0.0
523,3.0
524,0.0
525,1.0
526,0.0
527,1.0
528,1.0
529,6.0
530,0.0
531,1.25
532,1.0
533,13.666666666666666
534,0.0
535,0.0
536,4.0
537,0.0
538,6.0
539,1.0
540,0.0
541,4.333333333333333
542,0.0
543,28.25
544,19.0
545,2.5
546,2.75
547,3.25
548,1.75
549,2.75
550,0.0
551,4.333333333333333
552,7.5
553,1.0
554,1.0
555,1.0
556,0.0
557,2.8
558,13.0
559,0.0
560,2.0
561,0.0
562,0.0
563,0.0
564,1.0
565,1.0
566,2.3333333333333335
567,1.4
568,0.0
569,2.5
570,0.0
571,0.0
572,3.0
573,0.0
574,0.0
575,3.0
576,0.0
577,1.0
578,0.0
579,2.5
580,1.75
581,7.25
582,0.0
583,1.0
584,1.0
585,1.0
586,1.0
587,1.0
588,0.0
589,1.0
590,0.0
591,2.0
592,0.0
593,0.0
594,2.5
595,0.0
596,3.0
597,0.0
598,0.0
599,0.0
600,19.0
601,0.0
602,2.0
603,1.0
604,1.0
605,2.0
606,1.0
607,4.0
608,0.0
609,1.0
610,0.0
611,1.0
612,9.75
613,1.0
614,1.0
615,1.0
616,0.0
617,1.0
618,1.0
619,1.0
620,1.75
621,4.75
622,1.0
623,0.0
624,1.0
625,1.0
626,2.0
627,0.0
628,0.0
629,0.0
630,2.0
631,0.0
632,6.0
633,1.0
634,1.0
635,0.0
636,29.666666666666668
637,1.0
638,4.5
639,0.0
640,7.0
641,2.5
642,5.0
643,2.5
644,0.0
645,1.0
646,2.3333333333333335
647,1.0
648,0.0
649,2.0
650,1.0
651,0.0
652,1.0
653,1.0
654,1.0
655,1.0
656,1.0
657,0.0
658,2.0
659,2.0
660,2.0
661,1.0
662,0.0
663,1.0
664,15.0
665,1.0
666,0.0
667,0.0
668,0.0
669,0.0
670,2.0
671,8.25
672,2.8
673,4.333333333333333
674,11.8
675,0.0
676,1.0
677,1.0
678,6.5
679,1.75
680,0.0
681,1.0
682,1.0
683,1.0
684,3.0
685,0.0
686,16.666666666666668
687,3.0
688,1.0
689,0.0
690,0.0
691,3.4
692,1.0
693,0.0
694,0.0
695,0.0
696,0.0
697,1.6666666666666667
698,1.0
699,0.0
700,0.0
701,5.0
702,5.0
703,1.0
704,2.0
705,0.0
706,1.0
707,16.0
708,1.0
709,1.0
710,3.6
711,2.0
712,1.0
713,4.333333333333333
714,1.0
715,1.0
716,1.0
717,1.0
718,1.0
719,1.0
720,0.0
721,0.0
722,26.5
723,4.666666666666667
724,3.0
725,0.0
726,1.0
727,1.0
728,8.25
729,1.0
730,2.6666666666666665
731,1.0
732,22.666666666666668
733,3.0
734,0.0
735,0.0
736,2.0
737,3.5
738,25.0
739,0.0
740,0.0
741,1.0
742,2.0
743,1.0
744,3.25
745,6.333333333333333
746,0.0
747,0.0
748,1.0
749,2.1666666666666665
750,4.0
751,1.0
752,1.0
753,4.25
754,2.0
755,8.0
756,1.0
757,3.25
758,1.0
759,5.75
760,1.6666666666666667
761,1.0
762,0.0
763,0.0
764,0.0
765,2.8
766,1.0
767,0.0
768,59.75
769,0.0
770,3.6666666666666665
771,1.0
772,0.0
773,0.0
774,2.6666666666666665
775,1.0
776,1.0
777,1.0
778,1.0
779,1.5
780,4.0
781,1.0
782,1.6666666666666667
783,0.0
784,0.0
785,4.25
786,4.0
787,1.0
788,2.5
789,1.0
790,1.0
791,1.0
792,1.0
793,13.666666666666666
794,1.0
795,1.0
796,1.0
797,1.0
798,1.0
799,2.3333333333333335
800,0.0
801,1.0
802,1.0
803,1.0
804,1.0
805,1.0
806,12.25
807,0.0
808,2.3333333333333335
809,1.6666666666666667
810,1.0
811,1.0
812,0.0
813,2.5
814,1.0
815,0.0
816,1.0
817,1.0
818,1.0
819,0.0
820,0.0
821,2.5
822,0.0
823,0.0
824,0.0
825,21.5
826,2.0
827,1.0
828,1.0
829,1.0
830,0.0
831,0.0
832,2.2
833,16.25
834,0.0
835,1.0
836,0.0
837,1.0
838,0.0
839,3.5
840,1.0
841,1.0
842,6.5
843,2.0
844,0.0
845,1.8
846,0.0
847,3.0
848,0.0
849,7.0
850,1.75
851,1.0
852,1.0
853,2.0
854,2.0
855,1.0
856,0.0
857,13.0
858,0.0
859,1.0
860,4.0
861,2.0
862,0.0
863,1.0
864,0.0
865,63.0
866,1.0
867,5.666666666666667
868,1.0
869,1.0
870,1.0
871,2.5
872,1.0
873,1.0
874,2.0
875,7.333333333333333
876,1.0
877,1.0
878,3.0
879,0.0
880,0.0
881,2.0
882,1.0
883,1.0
884,7.0
885,1.0
886,1.0
887,1.0
888,2.0
889,1.0
890,4.75
891,7.666666666666667
892,1.0
893,0.0
894,1.0
895,1.0
896,3.0
897,5.5
898,0.0
899,0.0
900,1.6666666666666667
901,5.0
902,1.0
903,1.0
904,1.0
905,0.0
906,6.0
907,7.6
908,0.0
909,1.0
910,13.333333333333334
911,1.0
912,1.0
913,0.0
914,1.0
915,2.0
916,0.0
917,1.0
918,1.0
919,1.0
920,6.2
921,10.25
922,1.0
923,72.0
924,1.0
925,1.0
926,2.0
927,1.0
928,0.0
929,1.0
930,1.75
931,2.0
932,0.0
933,0.0
934,0.0
935,21.0
936,1.0
937,6.0
938,1.0
939,0.0
940,2.0
941,1.0
942,0.0
943,0.0
944,1.0
945,1.75
946,1.75
947,1.0
948,1.0
949,2.25
950,1.0
951,0.0
952,0.0
953,1.0
954,1.75
955,0.0
956,1.0
957,0.0
958,3.0
959,0.0
960,1.0
961,1.0
962,4.4
963,7.333333333333333
964,0.0
965,0.0
966,0.0
967,0.0
968,2.0
969,1.4
970,1.0
971,0.0
972,1.0
973,1.0
974,1.0
975,1.0
976,1.0
977,2.0
978,0.0
979,0.0
980,1.0
981,2.0
982,1.0
983,0.0
984,1.0
985,1.5
986,0.0
987,0.0
988,0.0
989,0.0
990,1.0
991,0.0
992,5.6
993,1.0
994,0.0
995,5.333333333333333
996,0.0
997,1.0
998,2.0
999,0.0
1000,0.0
1001,3.3333333333333335
1002,1.75
1003,1.0
1004,12.4
1005,1.0
1006,1.0
1007,1.5
1008,1.0
1009,0.0
1010,1.0
1011,1.0
1012,1.0
1013,0.0
1014,1.0
1015,1.3333333333333333
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,1.0
1021,2.75
1022,16.75
1023,0.0
1024,1.3333333333333333
1025,1.0
1026,1.0
1027,1.25
1028,0.0
1029,10.333333333333334
1030,1.0
1031,8.666666666666666
1032,3.25
1033,1.0
1034,1.0
1035,1.75
1036,0.0
1037,0.0
1038,4.75
1039,1.0
1040,0.0
1041,1.0
1042,0.0
1043,0.0
1044,5.0
1045,6.0
1046,1.0
1047,3.0
1048,0.0
1049,0.0
1050,1.75
1051,0.0
1052,1.0
1053,1.6666666666666667
1054,1.0
1055,0.0
1056,1.0
1057,1.0
1058,0.0
1059,11.0
1060,1.0
1061,2.0
1062,0.0
1063,0.0
1064,1.0
1065,1.5
1066,1.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,3.0
1072,2.5
1073,1.0
1074,4.666666666666667
1075,0.0
1076,1.0
1077,4.0
1078,0.0
1079,2.0
1080,1.0
1081,1.0
1082,0.0
1083,12.0
1084,0.0
1085,7.0
1086,1.0
1087,0.0
1088,18.0
1089,0.0
1090,0.0
1091,1.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,1.0
1097,1.0
1098,3.0
1099,1.6666666666666667
1100,1.0
1101,1.0
1102,4.75
1103,1.0
1104,5.333333333333333
1105,5.0
1106,1.0
1107,2.0
1108,2.0
1109,9.0
1110,4.0
1111,0.0
1112,0.0
1113,1.0
1114,1.0
1115,2.0
1116,2.0
1117,1.0
1118,0.0
1119,4.666666666666667
1120,0.0
1121,0.0
1122,1.0
1123,0.0
1124,1.0
1125,1.0
1126,2.75
1127,12.666666666666666
1128,1.0
1129,1.0
1130,2.0
1131,1.0
1132,6.666666666666667
1133,1.0
1134,7.0
1135,2.0
1136,2.0
1137,1.6666666666666667
1138,0.0
1139,1.0
1140,4.333333333333333
1141,1.0
1142,2.5
1143,1.0
1144,3.75
1145,3.5
1146,0.0
1147,2.4
1148,2.0
1149,0.0
1150,0.0
1151,4.25
1152,1.75
1153,2.75
1154,1.0
1155,1.75
1156,9.166666666666666
1157,0.0
1158,5.333333333333333
1159,0.0
1160,1.0
1161,2.0
1162,1.0
1163,1.0
1164,0.0
1165,1.0
1166,1.0
1167,1.0
1168,1.0
1169,1.6666666666666667
1170,1.0
1171,4.166666666666667
1172,2.0
1173,0.0
1174,1.0
1175,0.0
1176,1.0
1177,2.25
1178,7.0
1179,1.0
1180,3.5
1181,0.0
1182,6.666666666666667
1183,2.5
1184,1.0
1185,1.0
1186,1.6666666666666667
1187,1.6666666666666667
1188,1.0
1189,1.0
1190,7.0
1191,0.0
1192,1.4
1193,0.0
1194,0.0
1195,1.0
1196,0.0
1197,1.0
1198,2.0
1199,1.0
1200,3.0
1201,2.0
1202,2.0
1203,1.0
1204,1.0
1205,0.0
1206,0.0
1207,2.0
1208,2.0
1209,2.0
1210,2.0
1211,1.0
1212,1.0
1213,1.0
1214,0.0
1215,0.0
1216,3.6666666666666665
1217,3.0
1218,3.6666666666666665
1219,0.0
1220,1.0
1221,1.0
1222,0.0
1223,1.0
1224,1.0
1225,1.75
1226,2.0
1227,0.0
1228,1.0
1229,1.0
1230,1.0
1231,1.0
1232,1.0
1233,1.75
1234,5.333333333333333
1235,0.0
1236,10.75
1237,1.0
1238,2.0
1239,3.0
1240,0.0
1241,1.0
1242,1.0
1243,0.0
1244,1.0
1245,0.0
1246,0.0
1247,3.0
1248,3.3333333333333335
1249,1.0
1250,2.0
1251,4.2
1252,2.25
1253,1.0
1254,0.0
1255,2.0
1256,0.0
1257,0.0
1258,0.0
1259,21.6
1260,1.0
1261,0.0
1262,0.0
1263,1.0
1264,0.0
1265,5.0
1266,2.5
1267,0.0
1268,1.0
1269,3.25
1270,0.0
1271,8.333333333333334
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,1.0
1277,1.0
1278,2.0
1279,2.0
1280,1.0
1281,3.0
1282,0.0
1283,1.0
1284,2.0
1285,2.0
1286,0.0
1287,0.0
1288,2.0
1289,1.0
1290,16.75
1291,3.6666666666666665
1292,1.0
1293,1.0
1294,2.6666666666666665
1295,0.0
1296,3.25
1297,1.5
1298,1.0
1299,1.0
1300,1.0
1301,8.333333333333334
1302,0.0
1303,1.0
1304,4.0
1305,32.333333333333336
1306,11.333333333333334
1307,3.0
1308,30.666666666666668
1309,4.0
1310,3.6666666666666665
1311,4.0
1312,3.3333333333333335
1313,0.0
1314,1.0
1315,0.0
1316,8.333333333333334
1317,1.0
1318,1.0
1319,0.0
1320,1.0
1321,8.666666666666666
1322,0.0
1323,1.0
1324,14.6
1325,1.0
1326,20.0
1327,48.0
1328,2.0
1329,7.0
1330,25.666666666666668
1331,16.0
1332,7.0
1333,3.0
1334,2.8
1335,2.5
1336,1.0
1337,2.0
1338,11.25
1339,13.666666666666666
1340,37.75
1341,26.75
1342,9.0
1343,8.0
1344,3.0
1345,23.333333333333332
1346,28.0
1347,2.6666666666666665
1348,14.25
1349,2.0
1350,1.0
1351,6.0
1352,1.0
1353,19.5
1354,0.0
1355,10.25
1356,4.666666666666667
1357,14.2
1358,12.333333333333334
1359,7.0
1360,2.5
1361,6.333333333333333
1362,3.0
1363,1.0
1364,3.0
1365,3.75
1366,12.0
1367,32.2
1368,6.0
1369,2.0
1370,1.0
1371,6.0
1372,15.5
1373,0.0
1374,0.0
1375,0.0
1376,52.0
1377,0.0
1378,0.0
1379,4.75
1380,0.0
1381,0.0
1382,2.0
1383,1.0
1384,11.833333333333334
1385,0.0
1386,15.0
1387,2.5
1388,7.0
1389,3.0
1390,25.0
1391,1.0
1392,3.0
1393,2.5
1394,98.33333333333333
1395,87.33333333333333
1396,71.66666666666667
1397,55.666666666666664
1398,2.0
1399,63.0
1400,23.75
1401,3.0
1402,0.0
1403,3.0
1404,1.0
1405,1.0
1406,3.0
1407,8.666666666666666
1408,3.0
1409,11.5
1410,88.33333333333333
1411,7.5
1412,79.0
1413,18.25
1414,1.0
1415,0.0
1416,17.2
1417,12.666666666666666
1418,10.0
1419,2.5
1420,23.666666666666668
1421,19.0
1422,0.0
1423,26.75
1424,5.666666666666667
1425,24.5
1426,2.0
1427,6.0
1428,23.0
1429,1.0
1430,1.0
1431,9.0
1432,3.75
1433,1.0
1434,2.0
1435,1.75
1436,10.0
1437,2.0
1438,1.0
1439,6.0
1440,5.0
1441,3.75
1442,1.0
1443,5.0
1444,17.6
1445,2.3333333333333335
1446,5.0
1447,2.3333333333333335
1448,1.0
1449,21.0
1450,21.333333333333332
1451,4.0
1452,1.0
1453,0.0
1454,3.5
1455,2.75
1456,1.75
1457,31.0
1458,3.0
1459,15.5
1460,4.0
1461,19.5
1462,3.0
1463,23.0
1464,29.0
1465,3.25
1466,4.75
1467,6.25
1468,0.0
1469,4.666666666666667
1470,3.6666666666666665
1471,6.333333333333333
1472,45.25
1473,7.0
1474,19.333333333333332
1475,20.0
1476,13.333333333333334
1477,9.6
1478,1.0
1479,0.0
1480,74.33333333333333
1481,1.0
1482,1.0
1483,8.0
1484,2.0
1485,4.0
1486,5.75
1487,0.0
1488,3.5
1489,3.0
1490,7.25
1491,2.0
1492,17.5
1493,1.0
1494,0.0
1495,30.666666666666668
1496,0.0
1497,3.3333333333333335
1498,1.6666666666666667
1499,49.0
1500,1.0
1501,4.0
1502,4.25
1503,4.666666666666667
1504,3.8
1505,1.0
1506,2.0
1507,14.333333333333334
1508,3.25
1509,7.75
1510,22.666666666666668
1511,1.0
1512,14.75
1513,8.75
1514,6.0
1515,1.0
1516,7.666666666666667
1517,2.0
1518,2.0
1519,1.8
1520,1.0
1521,2.0
1522,1.0
1523,1.0
1524,1.0
1525,40.25
1526,6.0
1527,0.0
1528,1.0
1529,3.75
1530,18.666666666666668
1531,1.0
1532,74.66666666666667
1533,45.333333333333336
1534,2.0
1535,1.2
1536,37.333333333333336
1537,1.0
1538,0.0
1539,1.0
1540,3.3333333333333335
1541,2.0
1542,7.0
1543,27.666666666666668
1544,4.5
1545,1.0
1546,1.0
1547,0.0
1548,1.0
1549,88.33333333333333
1550,6.333333333333333
1551,1.0
1552,1.0
1553,14.0
1554,1.0
1555,1.0
1556,9.0
1557,18.5
1558,1.0
1559,7.666666666666667
1560,3.0
1561,1.0
1562,1.0
1563,10.0
1564,8.6
1565,3.0
1566,1.0
1567,2.0
1568,0.0
1569,2.5
1570,51.0
1571,28.0
1572,1.0
1573,2.0
1574,1.0
1575,35.25
1576,2.0
1577,1.0
1578,0.0
1579,18.0
1580,14.666666666666666
1581,0.0
1582,2.2
1583,1.0
1584,1.0
1585,3.0
1586,0.0
1587,26.75
1588,1.0
1589,18.75
1590,3.6666666666666665
1591,1.0
1592,14.0
1593,21.25
1594,1.0
1595,30.0
1596,5.0
1597,1.0
1598,3.0
1599,1.75
1600,4.166666666666667
1601,4.0
1602,1.0
1603,1.75
1604,20.5
1605,16.0
1606,5.0
1607,1.6
1608,6.75
1609,14.75
1610,19.0
1611,29.666666666666668
1612,1.0
1613,0.0
1614,1.0
1615,2.3333333333333335
1616,16.0
1617,4.0
1618,9.25
1619,15.4
1620,6.666666666666667
1621,74.75
1622,3.0
1623,1.0
1624,1.0
1625,4.0
1626,6.5
1627,8.666666666666666
1628,4.0
1629,15.0
1630,12.0
1631,0.0
1632,3.0
1633,1.0
1634,0.0
1635,3.0
1636,1.25
1637,2.0
1638,1.0
1639,3.0
1640,1.25
1641,13.0
1642,1.0
1643,1.6
1644,3.8
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,5.4
1650,2.5
1651,1.0
1652,1.0
1653,1.0
1654,8.0
1655,1.0
1656,1.0
1657,1.0
1658,1.0
1659,2.3333333333333335
1660,1.0
1661,0.0
1662,0.0
1663,0.0
1664,7.0
1665,18.25
1666,1.6666666666666667
1667,4.666666666666667
1668,33.75
1669,21.666666666666668
1670,18.75
1671,39.0
1672,28.5
1673,74.0
1674,15.0
1675,18.0
1676,3.0
1677,38.0
1678,7.75
1679,8.75
1680,2.0
1681,2.0
1682,53.333333333333336
1683,4.75
1684,8.333333333333334
1685,26.0
1686,2.75
1687,13.5
1688,66.33333333333333
1689,1.0
1690,1.3333333333333333
1691,33.666666666666664
1692,5.0
1693,12.75
1694,8.0
1695,13.666666666666666
1696,3.0
1697,4.75
1698,4.0
1699,26.333333333333332
1700,16.333333333333332
1701,7.0
1702,8.333333333333334
1703,10.0
1704,7.2
1705,11.333333333333334
1706,6.0
1707,4.714285714285714
1708,7.0
1709,2.0
1710,18.666666666666668
1711,22.333333333333332
1712,35.0
1713,1.0
1714,31.2
1715,20.25
1716,23.5
1717,4.333333333333333
1718,6.333333333333333
1719,4.0
1720,4.333333333333333
1721,3.0
1722,4.0
1723,54.25
1724,1.0
1725,8.0
1726,5.0
1727,17.333333333333332
1728,2.3333333333333335
1729,25.2
1730,4.25
1731,13.0
1732,1.0
1733,7.0
1734,2.75
1735,7.0
1736,5.2
1737,7.25
1738,4.0
1739,6.0
1740,9.5
1741,25.75
1742,7.666666666666667
1743,7.666666666666667
1744,24.666666666666668
1745,13.0
1746,2.5
1747,20.0
1748,8.0
1749,31.0
1750,2.2
1751,5.0
1752,9.0
1753,2.0
1754,1.0
1755,12.333333333333334
1756,10.25
1757,1.0
1758,1.0
1759,1.0
1760,7.0
1761,7.166666666666667
1762,4.0
1763,1.0
1764,6.0
1765,1.75
1766,1.75
1767,0.0
1768,1.0
1769,8.666666666666666
1770,3.0
1771,2.5
1772,4.0
1773,4.25
1774,2.0
1775,2.6666666666666665
1776,1.0
1777,34.0
1778,2.3333333333333335
1779,2.0
1780,9.333333333333334
1781,7.0
1782,2.0
1783,4.0
1784,0.0
1785,6.75
1786,1.0
1787,1.3333333333333333
1788,2.0
1789,0.0
1790,2.0
1791,2.0
1792,1.0
1793,2.0
1794,1.0
1795,3.0
1796,1.0
1797,1.0
1798,1.0
1799,7.5
1800,1.0
1801,1.0
1802,1.75
1803,1.0
1804,3.0
1805,3.1666666666666665
1806,3.0
1807,1.75
1808,6.666666666666667
1809,2.7142857142857144
1810,3.6666666666666665
1811,4.0
1812,1.0
1813,1.0
1814,1.6666666666666667
1815,1.6666666666666667
1816,4.0
1817,3.5
1818,1.0
1819,4.0
1820,0.0
1821,1.0
1822,20.0
1823,1.75
1824,1.0
1825,3.6666666666666665
1826,2.0
1827,3.25
1828,3.0
1829,2.4
1830,6.0
1831,8.333333333333334
1832,1.0
1833,1.0
1834,12.5
1835,2.0
1836,0.0
1837,1.0
1838,2.3333333333333335
1839,2.0
1840,2.3333333333333335
1841,1.0
1842,11.666666666666666
1843,5.333333333333333
1844,6.0
1845,6.0
1846,3.6
1847,2.75
1848,1.0
1849,4.333333333333333
1850,1.5
1851,3.5
1852,3.25
1853,3.0
1854,1.0
1855,5.8
1856,1.0
1857,5.25
1858,3.0
1859,4.0
1860,1.0
1861,6.0
1862,10.0
1863,1.75
1864,1.0
1865,1.0
1866,1.3333333333333333
1867,2.0
1868,2.3333333333333335
1869,2.0
1870,1.0
1871,6.0
1872,1.0
1873,4.0
1874,1.0
1875,1.0
1876,2.0
1877,6.25
1878,1.0
1879,1.25
1880,7.333333333333333
1881,1.0
1882,1.75
1883,1.5
1884,1.0
1885,1.0
1886,1.0
1887,1.0
1888,1.0
1889,1.0
1890,1.0
1891,3.0
1892,2.0
1893,1.0
1894,1.0
1895,1.0
1896,1.6666666666666667
1897,7.0
1898,1.3333333333333333
1899,1.0
1900,1.0
1901,4.0
1902,1.0
1903,1.0
1904,19.0
1905,1.0
1906,3.5
1907,2.75
1908,1.0
1909,3.0
1910,3.0
1911,6.0
1912,3.0
1913,1.0
1914,2.0
1915,1.0
1916,1.75
1917,0.0
1918,2.0
1919,1.0
1920,1.0
1921,1.0
1922,1.0
1923,2.0
1924,1.0
1925,1.0
1926,1.75
1927,0.0
1928,0.0
1929,0.0
1930,1.0
1931,1.0
1932,2.0
1933,1.0
1934,1.0
1935,5.333333333333333
1936,7.2
1937,8.333333333333334
1938,1.0
1939,4.25
1940,1.0
1941,5.25
1942,1.0
1943,1.0
1944,2.5
1945,1.0
1946,1.0
1947,1.0
1948,5.666666666666667
1949,1.0
1950,1.0
1951,1.0
1952,3.5
1953,1.0
1954,3.0
1955,2.0
1956,1.0
1957,1.0
1958,2.0
1959,1.0
1960,1.0
1961,21.333333333333332
1962,1.3333333333333333
1963,3.0
1964,12.8
1965,1.0
1966,5.0
1967,1.0
1968,3.6666666666666665
1969,2.0
1970,6.0
1971,3.0
1972,7.666666666666667
1973,1.0
1974,2.0
1975,5.0
1976,6.666666666666667
1977,1.0
1978,5.333333333333333
1979,1.0
1980,1.0
1981,3.0
1982,1.0
1983,2.25
1984,1.0
1985,1.0
1986,2.0
1987,2.0
1988,4.75
1989,1.0
1990,2.0
1991,2.0
1992,2.0
1993,1.0
1994,1.0
1995,4.0
1996,2.0
1997,1.0
1998,1.0
1999,2.0
2000,1.0
2001,1.0
2002,1.0
2003,6.5
2004,1.0
2005,1.25
