ID,SC,DC,EC,IC,LAC,BC,NC
2219,1.19E+07,136,0.21104695,3.4545405,1.2647059,802615.94,14.158442
329,9691195,170,0.19042726,3.4719727,1,1119796.2,22.502287
98,8958002,88,0.18367681,3.4083045,2.6818182,434032.56,17.790499
3722,7212788,58,0.16525763,3.343183,4.62069,192732.14,16.770554
4527,6695800,46,0.16049126,3.2955182,2.4347825,226929.28,6.4419622
204,6051872,82,0.1513046,3.3988688,1.1463414,505536.97,5.119083
2500,5397237,59,0.14319767,3.3463397,2.5084746,213334.44,8.793365
2128,4693007,52,0.13312168,3.3218932,2.4230769,103077.29,8.955993
1124,4280198.5,51,0.12827723,3.3178883,1.8431373,131483.55,5.4974475
1570,4269284,68,0.12697664,3.3708916,2.764706,376215.88,12.032266
3286,4074702.8,68,0.12464278,3.3708916,1.0882353,329207.88,6.560148
2909,3771415,37,0.119840354,3.24174,3.5135136,91636.23,8.166338
1522,3724708.2,57,0.11944712,3.3399856,1.1929824,271359.3,3.9351618
1567,3339864.8,56,0.11224395,3.336585,0.5714286,164078.1,1.9202416
3578,3195149.8,84,0.10923185,3.4020865,1.1190476,486046.62,8.256839
2747,2972872.5,158,0.10475442,3.4666889,0.07594936,1089444.1,1.0350373
2139,2935689.5,55,0.104866385,3.3330445,2.0363636,171325.27,6.3728437
1754,2756143.2,35,0.1030237,3.226438,1.8857143,125110.23,3.4035463
1520,2701593,46,0.100932345,3.2955182,0.4347826,180726.2,0.962033
365,2561701.2,61,0.099261865,3.3523712,1.0819672,284565.5,4.572033
577,2266420.2,30,0.09294044,3.180455,2.7333333,72255.234,4.2983613
4819,2172721.8,38,0.09103451,3.2488787,1.3157895,116279.625,2.2152724
2071,2015268.4,40,0.08735865,3.2620609,1,145035.92,2.1094356
5069,1973987,17,0.08656287,2.9612212,2,85284.414,2.2625
3977,1868176.1,24,0.08409248,3.104104,2.1666667,88765.71,2.506004
175,1858831.4,37,0.08362286,3.24174,0.8108108,97535.65,2.6103387
3661,1806102.8,44,0.083068185,3.285353,1.4090909,116365.484,5.485891
1592,1804626,32,0.08300737,3.200442,0.5,90649.37,0.79136086
2439,1750826.9,14,0.081149325,2.8669388,2.4285715,18062.848,2.6153846
2453,1738015.4,14,0.080930784,2.8669388,3,36993.3,3.353846
280,1680797,15,0.07960956,2.9015856,2,20388.398,2.142857
3418,1654364.4,14,0.07929811,2.8669388,4,16276.253,4.321678
3720,1599439.9,52,0.07713011,3.3218932,0.8076923,240603.77,2.1115756
4353,1528913.5,46,0.07627047,3.295518,1.4782609,150736.58,7.71087
1924,1504576.6,36,0.0754957,3.2342637,1.1111112,100595.24,2.7981122
1431,1461620.5,61,0.0740219,3.3523712,2.4590163,232414.55,13.463449
1837,1406501,40,0.07276837,3.2620609,0.8,102382.516,2.116657
2388,1358032.6,22,0.07221609,3.0709867,1.8181819,47910.227,2.916929
1424,1283942,42,0.07039163,3.2741761,1.3809524,174660.05,5.5773125
2737,1222033,27,0.06784205,3.1459284,0.7407407,59297.324,0.94677544
1128,1213087.8,42,0.066976026,3.2741761,2.4761906,117248.86,6.830428
4055,1205269.2,86,0.06702589,3.4052727,0.4883721,569148.9,4.8302073
4034,1199184.4,28,0.06786918,3.1581645,0.5714286,89826.3,1.2844988
1709,1136467.1,40,0.06511606,3.2620609,1.25,123701.04,3.840535
115,1114666.9,54,0.06435025,3.329477,1.8888888,265855.34,6.9076567
361,1099429.8,37,0.06423356,3.24174,0.5945946,133718.98,0.94801855
1886,1086057.4,23,0.06377555,3.08814,1.9130435,43766.51,2.4330752
3920,1048177.06,30,0.063387685,3.180455,2.0666666,122538.91,4.3596654
2429,1041982.94,28,0.06298306,3.1581645,1.2857143,121385.02,2.1376927
2191,959712.7,35,0.060821254,3.226438,1.0857143,110786.66,2.5487823
3968,936757.75,18,0.059673835,2.9870772,1.7777778,53030.004,2.1445632
2586,928286.1,27,0.059851535,3.1459284,0.5925926,98087.64,1.4529305
1230,924131.4,21,0.05928666,3.0524387,0.47619048,25419.87,0.6041667
1765,897692.25,20,0.058477487,3.0324585,1.3,49978.824,2.9112046
2772,896683.2,37,0.0584769,3.24174,0.21621622,74352.86,0.31487727
616,887051.06,24,0.05848648,3.104104,2.9166667,30497.49,6.203977
163,852438.7,37,0.05732443,3.24174,0.7567568,173521.69,1.9443758
1417,847416.94,40,0.056972254,3.2620606,0.25,209411.69,0.8897475
1761,837031.3,16,0.056281086,2.932799,1.375,84576.6,2.5035715
3251,818285.5,8,0.05527718,2.5430846,1.5,3646.737,1.7142857
2563,809773.5,31,0.05591151,3.190746,1.032258,85164.445,2.662049
3672,801183.94,101,0.054641236,3.4249372,0.57425743,673597.1,9.658631
507,788289.5,24,0.054532833,3.104104,1,43199.547,1.3232223
1747,782143.3,36,0.05460158,3.2342637,0.8333333,148289.44,2.8733332
1341,768342,17,0.05434032,2.9612212,0.8235294,73092.15,1.1121795
3390,757643.9,57,0.054018456,3.3399856,0.7017544,222158.4,6.1012297
718,751242.2,8,0.05302657,2.5430846,2.5,9622.14,2.857143
2046,738220.75,12,0.053095844,2.7851026,0.8333333,31329.992,0.90909094
3634,731962.1,42,0.05247608,3.2741761,1.2857143,141143.33,5.8434887
1647,728849.9,11,0.05257882,2.7362306,0.90909094,11394.796,1
916,720673.3,26,0.05235587,3.132886,0.7692308,48415.766,3.815
4739,717050.44,17,0.052600197,2.9612212,2.235294,56188.207,3.2916667
725,682655.25,26,0.050921544,3.132886,1.5384616,97300.28,4.8864217
2442,674834.75,11,0.05052402,2.7362306,1.4545455,24349.469,1.6
2570,674163.3,17,0.050808426,2.9612212,0.47058824,63480.887,0.56142193
606,673941.94,37,0.050200164,3.24174,0.5945946,142883.89,1.4232097
630,666806.6,41,0.05038092,3.268322,0.7804878,161625.31,2.321977
475,660244,47,0.050281107,3.3003445,0.38297874,241805.73,1.8074914
4895,633538.4,24,0.049005695,3.104104,1,67546.72,1.650749
461,632539.94,9,0.04860593,2.6170015,0.6666667,17019.707,0.75
182,576605.6,16,0.04695138,2.932799,0.875,63100.33,2.1333334
694,571516.5,23,0.046551704,3.08814,1.1304348,63062.895,2.6519773
880,561998.4,30,0.04600059,3.180455,0.8666667,92673.39,2.7013283
1789,560023.9,19,0.046454567,3.010662,0.21052632,61352.35,0.7777778
2687,556991.06,48,0.04536771,3.3050182,2.4583333,219463.9,8.2469635
2609,551616.44,20,0.04572115,3.0324585,1.2,65994.695,1.9376042
2001,549469.56,47,0.045909517,3.3003445,0.59574467,210503.05,2.329633
2536,534710.1,21,0.044745207,3.0524387,0.95238096,25671.623,1.2766067
1467,514833,31,0.04365434,3.190746,1.032258,77551.875,2.8766856
2396,513133.8,21,0.04419595,3.0524387,0.95238096,41807.695,1.5955182
3491,500378.56,53,0.043674383,3.3257718,0.6037736,314978.7,3.7337408
1196,492699.28,16,0.04350599,2.932799,1.875,44929.29,2.3416667
615,491311.34,31,0.043390665,3.190746,1.032258,86866.016,3.1939845
3787,485550.1,10,0.042774215,2.6807232,0.8,9602.587,0.9027778
2741,483032.12,8,0.043032285,2.5430846,0.75,24314.21,0.85714287
784,474598,21,0.04256682,3.0524387,1.5238096,25323.605,2.511111
1598,460309.06,24,0.04099216,3.104104,4.3333335,15170.518,8.44506
3614,459919.9,24,0.04209709,3.104104,1.6666666,44353.87,3.7659483
2137,458336.38,17,0.041668594,2.9612212,3.5294118,26780.008,5.034091
380,452540,28,0.041317806,3.1581645,1,86110.016,2.657774
4646,447434.84,9,0.04127427,2.6170015,0.8888889,37767.727,1
982,445549.4,18,0.04096047,2.9870772,1.1111112,48440.43,1.6978747
203,445355.16,27,0.04081816,3.1459284,0.22222222,72494.19,0.4464253
4465,442411.7,7,0.040762007,2.4563637,0.5714286,8958.458,0.6666667
1193,432781.62,18,0.040485907,2.9870772,0.44444445,36801.434,0.4987745
2041,419351.25,29,0.03964212,3.1697202,0.06896552,117386.945,0.8333333
1758,406142.7,11,0.039407007,2.7362306,2.7272727,9709.831,3.7857144
1122,403167.2,24,0.039320536,3.104104,0.25,72428.664,0.32976273
2641,401448.88,11,0.039213445,2.7362306,0.54545456,22518.826,0.8666667
2746,397677.47,12,0.039040245,2.7851026,0.5,41604.16,0.54545456
709,396322.38,17,0.039102174,2.9612212,1.882353,31060.414,3.2219696
1500,395710.25,17,0.0383709,2.9612212,0.47058824,24246.965,0.5208333
2237,391555.97,31,0.038570315,3.190746,0.32258064,71941.53,1.1212301
2362,383647.9,57,0.037163727,3.3399856,1.5438596,296642.7,7.9879403
4795,379694.16,15,0.038204577,2.9015856,0.8,48362.164,1.2
1597,376790.84,14,0.03759459,2.8669388,1.4285715,18604.932,1.5524476
3277,376451.9,25,0.037534013,3.1190603,0.32,71434.76,0.42588702
4756,373219,25,0.03742498,3.1190603,1.68,59095.69,5.0859013
5076,368622.78,25,0.03671783,3.1190603,3.84,51549.78,6.3881702
2261,366536.84,20,0.037289158,3.0324585,1,58276.39,1.3036181
3208,363088.22,27,0.037177585,3.1459284,1.1111112,36195.68,2.3811085
519,361096.3,13,0.037318487,2.8283525,0.15384616,14944.115,0.16666667
272,357540.47,6,0.03702768,2.3531783,0.33333334,6145.199,0.4
4288,351485.72,27,0.03633583,3.1459284,0.44444445,72365.33,0.6878394
1256,346717.62,18,0.036398083,2.9870772,1.5555556,79985.94,2.7144608
903,345241.34,17,0.035952218,2.9612212,1.0588236,22810.95,1.3761655
5021,342845.2,18,0.035736397,2.9870775,0.8888889,73729.055,1.1092438
1020,340790.25,8,0.035895865,2.5430846,0.25,59466.04,0.2857143
2076,334213,16,0.0358614,2.932799,0.75,52004.227,0.8666667
4802,328505.8,18,0.035552915,2.9870775,1.5555556,33828.812,2.6044838
4606,327577.22,13,0.035464797,2.8283525,1.0769231,33620.793,1.1666666
1475,325044.44,16,0.034903817,2.932799,0.375,31975.545,0.4
4193,321415.53,6,0.034821108,2.353178,1.3333334,7363.4253,1.6
640,320454.6,22,0.03439327,3.0709867,1.0909091,60804,1.715768
1581,318968.75,11,0.034835562,2.7362306,0.54545456,13315.0625,0.6
3916,309143.9,12,0.034082387,2.7851026,1.3333334,10923.625,1.6706349
3493,303732.53,6,0.03410383,2.3531783,0.33333334,10079.642,0.4
4503,298196.53,18,0.033536535,2.9870775,1.2222222,36743.008,1.7553922
2491,291499.12,23,0.03270207,3.08814,0.6086956,70186.44,0.8604293
4908,289317.5,6,0.032941833,2.3531783,0.6666667,5044.9106,0.8
1332,288970.6,64,0.03196316,3.360798,1.21875,403956.25,6.533785
4301,288919.4,6,0.03322116,2.3531783,1.6666666,5175.3926,2
2575,288619.47,18,0.032898087,2.9870775,0,48080.418,0
3193,287637.44,17,0.03320383,2.9612212,3.1764705,63343.785,5.209903
1731,286830.2,9,0.03309829,2.6170015,0,9566.707,0
2142,286206.4,13,0.032865893,2.8283525,0.46153846,11889.993,0.5
961,284641.06,13,0.033140503,2.8283525,0.9230769,23582.168,2.7261906
4153,283306.03,20,0.03306188,3.0324585,0.4,42669.586,1.1245614
3807,281778.9,13,0.032404453,2.8283525,0.61538464,13428.354,0.6666667
2339,278245.1,48,0.031080473,3.3050187,2.375,202584.67,10.850055
1352,273942.22,11,0.032257825,2.7362306,0.72727275,23924.73,0.8
4026,273757.47,6,0.03217097,2.3531783,0.6666667,2824.7905,0.8
4566,270138.5,12,0.03229486,2.7851026,0.6666667,21175.953,1.3295455
4385,268881.78,18,0.032040786,2.9870772,1.1111112,45638.438,1.8568828
4185,268415.16,7,0.031860832,2.4563637,1.4285715,15443.65,1.75
2635,268274.06,16,0.031914506,2.932799,1.625,31789.719,2.5164835
