p6n,w6n
0,0.045230793
0,0.400883275
0.257119296,0.932820694
0,0
0,1.550134437
0,0
0.227173956,0.720575235
0,0.05745835
0,0.635438111
0,0
0.624767567,2.90587191
0.47009335,3.473980234
0,0.058336231
-0.00218348,0.769634688
0,0.394532302
0.220729217,0.568894399
0,0.113464387
0,0.933881707
0.865908632,2.899873931
0,0.294652023
0,0.0839492
0,-0.002678617
0,-0.010222695
1.745281207,6.075395898
0,-0.059829679
0,0
0,0.148506627
0,0.431302922
0.052005128,0.481811723
0.039946454,0.505330885
0.376943235,1.629403821
0.142156874,1.236375595
0,0
0,0.151054968
0,0
0,0
0,0.362210532
0,0.01322182
0,-0.129148785
0,0.034869291
0,0
0,0
0,0
0,1.057327375
0,0
0,0
0,0
0,0.318387765
0,0
1.496084862,11.51688907
0.046877504,0.722765079
0.042924119,1.085585688
0.944924834,6.370986712
0,0.525571174
0,0.508468552
0,0.390162612
0.748115073,2.185304241
-0.116347839,0.12796368
0,0.610144762
0,0
0,0
0,0.576471196
0,0.113292643
0.716643336,2.568139163
0,0.171801608
0,0.365770094
0,0.808270784
0,0.025146536
0,0
0,0.085837265
0,0
0,0.348445637
0.168332013,0.714194296
0,0.032985322
0.244055751,1.108384327
0,0.212464526
0,0
0,0.05638804
0,0
0.78989232,9.49892747
0,0
0.355794507,0.696175181
0,0.199045274
0,0
0.466191754,2.049573718
1.545225015,3.055578911
0,1.556174676
0,0.00620271
0,0.096782542
1.446710482,2.262455514
0,0
0,0
0,0.194563388
0.324706614,2.183401645
0,0.200031485
0,0
0,0.041536592
0,0.150345411
0,0.087131124
0,0.11359063
0,0
5.329142739,8.397099353
0,0.158124193
-0.337375461,3.107226136
0,0.517970133
0.126822719,0.892775847
0,3.527889627
0,0.223337007
0,0
2.639891239,4.580891652
0.690010184,3.03280674
0,0
0,-0.026802874
0,0
1.253448762,2.170839804
0,0.168821111
0,-0.027879164
0.385677722,1.323683191
0,0.180990249
0,0.136613067
0.043935317,0.818544918
0,0.109869475
0,0.017540217
0.140065075,1.292562945
0.765473182,2.823471298
0,0
5.594336411,14.19829744
0.018044517,0.210587408
0.783056185,2.403912468
0.058264899,3.173084362
0,-0.019696012
0.849250545,2.635880631
0,0
0,0.335708487
0,-0.101274423
0.048162474,1.317336766
0,0.4
0,0
0,0
0,0
0.123082538,2.07054478
0,0
0,0.683035384
0,0.140029449
0.028561862,0.706956041
0,0.025460368
0,0.327107917
0.297047583,1.834423955
0.888910775,8.877105044
0,0.540274566
0,-0.104661467
0.21587713,1.25152115
0,0.044989751
0,0.649421857
0.036586095,1.141606392
0,0
0.272569775,1.669131356
0.074166306,0.863362703
0.346422691,1.086544811
0,0.105684025
0,0
1.257242687,1.897794611
0,0.101045545
6.144242641,9.391151806
0.456782636,3.64184286
0,0.162490663
0,-0.035549576
0,0.184512794
0,0
0,0.181400375
0.205316547,2.750313629
2.799028988,5.496754275
0,1.138933712
1.680090764,2.223531681
0,0
0,0.462068709
2.155918468,7.231318686
5.840210711,25.02617232
0,0.018106873
0,0
0,0.161285993
0,0
0,-0.283486716
0,0.04064754
0,0
0,0.432393112
0,0.3456433
