ID,SC,DC,EC,IC,LAC,BC,NC
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,7291.494,2,0.002200197,1.6519766,0,7742,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,2.6386182,1,2.12E-05,1.2954766,0,0,0
10,156.42143,4,0.000297,2.1183271,3,0,4
11,1449.9746,1,0.001004731,1.2954766,0,0,0
12,12873.483,2,0.002810365,1.6519766,0,221.52048,0
13,0,0,0,0,0,0,0
14,2046.4806,6,0.000422,2.4098904,1.6666666,682.00555,2.8
15,7039.319,3,0.002169526,1.9155561,0,3504.8274,0
16,12.390769,1,5.24E-05,1.2954766,0,0,0
17,121729.9,11,0.008808637,2.8132162,1.4545455,29696.31,1.8666667
18,0,0,0,0,0,0,0
19,1067.0199,2,0.000858,1.6519766,0,612.18445,0
20,68341.59,2,0.006781965,1.6519766,0,2151.298,0
21,1042438.56,9,0.026505908,2.6873417,1.7777778,1168.1345,2
22,586570.1,13,0.018797515,2.9106975,2,10184.123,2.8333333
23,201376.67,6,0.011908248,2.4098904,1.3333334,3595.6262,1.6
24,199143.33,6,0.011064904,2.4098904,0.33333334,20778.441,0.4
25,3665.748,3,0.001588666,1.9155561,0,1797.2909,0
26,83922.31,4,0.007554578,2.1183271,0.5,1617.3007,0.6666667
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,61710.57,4,0.00651684,2.1183271,0,1935.6832,0
30,0,0,0,0,0,0,0
31,679.8697,3,0.000686,1.9155561,0,1394.847,0
32,32041.018,4,0.004604917,2.1183271,1.5,563.2784,2
33,79134.4,4,0.007114364,2.1183271,0.5,3956.7896,0.6666667
34,0,0,0,0,0,0,0
35,184.40987,2,0.000334,1.6519766,0,566.5969,0
36,237804.75,3,0.012902726,1.9155561,0.6666667,3151.096,1
37,558665.44,20,0.019527478,3.1273236,2.7,36564.59,5.7244806
38,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0
40,78304.08,4,0.007083362,2.1183271,0,6106.5913,0
41,336367,11,0.014645201,2.8132162,1.4545455,7816.801,1.6222222
42,42460.707,4,0.005425986,2.1183271,0.5,2901.7104,0.6666667
43,0,0,0,0,0,0,0
44,112804.55,4,0.008850241,2.1183271,0,2470.4475,0
45,247694.61,16,0.012709627,3.0214384,0.375,42749.258,0.5833333
46,1365.7695,1,0.000926,1.2954766,0,0,0
47,632399.5,17,0.020543078,3.051612,8.823529,6100.4233,11.755953
48,746.3552,1,0.000715,1.2954766,0,0,0
49,179545.48,12,0.011035568,2.864911,0.8333333,33458.684,2.581818
50,3167.0488,1,0.001460378,1.2954766,0,0,0
51,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
53,393.44882,5,0.000505,2.2791905,0,11572.165,0
54,0,0,0,0,0,0,0
55,2378.0625,5,0.001219826,2.2791905,2.4,1300.5491,3.25
56,0,0,0,0,0,0,0
57,10.103641,2,3.56E-05,1.6519766,0,7742,0
58,90008.516,6,0.007876552,2.4098904,0,8448.829,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0
63,62888.863,3,0.005836089,1.9155561,0,6381.8096,0
64,85.44726,1,0.000214,1.2954766,0,0,0
65,29345.916,1,0.004185238,1.2954766,0,0,0
66,4709.516,2,0.001736908,1.6519766,0,2944.7405,0
67,9160.795,1,0.002277546,1.2954766,0,0,0
68,206.73943,2,0.000125,1.6519766,1,0,2
69,486129.53,8,0.018311923,2.6094513,3.25,792.63245,3.8285713
70,44549.094,12,0.005552797,2.864911,3.1666667,17039.676,4.5795455
71,0,0,0,0,0,0,0
72,99.28702,1,0.000257,1.2954766,0,0,0
73,1062614.6,20,0.02741436,3.1273236,0.7,26732.664,1.3350878
74,216012.28,9,0.012150572,2.6873417,0,15405.922,0
75,970885.8,8,0.025708115,2.6094513,1.5,9866.385,1.7142857
76,1278.3512,2,0.000662,1.6519766,0,741.41,0
77,13307.137,20,0.002589959,3.1273236,0.3,69148.65,0.92777777
78,18619.61,11,0.002109957,2.8132162,1.0909091,23779.887,1.6261904
79,31110.676,2,0.004308196,1.6519766,0,5926.971,0
80,105287.63,8,0.007978135,2.6094513,0,22558.898,0
81,9998.931,5,0.001214182,2.2791905,2,350.66937,2.5833333
82,0,0,0,0,0,0,0
83,54780.125,4,0.005910596,2.1183271,0,9358.78,0
84,746.3552,1,0.000715,1.2954766,0,0,0
85,2736.3484,2,0.001320072,1.6519766,0,1897.0635,0
86,7386.6665,2,0.002178083,1.6519766,0,7742,0
87,9160.795,1,0.002277546,1.2954766,0,0,0
88,0,0,0,0,0,0,0
89,2461.2195,1,0.001310002,1.2954766,0,0,0
90,74291.91,2,0.006980177,1.6519766,0,63.48281,0
91,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0
93,6880.099,2,0.002197665,1.6519766,0,413.2159,0
94,2584773,16,0.039645106,3.0214384,2.75,10158.102,3.2333333
95,7747.1987,1,0.002131591,1.2954766,0,0,0
96,0,0,0,0,0,0,0
97,13.919563,1,8.96E-05,1.2954766,0,0,0
98,19300000,96,0.107161425,3.5401428,3.0416667,506683.5,22.148918
99,59237.19,7,0.00645935,2.5182266,1.7142857,6214.3037,2.5
100,144324.28,9,0.009772795,2.6873417,0.22222222,10008.937,0.25
101,177.14645,1,0.000319,1.2954766,0,0,0
102,40994.617,1,0.005035836,1.2954766,0,0,0
103,4.336656,1,4.32E-05,1.2954766,0,0,0
104,0,0,0,0,0,0,0
105,834047.1,22,0.024210544,3.1683176,1,48882.46,1.8855689
106,96938.195,4,0.007845956,2.1183271,0.5,1370.6276,0.6666667
107,576.6321,1,0.000584,1.2954766,0,0,0
108,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0
110,11410.165,3,0.002808335,1.9155561,0,2315.8147,0
111,13843.355,2,0.003086007,1.6519766,0,952.2443,0
112,135179.62,12,0.009739027,2.864911,1.5,21356.812,2.4977272
113,723.26984,2,0.000652,1.6519766,0,125.7724,0
114,193319.39,8,0.011653063,2.6094513,1.25,4262.292,1.4285715
115,1769912.8,46,0.0350208,3.4078755,2,186547.55,7.3936872
116,0,0,0,0,0,0,0
117,2038.8497,1,0.001176401,1.2954766,0,0,0
118,1318783.2,15,0.030262971,2.9883173,0.6666667,48221.816,1.7714286
119,6901.535,1,0.002125643,1.2954766,0,0,0
120,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0
122,809.1814,1,0.000734,1.2954766,0,0,0
123,14822.144,9,0.003184164,2.6873417,1.7777778,10890.228,3.2261906
124,42960.273,5,0.005490384,2.2791905,0,541.518,0
125,131536.22,6,0.008950546,2.4098904,1.3333334,6216.8,1.8
126,8902.976,14,0.002468903,2.951581,0,47037.117,0
127,1505009,15,0.032430537,2.9883173,2.1333334,10959.241,2.2912087
128,15914.771,6,0.001493316,2.4098904,0.6666667,1366.609,0.8
129,3999.1584,4,0.001612386,2.1183271,1,476.40204,1.3333334
130,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0
132,374.7405,1,0.000479,1.2954766,0,0,0
133,132631.61,5,0.009493105,2.2791905,0,7596.7305,0
134,4245.9106,4,0.001708277,2.1183271,1,860.8546,1.3333334
135,173125.03,7,0.01039768,2.5182266,0.85714287,6676.929,1
136,363126.1,9,0.015627533,2.6873417,0.8888889,22756.727,4
137,238520.5,22,0.01296578,3.1683176,0.8181818,76464.44,2.7071428
138,41.285698,2,0.000152,1.6519766,0,36.74479,0
139,9875.584,5,0.002632363,2.2791905,0,2883.649,0
140,29345.916,1,0.004185238,1.2954766,0,0,0
141,0,0,0,0,0,0,0
142,278791.16,14,0.013729158,2.951581,0,18062.52,0
143,2037.0922,2,0.001161562,1.6519766,0,258.97333,0
144,110.005165,1,0.00026,1.2954766,0,0,0
145,2407.1106,3,0.001299456,1.9155561,0,3516.7844,0
146,13254.971,1,0.003019058,1.2954766,0,0,0
147,0,0,0,0,0,0,0
148,3974.2256,1,0.001605921,1.2954766,0,0,0
149,22001.121,3,0.003922768,1.9155561,0.6666667,849.4377,1
150,0,0,0,0,0,0,0
151,206.90137,3,0.000367,1.9155561,1.3333334,7736,2
152,3237.1,2,0.001413583,1.6519766,0,740.6261,0
153,1153.06,2,0.000876,1.6519766,0,1642.0112,0
154,4654.048,2,0.001700763,1.6519766,1,0,2
155,0,0,0,0,0,0,0
156,162477.38,6,0.01065738,2.4098904,0,3176.5278,0
157,0,0,0,0,0,0,0
158,75997.41,5,0.007261892,2.2791905,0.4,2888.9233,0.5
159,366.3947,2,0.000477,1.6519766,0,958.29565,0
160,27.90971,2,0.000131,1.6519766,0,237.11021,0
161,0,0,0,0,0,0,0
162,11538.421,8,0.002703058,2.6094513,6.25,3.541414,7.404762
163,888786.9,19,0.0245238,3.1041393,0.6315789,29140.475,0.91022766
164,188.76775,2,0.000328,1.6519763,0,409.97354,0
165,158284.3,6,0.00962088,2.4098904,0.33333334,12157.987,0.4
166,59923.723,5,0.006129118,2.2791905,0,30581.25,0
167,659.10956,2,0.000625,1.6519763,1,0,2
168,0,0,0,0,0,0,0
169,21136.861,3,0.003605878,1.9155561,0,938.974,0
170,0,0,0,0,0,0,0
171,64470.297,2,0.006358414,1.6519763,0,5659.8945,0
172,2461.2195,1,0.001310002,1.2954766,0,0,0
173,281.7603,1,0.000424,1.2954766,0,0,0
174,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0
176,1.7436008,1,3.10E-06,1.2954766,0,0,0
177,0,0,0,0,0,0,0
178,1125.0024,1,0.00085,1.2954766,0,0,0
179,0,0,0,0,0,0,0
180,319407.53,17,0.014919905,3.051612,0.9411765,38401.33,2.3977273
181,425917.44,9,0.01737094,2.6873417,0,23105.178,0
182,1207844.8,19,0.026787998,3.1041393,1.3684211,66581.984,2.9944444
183,110405.875,8,0.008173529,2.6094513,0.25,5181.2964,0.2857143
184,0,0,0,0,0,0,0
185,2098.4412,1,0.001186878,1.2954766,0,0,0
186,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0
188,61844.15,2,0.006256965,1.6519763,0,323.36237,0
189,20361.984,2,0.003668076,1.6519763,0,935.4466,0
190,632.5676,1,0.000657,1.2954766,0,0,0
191,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0
199,41592.57,3,0.00504275,1.9155561,0,6250.581,0
200,0,0,0,0,0,0,0
201,3807792.2,40,0.051766507,3.3721082,1,109834.33,2.522715
202,1582716.2,20,0.03306435,3.1273236,0.4,36955.953,0.46578947
203,7474578,43,0.07253954,3.3911636,0.3255814,156368.97,0.6398842
204,28900000,85,0.14108011,3.5236409,0.9647059,429131.6,4.4870176
205,71.16294,2,0.000217,1.6519763,0,460.04916,0
206,27.699589,2,0.000128,1.6519766,0,223.27155,0
207,2944.8232,3,0.001198407,1.9155561,0,9628.393,0
208,128372.23,6,0.009459596,2.4098904,1.3333334,1115.2268,1.6
209,19261.768,4,0.003588443,2.1183271,0.5,1567.4084,0.8333333
210,16768.463,4,0.003373547,2.1183271,0,16206.3125,0
211,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0
213,14455.627,3,0.003151037,1.9155561,0,8625.314,0
214,0,0,0,0,0,0,0
215,65064.348,18,0.003600653,3.0790806,2.3333333,14766.347,4.0294724
216,9.952058,1,5.69E-05,1.2954766,0,0,0
217,62235.684,2,0.006268182,1.6519763,0,648.73505,0
218,0,0,0,0,0,0,0
219,6861.5415,1,0.001953771,1.2954766,0,0,0
220,0,0,0,0,0,0,0
221,19.245575,1,0.000105,1.2954766,0,0,0
222,0,0,0,0,0,0,0
223,6584.958,4,0.002071085,2.1183271,0,11319.586,0
224,35016.297,5,0.004826536,2.2791905,0,1483.1367,0
225,0,0,0,0,0,0,0
226,113593.055,5,0.008896773,2.2791905,0,4565.2266,0
227,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0
231,3113423.5,40,0.04648691,3.3721082,1.25,97349.97,2.8175852
232,0,0,0,0,0,0,0
233,27674.865,5,0.004241556,2.2791905,0.4,5993.1694,0.5833333
234,15292.121,7,0.003212027,2.5182266,0,8101.157,0
235,0,0,0,0,0,0,0
236,600263.5,11,0.01956179,2.8132162,1.0909091,18837.38,1.3333334
237,74417.65,7,0.006721421,2.5182266,4.285714,5841.526,5.6666665
238,4478.5083,8,0.001683487,2.6094513,0,32261.21,0
239,1177.1469,1,0.000885,1.2954766,0,0,0
240,511.34686,2,0.000558,1.6519763,0,124.2946,0
241,3089.7512,3,0.001354114,1.9155561,2,0,3
242,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0
244,145.45876,1,0.000291,1.2954766,0,0,0
245,726852.25,18,0.021012725,3.0790806,1,84967.914,1.1368464
246,32.685658,1,0.000144,1.2954766,0,0,0
247,0,0,0,0,0,0,0
248,15075.195,3,0.003238305,1.9155561,0,2059.8074,0
249,0,0,0,0,0,0,0
250,29345.916,1,0.004185238,1.2954766,0,0,0
251,27.870565,2,0.000118,1.6519763,0,7742,0
252,0,0,0,0,0,0,0
253,392063.75,16,0.015925268,3.0214384,4.125,10466.385,6.6839743
254,35189.43,2,0.004859522,1.6519763,0,117.88299,0
255,171968.36,19,0.01066286,3.1041393,4.2105265,9402.589,7.8605924
256,132159.14,2,0.009540815,1.6519763,0,43.9442,0
257,135047.73,6,0.009704017,2.4098904,1,1452.6368,1.2
258,76454.55,11,0.006969578,2.8132162,0,17463.482,0
259,434765.25,8,0.017302398,2.6094513,0,11047.979,0
260,0,0,0,0,0,0,0
261,84927.766,12,0.007598683,2.864911,3.3333333,11456.4,5.9992423
262,69977.84,11,0.006879811,2.8132162,0.72727275,15546.632,0.9
263,0,0,0,0,0,0,0
264,234.67812,1,0.000381,1.2954766,0,0,0
265,0,0,0,0,0,0,0
266,336.35385,4,0.000426,2.1183271,2.5,58.90237,3.3333333
267,5227.7104,4,0.001894681,2.1183271,0,2591.9238,0
268,999.9442,1,0.000813,1.2954766,0,0,0
269,246151.52,7,0.013098103,2.5182266,1.1428572,2966.8137,1.4166666
270,96.65144,1,0.000235,1.2954766,0,0,0
271,751.887,2,0.000703,1.6519766,0,261.80624,0
272,1318676,8,0.028868001,2.6094513,0.5,10197.112,0.5714286
273,64335.74,1,0.006547212,1.2954766,0,0,0
274,1.5785034,1,0,1.2954766,0,0,0
275,40776.137,9,0.005067019,2.6873417,0.8888889,13034.806,2.7333333
276,41152.875,11,0.005206218,2.8132162,2.1818182,14100.632,3.7666667
277,0,0,0,0,0,0,0
278,269782.34,42,0.006476145,3.3850367,2.1904762,121698.85,10.294845
279,2716.8933,7,0.001351069,2.5182266,0.2857143,10307.403,0.33333334
280,2288554.8,13,0.03595677,2.9106975,2.4615386,9207.875,2.6666667
