ID,SC,DC,EC,IC,LAC,BC,NC
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,3113.2458,1,0.001661381,1.293242,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,2.17441,1,1.34E-05,1.293242,0,0,0
10,140.8297,4,0.000331,2.1123421,2.5,0.4,3.3333333
11,1547.8452,1,0.001221218,1.293242,0,0,0
12,5079.7715,2,0.002055504,1.6483376,0,431.01538,0
13,0,0,0,0,0,0,0
14,30161.213,10,0.001962599,2.744452,2.2,8807.244,3.636111
15,8054.804,4,0.0027152,2.1123421,0,4323.324,0
16,5.565224,1,3.40E-05,1.293242,0,0,0
17,60469.92,10,0.0072525,2.744452,1,14244.736,1.1666666
18,0,0,0,0,0,0,0
19,813.1514,2,0.000888,1.6483376,0,714.43024,0
20,56709.168,1,0.00739613,1.293242,0,0,0
21,357317.6,9,0.017945495,2.6777117,1.1111112,1452.0247,1.25
22,148140.83,11,0.010585255,2.8026588,1.2727273,7789.4224,1.9
23,114508.94,4,0.010607592,2.1123421,1,3111.4636,1.3333334
24,44183.07,4,0.005626063,2.1123421,0,6801.1406,0
25,44455.395,5,0.006232718,2.2722642,0,9389.053,0
26,312787.28,10,0.017061863,2.744452,1.4,9446.828,1.75
27,0,0,0,0,0,0,0
28,48.864952,1,0.000104,1.293242,0,0,0
29,112352.15,5,0.010056474,2.2722642,0.4,4445.3687,0.5
30,0,0,0,0,0,0,0
31,1055.4723,3,0.000999,1.9106624,0,2085.798,0
32,348.3579,2,0.000547,1.6483376,0,89.29343,0
33,2644.8723,3,0.001571651,1.9106624,0,1168.9534,0
34,2831.947,2,0.001636497,1.6483376,1,0,2
35,19.211733,1,0.000109,1.293242,0,0,0
36,152023.97,3,0.012173425,1.9106624,0,5668.982,0
37,400136.53,20,0.019217929,3.1142795,2.7,34661.785,5.46863
38,57.062874,1,0.000217,1.293242,0,0,0
39,5057.4546,1,0.002156785,1.293242,0,0,0
40,28641.26,4,0.004963946,2.1123421,0,7088.602,0
41,363872.38,12,0.018682037,2.8539648,1.3333334,9287.744,1.4727273
42,47338.977,4,0.006801595,2.1123421,0.5,3004.8098,0.6666667
43,0,0,0,0,0,0,0
44,210441.23,7,0.013965162,2.509767,1.1428572,6395.394,1.5
45,424908.38,22,0.020183835,3.1549296,0.72727275,54765.14,1.6078755
46,0,0,0,0,0,0,0
47,586006.44,19,0.02352314,3.0912845,8.210526,15600.626,12.283521
48,636.72205,1,0.000772,1.293242,0,0,0
49,99042.88,12,0.009517831,2.8539648,0.8333333,29634.363,1.9151515
50,1451.3795,1,0.001158941,1.293242,0,0,0
51,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
53,315.44193,5,0.000515,2.2722642,0,11996.01,0
54,0,0,0,0,0,0,0
55,1052.3295,5,0.000948,2.2722642,2,3043.926,2.75
56,37.39961,1,0.000181,1.293242,0,0,0
57,2.6848016,2,6.93E-06,1.6483376,0,7582,0
58,79394.55,6,0.008816922,2.402144,0,8230.388,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0
63,25739.322,3,0.004059239,1.9106624,0,10043.777,0
64,41.80745,1,0.000171,1.293242,0,0,0
65,7098.974,1,0.002331141,1.293242,0,0,0
66,3974.3936,2,0.001812593,1.6483376,0,3073.3828,0
67,2564.822,1,0.001348377,1.293242,0,0,0
68,513.9924,2,0.000188,1.6483376,1,0,2
69,607971.9,10,0.024149202,2.744452,3,18128.572,3.511111
70,40339.96,11,0.006146926,2.8026588,1.4545455,22139.527,1.975
71,204488.83,11,0.013785997,2.8026588,0.90909094,15859.0205,1.3333334
72,9200.314,4,0.002943033,2.1123421,1.5,296.16028,2
73,1247556.4,28,0.034660723,3.2470114,0.5714286,77123.78,1.2755291
74,104816.04,9,0.009944775,2.6777117,0,17566.19,0
75,246776.97,7,0.01517714,2.509767,0.85714287,9836.945,1
76,1128.4833,2,0.000645,1.6483376,0,756.28143,0
77,13298.294,20,0.002151382,3.1142795,0.4,71447.266,0.8593599
78,6531.409,6,0.001163012,2.402144,0.33333334,9345.311,0.4
79,7811.823,2,0.002434923,1.6483376,0,5706.714,0
80,33436.48,7,0.00496256,2.509767,0,14102.13,0
81,10000.766,5,0.001244576,2.2722642,1.6,562.163,2.0833333
82,0,0,0,0,0,0,0
83,28333.39,3,0.004914113,1.9106624,0,5651.913,0
84,636.72205,1,0.000772,1.293242,0,0,0
85,258.5007,1,0.000455,1.293242,0,0,0
86,9029.103,3,0.002821468,1.9106624,0,11451.459,0
87,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0
89,1850.1967,1,0.001334811,1.293242,0,0,0
90,75439.79,3,0.008556931,1.9106624,0,729.79944,0
91,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0
93,6264.3374,2,0.002469509,1.6483376,0,492.0871,0
94,2668429.8,16,0.05002866,3.0092611,2.75,13206.87,3.2333333
95,14599.911,3,0.003476565,1.9106624,0,820.8624,0
96,0,0,0,0,0,0,0
97,7.680218,1,7.25E-05,1.293242,0,0,0
98,5413095,80,0.06494344,3.4983366,2.525,393355.94,16.87481
99,47568.527,7,0.006817711,2.509767,1.7142857,5704.7314,2.5
100,148150.95,9,0.011983479,2.6777117,0.22222222,8784.888,0.25
101,69.03377,1,0.000224,1.293242,0,0,0
102,19397.941,1,0.003998708,1.293242,0,0,0
103,3.9053292,1,4.70E-05,1.293242,0,0,0
104,0,0,0,0,0,0,0
105,720773.94,24,0.026313469,3.1898808,1.1666666,53772.53,1.9887439
106,41404.758,3,0.005925244,1.9106624,0.6666667,456.2131,1
107,509.2067,1,0.000625,1.293242,0,0,0
108,0,0,0,0,0,0,0
109,677.2722,1,0.000774,1.293242,0,0,0
110,8288.95,3,0.0027848,1.9106624,0,2181.2356,0
111,56216.32,3,0.007318819,1.9106624,0,1862.5427,0
112,92539.5,12,0.009451879,2.8539648,1.5,20347.953,2.5727272
113,784.8915,2,0.000853,1.6483376,0,92.25494,0
114,123327.164,8,0.010935803,2.600372,1.25,5027.967,1.4285715
115,1967694.6,50,0.04291466,3.4116404,2.12,200931.19,7.5873575
116,0,0,0,0,0,0,0
117,1813.9456,1,0.001289182,1.293242,0,0,0
118,840273.7,15,0.028189259,2.9764073,0.6666667,50009.02,1.7714286
119,3314.776,1,0.001701608,1.293242,0,0,0
120,3128.7734,3,0.00174317,1.9106624,0,7617.223,0
121,0,0,0,0,0,0,0
122,755.572,1,0.000814,1.293242,0,0,0
123,16892.797,9,0.003917955,2.6777117,1.7777778,10477.645,2.892857
124,41205.562,5,0.006272327,2.2722642,0,666.2216,0
125,48952.09,6,0.006284176,2.402144,1,5700.8525,1.3833333
126,4048.7075,12,0.001944055,2.8539648,0,35110.402,0
127,1438296.5,16,0.037003,3.0092611,2,13373.724,2.1666667
128,18024.418,6,0.001410254,2.402144,0.6666667,1440.979,0.8
129,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0
132,38.57808,1,0.000177,1.293242,0,0,0
133,0,0,0,0,0,0,0
134,4016.5452,4,0.001916871,2.1123421,1,740.8144,1.3333334
135,18394.9,4,0.003621032,2.1123421,0.5,8468.242,0.6666667
136,0,0,0,0,0,0,0
137,205005.42,23,0.014160239,3.173041,0.8695652,83193.03,2.9863977
138,53602.043,5,0.007236198,2.2722642,0.4,3540.4731,0.5
139,9193.641,5,0.002976011,2.2722642,0,2663.1526,0
140,7098.9756,1,0.002331142,1.293242,0,0,0
141,0,0,0,0,0,0,0
142,261919.78,14,0.015678814,2.9399621,0,21120.816,0
143,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0
145,2357.7402,3,0.001513703,1.9106624,0,4225.3174,0
146,10175.388,1,0.003093295,1.293242,0,0,0
147,122.18149,1,0.000292,1.293242,0,0,0
148,3065.55,1,0.001634529,1.293242,0,0,0
149,20958.248,3,0.004472763,1.9106624,0.6666667,787.3248,1
150,0,0,0,0,0,0,0
151,114.89882,3,0.000318,1.9106624,1.3333334,7576,2
152,933.5329,2,0.000861,1.6483376,0,761.46533,0
153,801.7902,2,0.000849,1.6483376,0,1078.2285,0
154,4094.954,2,0.001786481,1.6483376,1,0,2
155,0,0,0,0,0,0,0
156,147978.48,6,0.012028168,2.402144,0,3148.951,0
157,0,0,0,0,0,0,0
158,43384.383,5,0.006385396,2.2722642,0.4,2669.1633,0.5
159,94.33491,2,0.00027,1.6483376,0,846.378,0
160,30.677813,2,0.00016,1.6483376,0,187.03754,0
161,0,0,0,0,0,0,0
162,4579.378,7,0.001937225,2.509767,5.428571,3.1660378,6.3333335
163,1368424.8,38,0.034966968,3.3429792,0.84210527,165839.44,2.3626359
164,76.17635,2,0.000232,1.6483376,0,347.50836,0
165,54353.246,6,0.006361086,2.402144,0.33333334,13543.991,0.4
166,14377.265,4,0.003444696,2.1123421,0,20829.256,0
167,278.08063,2,0.000485,1.6483376,0,257.39752,0
168,2517.8225,1,0.001507744,1.293242,0,0,0
169,21117.465,3,0.004453766,1.9106624,0,719.4416,0
170,36946.074,10,0.005629949,2.744452,1.2,1404.2728,1.5
171,22891.803,2,0.004372409,1.6483376,0,5638.6934,0
172,1850.1967,1,0.001334811,1.293242,0,0,0
173,77.57641,1,0.000254,1.293242,0,0,0
174,25.780209,1,0.000136,1.293242,0,0,0
175,0,0,0,0,0,0,0
176,2.3568702,1,2.14E-05,1.293242,0,0,0
177,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0
180,147297.88,14,0.011872553,2.9399621,0.42857143,28088.66,1.4557692
181,281410.72,8,0.016639391,2.600372,0.25,9581.76,0.2857143
182,380765.6,17,0.017242542,3.03919,0.8235294,63820.098,1.9024572
183,42360.754,8,0.00578634,2.600372,0.25,5743.397,0.2857143
184,0,0,0,0,0,0,0
185,926.6535,1,0.00091,1.293242,0,0,0
186,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0
188,22398.873,2,0.004325531,1.6483376,0,404.8522,0
189,28607.365,3,0.005092671,1.9106624,0,5737.5884,0
190,53.47399,1,0.000218,1.293242,0,0,0
191,30.95534,1,0.000165,1.293242,0,0,0
192,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0
195,43762.863,5,0.00654328,2.2722642,0,2050.8213,0
196,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0
199,15367.433,3,0.003607682,1.9106624,0,6577.0996,0
200,0,0,0,0,0,0,0
201,4051631.2,47,0.06267556,3.3974814,0.85106385,179323.83,2.565995
202,804168.94,18,0.02747492,3.0664341,0.44444445,33573.727,0.577451
203,5285182,42,0.07170714,3.3697627,0.2857143,159293.2,0.56265944
204,18600000,88,0.13187821,3.5120113,1.0454545,508017,5.0801487
205,129.4773,2,0.000339,1.6483376,0,688.393,0
206,16.692211,2,0.000111,1.6483376,0,172.03252,0
207,372.9635,2,0.000568,1.6483376,0,7582,0
208,120962.4,6,0.010801988,2.402144,1.3333334,1300.2421,1.6
209,12517.733,4,0.003350167,2.1123421,0.5,1709.3948,0.6666667
210,13829.328,4,0.003670751,2.1123421,0,15630.679,0
211,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0
213,11279.286,3,0.003251853,1.9106624,0,8347.699,0
214,0,0,0,0,0,0,0
215,10445.632,11,0.001154012,2.8026588,1.2727273,15478.268,1.5857143
216,2.562617,1,2.74E-05,1.293242,0,0,0
217,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0
219,2760.216,1,0.001375052,1.293242,0,0,0
220,0,0,0,0,0,0,0
221,8.026698,1,7.17E-05,1.293242,0,0,0
222,0,0,0,0,0,0,0
223,4865.2563,4,0.002001135,2.1123421,0,10977.25,0
224,78829.1,3,0.008789614,1.9106624,0,1005.90515,0
225,0,0,0,0,0,0,0
226,95846.01,10,0.009624229,2.744452,0.8,16642.281,1.4166666
227,194.01875,1,0.000414,1.293242,0,0,0
228,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0
231,2906226.2,42,0.052229162,3.3697627,1.6666666,107020.96,4.120861
232,0,0,0,0,0,0,0
233,6284.7925,4,0.002223417,2.1123421,0.5,3533.4395,0.6666667
234,9339.611,7,0.002939043,2.509767,0,6694.9287,0
235,0,0,0,0,0,0,0
236,73952.35,10,0.007537713,2.744452,0.8,16592.078,1.1111112
237,45000.598,8,0.006050738,2.600372,3.75,7741.125,5.1571426
238,4050.0178,9,0.001825577,2.6777117,0,33175.27,0
239,409.37515,1,0.000604,1.293242,0,0,0
240,0,0,0,0,0,0,0
241,6230.245,4,0.002219878,2.1123421,2.5,29.880829,3.3333333
242,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0
244,35.703964,1,4.55E-05,1.293242,0,0,0
245,366429,20,0.01668813,3.1142795,0.9,98209.69,1.2993364
246,10.374835,1,8.98E-05,1.293242,0,0,0
247,0,0,0,0,0,0,0
248,5988.923,3,0.00240035,1.9106624,0,1878.4993,0
249,998.75116,1,0.000936,1.293242,0,0,0
250,7098.9736,1,0.002331141,1.293242,0,0,0
251,14.950127,2,9.09E-05,1.6483376,0,7582,0
252,0,0,0,0,0,0,0
253,439711.03,18,0.020655287,3.0664341,3.7777777,17236.525,6.4253144
254,20449.357,2,0.004268463,1.6483376,0,142.05092,0
255,113630.2,17,0.010052853,3.03919,4.117647,8119.668,7.314989
256,119238.3,3,0.010484807,1.9106624,0,697.23425,0
257,117454.664,5,0.010500229,2.2722642,2,528.8097,2.5
258,82719.234,11,0.008925867,2.8026588,0,12076.75,0
259,111602.36,4,0.010367851,2.1123421,0,646.5891,0
260,0,0,0,0,0,0,0
261,73269.6,12,0.008166253,2.8539648,3.6666667,10045.018,6.162879
262,67932.41,12,0.007802278,2.8539648,1,17337.373,1.6277056
263,0,0,0,0,0,0,0
264,258.5007,1,0.000455,1.293242,0,0,0
265,0,0,0,0,0,0,0
266,171.12312,4,0.000329,2.1123421,2.5,57.829582,3.3333333
267,2169.5156,4,0.001429586,2.1123421,0,2536.8186,0
268,932.9811,1,0.000896,1.293242,0,0,0
269,137524.84,6,0.011540798,2.402144,1,2790.5554,1.2
270,2.8190236,1,2.75E-05,1.293242,0,0,0
271,680.25433,2,0.000787,1.6483376,0,522.00867,0
272,287062.88,6,0.015630938,2.402144,0.33333334,7216.5366,0.4
273,56709.17,1,0.00739613,1.293242,0,0,0
274,0,0,0,0,0,0,0
275,53153.535,10,0.006967485,2.744452,1.2,51978.406,3.8444445
276,5705.1772,10,0.002274283,2.744452,2,11527.245,3.3714285
277,0,0,0,0,0,0,0
278,290049.84,42,0.0065574,3.3697627,2.1904762,115152.74,9.727054
279,5451.866,8,0.002215905,2.600372,0.25,16367.406,0.2857143
280,822751,14,0.02440583,2.9399621,2,18842.059,2.1538463
281,0,0,0,0,0,0,0
