,B4N
678,45299.19875
679,57749.34575
680,0.0
681,0.0
682,0.0
683,17348.26125
684,732.462625
685,9142.37975
686,4006.365333333333
687,9.766193624999998
688,495.84067749999997
689,4277.190500000001
690,8437.831999999999
691,0.0
692,54688.445250000004
693,56436.115000000005
694,0.0
695,0.0
696,0.0
697,1590.2988875
698,0.0
699,0.0
700,64454.12
701,5351.21895
702,0.0
703,1689.771625
704,40383.08575
705,0.0
706,57636.587
707,208.99356
708,29941.57875
709,0.0
710,0.0
711,56423.494
712,1561.4908625
713,24438.948249999998
714,22815.006
715,0.0
716,2232.7427
717,10107.221000000001
718,11202.056499999999
719,3.1519890000000004
720,1426.943525
721,0.0
722,74478.3075
723,9992.278125
724,110858.25775
725,4437.549625
726,0.0
727,0.0
728,6591.596175
729,0.0
730,21492.844250000002
731,17166.2705
732,517.5488925
733,15729.855749999999
734,6080.387675
735,17.8334795
736,2742.637275
737,0.0
738,0.0
739,0.0
740,0.0
741,20017.366
742,0.0
743,0.0
744,1184.0526625
745,0.0
746,0.0
747,0.0
748,9695.11
749,2521.136525
750,22290.682
751,1616.30055
752,14307.60725
753,121.7850425
754,27074.116
755,2106.679375
756,2033.5886
757,299.3168325
758,198.3098225
759,912.3851525
760,690.5032
761,0.0
762,0.0
763,8323.3469
764,0.0
765,3874.7679749999998
766,436.299865
767,8932.40725
768,576.6764425
769,19374.776375
770,0.0
771,13267.116
772,93974.87
773,0.0
774,0.0
775,3153.41395
776,27525.446500000002
777,0.0
778,0.0
779,11305.621000000001
780,0.0
781,0.0
782,4766.33545
783,29935.11425
784,28648.939000000002
785,0.0
786,5104.756475
787,0.0
788,5275.84926
789,649.1081575
790,391.364055
791,0.0
792,6097.0
793,0.0
794,69243.71225
795,255.13147999999998
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,5724.244625
803,0.0
804,13114.5165
805,10397.089350000002
806,0.0
807,0.0
808,103.021601
809,3763.235325
810,0.0
811,0.0
812,4463.7489000000005
813,0.0
814,0.0
815,0.0
816,223.707975
817,3709.91515
818,3497.7970499999997
819,0.0
820,1505.890925
821,11510.32575
822,980.2123750000001
823,437.208915
824,0.0
825,0.0
826,332503.33749999997
827,38197.121999999996
828,2099.225225
829,896.41919
830,3.5231835
831,0.0
832,0.0
833,2190.627025
834,0.0
835,0.0
836,567.1798175
837,7010.309825
838,0.0
839,0.0
840,0.0
841,9419.163
842,2334.949975
843,0.0
844,3249.868675
845,11309.697
846,0.0
847,11782.284333333335
848,410.71157
849,0.0
850,0.0
851,0.0
852,15048.976999999999
853,0.0
854,4170.891425
855,2675.7828250000002
856,8650.824
857,0.0
858,12583.3335
859,692.905695
860,0.0
861,4815.520925
862,0.0
863,307.32899
864,8068.557049999999
865,0.0
866,2627.38475
867,10225.90375
868,2434.87675
869,0.0
870,472.91441100000003
871,17068.394
872,1200.728435
873,10111.140892500001
874,1175.52404
875,785.9878350000001
876,0.0
877,21690.892750000003
878,6483.925275
879,97084.5
880,0.0
881,10064.84
882,1694.9263500000002
883,7290.2142
884,0.0
885,0.0
886,0.0
887,390.887545
888,0.0
889,13447.899749999999
890,0.0
891,5965.084000000001
892,0.0
893,3938.5054874999996
894,781.203455
895,53.4025375
896,145.75610749999998
897,493.0438275
898,5474.72815
899,4786.760200000001
900,178.0073325
901,437.70890575000004
902,33864.7765
903,471.37367750000004
904,15981.60325
905,11027.47125
906,201.26184500000002
907,0.0
908,0.0
909,63.931988999999994
910,0.0
911,11611.41075
912,419.8287925
913,2575.296985
914,56.2649295
915,42755.142499999994
916,12465.92575
917,0.0
918,693.7204254999999
919,33481.914749999996
920,0.0
921,1116.7672
922,0.0
923,36.32912675
924,0.0
925,0.0
926,450.40933499999994
927,280.097605
928,547.2794200000001
929,40488.38475
930,9362.02375
931,6142.5
932,546.879895
933,49528.86925
934,0.0
935,184.88308999999998
936,16698.474499999997
937,0.0
938,0.0
939,4641.769125
940,72.19324999999999
941,1879.1484
942,9616.13175
943,38491.19325
944,6498.79675
945,0.0
946,2037.4819499999999
947,3501.5953425
948,0.0
949,3644.4811500000005
950,1240.6735249999997
951,0.0
952,7756.0191
953,8211.2625
954,16055.247
955,76004.4235
956,57.81470575
957,5739.3902
958,0.0
959,0.0
960,20184.735
961,15368.30975
962,13.810873999999998
963,235.21555999999998
964,15818.8605
965,23263.458749999998
966,0.0
967,11465.70325
968,8578.513074999999
969,0.0
970,0.0
971,0.0
972,10926.0121
973,13207.287250000001
974,0.0
975,4093.1685250000005
976,0.0
977,0.0
978,5471.380166666666
979,11210.437
980,309.50376666666665
981,52642.56225
982,44411.6275
983,21351.57775
984,0.0
985,6239.083243749999
986,5751.349100000001
987,0.0
988,251.4676965
989,3925.5600249999998
990,3862.1102499999997
991,3644.97135
992,0.0
993,3519.9924499999997
994,6866.3150749999995
995,3438.8692250000004
996,0.0
997,47236.20449999999
998,0.0
999,0.0
1000,0.0
1001,8344.3534
1002,0.0
1003,388.87507500000004
1004,0.0
1005,0.0
1006,164040.04249999998
1007,17846.5865
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,10969.92725
1013,10090.643100000001
1014,807.13327
1015,17614.2485
1016,7629.461075
1017,0.0
1018,27.297216499999998
1019,66669.25875000001
1020,422.9936225
1021,0.0
1022,0.0
1023,1005.5853
1024,37815.37725
1025,1736.488175
1026,14016.853749999998
1027,0.0
1028,15254.7415
1029,416.2295075
1030,2148.321825
1031,0.0
1032,0.0
1033,8125.5
1034,1277.7613999999999
1035,0.0
1036,0.0
1037,105.4357375
1038,0.0
1039,4220.531625
1040,1092.6666225
1041,4801.561739999999
1042,0.0
1043,2036.708125
1044,941.1561750000001
1045,3096.022225
1046,635.79061
1047,0.0
1048,0.0
1049,3136.0013
1050,2311.1162000000004
1051,3585.39515
1052,15050.22525
1053,0.0
1054,107296.025
1055,176.3495025
1056,1652.227175
1057,378.60171499999996
1058,249.97930000000002
1059,2149.6322425000003
1060,0.0
1061,190099.04750000002
1062,816.8982625
1063,2489.090225
1064,79.06186
1065,0.0
1066,1937.4250333333337
1067,0.0
1068,4856.298425
1069,2283.74765
1070,0.0
1071,16763.168999999998
1072,1034.981575
1073,0.0
1074,85918.87849999999
1075,8125.5
1076,0.0
1077,9521.32
1078,11688.5275
1079,605.4076225
1080,3.1692153249999997
1081,0.0
1082,0.0
1083,0.0
1084,457.32649999999995
1085,0.0
1086,1252.4632100000001
1087,0.0
1088,0.0
1089,18190.13325
1090,0.0
1091,88.11895974999999
1092,3865.69485
1093,5328.530975
1094,10369.561249999999
1095,100.40583249999999
1096,0.0
1097,0.0
1098,0.0
1099,8125.5
1100,131.54808725
1101,18.599113000000003
1102,14972.933
1103,0.0
1104,47.984035000000006
1105,0.0
1106,15001.674749999998
1107,0.0
1108,0.0
1109,13020.52625
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,21741.4955
1115,617.53098
1116,0.0
1117,13151.254375
1118,5059.6936000000005
1119,24049.99975
1120,0.0
1121,62479.65975
1122,407.5193575
1123,114544.55533333332
1124,13124.030999999999
1125,1237.5202749999999
1126,438.7418124999999
1127,116412.69
1128,1539.617475
1129,0.0
1130,20219.11675
1131,4270.861800000001
1132,0.0
1133,0.0
1134,23914.7365
1135,633.13879
1136,0.0
1137,1816.475175
1138,323.909055
1139,3015.0751
1140,0.0
1141,0.0
1142,0.0
1143,127027.12749999999
1144,8125.5
1145,28986.19975
1146,720.130575
1147,0.0
1148,30833.257749999997
1149,2449.3516250000002
1150,885.281075
1151,1036.8206599999999
1152,950.6277524999999
1153,0.0
1154,17497.4705
1155,0.0
1156,0.0
1157,2365.656975
1158,0.0
1159,0.0
1160,2497.44965
1161,5475.988975
1162,19060.989
1163,0.0
1164,0.0
1165,0.0
1166,9877.7805
1167,77.6259575
1168,0.0
1169,0.0
1170,55901.803
1171,3268.0221
1172,0.0
1173,2288.80905
1174,9873.01225
1175,0.0
1176,11991.712249999999
1177,43689.29225
1178,222.30989499999998
1179,2018.3417000000002
1180,1972.167725
1181,358.9225775
1182,752.05018
1183,134.7495475
1184,0.0
1185,8125.5
1186,537.71683
1187,23587.23475
1188,4477.797500000001
1189,0.0
1190,9854.733625
1191,205.53092999999998
1192,26551.09925
1193,0.0
1194,8418.797750000002
1195,35868.83875
1196,0.0
1197,0.0
1198,5662.649025
1199,1974.328225
1200,0.0
1201,18032.3005
1202,22541.26075
1203,24911.48
1204,0.0
1205,3608.3597
1206,0.0
1207,117.2811595
1208,11292.541
1209,0.0
1210,0.0
1211,4380.281166666667
1212,2269.82805
1213,0.0
1214,155.68623
1215,355.1682125
1216,12466.9595
1217,8414.178725
1218,0.0
1219,46947.146499999995
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,3590.0329
1225,0.0
1226,0.0
1227,6275.68
1228,0.0
1229,36581.3545
1230,322.4178625
1231,0.0
1232,297.59562
1233,2639.3167
1234,0.0
1235,0.0
1236,0.0
1237,17648.6495
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,5151.771075
1246,0.0
1247,24.094707500000002
1248,9857.054750000001
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,24474.435
1255,62157.1765
1256,122.4896225
1257,13978.913999999999
1258,8114.0
1259,508.76236750000004
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,599.3615625
1265,12152.811125
1266,0.0
1267,5320.701649999999
1268,933.9073800000001
1269,19402.074500000002
1270,319.4654425
1271,14942.86325
1272,1115.021125
1273,3457.924575
1274,20596.562
1275,0.0
1276,0.0
1277,404.02324
1278,39.2627025
1279,6563.32165
1280,8083.0
1281,0.0
1282,6197.828750000001
1283,81.31824499999999
1284,0.0
1285,27328.085
1286,0.0
1287,6631.290100000001
1288,1306.6962749999998
1289,13865.549250000002
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,3349.37975
1295,1827.1856750000002
1296,55242.05825
1297,3669.6068749999995
1298,0.0
1299,7536.591424999999
1300,43409.60775
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,1581.4259749999997
1313,6350.593925
1314,319.1298225
1315,8175.51
1316,7440.212325
1317,3068.6957
1318,0.0
1319,0.0
1320,8886.943999999998
1321,3310.94345
1322,0.0
1323,67.24355
1324,194.506407
1325,4168.684601000001
1326,574.6340025
1327,0.0
1328,4156.3884
1329,16062.126499999998
1330,1604.3590250000002
1331,540436.095
1332,408.321875
1333,25714.805249999998
1334,1018.9656150000001
1335,271.06975
1336,5309.490675
1337,23922.9745
1338,0.0
1339,21040.69675
1340,58112.079000000005
1341,1540.4327
1342,0.0
1343,7452.776475000001
1344,0.0
1345,3115.0103499999996
1346,14167.8625
1347,5883.397275
1348,47988.804000000004
1349,0.0
1350,13219.4385
1351,16363.457125
1352,14.107892499999998
1353,0.0
1354,0.0
1355,19084.415
1356,0.0
1357,1621.4353999999998
1358,0.0
1359,0.0
1360,1233.54235
1361,0.0
1362,17130.699500000002
1363,0.0
1364,0.0
1365,33.172273499999996
1366,13409.03425
1367,4626.9117375000005
1368,0.0
1369,1702.4357999999997
1370,2438.1568075000005
1371,0.0
1372,427.2130525
1373,0.0
1374,0.0
1375,32579.943750000002
1376,5076.6111
1377,5125.351275
1378,0.0
1379,8603.82925
1380,4266.1338749999995
1381,3182.039575
1382,242000.435
1383,82019.2865
1384,8302.215375
1385,5671.2353
1386,1747.403833333333
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,530.7590124999999
1392,0.0
1393,2092.46035
1394,1762.121375
1395,0.0
1396,21909.92325
1397,0.0
1398,0.0
1399,10913.64525
1400,5813.112525
1401,0.0
1402,2555.41865
1403,885.6732850000001
1404,4917.804425
1405,262.13294
1406,18313.28225
1407,0.0
1408,56791.9215
1409,1592.162025
1410,106833.24
1411,17069.4905
1412,70376.07375
1413,4713.6004
1414,66.6239575
1415,0.0
1416,291425.13999999996
1417,8125.5
1418,831.7166300000001
1419,0.0
1420,9267.274625
1421,855.1894824999999
1422,0.0
1423,166442.235
1424,10459.71075
1425,153.09328
1426,0.0
1427,27683.57575
1428,32853.921749999994
1429,1297.508025
1430,358206.27
1431,4705.1141
1432,0.0
1433,0.0
1434,0.0
1435,2655.7457
1436,226.1285333333333
1437,0.0
1438,3297.2901
1439,0.0
1440,94829.4725
1441,80.5915785
1442,42401.31025
1443,23210.433250000002
1444,0.0
1445,1310.1627999999998
1446,0.0
1447,8125.5
1448,1094.732525
1449,36049.59825
1450,0.0
1451,5918.21975
1452,4376.066675
1453,0.0
1454,0.0
1455,0.0
1456,73795.356
1457,7348.911375
1458,0.0
1459,7902.5674
1460,101346.53850000001
1461,1188.4039
1462,15323.370750000002
1463,0.0
1464,0.0
1465,0.0
1466,66739.23675
1467,60270.84675
1468,32457.79325
1469,4257.048666666667
1470,0.0
1471,0.0
1472,0.0
1473,16936.84925
1474,29668.76875
1475,60.486385
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,3040.1148249999997
1485,0.0
1486,231.275575
1487,8125.5
1488,1123.7443425
1489,0.0
1490,26490.71975
1491,3362.626875
1492,498.79986749999995
1493,0.0
1494,308.1038425
1495,881.5666250000002
1496,14107.08725
1497,0.0
1498,0.0
1499,25909.055750000003
1500,9799.711525
1501,30918.748999999996
1502,0.0
1503,2085.2245
1504,7209.3536
1505,22479.50275
1506,5153.3748000000005
1507,2509.7049500000003
1508,1003.8629199999999
1509,21662.961000000003
1510,34.0261125
1511,0.0
1512,3042.20325
1513,0.0
1514,0.0
1515,1025.3888675
1516,0.0
1517,0.0
1518,215.446345
1519,146142.89666666664
1520,21549.274999999998
1521,224445.24666666667
1522,18785.286500000002
1523,4394.520525
1524,0.0
1525,0.0
1526,4488.397325
1527,1936.446325
1528,10349.452500000001
1529,13465.5825
1530,629.549
1531,0.0
1532,0.0
1533,0.0
1534,1748.8818999999999
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,298.0837925
1547,7454.757775
1548,1860.2579500000002
1549,3134.4964499999996
1550,0.0
1551,0.0
1552,11033.05385
1553,209.84610874999998
1554,519.1884799999999
1555,0.0
1556,0.0
1557,6600.199225
1558,558.6863475
1559,23809.453250000002
1560,4785.7624
1561,0.0
1562,0.0
1563,1021.1977675
1564,52098.71525
1565,461.88718
1566,160857.1275
1567,392.81776249999996
1568,13844.666
1569,454645.89
1570,0.0
1571,12161.277
1572,4412.10815
1573,0.0
1574,0.0
1575,18745.214500000002
1576,3767.0298749999997
1577,30690.553750000003
1578,0.0
1579,137.88248625
1580,30614.99525
1581,1982.420625
1582,163.740365
1583,0.0
1584,0.0
1585,6742.152749999999
1586,9822.508375000001
1587,0.0
1588,4210.5808
1589,6234.6708
1590,10834.41825
1591,79110.57166666666
1592,408.595575
1593,1349.599525
1594,0.0
1595,0.0
1596,14628.7975
1597,23670.37925
1598,1761.39955
1599,8129.333333333333
1600,6133.0666
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,190.9780525
1607,0.0
1608,5192.600625
1609,0.0
1610,0.0
1611,55495.58925
1612,0.0
1613,8576.240749999999
1614,2869.638175
1615,0.0
1616,0.0
1617,1726.819925
1618,5408.6909000000005
1619,1983.0
1620,0.0
1621,0.0
1622,1630.1263666666666
1623,0.0
1624,17413.5825
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,7812.067925
1631,147.486781
1632,44151.52525
1633,0.0
1634,0.0
1635,22951.411666666667
1636,26011.995000000003
1637,0.0
1638,25040.65425
1639,0.0
1640,984.4281349999999
1641,14859.931250000001
1642,16.329729666666665
1643,377.80915500000003
1644,15643.833750000002
1645,0.0
1646,9770.231600000001
1647,17585.274175000002
1648,1028.1684
1649,0.0
1650,0.0
1651,0.0
1652,2261.2108
1653,0.0
1654,0.0
1655,114329.27133333334
1656,2670.493575
1657,0.0
1658,0.0
1659,0.0
1660,5649.067175
1661,0.0
1662,0.0
1663,347.65655499999997
1664,2059.06405
1665,0.0
1666,12926.16625
1667,173.1315325
1668,586.5166375
1669,934.0544275
1670,10252.943
1671,2074.52782
1672,20047.88725
1673,0.0
1674,60.8950775
1675,2814.149825
1676,0.0
1677,1421.74387
1678,517.897985
1679,7730.642475000001
1680,31617.165500000003
1681,0.0
1682,78346.6175
1683,1422.7579500000002
1684,1154.642475
1685,0.0
1686,5047.292125
1687,24781.45475
1688,724.8444
1689,0.0
1690,22661.19625
1691,9147.696399999999
1692,0.0
1693,734.364575
1694,29405.472500000003
1695,181.77621
1696,5277.906749999999
1697,18772.386749999998
1698,0.0
1699,0.0
1700,264956.47
1701,216.11310250000002
1702,55972.1475
1703,14693.127250000001
1704,1374.1570375000001
1705,0.0
1706,9384.62125
1707,10112.607375
1708,138838.02000000002
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,7079.7742499999995
1716,0.0
1717,0.0
1718,0.0
1719,522.1205125
1720,77.6231
1721,2409.082375
1722,23913.27375
1723,0.0
1724,0.0
1725,0.0
1726,4334.560475
1727,26519.845
1728,3242.8935
1729,259.89378
1730,11121.39075
1731,0.0
1732,7761.231325000001
1733,0.0
1734,0.0
1735,1616.8817250000002
1736,5214.837275
1737,21.2041955
1738,9528.613425000001
1739,62791.1135
1740,1343.14876
1741,941.99366
1742,0.0
1743,5414.3305
1744,2629.935175
1745,693.15735
