,D4N
570,7.25
571,2.75
572,5.75
573,14.25
574,3.0
575,3.0
576,31.25
577,1.0
578,7.5
579,15.5
580,3.25
581,5.0
582,4.0
583,1.0
584,5.0
585,7.0
586,2.0
587,3.0
588,1.0
589,2.75
590,0.0
591,4.75
592,14.25
593,6.25
594,0.0
595,25.5
596,9.0
597,10.5
598,7.75
599,1.0
600,3.5
601,10.5
602,28.25
603,15.5
604,1.0
605,44.5
606,4.0
607,0.0
608,0.0
609,1.0
610,1.0
611,2.0
612,1.0
613,1.0
614,32.75
615,25.5
616,23.0
617,8.75
618,1.5
619,0.0
620,0.0
621,2.25
622,2.0
623,24.0
624,35.25
625,4.0
626,1.0
627,1.0
628,1.25
629,55.25
630,3.0
631,1.0
632,9.0
633,4.5
634,7.5
635,4.0
636,17.75
637,2.75
638,1.0
639,35.5
640,14.0
641,0.0
642,1.0
643,1.75
644,2.75
645,18.0
646,0.0
647,0.0
648,1.0
649,4.25
650,4.75
651,2.0
652,1.0
653,10.0
654,0.0
655,11.0
656,4.0
657,0.0
658,1.0
659,4.0
660,6.5
661,1.0
662,2.0
663,0.0
664,1.0
665,22.5
666,3.0
667,5.25
668,1.0
669,1.0
670,2.0
671,1.0
672,2.0
673,0.0
674,1.0
675,8.0
676,6.5
677,2.0
678,9.5
679,25.75
680,2.0
681,1.0
682,0.0
683,4.75
684,3.0
685,9.25
686,2.0
687,7.0
688,2.0
689,7.25
690,3.0
691,1.0
692,20.25
693,22.0
694,1.0
695,1.0
696,0.0
697,2.5
698,0.0
699,0.0
700,25.0
701,4.25
702,1.0
703,2.0
704,10.5
705,0.0
706,28.75
707,1.75
708,17.0
709,1.0
710,0.0
711,11.0
712,4.0
713,17.75
714,22.5
715,1.0
716,8.0
717,8.0
718,9.5
719,4.0
720,2.0
721,5.0
722,17.0
723,8.75
724,31.75
725,8.5
726,0.0
727,1.0
728,12.0
729,0.0
730,12.25
731,5.75
732,2.0
733,9.25
734,9.75
735,2.0
736,2.0
737,0.0
738,0.0
739,1.0
740,1.0
741,13.0
742,1.0
743,1.0
744,4.0
745,1.0
746,1.0
747,0.0
748,12.0
749,4.0
750,15.0
751,2.0
752,7.5
753,5.0
754,12.0
755,3.75
756,6.0
757,2.0
758,1.75
759,2.5
760,3.3333333333333335
761,1.0
762,1.0
763,7.5
764,0.0
765,2.25
766,4.5
767,16.25
768,4.75
769,6.5
770,0.0
771,22.0
772,48.5
773,0.0
774,0.0
775,6.0
776,6.5
777,1.0
778,1.0
779,10.75
780,1.0
781,0.0
782,3.0
783,26.5
784,10.5
785,0.0
786,5.25
787,1.0
788,8.75
789,2.0
790,3.0
791,1.0
792,1.75
793,1.0
794,25.5
795,1.75
796,1.0
797,1.0
798,0.0
799,0.0
800,1.0
801,0.0
802,7.0
803,1.0
804,10.5
805,4.5
806,0.0
807,1.0
808,2.0
809,3.75
810,0.0
811,1.0
812,6.5
813,1.0
814,1.0
815,1.0
816,2.0
817,4.25
818,4.75
819,1.0
820,4.0
821,7.0
822,5.75
823,5.0
824,0.0
825,0.0
826,54.0
827,14.75
828,3.0
829,2.0
830,1.25
831,0.0
832,0.0
833,2.0
834,0.0
835,0.0
836,4.0
837,4.5
838,1.0
839,0.0
840,1.0
841,6.25
842,5.0
843,0.0
844,1.75
845,24.75
846,1.0
847,8.0
848,2.0
849,1.0
850,1.0
851,1.0
852,5.25
853,0.0
854,6.0
855,2.0
856,2.5
857,0.0
858,13.25
859,4.75
860,0.0
861,5.0
862,0.0
863,1.75
864,9.0
865,1.0
866,4.0
867,4.5
868,3.5
869,0.0
870,5.5
871,6.0
872,5.25
873,7.25
874,2.0
875,2.0
876,1.0
877,14.25
878,3.75
879,31.5
880,0.0
881,15.5
882,1.5
883,10.0
884,1.25
885,1.0
886,1.0
887,3.0
888,1.75
889,6.75
890,1.0
891,4.75
892,0.0
893,2.75
894,8.75
895,1.5
896,2.0
897,3.0
898,11.0
899,3.0
900,2.0
901,3.5
902,21.0
903,3.5
904,7.0
905,9.0
906,4.0
907,1.0
908,1.0
909,1.75
910,2.0
911,9.25
912,3.0
913,2.75
914,2.0
915,24.5
916,9.75
917,1.0
918,8.5
919,15.5
920,0.0
921,5.0
922,1.0
923,2.0
924,0.0
925,1.0
926,2.5
927,2.0
928,2.0
929,20.25
930,4.0
931,1.75
932,2.75
933,29.75
934,0.0
935,2.0
936,13.0
937,0.0
938,0.0
939,6.0
940,1.25
941,3.0
942,2.75
943,19.0
944,1.75
945,1.0
946,4.5
947,3.75
948,1.0
949,3.0
950,2.75
951,1.0
952,12.666666666666666
953,8.75
954,15.5
955,29.0
956,2.0
957,15.5
958,1.0
959,1.0
960,13.5
961,12.25
962,3.0
963,2.0
964,13.0
965,9.5
966,1.0
967,13.75
968,13.0
969,1.0
970,0.0
971,1.0
972,12.5
973,7.75
974,1.0
975,3.5
976,1.0
977,1.0
978,8.0
979,12.0
980,2.0
981,21.25
982,17.25
983,9.75
984,1.0
985,2.75
986,9.75
987,0.0
988,2.25
989,6.0
990,5.75
991,9.75
992,1.0
993,6.75
994,7.25
995,4.75
996,0.0
997,22.25
998,1.0
999,1.0
1000,1.0
1001,2.0
1002,1.0
1003,2.0
1004,1.5
1005,1.0
1006,26.0
1007,12.75
1008,0.0
1009,0.0
1010,0.0
1011,1.0
1012,7.25
1013,6.0
1014,2.0
1015,9.0
1016,3.0
1017,1.0
1018,1.25
1019,9.0
1020,3.0
1021,1.0
1022,1.0
1023,3.0
1024,11.0
1025,5.0
1026,17.0
1027,1.0
1028,11.25
1029,2.0
1030,4.0
1031,0.0
1032,1.0
1033,2.0
1034,2.0
1035,1.0
1036,1.0
1037,1.25
1038,1.0
1039,9.0
1040,2.0
1041,10.0
1042,0.0
1043,8.0
1044,3.5
1045,15.0
1046,3.5
1047,1.0
1048,1.0
1049,4.75
1050,5.75
1051,9.75
1052,11.25
1053,2.0
1054,24.5
1055,2.0
1056,2.0
1057,2.0
1058,1.5
1059,2.75
1060,1.0
1061,32.25
1062,2.0
1063,3.0
1064,1.5
1065,0.0
1066,3.0
1067,1.0
1068,6.0
1069,2.0
1070,1.0
1071,19.0
1072,1.5
1073,0.0
1074,34.75
1075,2.0
1076,0.0
1077,11.0
1078,12.5
1079,3.25
1080,1.5
1081,0.0
1082,0.0
1083,0.0
1084,4.0
1085,1.0
1086,2.0
1087,1.0
1088,2.0
1089,4.0
1090,1.0
1091,2.0
1092,4.0
1093,6.0
1094,14.0
1095,1.75
1096,3.75
1097,0.0
1098,1.0
1099,2.0
1100,4.75
1101,3.0
1102,14.25
1103,1.0
1104,1.75
1105,0.0
1106,10.0
1107,1.0
1108,0.0
1109,4.75
1110,1.0
1111,1.0
1112,1.0
1113,0.0
1114,13.0
1115,2.0
1116,1.0
1117,9.0
1118,6.0
1119,8.0
1120,0.0
1121,25.75
1122,2.0
1123,51.0
1124,4.75
1125,4.0
1126,5.75
1127,44.25
1128,7.0
1129,0.0
1130,11.25
1131,2.0
1132,1.0
1133,1.0
1134,12.75
1135,2.75
1136,1.0
1137,2.75
1138,2.0
1139,4.75
1140,2.0
1141,1.75
1142,1.0
1143,31.5
1144,2.0
1145,16.0
1146,5.5
1147,1.0
1148,9.25
1149,2.0
1150,2.75
1151,4.0
1152,5.75
1153,1.0
1154,11.0
1155,2.0
1156,1.0
1157,9.0
1158,1.0
1159,1.0
1160,8.0
1161,2.0
1162,8.0
1163,1.0
1164,1.0
1165,1.0
1166,10.5
1167,1.75
1168,1.0
1169,1.0
1170,33.0
1171,7.75
1172,0.0
1173,1.75
1174,5.5
1175,0.0
1176,4.0
1177,11.5
1178,2.25
1179,5.0
1180,4.0
1181,1.75
1182,2.25
1183,1.5
1184,1.0
1185,2.0
1186,3.0
1187,11.0
1188,9.0
1189,2.0
1190,11.75
1191,2.0
1192,17.5
1193,0.0
1194,2.75
1195,16.5
1196,1.0
1197,1.0
1198,8.0
1199,5.75
1200,0.0
1201,7.5
1202,6.25
1203,7.0
1204,0.0
1205,15.5
1206,0.0
1207,3.0
1208,11.5
1209,0.0
1210,1.0
1211,10.0
1212,3.0
1213,0.0
1214,2.0
1215,4.0
1216,11.0
1217,5.25
1218,1.0
1219,14.25
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,3.0
1225,1.0
1226,1.0
1227,2.0
1228,1.0
1229,24.0
1230,2.0
1231,1.0
1232,2.0
1233,2.75
1234,0.0
1235,0.0
1236,1.0
1237,5.0
1238,0.0
1239,1.0
1240,0.0
1241,1.0
1242,1.0
1243,1.0
1244,0.0
1245,4.0
1246,2.0
1247,1.5
1248,5.25
1249,0.0
1250,1.0
1251,0.0
1252,0.0
1253,0.0
1254,6.75
1255,19.5
1256,1.5
1257,11.0
1258,2.0
1259,3.0
1260,1.0
1261,0.0
1262,2.0
1263,0.0
1264,1.75
1265,5.0
1266,0.0
1267,5.0
1268,6.0
1269,16.25
1270,1.5
1271,9.0
1272,5.0
1273,5.75
1274,13.25
1275,1.0
1276,1.0
1277,2.0
1278,1.25
1279,6.75
1280,2.0
1281,0.0
1282,4.0
1283,1.25
1284,0.0
1285,16.0
1286,2.0
1287,5.0
1288,4.0
1289,10.75
1290,1.0
1291,1.0
1292,1.0
1293,0.0
1294,5.0
1295,5.0
1296,30.75
1297,3.0
1298,1.0
1299,3.75
1300,6.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,1.0
1306,0.0
1307,0.0
1308,0.0
1309,2.0
1310,0.0
1311,0.0
1312,4.5
1313,15.75
1314,3.0
1315,2.25
1316,7.25
1317,8.0
1318,1.0
1319,0.0
1320,12.0
1321,5.0
1322,1.0
1323,1.25
1324,2.75
1325,2.75
1326,4.0
1327,0.0
1328,3.0
1329,4.75
1330,9.0
1331,83.25
1332,3.0
1333,16.5
1334,4.5
1335,3.75
1336,3.0
1337,17.5
1338,0.0
1339,13.5
1340,17.0
1341,6.0
1342,1.0
1343,4.5
1344,1.0
1345,3.0
1346,8.75
1347,6.25
1348,20.0
1349,1.0
1350,4.75
1351,11.0
1352,1.25
1353,0.0
1354,1.0
1355,6.0
1356,1.0
1357,5.25
1358,0.0
1359,2.0
1360,1.5
1361,1.0
1362,6.0
1363,2.0
1364,1.0
1365,2.0
1366,4.75
1367,2.5
1368,0.0
1369,5.25
1370,2.25
1371,1.0
1372,7.5
1373,0.0
1374,0.0
1375,9.0
1376,2.0
1377,8.5
1378,1.0
1379,3.75
1380,5.5
1381,2.25
1382,42.5
1383,39.0
1384,3.0
1385,2.75
1386,3.0
1387,0.0
1388,1.0
1389,1.0
1390,2.0
1391,2.0
1392,0.0
1393,3.0
1394,7.0
1395,0.0
1396,11.0
1397,1.0
1398,1.0
1399,3.5
1400,9.0
1401,1.0
1402,4.0
1403,3.0
1404,7.0
1405,1.75
1406,7.75
1407,0.0
1408,23.75
1409,6.0
1410,35.25
1411,4.0
1412,26.5
1413,4.75
1414,1.5
1415,0.0
1416,50.5
1417,2.0
1418,4.0
1419,0.0
1420,5.0
1421,3.5
1422,1.0
1423,43.0
1424,21.0
1425,4.0
1426,1.0
1427,15.25
1428,2.75
1429,5.0
1430,85.5
1431,7.25
1432,0.0
1433,0.0
1434,1.0
1435,4.0
1436,1.6666666666666667
1437,1.0
1438,3.0
1439,0.0
1440,29.5
1441,2.0
1442,23.25
1443,6.5
1444,1.0
1445,2.5
1446,1.0
1447,2.0
1448,2.0
1449,13.0
1450,0.0
1451,9.0
1452,5.0
1453,1.0
1454,0.0
1455,0.0
1456,31.0
1457,5.5
1458,0.0
1459,10.25
1460,40.0
1461,2.5
1462,11.25
1463,1.0
1464,1.0
1465,1.0
1466,35.5
1467,26.75
1468,25.25
1469,3.0
1470,0.0
1471,1.0
1472,0.0
1473,10.0
1474,16.75
1475,1.25
1476,1.0
1477,1.0
1478,0.0
1479,1.0
1480,1.0
1481,1.0
1482,0.0
1483,1.0
1484,4.0
1485,0.0
1486,2.0
1487,2.0
1488,5.5
1489,0.0
1490,21.25
1491,8.75
1492,2.0
1493,0.0
1494,2.0
1495,2.0
1496,5.0
1497,0.0
1498,1.0
1499,20.5
1500,3.0
1501,32.75
1502,0.0
1503,3.0
1504,3.75
1505,4.0
1506,3.75
1507,7.75
1508,3.0
1509,6.0
1510,1.25
1511,1.0
1512,4.75
1513,1.0
1514,1.0
1515,4.5
1516,0.0
1517,1.0
1518,1.75
1519,46.0
1520,13.0
1521,57.0
1522,6.0
1523,6.25
1524,0.0
1525,1.0
1526,6.5
1527,3.0
1528,5.75
1529,6.0
1530,1.25
1531,1.0
1532,1.0
1533,1.0
1534,2.0
1535,1.0
1536,1.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,1.0
1543,0.0
1544,0.0
1545,0.0
1546,3.75
1547,11.5
1548,5.0
1549,10.25
1550,1.0
1551,0.0
1552,7.75
1553,3.5
1554,7.0
1555,0.0
1556,1.0
1557,5.0
1558,2.25
1559,9.25
1560,3.25
1561,0.0
1562,1.0
1563,3.0
1564,20.0
1565,2.0
1566,56.0
1567,1.75
1568,5.0
1569,84.25
1570,1.0
1571,8.0
1572,8.5
1573,1.0
1574,1.0
1575,10.25
1576,6.75
1577,13.25
1578,1.0
1579,2.0
1580,15.0
1581,2.25
1582,2.0
1583,0.0
1584,1.0
1585,3.0
1586,2.5
1587,0.0
1588,6.0
1589,10.25
1590,16.75
1591,32.0
1592,1.25
1593,2.0
1594,1.0
1595,1.0
1596,13.5
1597,26.5
1598,2.0
1599,2.0
1600,8.25
1601,0.0
1602,1.0
1603,0.0
1604,0.0
1605,1.0
1606,1.75
1607,1.0
1608,5.5
1609,1.0
1610,1.0
1611,28.25
1612,0.0
1613,2.75
1614,5.25
1615,0.0
1616,1.0
1617,6.5
1618,3.0
1619,2.0
1620,1.0
1621,0.0
1622,2.0
1623,1.0
1624,10.25
1625,1.0
1626,0.0
1627,0.0
1628,1.0
1629,1.0
1630,6.0
1631,2.0
1632,16.25
1633,1.0
1634,0.0
1635,18.333333333333332
1636,19.75
1637,1.0
1638,21.5
1639,1.0
1640,3.0
1641,3.0
1642,2.0
1643,2.0
1644,8.75
1645,1.0
1646,10.5
1647,11.25
1648,5.0
1649,1.0
1650,1.0
1651,0.0
1652,6.75
1653,0.0
1654,1.0
1655,29.0
1656,3.0
1657,0.0
1658,1.0
1659,1.0
1660,5.5
1661,1.0
1662,0.0
1663,2.0
1664,7.0
1665,1.0
1666,3.75
1667,1.5
1668,5.0
1669,3.5
1670,8.0
1671,1.75
1672,17.75
1673,1.75
1674,2.0
1675,6.0
1676,1.0
1677,6.25
1678,2.0
1679,10.0
1680,18.25
1681,1.0
1682,16.75
1683,5.75
1684,4.75
1685,1.0
1686,16.25
1687,26.5
1688,1.75
1689,1.0
1690,13.5
1691,9.5
1692,1.0
1693,2.0
1694,15.5
1695,2.0
1696,7.5
1697,6.0
1698,1.0
1699,1.0
1700,57.0
1701,4.0
1702,7.5
1703,12.75
1704,2.25
1705,1.0
1706,5.75
1707,8.25
1708,47.25
1709,1.0
1710,1.0
1711,1.0
1712,1.0
1713,1.0
1714,1.0
1715,6.0
1716,1.0
1717,1.0
1718,0.0
1719,2.25
1720,2.0
1721,6.0
1722,10.5
1723,1.0
1724,1.0
1725,0.0
1726,3.0
1727,16.0
1728,8.0
1729,1.75
1730,12.25
1731,1.0
1732,4.0
1733,0.0
1734,1.0
1735,2.0
1736,5.75
1737,3.0
1738,14.75
1739,29.0
1740,4.5
1741,2.5
1742,1.0
1743,5.5
1744,5.5
1745,4.5
1746,37.5
1747,1.0
1748,1.0
1749,2.25
1750,0.0
1751,1.0
1752,1.0
1753,39.25
1754,4.0
1755,6.0
1756,17.75
1757,10.75
1758,10.0
1759,16.5
1760,16.5
1761,4.0
1762,2.0
1763,1.75
1764,27.25
1765,14.0
1766,5.0
1767,3.0
1768,19.5
1769,7.5
1770,1.0
1771,0.0
1772,4.0
1773,1.0
1774,3.0
1775,1.6666666666666667
1776,2.0
1777,5.0
1778,1.0
1779,5.75
1780,0.0
1781,2.0
1782,12.75
1783,2.0
1784,5.75
1785,12.0
1786,1.0
1787,3.0
1788,22.75
1789,5.25
1790,2.0
1791,8.0
1792,1.75
1793,0.0
1794,9.75
1795,14.75
1796,2.0
1797,1.0
1798,2.0
1799,3.75
1800,2.0
1801,2.0
1802,2.0
1803,3.75
1804,8.0
1805,1.0
1806,4.0
1807,2.75
1808,18.0
1809,3.0
1810,3.0
1811,7.5
1812,1.0
1813,7.75
1814,6.0
1815,17.0
1816,3.25
1817,3.0
1818,3.0
1819,3.0
1820,7.5
1821,1.0
1822,3.0
1823,3.75
1824,1.0
1825,1.0
1826,2.0
1827,1.0
1828,1.0
1829,2.0
1830,2.75
1831,0.0
1832,1.25
1833,1.0
1834,4.0
1835,0.0
1836,59.5
1837,1.0
1838,1.0
1839,0.0
1840,1.0
1841,4.75
1842,5.0
1843,3.0
1844,1.0
1845,21.0
1846,1.0
1847,4.0
1848,1.0
1849,3.0
1850,2.75
1851,7.25
1852,3.0
1853,6.5
1854,1.75
1855,0.0
1856,2.5
1857,1.0
1858,0.0
1859,4.0
1860,2.0
1861,3.0
1862,1.0
1863,2.0
1864,3.75
1865,4.25
1866,2.0
1867,22.75
1868,4.0
1869,1.0
1870,1.75
1871,3.0
1872,2.0
1873,3.75
1874,3.0
1875,3.25
1876,11.0
1877,3.75
1878,0.0
1879,0.0
1880,5.25
1881,0.0
1882,8.0
1883,47.0
1884,24.75
1885,23.25
1886,9.0
1887,14.0
1888,19.0
1889,2.75
1890,3.5
1891,1.5
1892,1.0
1893,1.75
1894,31.75
1895,26.5
1896,2.0
1897,1.0
1898,2.0
1899,5.75
1900,1.0
1901,2.0
1902,15.0
1903,1.0
1904,1.0
1905,6.0
1906,1.75
1907,32.5
1908,18.75
1909,0.0
1910,1.0
1911,4.0
1912,1.0
1913,1.0
1914,1.0
1915,3.0
1916,5.0
1917,2.0
1918,1.0
1919,0.0
1920,3.0
1921,9.0
1922,3.0
1923,35.75
1924,0.0
1925,2.0
1926,6.0
1927,3.0
1928,0.0
1929,0.0
1930,1.0
1931,8.5
1932,0.0
1933,0.0
1934,1.0
1935,1.0
1936,1.0
1937,4.75
1938,1.0
1939,0.0
1940,9.25
1941,12.75
1942,0.0
1943,7.75
1944,2.0
1945,3.0
1946,0.0
1947,0.0
1948,0.0
1949,26.75
1950,6.0
1951,1.75
1952,2.75
1953,2.5
1954,1.0
1955,1.75
1956,1.0
1957,0.0
1958,16.25
1959,5.25
1960,2.0
1961,0.0
1962,1.0
1963,5.0
1964,6.25
1965,0.0
1966,1.0
1967,2.0
1968,6.75
1969,1.0
1970,9.0
1971,2.0
1972,6.5
1973,1.5
1974,4.75
1975,2.0
1976,1.75
1977,1.0
1978,14.0
1979,5.75
1980,1.0
1981,2.0
1982,1.75
1983,6.5
1984,1.0
1985,2.75
1986,3.75
1987,1.0
1988,3.0
1989,0.0
1990,1.0
1991,2.0
1992,2.0
1993,2.5
1994,2.0
1995,1.75
1996,1.0
1997,2.5
1998,3.0
1999,0.0
2000,58.0
2001,1.0
2002,12.5
2003,2.75
2004,3.0
2005,3.0
2006,1.5
2007,1.0
2008,4.0
2009,1.0
2010,3.5
2011,0.0
2012,10.75
2013,3.25
2014,2.0
2015,0.0
2016,1.0
2017,2.0
2018,6.25
2019,7.5
2020,10.25
2021,7.0
2022,2.0
2023,1.0
2024,1.0
2025,16.5
2026,3.0
2027,1.75
2028,8.5
2029,0.0
2030,1.0
2031,14.75
2032,3.75
2033,14.0
2034,2.0
2035,0.0
2036,1.5
2037,1.0
2038,14.333333333333334
2039,4.0
2040,35.5
2041,2.25
2042,3.0
2043,1.0
2044,11.0
2045,12.25
2046,3.0
2047,4.75
2048,2.0
2049,25.75
2050,1.5
2051,1.0
2052,1.0
2053,4.75
2054,0.0
2055,4.0
2056,1.0
2057,8.0
2058,1.0
2059,0.0
2060,6.25
2061,4.0
2062,0.0
2063,1.0
2064,0.0
2065,1.0
2066,3.75
2067,0.0
2068,0.0
2069,0.0
2070,42.75
2071,10.75
2072,16.666666666666668
2073,1.0
2074,6.0
2075,20.25
2076,2.0
2077,2.0
2078,3.5
2079,4.0
2080,1.0
2081,1.0
2082,0.0
2083,5.0
2084,3.0
2085,4.0
2086,3.0
2087,1.75
2088,3.0
2089,5.0
2090,0.0
2091,5.0
2092,3.0
2093,1.0
2094,1.0
2095,8.0
2096,2.0
2097,0.0
2098,0.0
2099,14.0
2100,4.75
2101,1.0
2102,0.0
2103,0.0
2104,35.0
2105,2.0
2106,4.0
2107,3.5
2108,0.0
2109,1.0
2110,38.75
2111,0.0
2112,1.0
2113,0.0
2114,1.0
2115,0.0
2116,2.0
2117,9.75
2118,6.25
2119,0.0
2120,1.0
2121,1.0
2122,3.0
2123,4.75
2124,3.5
2125,5.25
2126,3.0
2127,51.5
2128,0.0
2129,4.75
2130,15.0
2131,2.75
2132,7.75
2133,2.0
2134,1.5
