,S4N
421,1.5416492999999998
422,175494.67044249998
423,1.54198615
424,1.5425765
425,41270.41499999999
426,0.0
427,487478.18000000005
428,0.0
429,885934.7649999999
430,18708.694000000003
431,4489083.7
432,1996307.7750000001
433,75.17196775000001
434,77.47578366666667
435,94049.33425000001
436,229825.9475
437,0.0
438,163469.7382675
439,0.0
440,209550.66
441,12633.561249999999
442,766.242895
443,0.0
444,93717.77000000002
445,462918.6061275
446,169023.38999999998
447,598187.04425
448,1574.721733333333
449,85582.70374999999
450,3028.9651753999997
451,5901.471158
452,11892.3802
453,0.0
454,27.187455499999995
455,18708.693750000002
456,3576.1764749999998
457,198.13766500000003
458,153277.83000000002
459,13.809805875
460,2177512.15
461,5358.1765
462,175685.91199999998
463,806986.1275000001
464,1354279.2
465,5908.159925000001
466,15245.679675
467,17233333.333333332
468,0.0
469,0.0
470,6086.280975
471,727002.4908
472,493441.2375
473,186302.505
474,4556169.05
475,1492220.15
476,16186.9735
477,0.0
478,1511248.54
479,1332422.2
480,3778.9675749999997
481,361741.65
482,0.0
483,0.0
484,5697709.475
485,750.6041075
486,520959.8525
487,0.0
488,9321.40785
489,874542.2449999999
490,1672.94451
491,240032.18875000003
492,15765.105775000002
493,154666.63249999998
494,973.4241
495,74359.23165
496,283474.8075
497,96400.22175
498,2048959.1850000003
499,2170.2275750000003
500,716.730545
501,653.1648333333334
502,1.5423148000000002
503,6190191.35
504,37600.233324999994
505,177101.5135
506,8705903.875
507,1.542092775
508,0.0
509,0.0
510,1.5424621666666667
511,1273201.0175
512,1278266.695
513,2.5323762
514,0.0
515,2.9113235
516,5898.887000000001
517,24002.45225
518,3782310.325
519,0.0
520,1836.0422875
521,0.0
522,247036.12358249997
523,18.1805001
524,101.34557124999999
525,69790.26875
526,6063.3625
527,261656.03000000003
528,34.384693750000004
529,7684.1533666666655
530,194068.02666666664
531,10804.289650000002
532,32538.601
533,2973.300233333333
534,817768.3325
535,19524.7165
536,677130.0950000001
537,452524.38
538,527.7288475
539,9334.56155
540,9323.9645
541,0.0
542,0.0
543,93702.3535
544,181477.20375
545,131746.6825
546,0.0
547,1.61202105
548,33.296355500000004
549,40984.04625
550,35786.77875
551,7787.085965
552,90916.14375000002
553,17375.5925
554,9555074.25
555,1.5421693333333335
556,43.123623
557,6335.47725
558,24116.473175
559,225903.32499999998
560,561993.3
561,937.5472975
562,3134.7373925000006
563,26.434343
564,532453.2025
565,224058.595
566,114.3090665
567,621812.645
568,2058724.5350000001
569,731208.9075000001
570,271006.735
571,63073.116500000004
572,52575.070999999996
573,1091677.05
574,135628.1325
575,242017.62749999997
576,11366347.875
577,1199.5108525
578,160736.75375
579,952860.365
580,330834.115
581,152552.81000000003
582,12291.267825
583,26.984456500000004
584,9844.839899999999
585,122574.939
586,93997.37375
587,45201.12075
588,1.8011897749999999
589,127.82952499999999
590,0.0
591,6693.870575
592,722661.43
593,70795.5775
594,0.0
595,1576235.65
596,393664.99250000005
597,340168.7025
598,96705.92025
599,361.442525
600,770.7878824999999
601,978960.155
602,11103906.8
603,414478.96749999997
604,2711.308675
605,17752155.05
606,638744.05
607,0.0
608,0.0
609,248.90297
610,246.69882
611,1773.223435
612,713.263475
613,28637.291
614,3159879.375
615,7712870.825
616,1040424.3825000001
617,4610771.3
618,166.98095
619,0.0
620,0.0
621,8890.361315750002
622,1294.8837075
623,5645741.4
624,8495911.9
625,10075.84375
626,6909.284366666667
627,217.73781
628,18106.381240000002
629,25591284.75
630,2.8360493
631,713.2634625
632,884794.6849999999
633,557650.8825
634,214504.525
635,5254.871225
636,3452993.025
637,22590.543175
638,156.05006
639,19573019.875
640,1786197.35
641,0.0
642,2435.47015
643,34449.278
644,27463.498349999998
645,622517.6299999999
646,0.0
647,0.0
648,15013.82975
649,166371.81275
650,3385.0693
651,86949.09366666667
652,17253.39025
653,83542.4945
654,0.0
655,102070.9135
656,1417.50404
657,0.0
658,147.98415875
659,72893.60475
660,80269.477
661,17840.164749999996
662,10269.377999999999
663,0.0
664,24539.336
665,2084181.7
666,21014.30525
667,312967.025
668,1.7692934249999999
669,77850.39
670,2305.5084375
671,48.2756265
672,3260.600285
673,0.0
674,713.2634625
675,64342.777
676,175767.7525
677,275.93050350000004
678,61670.03625
679,6258722.1
680,33.210529
681,1.7796866750000002
682,0.0
683,44272.81074999999
684,282600.335
685,611410.3799999999
686,696.7111233333335
687,62163.72675
688,7213.2609250000005
689,273720.665
690,998.7300100000001
691,1999.7508750000002
692,816764.7899999999
693,2014784.525
694,713.2634625
695,2353.0397
696,0.0
697,9770.0894
698,0.0
699,0.0
700,5240220.5
701,114335.25375000002
702,325.256995
703,69112.99250000001
704,106119.3405
705,0.0
706,1344813.43
707,400.226145
708,2879571.3
709,1029.08753
710,0.0
711,228619.30575
712,555607.2050000001
713,703730.6200000001
714,9983496.75
715,64.95888675
716,646073.81
717,2547956.85
718,347196.015
719,305270.09249999997
720,185598.82249999998
721,73809.43025
722,345034.0675
723,164040.78824999998
724,9194432.3
725,1990983.1199999999
726,0.0
727,2500.5719249999997
728,1492425.4500000002
729,0.0
730,1783280.34
731,448747.24499999994
732,1973.0117675000001
733,3122015.14
734,251232.815
735,36236.489499999996
736,1220.0503125
737,0.0
738,0.0
739,109387.29750000002
740,1466.0153
741,2031047.7149999999
742,13731.881
743,105.99176133333333
744,66024.1345
745,1287.1444674999998
746,597.4263
747,0.0
748,632671.1
749,43232.233250000005
750,880908.97
751,339838.2
752,21043.588249999997
753,375646.725
754,1021961.7375
755,199700.06249999997
756,19661.98375
757,36.4664995
758,2321.467635
759,17796.002500000002
760,259994.03533333333
761,19.8139386
762,11992.283125
763,321623.20999999996
764,0.0
765,97488.59600000002
766,48866.2635
767,2793641.65
768,99200.52
769,15200.805999999999
770,0.0
771,405821.1533333333
772,30100000.0
773,0.0
774,0.0
775,12636.466500000002
776,131406.016
777,614.0620150000001
778,51523.401
779,163057.4575
780,3719.751675
781,0.0
782,544307.5925
783,9817115.5
784,58488.44025
785,0.0
786,563973.8624999999
787,1.7944029499999998
788,12689.832424999999
789,24783.38175
790,61124.797
791,135971.655
792,71.137935925
793,27.437234750000002
794,2122399.81
795,53377.187000000005
796,3719.751675
797,104.16129
798,0.0
799,0.0
800,27.61713975
801,0.0
802,284500.3025
803,50.71337
804,2081819.9249999998
805,80042.357
806,0.0
807,2.1313558333333336
808,35225.37325
809,543208.42
810,0.0
811,20.247129249999997
812,50511.004250000005
813,18656.2425
814,27.951822075000003
815,562.1119874999999
816,6891.797525
817,94840.75375
818,197597.625
819,62215.20475
820,9460.56485
821,504639.73250000004
822,399473.8
823,1087531.91
824,0.0
825,0.0
826,3555293.575
827,42386.92012500001
828,50171.76675
829,2275.291975
830,225.46428675
831,0.0
832,0.0
833,114634.405
834,0.0
835,0.0
836,12799.532500000001
837,18631.2801075
838,44.72045325
839,0.0
840,12573.98775
841,959387.71
842,103588.6975
843,0.0
844,125889.905
845,12728328.0
846,2219.3013499999997
847,858596.9666666668
848,1100.5302499999998
849,229.42586925
850,1003.1561266666668
851,1.5435901333333335
852,230159.73249999998
853,0.0
854,137591.97574999998
855,9440.3404
856,146578.52649999998
857,0.0
858,3791638.9099999997
859,596427.21
860,0.0
861,16400.4857
862,0.0
863,975.4064845
864,31510.569249999997
865,149.27889574999998
866,22978.90725
867,9179.228000000001
868,309881.99250000005
869,0.0
870,2247839.325
871,28968.429
872,321557.7425
873,1003530.7497500001
874,226214.59500000003
875,27989.90125
876,5009.5894
877,845472.7175
878,34630.71745
879,9286308.45
880,0.0
881,2870598.825
882,23605.11575
883,810506.7775000001
884,12146.330125
885,4887.3827
886,319.3461575
887,193.092776
888,129.73277765
889,852083.9074999999
890,1.6310211
891,1077743.6075000002
892,0.0
893,141402.1003825
894,108369.4815
895,1.9253289250000003
896,5439.068175
897,5440.44985
898,1248275.9225
899,230401.44500000004
900,118.24974925
901,254899.99
902,6663082.875
903,486505.51999999996
904,1229473.375
905,1434336.8375
906,38872.014
907,1.54211595
908,21275.977666666666
909,1858.7041
910,3158.5820500000004
911,1321859.27
912,18918.6715
913,781.044155
914,20505.30875
915,7353101.15
916,1954442.0
917,5816.596925
918,453807.891
919,1024503.5549999999
920,0.0
921,43819.414000000004
922,3.2711998
923,2129.8672874999997
924,0.0
925,1808.7669
926,87395.93525
927,22772.391249999997
928,48201.966
929,1132703.7625000002
930,1419.786535
931,9076.121020499999
932,62778.58865
933,2146288.975
934,0.0
935,14730.536450000001
936,1015735.5125
937,0.0
938,0.0
939,17183.64875
940,8021.318695
941,15682.4375
942,55040.19325
943,1001736.4149999999
944,32340.997750000002
945,1.6233027333333332
946,3511.185925
947,23789.48125
948,83.73484575
949,32693.62275
950,8508.49105
951,303.0127725
952,3361385.0
953,59964.46725
954,5291422.975000001
955,3643801.575
956,8621.559524999999
957,1529323.7249999999
958,5704.397166666667
959,5798.8452825
960,2723275.225
961,618739.9425
962,14703.805
963,88.11800525
964,748226.3975
965,166296.27899999998
966,4235.8387999999995
967,1124471.1275
968,2794081.55
969,17140.429
970,0.0
971,7.37886705
972,1107334.13
973,1217575.2674999998
974,601.13143
975,613844.3425
976,1.9494273
977,213311.49
978,107130.95466666667
979,820252.7399999999
980,380536.23
981,10255228.75
982,1893299.1175
983,582674.0425
984,2658.1233
985,6413.3678500000005
986,512694.6325
987,0.0
988,102.60781300000001
989,74610.82699999999
990,1524337.8
991,936776.165
992,32161.958749999998
993,434407.35250000004
994,195572.48249999998
995,2216.4031649999997
996,0.0
997,2605735.475
998,81.653205
999,5.809871449999999
1000,15013.829950000001
1001,375.58083750000003
1002,94.952334
1003,63.48210175
1004,3798.009775
1005,135787.07333333333
1006,2403982.75
1007,3444827.175
1008,0.0
1009,0.0
1010,0.0
1011,61.126259999999995
1012,60674.434499999996
1013,81452.6425
1014,104683.2575
1015,918993.4650000001
1016,115027.4485
1017,46138.78100000001
1018,148478.89250000002
1019,1483411.35
1020,64667.17675
1021,2718.9284
1022,25.07655325
1023,5672.52035
1024,2879081.85
1025,120986.86099999999
1026,1065139.2750000001
1027,249.529705
1028,597004.67
1029,64.27738425000001
1030,339335.18250000005
1031,0.0
1032,1.541492325
1033,91.94857225
1034,198686.2725
1035,364.39567500000004
1036,49815.83125
1037,713.09643
1038,72805.68
1039,150783.06125
1040,1177.25531
1041,142811.8445
1042,0.0
1043,478443.0375
1044,5742.66485
1045,1165268.9925
1046,20311.256900000004
1047,498.75974
1048,3719.751675
1049,673548.365
1050,22406.472250000003
1051,415488.82
1052,240068.3475
1053,23.38774
1054,516566.2100000001
1055,56509.926
1056,49861.205523
1057,633.61644
1058,157.24060582500002
1059,128291.434725
1060,728.8068225000001
1061,342297.1075
1062,133632.309
1063,72332.6485
1064,131807.327
1065,0.0
1066,8284.712
1067,373.08849999999995
1068,584805.125
1069,4501.828125000001
1070,33.809069
1071,362915.53750000003
1072,548.25989425
1073,0.0
1074,952732.825
1075,13789.309650000001
1076,0.0
1077,365626.86500000005
1078,420830.145
1079,2035.88098
1080,151315.626
1081,0.0
1082,0.0
1083,0.0
1084,692481.2200000001
1085,3.164600025
1086,1298.55722
1087,41.7070875
1088,604.9656666666666
1089,370600.4325
1090,1.54276755
1091,2410.101835
1092,90836.732
1093,507958.10750000004
1094,1226081.17
1095,26571.951500000003
1096,17738.466175
1097,0.0
1098,4.070454225
1099,11478.063750000001
1100,54973.669749999994
1101,31413.95625
1102,2794037.05
1103,13.809807375
1104,725.5026025
1105,0.0
1106,1847617.905
1107,88.574145
1108,0.0
1109,182252.08500000002
1110,111.3610425
1111,5.809875475
1112,2.7407152
1113,0.0
1114,801438.4475
1115,277097.39749999996
1116,1.5428576
1117,856552.87375
1118,147904.98500000002
1119,382508.7325
1120,0.0
1121,4930202.125
1122,189.02985125
1123,23066666.666666668
1124,623329.5125000001
1125,12162.887499999999
1126,140608.7935
1127,25508263.0
1128,126589.18400000001
1129,0.0
1130,1302460.72075
1131,146826.21375
1132,1.5435197
1133,1.543395375
1134,258513.085
1135,44.439183
1136,361.1562175
1137,135.26038175
1138,3691.130635
1139,286550.6175
1140,7045.9456
1141,438457.8655
1142,1.54332265
1143,441272.65249999997
1144,97.939605
1145,1121569.2475
1146,610655.7349999999
1147,2170.5974925
1148,895731.7725
1149,169065.28
1150,47607.554175
1151,44050.664500000006
1152,201102.725
1153,135971.655
1154,224176.33000000002
1155,5856.5547
1156,136.64600075
1157,308922.83625000005
1158,5816.596925
1159,33.10716375
1160,25051.5209
1161,88366.07
1162,2659673.125
1163,32125.5535
1164,213.11208375
1165,21.10462925
1166,256207.69
1167,70961.6185
1168,13.809800500000001
1169,1495.23263
1170,2697474.7
1171,877660.0625
1172,0.0
1173,6473.6372
1174,1407224.8849999998
1175,0.0
1176,791.9263100000001
1177,48973.6375
1178,16906.93
1179,2875.990175
1180,98343.85250000001
1181,241.73039724999998
1182,6269.7498
1183,15041.618402499998
1184,49.185632500000004
1185,51733.50625
1186,195707.19624999998
1187,39038.17785
1188,57134.2775
1189,127.125889
1190,1239283.31
1191,164465.94175
1192,5375106.15
1193,0.0
1194,12683.4985
1195,4223684.475
1196,2982.398633333333
1197,6231.1985
1198,133360.384
1199,73496.98225000002
1200,0.0
1201,295947.88675
1202,8847.445925
1203,80098.1445
1204,0.0
1205,8469536.825
1206,0.0
1207,6917.105149999999
1208,993123.52
1209,0.0
1210,213311.49
1211,2205653.4
1212,9056.355675
1213,0.0
1214,8881.91
1215,5966.625625000001
1216,1217500.0375
1217,16013.421649999998
1218,3122.2443000000003
1219,553518.2815
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,136831.38999999998
1225,476.047575025
1226,15937.63165
1227,58302.054221675004
1228,35786.77875
1229,13720873.125
1230,8595.70455
1231,46138.78100000001
1232,2134.4573250000003
1233,207061.08125
1234,0.0
1235,0.0
1236,6231.1985
1237,15032.770249999998
1238,0.0
1239,6909.2843
1240,0.0
1241,614.0620100000001
1242,267.57131
1243,713.26343
1244,0.0
1245,23643.713249999997
1246,59.34913375
1247,1841.3621825000002
1248,5998.9751750000005
1249,0.0
1250,46138.78100000001
1251,0.0
1252,0.0
1253,0.0
1254,327296.3525
1255,4406915.0
1256,22629.120750000002
1257,74209.3665
1258,110076.19
1259,15243.052500000002
1260,1.6209003000000002
1261,0.0
1262,12726.45445
1263,0.0
1264,1401.6787075
1265,176868.08150000003
1266,0.0
1267,224795.0475
1268,53631.535
1269,2486490.3249999997
1270,2355.546305
1271,630085.24
1272,265817.645
1273,3190.0163275
1274,251798.8715
1275,6201.774975
1276,3.2518669333333334
1277,517.31995
1278,239.02380237499997
1279,273302.95
1280,135049.14800000002
1281,0.0
1282,536233.715
1283,2047.79459
1284,0.0
1285,1906010.9999999998
1286,220.17416674999998
1287,22559.371
1288,359519.5825
1289,1507200.855
1290,364.39568
1291,379.9646475
1292,1.54251095
1293,0.0
1294,39197.249
1295,142427.42275
1296,806842.9600000001
1297,1873.8062249999998
1298,213311.49
1299,242006.29
1300,287545.685
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,973.4241
1306,0.0
1307,0.0
1308,0.0
1309,345761.1485
1310,0.0
1311,0.0
1312,6309.8508
1313,11281777.25
1314,83.83672899999999
1315,3678.2514425
1316,962197.085
1317,892944.3466666667
1318,135971.655
1319,0.0
1320,221504.53
1321,30623.639874999997
1322,77850.39
1323,6706.3958
1324,438.0869725
1325,245564.39499999996
1326,41330.234749999996
1327,0.0
1328,12935.346599999999
1329,59540.35575
1330,299149.667
1331,5754524.625
1332,463774.695
1333,4990855.275
1334,9300.93085
1335,22776.453700000002
1336,29833.106
1337,1216317.235
1338,0.0
1339,170696.7015
1340,4270683.775
1341,1257958.1
1342,756.795525
1343,26350.5185
1344,180.115215
1345,9121.27345
1346,909152.13
1347,983791.025
1348,10685400.635
1349,7339.4339666666665
1350,31943.45475
1351,1539936.5125
1352,16.9181055
1353,0.0
1354,15.499123749999999
1355,89916.42599999999
1356,120.96344325
1357,191214.408
1358,0.0
1359,6178.821324999999
1360,69714.3090525
1361,46138.78100000001
1362,101873.48125
1363,6178.821324999999
1364,1.8032258
1365,162683.6635
1366,101643.01874999999
1367,9708.726400000001
1368,0.0
1369,301251.69575
1370,7757.868425
1371,279.52706333333333
1372,71765.27375000001
1373,0.0
1374,0.0
1375,5507.771775
1376,3310.9247499999997
1377,1999623.4075
1378,2500.57185
1379,132791.9185
1380,59628.765499999994
1381,123664.19499999999
1382,2425046.45
1383,11508196.95
1384,34930.0065
1385,154661.97279249996
1386,122146.02500000001
1387,0.0
1388,1002.1123075
1389,210.43993500000002
1390,5015.8258000000005
1391,11496.44565
1392,0.0
1393,25600.553750000003
1394,281443.815
1395,0.0
1396,758416.9450000001
1397,109387.29500000001
1398,1854.026835
1399,4407.946632925001
1400,1276020.9530000002
1401,1325.71585
1402,190941.885
1403,4676.3866
1404,202392.99
1405,44087.641375
1406,597785.5612499999
1407,0.0
1408,6813618.4
1409,369148.47750000004
1410,3077983.9250000003
1411,69098.74650000001
1412,3347333.475
1413,228720.98250000004
1414,31915.6565625
1415,0.0
1416,8404676.45
1417,18789.4755
1418,2972.5606599999996
1419,0.0
1420,85197.579675
1421,64354.564
1422,6357.239950000001
1423,9942188.875
1424,10644282.125
1425,72463.372
1426,35.484906
1427,4995820.175
1428,7972.9693
1429,280552.90125
1430,64412801.625
1431,46750.25025
1432,0.0
1433,0.0
1434,71563.67
1435,37299.32949999999
1436,3215.867305
1437,655.51166
1438,28407.280749999998
1439,0.0
1440,3085561.6750000003
1441,146.954863
1442,832337.75
1443,69551.2815
1444,371.05101750000006
1445,63530.405825
1446,207.5256285
1447,42.772236750000005
1448,45.828894999999996
1449,827970.625
1450,0.0
1451,45328.37275
1452,581279.7525
1453,109387.29750000002
1454,0.0
1455,0.0
1456,20078360.6
1457,22521.70225
1458,0.0
1459,1058397.3800000001
1460,17606105.0
1461,5736.958812499999
1462,2583661.5999999996
1463,9113.595625
1464,1.54319155
1465,973.4241
1466,14341371.5
1467,3313024.925
1468,15821996.3125
1469,35659.39166666666
1470,0.0
1471,171.588103575
1472,0.0
1473,2198724.64
1474,5329637.95
1475,1267.1786100000002
1476,1003.1561266666668
1477,15986.39
1478,0.0
1479,6201.774925
1480,18719.089125
1481,1287.1444674999998
1482,0.0
1483,703.19828
1484,854092.7999999999
1485,0.0
1486,13191.893049999999
1487,12145.419875000001
1488,17994.9812
1489,0.0
1490,1308440.2975
1491,178389.2525
1492,165026.85455
1493,0.0
1494,127.5532425
1495,126001.49549999999
1496,184875.7725
1497,0.0
1498,713.26343
1499,8210319.5
1500,137796.36558749998
1501,3705576.5
1502,0.0
1503,259.75048250000003
1504,7381.60535
1505,65379.3195
1506,154442.69653999998
1507,182688.00449999998
1508,10477.760675000001
1509,77131.804
1510,90.56931175
1511,538.4536125
1512,323954.605
1513,13.958314000000001
1514,5647.614775
1515,176477.57125
1516,0.0
1517,109.9767595
1518,4.840616000000001
1519,36066666.666666664
1520,917383.8666666666
1521,44166666.666666664
1522,12775.025
1523,48387.38525
1524,0.0
1525,2.03664995
1526,479184.766
1527,159864.14650000003
1528,7829.15265
1529,42286.43225
1530,5883.9569249999995
1531,1.5434386
1532,1.5429675500000002
1533,5.4460120000000005
1534,161017.53999999998
1535,216.462555
1536,626.81533
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,17375.592
1543,0.0
1544,0.0
1545,0.0
1546,1218950.4375
1547,252879.3085
1548,192519.93075000003
1549,273206.2725
1550,1124.3068
1551,0.0
1552,184659.665
1553,105736.55625
1554,301490.47
1555,0.0
1556,60.32403875
1557,177963.64375
1558,3635.4251900000004
1559,1115540.24
1560,267421.78675
1561,0.0
1562,6.2960175
1563,116912.83275
1564,2434887.1750000003
1565,18742.914
1566,13628752.25
1567,10913.546499999999
1568,652949.8075000001
1569,90750000.0
1570,5557.481025
1571,2374988.1999999997
1572,585800.3932500001
1573,63153.47025
1574,2430.5468333333333
1575,305565.13249999995
1576,31075.374099999997
1577,145757.60400000002
1578,11992.283125
1579,52216.065749999994
1580,2710142.8249999997
1581,39860.3764
1582,173.579758
1583,0.0
1584,118.96191675
1585,388987.87
1586,102956.543849475
1587,0.0
1588,30508.066000000003
1589,538489.52
1590,1258927.0725
1591,21397156.833333332
1592,2062.8884675
1593,23550.256999999998
1594,35786.77875
1595,15.436042
1596,4023691.7
1597,9792369.375
1598,26169.5085
1599,14.0266491
1600,1732857.9000000001
1601,0.0
1602,1.543112925
1603,0.0
1604,0.0
1605,2073.66815
1606,2320.918385
1607,1001.5819624999999
1608,250210.33975
1609,7426.384075
1610,109387.29750000002
1611,7411377.175
1612,0.0
1613,179.6798025
1614,12272.3604
1615,0.0
1616,140.84752666666668
1617,54971.317500000005
1618,121695.23300000001
1619,16527.42635
1620,19853.689866666664
1621,0.0
1622,131340.19333333336
1623,32.451506333333334
1624,1357531.0900000003
1625,6.3808646
1626,0.0
