,N4N
505,0.0
506,1.2696636749999999
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,1.9249999999999998
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.145833335
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,1.8333333500000002
526,0.0
527,0.0
528,0.0
529,0.0
530,2.4444444
531,0.0
532,0.225
533,0.0
534,2.154761975
535,4.8333335
536,4.535700375
537,6.0
538,0.0
539,1.5
540,0.0
541,0.0
542,0.0
543,0.0
544,2.5952380500000003
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.70833335
552,0.0
553,0.0
554,24.97296525
555,0.0
556,0.0
557,0.196428575
558,0.75
559,0.0
560,0.9625
561,0.0
562,0.0
563,0.0
564,4.3
565,1.1392857175
566,0.0
567,0.0
568,1.999614825
569,0.14285715
570,1.82142855
571,1.25
572,0.0
573,1.5789342
574,0.0
575,0.0
576,4.3703496
577,0.0
578,0.6285714499999999
579,3.812896125
580,0.0
581,0.75
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,2.8866550500000003
593,2.9833333250000003
594,0.0
595,9.693690750000002
596,0.8216269749999998
597,4.823295375
598,6.495238125
599,0.0
600,0.0
601,0.487734495
602,5.68103315
603,5.224514675
604,0.0
605,1.9051333749999997
606,2.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,4.048066049999999
615,6.3588113
616,2.34539395
617,5.03571425
618,0.0
619,0.0
620,0.0
621,1.0
622,0.0
623,3.569964775
624,2.225312725
625,0.0
626,0.0
627,0.0
628,0.0
629,2.728956925
630,0.0
631,0.0
632,1.0
633,0.0
634,0.0
635,0.0
636,0.24448529500000002
637,0.0
638,0.0
639,2.0627403750000006
640,4.8569265
641,0.0
642,0.0
643,0.0
644,0.0
645,1.75628235
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,1.841666675
654,0.0
655,2.76875
656,2.6666667
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,2.0
663,0.0
664,0.0
665,9.076893
666,1.0
667,0.0
668,0.0
669,0.0
670,2.0
671,0.0
672,0.0
673,0.0
674,0.0
675,3.6
676,3.55
677,0.0
678,0.0
679,0.9547054049999999
680,2.0
681,0.0
682,0.0
683,0.0
684,1.0
685,1.95238095
686,0.0
687,6.666666499999999
688,0.0
689,0.32142858
690,0.0
691,0.0
692,3.6102626
693,2.8375444749999996
694,0.0
695,0.0
696,0.0
697,0.25
698,0.0
699,0.0
700,0.77916664
701,0.0
702,0.0
703,0.0
704,1.2017856500000001
705,0.0
706,6.1806745
707,0.0
708,3.2671593999999997
709,0.0
710,0.0
711,0.0
712,1.1666667
713,2.7311274999999995
714,0.0
715,0.0
716,2.6769841333333333
717,2.9285715000000003
718,1.504166675
719,3.3333333
720,0.0
721,5.0
722,0.0
723,0.45833333
724,5.59017945
725,0.0
726,0.0
727,0.0
728,0.8969065650000001
729,0.0
730,1.280555525
731,1.1500000000000001
732,0.0
733,0.083333335
734,2.0803571749999996
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.83141025
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.7
749,0.0
750,2.55945995
751,0.0
752,0.0
753,1.5
754,1.2045455
755,0.0
756,1.225
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.25
766,1.0416667249999998
767,2.05081275
768,1.45833335
769,0.0
770,0.0
771,2.6498673
772,9.187324499999999
773,0.0
774,0.0
775,1.4166667
776,2.4958333
777,0.0
778,0.0
779,1.771149
780,0.0
781,0.0
782,0.0
783,3.35118625
784,0.0
785,0.0
786,0.95
787,0.0
788,2.4035714749999997
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,1.577919325
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,1.541666625
803,0.0
804,0.5375000000000001
805,0.0
806,0.0
807,0.0
808,0.0
809,0.750000025
810,0.0
811,0.0
812,1.690476175
813,0.0
814,0.0
815,0.0
816,0.0
817,0.750000025
818,0.0
819,0.0
820,0.0
821,2.5833333
822,0.7999999999999999
823,0.0
824,0.0
825,0.0
826,0.554095455
827,7.649725499999999
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,2.0
837,0.0
838,0.0
839,0.0
840,0.0
841,1.65833335
842,1.875
843,0.0
844,0.0
845,9.196164249999999
846,0.0
847,0.85714287
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,1.2
855,0.0
856,0.0
857,0.0
858,0.70608975
859,0.0
860,0.0
861,0.708333325
862,0.0
863,0.0
864,3.125
865,0.0
866,2.0
867,0.375
868,0.0
869,0.0
870,3.0666666750000005
871,0.4
872,1.425
873,0.9815476200000001
874,0.0
875,0.0
876,0.0
877,2.0679229749999997
878,0.0
879,2.6101511250000002
880,0.0
881,5.268650875
882,0.0
883,0.8863095225000001
884,0.5
885,0.0
886,0.0
887,0.0
888,1.5
889,0.35000000499999995
890,0.0
891,0.0
892,0.0
893,0.0
894,6.718452350000001
895,0.0
896,0.0
897,1.0
898,1.680555525
899,0.0
900,0.0
901,0.0
902,1.517982325
903,0.75
904,1.3333334
905,0.7003968300000001
906,0.6666667
907,0.0
908,0.0
909,0.0
910,2.0
911,2.3219246
912,0.0
913,0.0
914,0.0
915,3.05363719
916,0.6298611175
917,0.0
918,4.966666425
919,1.6663669250000002
920,0.0
921,0.5
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.67400794
930,0.0
931,0.0
932,1.25
933,6.240202
934,0.0
935,0.0
936,0.29910714
937,0.0
938,0.0
939,0.4
940,0.0
941,0.0
942,0.75
943,3.433291825
944,0.0
945,0.0
946,0.645833325
947,0.95833335
948,0.0
949,0.0
950,0.0
951,0.0
952,0.34523809000000005
953,2.376488125
954,1.5631791749999997
955,4.008166625
956,0.0
957,9.273809499999999
958,0.0
959,0.0
960,2.575000025
961,1.61233765
962,2.75
963,0.0
964,0.16666667
965,0.7375
966,0.0
967,3.258608175
968,1.3402681250000001
969,0.0
970,0.0
971,0.0
972,2.7566964
973,1.1071429
974,0.0
975,0.0
976,0.0
977,0.0
978,0.2857143
979,1.3627224333333334
980,0.0
981,1.4730372749999998
982,3.5507616
983,0.4583333375
984,0.0
985,0.0
986,3.018750025
987,0.0
988,0.0
989,2.0833333
990,1.15
991,5.7416665
992,0.0
993,0.0
994,2.06309525
995,2.2916667
996,0.0
997,2.6330427000000003
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,1.0
1005,0.0
1006,0.968816865
1007,0.2608391675
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.25000000499999997
1013,3.1
1014,0.0
1015,0.18948413
1016,0.0
1017,0.0
1018,0.0
1019,0.3125
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.9803419125
1025,0.0
1026,9.72211575
1027,0.0
1028,2.227777775
1029,0.0
1030,0.6666667
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,1.52827385
1040,0.0
1041,3.3560606500000003
1042,0.0
1043,2.4940477000000003
1044,0.0
1045,9.624450750000001
1046,0.875
1047,0.0
1048,0.0
1049,1.08333335
1050,0.0
1051,3.4722222250000003
1052,1.2668830999999998
1053,2.0
1054,0.295769035
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,1.2601191
1062,0.0
1063,0.75
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,2.8
1069,0.0
1070,0.0
1071,4.608035849999999
1072,0.0
1073,0.0
1074,8.740961200000001
1075,0.0
1076,0.0
1077,4.161309425
1078,2.0220417999999993
1079,1.4166667
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.6666667
1085,0.0
1086,0.0
1087,0.0
1088,2.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.4
1094,3.8338786750000002
1095,0.0
1096,3.75
1097,0.0
1098,0.0
1099,0.0
1100,3.166666675
1101,2.0
1102,2.184294875
1103,0.0
1104,0.0
1105,0.0
1106,0.7326389
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,4.96762835
1115,0.0
1116,0.0
1117,0.633333325
1118,0.85
1119,0.0
1120,0.0
1121,0.2704889575
1122,0.0
1123,5.3203945333333325
1124,0.125
1125,1.3333334
1126,2.7249999999999996
1127,6.90434785
1128,0.79047623
1129,0.0
1130,0.204166665
1131,0.0
1132,0.0
1133,0.0
1134,4.73439765
1135,0.0
1136,0.0
1137,1.25
1138,0.0
1139,0.541666675
1140,2.0
1141,1.5
1142,0.0
1143,2.56745945
1144,0.0
1145,5.663095025
1146,0.0
1147,0.0
1148,0.05
1149,0.0
1150,0.0
1151,0.0
1152,1.767857125
1153,0.0
1154,6.008333499999999
1155,2.0
1156,0.0
1157,0.258928565
1158,0.0
1159,0.0
1160,4.6011903499999995
1161,0.0
1162,2.0714286
1163,0.0
1164,0.0
1165,0.0
1166,2.4545454500000004
1167,0.0
1168,0.0
1169,0.0
1170,11.521118625
1171,3.4880952999999995
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,2.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,1.0
1187,1.4685606150000001
1188,3.749107125
1189,2.0
1190,5.8045455
1191,0.0
1192,0.6838235149999999
1193,0.0
1194,0.0
1195,2.712065
1196,0.0
1197,0.0
1198,2.4642856
1199,1.5750000000000002
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,4.58631355
1206,0.0
1207,2.0
1208,0.33472224
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,2.03234265
1217,0.0
1218,0.0
1219,0.5944444725
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.536243075
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,2.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,3.5902176
1256,0.0
1257,0.725
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,2.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.5
1268,2.7999999999999994
1269,0.7621031875000001
1270,0.0
1271,4.525000125
1272,1.0
1273,2.1916666250000003
1274,1.60240385
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.700000025
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,3.593551625
1286,2.0
1287,0.5
1288,0.6666667
1289,1.315674625
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,1.1875
1296,5.226663075
1297,0.0
1298,0.0
1299,0.750000025
1300,0.1
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,2.0
1310,0.0
1311,0.0
1312,0.58333335
1313,6.219047574999999
1314,0.0
1315,0.0
1316,1.595238075
1317,2.5714285
1318,0.0
1319,0.0
1320,4.713131466666667
1321,0.5
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,1.3333334
1327,0.0
1328,0.0
1329,0.0
1330,5.38333345
1331,9.8951935
1332,1.0
1333,2.666332725
1334,0.0
1335,0.33333335
1336,0.0
1337,3.7002505
1338,0.0
1339,0.6911504974999999
1340,1.094047625
1341,1.5000000000000002
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.7767857175
1347,0.5976190625
1348,0.72626051
1349,0.0
1350,0.0
1351,0.8
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.7294643175
1358,0.0
1359,2.0
1360,0.0
1361,0.0
1362,0.0
1363,2.0
1364,0.0
1365,0.0
1366,0.9375
1367,0.0
1368,0.0
1369,0.35
1370,0.0
1371,0.0
1372,4.547619
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.395833335
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0506341175
1383,9.654178250000001
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,2.0
1391,0.0
1392,0.0
1393,1.0
1394,1.25000005
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,1.0000000249999998
1400,0.44999999999999996
1401,0.0
1402,0.6666667
1403,0.0
1404,0.33333334
1405,0.0
1406,1.023809575
1407,0.0
1408,1.57589705
1409,0.4
1410,4.73451295
1411,0.0
1412,1.4980728
1413,0.0
1414,0.0
1415,0.0
1416,1.4726255750000001
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,5.119560125
1424,10.56194625
1425,0.6666667
1426,0.0
1427,3.010081525
1428,0.0
1429,1.0
1430,20.898867749999997
1431,0.25297619250000003
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,6.4629078
1441,0.25
1442,5.144676325
1443,0.36666667
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,4.25
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,2.0355933250000002
1457,1.0791666750000002
1458,0.0
1459,1.475000025
1460,4.28804755
1461,0.0
1462,1.762626275
1463,0.0
1464,0.0
1465,0.0
1466,3.5555321749999997
1467,9.5373845
1468,1.8595898874999999
1469,1.0
1470,0.0
1471,0.0
1472,0.0
1473,0.564880975
1474,0.56875
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,2.0
1485,0.0
1486,0.0
1487,0.0
1488,1.4583333
1489,0.0
1490,5.011891100000001
1491,1.5321428000000001
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.25
1497,0.0
1498,0.0
1499,1.01452862
1500,0.0
1501,11.94245025
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,4.148809425
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.95655079
1520,2.1017316333333333
1521,3.8333668
1522,0.4
1523,0.6583333499999999
1524,0.0
1525,0.0
1526,0.0
1527,1.0
1528,0.483333325
1529,1.2
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,2.250000025
1547,3.285353475
1548,0.5
1549,4.475099175
1550,0.0
1551,0.0
1552,0.8928571525000001
1553,0.83333335
1554,3.1
1555,0.0
1556,0.0
1557,1.75
1558,0.0
1559,0.8814483974999999
1560,0.500000025
1561,0.0
1562,0.0
1563,0.0
1564,1.3616649500000002
1565,0.0
1566,2.9033976499999996
1567,0.0
1568,0.5
1569,16.39911875
1570,0.0
1571,0.2857143
1572,1.927083325
1573,0.0
1574,0.0
1575,0.702083325
1576,4.7083333750000005
1577,2.375457875
1578,0.0
1579,0.0
1580,0.5816392025
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,1.2
1589,5.371428474999999
1590,7.021803499999999
1591,0.7806420333333334
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,1.3878205350000001
1597,7.602626849999999
1598,0.0
1599,0.0
1600,0.55357145
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,1.0499999999999998
1609,0.0
1610,0.0
1611,6.3232336
1612,0.0
1613,0.0
1614,3.375
1615,0.0
1616,0.0
1617,2.083333325
1618,0.0
1619,1.5
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.86944445
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.8752298374999999
1633,0.0
1634,0.0
1635,1.1345865199999998
1636,1.68496685
1637,0.0
1638,4.55944765
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.9375
1647,1.84829545
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,3.9916666999999997
1653,0.0
1654,0.0
1655,3.1045775333333334
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.45
1661,0.0
1662,0.0
1663,0.0
1664,0.14285715
1665,0.0
1666,0.0
1667,0.0
1668,0.5
1669,0.375
1670,0.0
1671,0.0
1672,4.22398565
1673,1.5
1674,0.0
1675,1.9
1676,0.0
1677,2.75
1678,0.0
1679,2.37946425
1680,1.0552531150000002
1681,0.0
1682,0.8896854825
1683,0.42500000000000004
1684,0.375
1685,0.0
1686,8.61502975
1687,7.822495375
1688,0.0
1689,0.0
1690,1.726302525
1691,0.9613094999999999
1692,0.0
1693,0.0
1694,2.06025645
1695,0.0
1696,0.95625
1697,0.93333334
1698,0.0
1699,0.0
1700,4.344284249999999
1701,1.83333335
1702,0.92857146
1703,0.8267774125
1704,0.0
1705,0.0
1706,2.125
1707,0.6383928474999999
1708,6.132530475
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.7
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.5
1721,3.2
1722,2.527976225
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,1.2732172000000002
1728,2.7976191000000004
1729,0.0
1730,0.14957265
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.8500000000000001
1737,2.0
1738,3.98358525
1739,1.0676898750000001
1740,0.0
1741,0.5
1742,0.0
1743,0.35
1744,0.0
1745,0.0
1746,2.497105725
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,3.63371515
1754,0.6666667
1755,5.6
1756,0.47719561
1757,3.783730225
1758,2.5436508666666664
1759,4.119768
1760,2.163690425
1761,0.6666667
1762,0.0
1763,0.0
1764,2.4023723125000003
1765,1.113615535
1766,0.145833325
1767,0.0
1768,1.6312499749999998
1769,0.33333335
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,3.0
1778,0.0
1779,4.691666625
1780,0.0
1781,0.0
1782,1.90665585
1783,0.0
1784,1.5625
1785,0.18750000249999998
1786,0.0
1787,0.0
1788,0.8300944124999999
1789,0.49166667499999994
1790,0.0
1791,7.089285500000001
1792,0.0
1793,0.0
1794,2.580357125
1795,0.9132211799999999
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.6666667
1807,0.0
1808,9.16447175
1809,0.0
1810,1.0
1811,1.7
1812,0.0
1813,0.29761906
1814,0.7
1815,8.89599675
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,2.2285714249999997
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.416666675
1835,0.0
1836,3.3840253999999996
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,1.5
1842,0.604166675
1843,0.0
1844,0.0
1845,1.651578275
1846,0.0
1847,0.6666667
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,2.7333333499999997
1854,0.0
1855,0.0
1856,1.5
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,1.0
1862,0.0
1863,0.0
1864,0.500000025
1865,0.416666675
1866,0.0
1867,4.570217375
1868,3.3333333
1869,0.0
1870,0.0
1871,1.0
1872,0.0
1873,0.0
1874,1.0
1875,0.0
1876,3.3273809250000004
1877,1.4166667
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.288690485
1883,16.586139999999997
1884,8.4109335
1885,2.3524699250000003
1886,0.0
1887,10.13553125
1888,3.23670345
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,13.3349755
1895,11.97134325
1896,0.0
1897,0.0
1898,0.0
1899,1.275
1900,0.0
1901,0.0
1902,2.5054383500000004
1903,0.0
1904,0.0
1905,1.1666667
1906,0.0
1907,6.76394985
1908,4.011378499999999
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,3.0
1916,5.0
1917,0.0
1918,0.0
1919,0.0
