,I4N
422,2.4119287
423,1.301584675
424,1.301584675
425,2.134757375
426,0.0
427,3.021174175
428,0.0
429,3.1509675
430,1.301584675
431,3.279823025
432,2.611233625
433,1.301584675
434,1.3033355
435,2.431191875
436,2.842303475
437,0.0
438,1.7988196500000002
439,0.0
440,2.721473
441,1.928968975
442,1.6619383
443,0.0
444,1.6647932333333335
445,2.531213175
446,2.961899875
447,3.144874975
448,1.3033355
449,2.385892075
450,1.57188635
451,1.8629528499999999
452,2.2984729666666666
453,0.0
454,1.3015847
455,1.301584675
456,1.862244575
457,1.301584675
458,1.6619383
459,1.301584675
460,2.74827565
461,1.3026175
462,2.5139399
463,2.8674272750000003
464,2.8950928499999997
465,2.298230225
466,1.301584675
467,3.3867463333333334
468,0.0
469,0.0
470,1.6619383
471,2.15205445
472,3.144894375
473,2.257387875
474,3.4611193250000003
475,2.775523175
476,2.134757375
477,0.0
478,2.514344425
479,3.351577125
480,1.301584675
481,1.6619383
482,0.0
483,0.0
484,3.105480025
485,1.301584675
486,2.939519525
487,0.0
488,1.301584675
489,2.600859875
490,1.301584675
491,1.6619384
492,1.8629528499999999
493,1.6619383499999998
494,1.3013573
495,1.4820865
496,1.7951632500000003
497,2.8403161
498,2.58443585
499,2.298230225
500,1.6619383
501,1.3016604666666665
502,1.301584675
503,3.3514976
504,2.134757375
505,2.5414968250000003
506,3.23236
507,1.301584675
508,0.0
509,0.0
510,1.3033355
511,2.54966695
512,2.713870775
513,1.301584675
514,0.0
515,1.3013573
516,2.134757375
517,1.6619383
518,3.01413575
519,0.0
520,1.6619383
521,0.0
522,2.2059704
523,1.301584675
524,1.6619383
525,2.03160965
526,1.9312326
527,1.6619383
528,1.6619383
529,1.3033355
530,2.7904430666666666
531,1.301584675
532,2.3984384
533,1.3016604666666665
534,2.7222607500000002
535,2.5414968250000003
536,3.26327495
537,2.6344560749999997
538,1.301584675
539,1.6619383
540,2.134757375
541,0.0
542,0.0
543,2.257922575
544,2.61158825
545,1.6619383
546,0.0
547,1.301584675
548,1.6619383
549,1.928968975
550,1.301584675
551,2.1247998750000003
552,1.9797688249999998
553,1.301584675
554,3.4659528
555,1.3033355
556,1.301584675
557,2.3828467250000003
558,1.8629528499999999
559,1.6619383
560,2.331683225
561,1.6619383
562,1.6619383
563,1.3013573
564,2.459026175
565,2.4769790250000003
566,1.301584675
567,1.9803864500000001
568,3.116690125
569,2.7903831
570,2.564364575
571,1.862244575
572,2.38100385
573,2.992844475
574,1.928968975
575,1.928968975
576,3.337299925
577,1.301584675
578,2.58443585
579,3.03719575
580,1.96488525
581,2.298230225
582,2.12445285
583,1.301584675
584,2.298230225
585,2.5414968250000003
586,1.6619384
587,1.928968975
588,1.301584675
589,1.8629529
590,0.0
591,2.257387875
592,2.986456575
593,2.458344275
594,0.0
595,3.2650935
596,2.7114771
597,2.779206475
598,2.599853375
599,1.301584675
600,2.0179414
601,2.81082895
602,3.303160675
603,3.0248392249999996
604,1.301584675
605,3.4419367
606,2.1375280500000002
607,0.0
608,0.0
609,1.3013573
610,1.3013573
611,1.6619383
612,1.301584675
613,1.3013573
614,3.3538854
615,3.262196475
616,3.2239849250000003
617,2.694345425
618,1.4820865
619,0.0
620,0.0
621,1.7069682000000002
622,1.6619383
623,3.240612475
624,3.37534555
625,2.134757375
626,1.3016604666666665
627,1.3013573999999999
628,1.391636625
629,3.4928693499999994
630,1.928968975
631,1.301584675
632,2.713870825
633,2.207122725
634,2.58443585
635,2.134757375
636,3.106967
637,1.8629528499999999
638,1.3015847
639,3.377913425
640,2.9813743749999997
641,0.0
642,1.301584675
643,1.5726780249999999
644,1.8629528499999999
645,3.101571575
646,0.0
647,0.0
648,1.301584675
649,2.175599725
650,2.257387875
651,1.6620627
652,1.301584675
653,2.768352525
654,0.0
655,2.842303475
656,2.134757375
657,0.0
658,1.301584675
659,2.134757375
660,2.48159095
661,1.301584675
662,1.6647932333333335
663,0.0
664,1.3013573999999999
665,3.21473485
666,1.928968975
667,2.33144855
668,1.301584675
669,1.3015847
670,1.6619383
671,1.3015847
672,1.6619383
673,0.0
674,1.301584675
675,2.6334925
676,2.4861785750000003
677,1.6619383
678,2.721679125
679,3.268013575
680,1.6619383
681,1.301584675
682,0.0
683,2.257922575
684,1.928968975
685,2.7287503
686,1.6620627
687,2.5414968250000003
688,1.6619384
689,2.5647192000000003
690,1.928968975
691,1.301584675
692,3.1658792250000003
693,3.2029106
694,1.301584675
695,1.301584675
696,0.0
697,1.7957440249999999
698,0.0
699,0.0
700,3.2562053
701,2.1750650250000003
702,1.301584675
703,1.6619383
704,2.7810266500000003
705,0.0
706,3.30985855
707,1.57188635
708,3.085263
709,1.301584675
710,0.0
711,2.8385803
712,2.12445285
713,3.0964499
714,3.212088875
715,1.301584675
716,2.6416205
717,2.634456
718,2.7459527
719,2.134757375
720,1.6619383
721,2.29823015
722,3.08242475
723,2.694345375
724,3.343991225
725,2.671477625
726,0.0
727,1.301584675
728,2.8950928499999997
729,0.0
730,2.90204065
731,2.39797355
732,1.6619383
733,2.7232051
734,2.76513065
735,1.6619383
736,1.6619384
737,0.0
738,0.0
739,1.301584675
740,1.3013573
741,2.938502725
742,1.3015847
743,1.3033355
744,2.134757375
745,1.301584675
746,1.3013573999999999
747,0.0
748,2.8939209999999997
749,2.134757375
750,3.0077078999999998
751,1.6619383
752,2.5845576500000003
753,2.29823015
754,2.88585775
755,2.0833399
756,2.431191875
757,1.6619383
758,1.571886425
759,1.7957440249999999
760,1.9765502000000001
761,1.301584675
762,1.301584675
763,2.5836767
764,0.0
765,1.728662775
766,2.2167126
767,3.062833075
768,2.257922575
769,2.4769790250000003
770,0.0
771,3.2158869666666665
772,3.463511225
773,0.0
774,0.0
775,2.431191875
776,2.48159095
777,1.301584675
778,1.301584675
779,2.8221109
780,1.301584675
781,0.0
782,1.928968975
783,3.279166175
784,2.812277075
785,0.0
786,2.33144855
787,1.301584675
788,2.6614856500000004
789,1.6619383
790,1.928968975
791,1.301584675
792,1.57188635
793,1.301584675
794,3.265020275
795,1.5726779750000002
796,1.301584675
797,1.301584675
798,0.0
799,0.0
800,1.301584675
801,0.0
802,2.5414968250000003
803,1.3013573
804,2.81022155
805,2.2167126
806,0.0
807,1.3016604666666665
808,1.6619383
809,2.083957525
810,0.0
811,1.301584675
812,2.481971175
813,1.301584675
814,1.301584675
815,1.301584675
816,1.6619383
817,2.175599725
818,2.257922575
819,1.301584675
820,2.134757375
821,2.5414968250000003
822,2.39797355
823,2.283384
824,0.0
825,0.0
826,3.4866039750000004
827,3.011962575
828,1.928968975
829,1.6619383
830,1.391636625
831,0.0
832,0.0
833,1.6619383
834,0.0
835,0.0
836,2.134757375
837,2.207122725
838,1.301584675
839,0.0
840,1.301584675
841,2.4587488
842,2.29823015
843,0.0
844,1.5726779750000002
845,3.253703075
846,1.301584675
847,2.6416205
848,1.6619383
849,1.301584675
850,1.3033355
851,1.3033355
852,2.33144855
853,0.0
854,2.431191875
855,1.6619383
856,1.780080175
857,0.0
858,2.948937
859,2.250165675
860,0.0
861,2.298230225
862,0.0
863,1.5726779750000002
864,2.713870825
865,1.301584675
866,2.134757375
867,2.205970325
868,2.0321167
869,0.0
870,2.35813075
871,2.431191875
872,2.331767075
873,2.500410875
874,1.6619383
875,1.6619383
876,1.3013573
877,2.9902297
878,2.083957525
879,3.3394443
880,0.0
881,3.0380400749999996
882,1.481436475
883,2.7805485
884,1.391636625
885,1.301584675
886,1.301584675
887,1.928968975
888,1.5718863749999998
889,2.514344425
890,1.3015847
891,2.257922575
892,0.0
893,1.8629528499999999
894,2.693873225
895,1.4822281
896,1.6619383
897,1.928968975
898,2.8373482
899,1.928968975
900,1.6619383
901,1.9808470499999997
902,3.1776152
903,2.0212288
904,2.5414968250000003
905,2.7108873250000003
906,2.134757375
907,1.301584675
908,1.3033355
909,1.5726779750000002
910,1.6619383
911,2.728941175
912,1.928968975
913,1.8629529750000002
914,1.6619383
915,3.24545365
916,2.76518005
917,1.301584675
918,2.622991575
919,3.03719575
920,0.0
921,2.297502
922,1.301584675
923,1.6619384
924,0.0
925,1.301584675
926,1.773692525
927,1.6619383
928,1.6619383
929,3.1674813250000002
930,2.134757375
931,1.5726780249999999
932,1.862244575
933,3.3215324500000003
934,0.0
935,1.6619383
936,2.9182623249999997
937,0.0
938,0.0
939,2.431191875
940,1.391636625
941,1.9174380000000002
942,1.862244575
943,3.1389139249999998
944,1.5718863749999998
945,1.3016604666666665
946,2.20712265
947,2.0833399
948,1.301584675
949,1.928968975
950,1.8629528499999999
951,1.3015847
952,2.89171
953,2.694345375
954,3.0375388
955,3.3130121249999998
956,1.6619383
957,3.0381909499999997
958,1.3016604666666665
959,1.301584675
960,2.96167115
961,2.9067746
962,1.928968975
963,1.6619383
964,2.9418593
965,2.7459527500000003
966,1.301584675
967,2.97338075
968,2.94093845
969,1.3033355
970,0.0
971,1.301584675
972,2.9031477249999997
973,2.61158825
974,1.301584675
975,2.03254005
976,1.301584675
977,1.3015847
978,2.6416205
979,2.903741533333333
980,1.6647932333333335
981,3.1881595750000002
982,3.09290605
983,2.765321725
984,1.3013573999999999
985,1.8629528499999999
986,2.765598325
987,0.0
988,1.728662775
989,2.419507175
990,2.3984384
991,2.76559825
992,1.3015847
993,2.514344425
994,2.5647192000000003
995,2.2579225000000003
996,0.0
997,3.2099588750000003
998,1.3015847
999,1.301584675
1000,1.301584675
1001,1.6619383
1002,1.301584675
1003,1.6619383
1004,1.48208655
1005,1.3016604666666665
1006,3.2727892499999998
1007,2.92655665
1008,0.0
1009,0.0
1010,0.0
1011,1.3013573
1012,2.5647192000000003
1013,2.431191875
1014,1.6619383
1015,2.711354925
1016,1.928968975
1017,1.301584675
1018,1.391636625
1019,2.713870775
1020,1.928968975
1021,1.301584675
1022,1.301584675
1023,1.9312326
1024,2.796991975
1025,2.29823015
1026,3.08588835
1027,1.3026175
1028,2.85205085
1029,1.661938325
1030,2.134757375
1031,0.0
1032,1.301584675
1033,1.6619383
1034,1.661938325
1035,1.301584675
1036,1.301584675
1037,1.39084505
1038,1.3013573
1039,2.713870825
1040,1.661938375
1041,2.7410161
1042,0.0
1043,2.6344560749999997
1044,2.03160965
1045,3.021174175
1046,2.0212288
1047,1.3013573
1048,1.301584675
1049,2.257387875
1050,2.392662875
1051,2.76559825
1052,2.8505722000000002
1053,1.661938375
1054,3.2491691
1055,1.661938375
1056,1.615892225
1057,1.661938375
1058,1.4820865250000002
1059,1.8622446
1060,1.301584675
1061,3.3490944750000002
1062,1.661938375
1063,1.928968975
1064,1.4814365250000001
1065,0.0
1066,1.9328126333333333
1067,1.301584675
1068,2.431191875
1069,1.661938375
1070,1.301584675
1071,3.13960805
1072,1.458361025
1073,0.0
1074,3.3722305500000003
1075,1.6619384
1076,0.0
1077,2.83734805
1078,2.9183574500000002
1079,1.9658156500000001
1080,1.4814365250000001
1081,0.0
1082,0.0
1083,0.0
1084,2.1349656333333336
1085,1.301584675
1086,1.661938375
1087,1.301584675
1088,1.6620627
1089,2.134757375
1090,1.301584675
1091,1.661938375
1092,2.134757375
1093,2.431191875
1094,2.98363275
1095,1.5718864000000001
1096,2.0833399
1097,0.0
1098,1.3015847
1099,1.6619383
1100,2.257387875
1101,1.928969075
1102,2.99312415
1103,1.301584675
1104,1.5726779750000002
1105,0.0
1106,2.7806744
1107,1.301584675
1108,0.0
1109,2.257922575
1110,1.301584675
1111,1.301584675
1112,1.301584675
1113,0.0
1114,2.94093845
1115,1.6619384
1116,1.3013573
1117,2.694703825
1118,2.4372952
1119,2.634456
1120,0.0
1121,3.269093575
1122,1.661938375
1123,3.475778066666667
1124,2.257922575
1125,2.134757375
1126,2.3984384
1127,3.44055555
1128,2.532513275
1129,0.0
1130,2.8163122
1131,1.6619383
1132,1.3033355
1133,1.301584675
1134,2.926821075
1135,1.8622446
1136,1.3015847
1137,1.862244575
1138,1.6619383500000002
1139,2.257922575
1140,1.661938375
1141,1.572678
1142,1.30055185
1143,3.338407675
1144,1.661938375
1145,3.055029275
1146,2.36490155
1147,1.301584675
1148,2.725955225
1149,1.6619384
1150,1.8622446
1151,2.134757375
1152,2.38222785
1153,1.301584675
1154,2.842303475
1155,1.6615651000000002
1156,1.301584675
1157,2.713870825
1158,1.301584675
1159,1.301584675
1160,2.6344560749999997
1161,1.6619383
1162,2.634456
1163,1.3015847
1164,1.301584675
1165,1.301584675
1166,2.810828925
1167,1.5726779750000002
1168,1.301584675
1169,1.29884475
1170,3.356526075
1171,2.61158825
1172,0.0
1173,1.5718864000000001
1174,2.3571312
1175,0.0
1176,2.134757375
1177,2.8674272750000003
1178,1.7286626999999999
1179,2.298230225
1180,2.134757375
1181,1.5726779750000002
1182,1.728662775
1183,1.4820865
1184,1.301584675
1185,1.6619383
1186,1.928968975
1187,2.837385425
1188,2.713870775
1189,1.6619383
1190,2.882129975
1191,1.661938375
1192,3.0992588249999997
1193,0.0
1194,1.862244575
1195,3.0706123749999996
1196,1.3033355
1197,1.30055185
1198,2.6344560749999997
1199,2.3984384
1200,0.0
1201,2.588365875
1202,2.4587488
1203,2.5414968250000003
1204,0.0
1205,3.0375126
1206,0.0
1207,1.928968975
1208,2.867171875
1209,0.0
1210,1.3015847
1211,2.7904430666666666
1212,1.928968975
1213,0.0
1214,1.6615651999999999
1215,2.134757375
1216,2.8318518
1217,2.3073309
1218,1.301584675
1219,2.97977135
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,1.928968975
1225,1.301584675
1226,1.301584675
1227,1.6379025249999999
1228,1.301584675
1229,3.2365765250000003
1230,1.661938375
1231,1.301584675
1232,1.661938375
1233,1.8629529
1234,0.0
1235,0.0
1236,1.30055185
1237,2.298230225
1238,0.0
1239,1.3016604666666665
1240,0.0
1241,1.301584675
1242,1.301584675
1243,1.301584675
1244,0.0
1245,2.134757375
1246,1.661938375
1247,1.4820865250000002
1248,2.330983625
1249,0.0
1250,1.301584675
1251,0.0
1252,0.0
1253,0.0
1254,2.5139399
1255,3.1472723
1256,1.4814365250000001
1257,2.83740565
1258,1.6615651000000002
1259,1.928968975
1260,1.301584675
1261,0.0
1262,1.6619384
1263,0.0
1264,1.5726779750000002
1265,2.298230225
1266,0.0
1267,2.29823015
1268,2.4372952
1269,3.0627373249999996
1270,1.482626025
1271,2.713870775
1272,2.298230225
1273,2.3984384
1274,2.948937125
1275,1.301584675
1276,1.3016604666666665
1277,1.6636212499999998
1278,1.39217615
1279,2.514344425
1280,1.66025555
1281,0.0
1282,2.134757375
1283,1.39163665
1284,0.0
1285,3.054528
1286,1.6619383
1287,2.3036842
1288,2.134757375
1289,2.8276006750000002
1290,1.301584675
1291,1.301584675
1292,1.3026175
1293,0.0
1294,2.298230225
1295,2.29823015
1296,3.3324700000000003
1297,1.928968975
1298,1.3015847
1299,2.0833399
1300,2.431191875
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,1.3013573
1306,0.0
1307,0.0
1308,0.0
1309,1.661938375
1310,0.0
1311,0.0
1312,2.2162749250000005
1313,3.0467242
1314,1.928968975
1315,1.72866275
1316,2.5647192000000003
1317,2.6416205999999995
1318,1.301584675
1319,0.0
1320,2.8954834666666667
1321,2.29823015
1322,1.3015847
1323,1.391636625
1324,1.862244575
1325,1.82092255
1326,2.134757375
1327,0.0
1328,1.928968975
1329,2.257387875
1330,2.694703825
1331,3.566299025
1332,1.928968975
1333,3.0699390749999997
1334,2.2088180499999996
1335,2.083957525
1336,1.928968975
1337,3.099526825
1338,0.0
1339,2.961516975
1340,3.08588835
1341,2.431191875
1342,1.3026175
1343,2.207122725
1344,1.30055185
1345,1.928968975
1346,2.694032375
1347,2.4249996
1348,3.0492390000000005
1349,1.3016604666666665
1350,2.2579225000000003
1351,2.842303475
1352,1.39163665
1353,0.0
1354,1.301584675
1355,2.42760245
1356,1.3015847
1357,2.2794358
1358,0.0
1359,1.6619383
1360,1.481436475
1361,1.301584675
1362,2.41568085
1363,1.6619383
1364,1.301584675
1365,1.66025545
1366,2.2573878
1367,1.7951632500000003
1368,0.0
1369,2.331767075
1370,1.72866275
1371,1.3016604666666665
1372,2.588121375
1373,0.0
1374,0.0
1375,2.713870775
1376,1.66025555
1377,2.671477625
1378,1.301584675
1379,2.083027125
1380,2.364202025
1381,1.72866275
1382,3.424340125
1383,3.406935425
1384,1.928968975
1385,1.8629529
1386,1.9328126333333333
1387,0.0
1388,1.3015847
1389,1.301584675
1390,1.6619383
1391,1.6619383
1392,0.0
1393,1.928968975
1394,2.5414968250000003
1395,0.0
1396,2.8136173
1397,1.301584675
1398,1.301584675
1399,2.0166155249999997
1400,2.61412565
1401,1.3015847
1402,2.1375280500000002
1403,1.928968975
1404,2.5414968250000003
1405,1.5726779750000002
1406,2.6115883249999996
1407,0.0
1408,3.2337957250000002
1409,2.431191875
1410,3.376830525
1411,2.134757375
1412,3.273567225
1413,2.257387875
1414,1.4820865
1415,0.0
1416,3.4728713750000004
1417,1.661938375
1418,2.1140719999999997
1419,0.0
1420,2.2914593500000002
1421,2.03160965
1422,1.301584675
1423,3.4334833999999996
1424,3.1850877000000004
1425,2.134757375
1426,1.301584675
1427,3.0272606
1428,1.8629529
1429,2.29823015
1430,3.567081025
1431,2.550458375
1432,0.0
1433,0.0
1434,1.30055185
1435,2.134757375
1436,1.5098554666666668
1437,1.3013573
1438,1.928968975
1439,0.0
1440,3.3174555999999997
1441,1.6379024750000002
1442,3.227579125
1443,2.486510125
1444,1.301584675
1445,1.780080175
1446,1.301584675
1447,1.661938375
1448,1.661938375
1449,2.934234275
1450,0.0
1451,2.713870825
1452,2.298230225
1453,1.301584675
1454,0.0
1455,0.0
1456,3.302835275
1457,2.35813075
1458,0.0
1459,2.7974035
1460,3.413043825
1461,1.7721926250000002
1462,2.8535304999999997
1463,1.301584675
1464,1.30055185
1465,1.3013573
1466,3.374433875
1467,3.2835187
1468,3.2320044
1469,1.9328126333333333
1470,0.0
1471,1.301584675
1472,0.0
1473,2.7708211
1474,3.0781090499999997
1475,1.39217615
1476,1.3033355
1477,1.3013573
1478,0.0
1479,1.301584675
1480,1.301584675
1481,1.301584675
1482,0.0
1483,1.301584675
1484,2.134757375
1485,0.0
1486,1.6619383
1487,1.6619383
1488,2.328555875
1489,0.0
1490,3.18996225
1491,2.694032375
1492,1.661938375
1493,0.0
1494,1.661938375
1495,1.661938375
1496,2.298230225
1497,0.0
1498,1.301584675
1499,3.1739404500000004
1500,1.8757637000000003
1501,3.354092425
1502,0.0
1503,1.928968975
1504,2.083957525
1505,2.134757375
1506,2.083957525
1507,2.6112336999999997
1508,1.928968975
1509,2.431191875
1510,1.39163665
1511,1.301584675
1512,2.257387875
1513,1.3016604666666665
1514,1.301584675
1515,2.205970325
1516,0.0
1517,1.301584675
1518,1.572678
1519,3.4512675
1520,2.9422631999999997
1521,3.5000678666666665
1522,2.431191875
1523,2.4540340250000003
1524,0.0
1525,1.301584675
1526,2.48159095
1527,1.928968975
1528,2.39797355
1529,2.431191875
1530,1.39163665
1531,1.3033355
1532,1.301584675
1533,1.3013573
1534,1.661938375
1535,1.301584675
1536,1.301584675
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,1.301584675
1543,0.0
1544,0.0
1545,0.0
1546,2.083957525
1547,2.8674272750000003
1548,2.29823015
1549,2.781255375
1550,1.3013573
1551,0.0
1552,2.6112336999999997
1553,2.03160965
1554,2.5414968250000003
1555,0.0
1556,1.3015847
1557,2.298230225
1558,1.7286626999999999
1559,2.73100245
1560,1.928681075
1561,0.0
1562,1.301584675
1563,1.928968975
1564,3.16215615
1565,1.6615651999999999
1566,3.4957409499999996
1567,1.5718864000000001
1568,2.298230225
1569,3.5681282750000003
1570,1.301584675
1571,2.6416205
1572,2.671477625
1573,1.301584675
1574,1.3016604666666665
1575,2.7951454
1576,2.4605748750000003
1577,2.94778755
1578,1.301584675
1579,1.661938375
1580,3.0202741
1581,1.72866275
1582,1.661938375
1583,0.0
1584,1.301584675
1585,1.928968975
1586,1.7962285000000002
1587,0.0
1588,2.431464066666667
1589,2.791220275
1590,3.0781802999999996
1591,3.3471143333333333
1592,1.391636625
1593,1.6619383
1594,1.301584675
1595,1.3033355333333334
1596,2.961516825
1597,3.277571675
1598,1.661938375
1599,1.6620627666666667
1600,2.654509375
1601,0.0
1602,1.301584675
1603,0.0
1604,0.0
1605,1.301584675
1606,1.572678
1607,1.301584675
1608,2.35813075
1609,1.301584675
1610,1.301584675
1611,3.3008108
1612,0.0
1613,1.8622446
1614,2.324912425
1615,0.0
1616,1.3033355
1617,2.4861785750000003
1618,1.9267053500000002
1619,1.661938375
1620,1.3016604666666665
1621,0.0
1622,1.6647932666666667
1623,1.3016604666666665
1624,2.7974035
1625,1.301584675
1626,0.0
1627,0.0
1628,1.2963322
1629,1.301584675
1630,2.431191875
1631,1.6619383
1632,3.0592884
1633,1.301584675
1634,0.0
1635,3.1160255000000006
1636,3.1575251250000003
