row,col
2727,3225
2727,3962
2727,4159
2727,4324
2727,4851
2740,3311
2740,3942
2740,3977
2740,4330
2740,5008
2740,5071
2741,3371
2744,2747
2746,4353
2747,2867
2747,2896
2747,2990
2747,3062
2747,3102
2747,3112
2747,3126
2747,3157
2747,3159
2747,3227
2747,3337
2747,3357
2747,3367
2747,3403
2747,3405
2747,3467
2747,3538
2747,3560
2747,3688
2747,3718
2747,3764
2747,3783
2747,3839
2747,3859
2747,3906
2747,3975
2747,3988
2747,3991
2747,4020
2747,4022
2747,4041
2747,4075
2747,4076
2747,4091
2747,4122
2747,4242
2747,4302
2747,4380
2747,4385
2747,4454
2747,4632
2747,4687
2747,4819
2747,4882
2747,4936
2747,5008
2747,5034
2747,5037
2747,5076
2749,2852
2749,3224
2749,3364
2749,3683
2749,3975
2749,4162
2765,3200
2765,3371
2765,4108
2765,4594
2769,3144
2769,4761
2778,3061
2780,3578
2784,4969
2786,2830
2787,3208
2793,3335
2793,3371
2798,3371
2800,3513
2800,3578
2808,5069
2809,2946
2809,3578
2809,3990
2809,4761
2809,4924
2811,3578
2813,3225
2819,3224
2819,3364
2819,4817
2820,3602
2823,3235
2823,4042
2837,3944
2837,4086
2839,3371
2841,4808
2844,3491
2846,3371
2852,3224
2852,3364
2852,4162
2852,4657
2864,4313
2865,3225
2866,3061
2871,3578
2871,3682
2883,2945
2883,3226
2883,3492
2883,3734
2883,4827
2889,2935
2889,4663
2889,5017
2892,3371
2909,3722
2909,3920
2909,3977
2909,4124
2909,4527
2909,4933
2910,3006
2910,3159
2910,3594
2910,4303
2911,3996
2919,3767
2919,4071
2929,3975
2935,3208
2935,3944
2935,4739
2935,4771
2935,4819
2936,3371
2945,3254
2945,3806
2945,5076
2946,3082
2947,5091
2950,4281
2951,4718
2955,3371
2957,4817
2960,3500
2960,3572
2960,3804
2963,3565
2963,4850
2971,3689
2971,4385
2988,4558
2990,3152
3000,3578
3005,4574
3012,3989
3012,4965
3013,3854
3015,3996
3029,3063
3030,3720
3031,3371
3031,4127
3034,4003
3034,4837
3044,3810
3061,3227
3061,5075
3063,3195
3066,3371
3069,3208
3069,4819
3074,3510
3080,4117
3080,5062
3082,4253
3085,4407
3102,4975
3109,4837
3113,3718
3113,4859
3115,3690
3116,3720
3117,3491
3117,4240
3122,3536
3133,3325
3133,4206
3138,3371
3141,4817
3142,3200
3144,3846
3144,4132
3145,3390
3145,3799
3148,3513
3148,3758
3148,4600
3148,5071
3153,3733
3156,4761
3157,3768
3163,3501
3173,4366
3180,3351
3186,4285
3195,4351
3197,3578
3197,3683
3206,3519
3208,3572
3208,3687
3208,3733
3208,3799
3208,4034
3208,4287
3208,4357
3208,4385
3208,4451
3209,4353
3215,3371
3218,3491
3224,3364
3224,3683
3224,4162
3226,3565
3226,3806
3228,3371
3228,3826
3230,3519
3232,3371
3232,3560
3232,3975
3233,3371
3235,4042
3235,4353
3250,3547
3254,3362
3254,3734
3254,4626
3254,5076
3255,3471
3269,5092
3278,5071
3296,3371
3301,3516
3301,3978
3301,4257
3301,4718
3305,3512
3308,3655
3310,4505
3318,4353
3325,3559
3325,4637
3330,4799
3331,4232
3334,3578
3334,4756
3336,3687
3336,4394
3341,3371
3355,4353
3359,3720
3360,3920
3362,3734
3362,3806
3364,3683
3364,4162
3364,4579
3370,3975
3371,3373
3371,3763
3371,3910
3371,4031
3371,4283
3371,4318
3371,4351
3371,4447
3371,4861
3379,5056
3390,3760
3390,3920
3390,3995
3390,4235
3390,4507
3390,4739
3390,4781
3390,5069
3396,3519
3396,5016
3398,4017
3400,3441
3400,4124
3402,3578
3402,4718
3402,4756
3403,3920
3405,3757
3423,4761
3432,3513
3432,4353
3438,3920
3438,4021
3449,4003
3449,4380
3460,3990
3471,3822
3473,4437
3491,3560
3491,3578
3491,3646
3491,3654
3491,3689
3491,3798
3491,3806
3491,3964
3491,4091
3491,4762
3491,4846
3491,5083
3492,4390
3493,4415
3494,3513
3494,3519
3498,4718
3500,3938
3510,3814
3512,4394
3513,3528
3513,3560
3513,3758
3513,3922
3513,4061
3513,4394
3513,4415
3513,4687
3513,4828
3516,4257
3517,3996
3518,3523
3518,3559
3518,3637
3518,4262
3519,3675
3519,3910
3519,4009
3519,4116
3519,4237
3519,4242
3519,4374
3519,4632
3519,4728
3532,4574
3540,3603
3551,3687
3553,3757
3558,3975
3565,3806
3565,3866
3565,4637
3572,3687
3572,3938
3578,3678
3578,3720
3578,3757
3578,3763
3578,3799
3578,3807
3578,4079
3578,4688
3578,4739
3578,4756
3578,4859
3578,5089
3579,4117
3579,4718
3584,4121
3601,3795
3601,4718
3603,3638
3603,3818
3603,4710
3604,3668
3621,5017
3649,4903
3655,4281
3675,4003
3682,4186
3683,4579
3687,3720
3687,4663
3689,3904
3689,3938
3689,4385
3716,4079
3718,4505
3720,3799
3720,3807
3720,3863
3720,3904
3720,4306
3720,4466
3722,4124
3722,4231
3722,4301
3728,4108
3740,4794
3744,4431
3757,4095
3757,4296
3763,4756
3763,4825
3768,4280
3768,4840
3786,4840
3795,4718
3799,3807
3799,4162
3799,4319
3799,4663
3799,5021
3806,3866
3806,4189
3806,4827
3807,3863
3807,4034
3807,4319
3807,5076
3815,4108
3824,4251
3829,4351
3846,4761
3850,4969
3853,4662
3904,4851
3906,4116
3920,3977
3920,4492
3925,3976
3925,3982
3938,4385
3939,4761
3939,5035
3964,4301
3970,4317
3975,4394
3975,4405
3976,4448
3976,4679
3978,5091
3986,4125
3989,5071
3990,4574
3995,4156
3995,4718
3995,4790
3996,4390
3996,4451
3996,4480
4004,4840
4075,4281
4091,4353
4091,4701
4091,4736
4106,4979
4117,5062
4122,4351
4182,4833
4185,4511
4188,4354
4198,4611
4239,4240
4248,4761
4248,4924
4253,4390
4255,4330
4259,5069
4261,4285
4262,4352
4281,4437
4285,4354
4285,4907
4291,4718
4294,4353
4306,4385
4319,4861
4351,4908
4352,4386
4352,4932
4353,4637
4353,5064
4368,4707
4377,4790
4385,5064
4386,4761
4386,4932
4386,5092
4399,4517
4400,4864
4448,5072
4454,4575
4506,4756
4507,4837
4507,4846
4517,4718
4583,4851
4600,5071
4611,4961
4626,5076
4688,4965
4728,5031
4729,4815
4756,5089
4761,4924
4766,5071
4996,5092
5021,5030
