p9n,w9n
0.0,0.0
0.0,0.0
0.19379677002206996,0.48185856234612934
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.027294123028303963
0.08835177367679936,0.5520213568962813
0.0,0.25
0.0,-0.03784071425000084
0.0,0.0
1.0099294360489426,1.3755844234300805
0.0,0.17807889577821168
0.0,0.020334753990322352
0.17138848012567576,0.5636035891875404
0.0,0.0
0.0,0.2014553369904124
0.0,-0.059442748912741775
0.2262444574017802,0.803788724596134
1.1725575267843347,2.9047360376470324
0.48017833637206137,1.2847899546056012
0.0,0.19062270217600577
0.0,0.4352133709853371
1.3541653327349439,1.7844664320864436
0.0,0.0
0.0,0.0
0.15861133824537094,0.13116789375538151
0.0,0.0
0.0,0.5
0.3487400586332061,0.6942328943725796
0.08077868341356842,0.35488430744317084
0.8310639477529472,0.9155319738764736
0.0,0.3691199722568452
0.16711857450465917,0.14978845565821022
1.294340216316677,2.993911716189502
0.0,0.0
0.0,0.2699650944276829
0.0,0.13692651623433869
0.8428571428571427,3.1714285714285713
0.5555555555555555,1.4444444444444444
0.0,0.0
0.6520606256231714,1.1071340427430718
0.02560363984497993,0.7169856394551113
0.0,-0.20846848916827215
1.7070657529024076,3.3915727445190775
0.0,0.2295332154627329
0.46330062990797316,1.032023824103021
0.0,0.2761635859363081
0.0,0.0
0.0,0.0
0.0,1.1711205406148761
0.0,0.0
0.353852007681888,0.7374786502816707
0.0,0.0
0.0,0.2065289425190911
0.0,1.4367712418932919
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.20123187368608683
0.0,0.04161197692170809
0.0,0.049306623687563646
0.0,0.07734194477377623
0.0,0.052610738249180555
0.4752355930395953,0.7376177965197976
2.417339767188619,2.9800342341866406
0.6065999063760427,1.2354163728126106
1.3345544527995976,1.3345544527995976
0.7872090307252446,0.7687533539558196
0.8911872389225591,3.3887958700300795
-0.04427924811603454,0.4689086197648905
-0.08149096318222672,-0.0022984410650974427
0.0,0.046156172529580375
0.1309896186878876,1.1034233004728908
0.13177867255254117,0.6727167253260904
0.0,0.33396110927712935
0.0,0.21737414349482595
-0.10998486473653475,0.3163987654770114
0.0,0.0
0.0,0.19007241218716342
0.0,0.23685805664952309
0.0,0.3137379595622227
0.0,0.053843740104630215
0.0,0.1943336867326508
0.0,0.0
0.0,0.0439046631209262
0.0,0.24121381416902865
0.0,0.0
