ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,221673.28,3,0.002359203,1.9602325,2,0,3
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,22.963274,1,2.29E-05,1.315738,0,0,0
9,1558229.1,6,0.006254538,2.48108,1.6666666,4478.9624,2
10,34496.78,1,0.000931,1.315738,0,0,0
11,132394.92,2,0.00181563,1.6850964,0,328.82913,0
12,2052227.6,6,0.007182497,2.48108,0.33333334,2424.698,0.4
13,1018181.94,13,0.003922846,3.015224,2,12607.289,2.9444444
14,202837.34,4,0.002257972,2.1731188,0,4025.3623,0
15,175.52487,1,4.41E-05,1.315738,0,0,0
16,2059117.4,11,0.00717536,2.910727,1.0909091,14913.16,1.2666667
17,474029.9,4,0.003450911,2.1731188,0,9458.431,0
18,9904.069,2,0.000497,1.6850964,0,410.76883,0
19,949976.9,2,0.004861762,1.6850964,0,2059.5186,0
20,27000000,13,0.026024645,3.015224,0.7692308,5568.939,0.8333333
21,12500000,15,0.017682286,3.0985951,1.8666667,8172.5547,2.7142856
22,7980703.5,9,0.014165666,2.7761853,1.5555556,5959.9785,2
23,1112380.5,6,0.005151562,2.48108,0,13113.741,0
24,2399630.8,5,0.007752341,2.3427563,0,7457.711,0
25,16500000,13,0.02038349,3.015224,1.3846154,8042.19,1.6666666
26,1275.7087,2,0.000179,1.6850964,0,2060.5598,0
27,1674.7119,1,0.000129,1.315738,0,0,0
28,6371182,5,0.012644854,2.3427563,0.8,2591.7568,1
29,0,0,0,0,0,0,0
30,27241.3,3,0.000828,1.9602325,0,789.1311,0
31,1393209.6,6,0.00591727,2.48108,1,2338.6729,1.2
32,2370646.8,4,0.00770281,2.1731188,0.5,3161.3826,0.6666667
33,1112731,7,0.005279019,2.5960634,0.2857143,2596.024,0.33333334
34,434.90613,1,9.95E-05,1.315738,0,0,0
35,5347245,3,0.01158915,1.9602325,0.6666667,2373.167,1
36,10900000,22,0.016525403,3.2925766,3.2727273,35186.57,6.4941177
37,5875.6255,1,0.00038,1.315738,0,0,0
38,165352.42,1,0.002038063,1.315738,0,0,0
39,1045281.44,4,0.005095046,2.1731188,0,6072.727,0
40,7397473,13,0.013579758,3.015224,1.2307693,13499.8545,1.3333334
41,5405889,5,0.011658182,2.3427563,0.4,4741.7817,0.5
42,0,0,0,0,0,0,0
43,10400000,9,0.016178582,2.7761853,1.1111112,6156.522,1.4583334
44,17700000,25,0.021111146,3.3479066,0.88,63012.305,2.0153656
45,29533.236,2,0.000846,1.6850964,0,1071.1927,0
46,8655597,19,0.014643497,3.223302,8.947369,14532.934,12.203263
47,66190.97,2,0.001289365,1.6850964,0,882.8076,0
48,4115262,14,0.010160112,3.0591204,0.71428573,31742.732,1.8871795
49,43541.637,1,0.0010428,1.315738,0,0,0
50,0,0,0,0,0,0,0
