ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,559606.4,6,0.007606084,2.462598,2.6666667,753.44055,4.2166667
3,81848.06,1,0.002907845,1.3105317,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,6.4455156,1,2.15E-05,1.3105317,0,0,0
9,83143.63,5,0.002933423,2.3262768,2.4,1906.2312,3
10,18104.357,1,0.001369868,1.3105317,0,0,0
11,61143.87,2,0.00249446,1.6765549,0,174.28934,0
12,10621.419,2,0.001035559,1.6765549,0,570.72015,0
13,188422.72,8,0.003375506,2.6713688,1.5,5460.0566,1.7142857
14,52838.414,5,0.002340957,2.3262768,0,4379.6484,0
15,50.184216,1,5.11E-05,1.3105317,0,0,0
16,577543.06,10,0.007707969,2.8236735,0.8,13577.702,0.9444444
17,137547.61,4,0.003772323,2.158936,0,9546.197,0
18,3407.7114,2,0.000585,1.6765549,0,574.76685,0
19,109248.73,1,0.003358509,1.3105317,0,0,0
20,5098900,9,0.022973683,2.7530622,0.8888889,1032.9807,1
21,486709.78,9,0.007037793,2.7530622,1.3333334,9696.421,1.7
22,342063.12,4,0.005948506,2.158936,0.5,3084.5557,0.6666667
23,904844.44,8,0.009542861,2.6713688,0.25,23686.314,0.2857143
24,974430.6,5,0.010029696,2.3262768,0,8343.884,0
25,7350271,16,0.02762085,3.1047873,1.5,10672.867,2.202381
26,0,0,0,0,0,0,0
27,1280.9769,1,0.000239,1.3105317,0,0,0
28,2396468.5,4,0.015747124,2.158936,0.5,2154.2751,0.6666667
29,11854.192,1,0.001017881,1.3105317,0,0,0
30,6330.5557,3,0.00081,1.948691,0,1155.2618,0
31,500199.97,5,0.007202471,2.3262768,0.8,1290.479,1
32,966371.75,3,0.009978411,1.948691,0.6666667,1068.0298,1
33,393222.38,8,0.006351823,2.6713688,0.25,4182.823,0.2857143
34,60.103905,1,7.55E-05,1.3105317,0,0,0
35,1621881.1,3,0.012934785,1.948691,0.6666667,1580.0974,1
36,2127687.8,21,0.014781264,3.2392063,2.857143,34543.137,6.7593074
37,326.85788,2,0.000182,1.6765549,0,8047.8545,0
38,52783.742,1,0.002335395,1.3105317,0,0,0
39,288919.62,4,0.005417499,2.158936,0,6262.126,0
40,2249349.5,12,0.015110218,2.9397368,1,13153.101,1.0909091
41,1365253.8,5,0.011892476,2.3262768,0.8,4961.676,1
42,0,0,0,0,0,0,0
43,1707571.6,6,0.013268882,2.462598,1.3333334,1348.3289,1.7333333
44,6183113,27,0.025333785,3.3446681,1.3333334,68897.92,2.7752492
45,9955.711,1,0.001012498,1.3105317,0,0,0
46,1807805.6,19,0.013604691,3.192178,8.210526,15716.189,11.936985
47,3296.9363,1,0.000583,1.3105317,0,0,0
48,1389759.5,14,0.011991,3.0310717,0.71428573,40320.45,1.9871795
49,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
