row,col
343,2171
343,2224
343,2271
343,2819
343,3141
343,3476
343,3786
343,4282
343,4410
343,4725
343,4817
343,5002
344,1656
344,3374
344,3578
344,4055
344,4756
345,2219
346,2227
347,916
347,2150
348,827
348,2151
350,448
350,1024
350,1216
350,1529
350,2111
350,2241
350,2579
350,2858
350,3564
350,4352
350,4761
351,1467
351,4086
353,1701
353,3451
354,2724
354,5069
355,1146
355,1656
355,2338
355,3107
355,3226
356,3226
357,1381
357,2219
358,414
358,596
358,1275
358,1321
358,1332
358,1701
358,1896
358,2150
358,3378
358,3672
358,4285
358,4354
358,4590
359,5053
360,2117
360,3013
360,3487
360,3607
360,3687
360,4626
360,4718
360,4949
361,368
361,386
361,707
361,761
361,824
361,874
361,974
361,1107
361,1415
361,1431
361,1467
361,1469
361,1475
361,1597
361,1598
361,1731
361,1754
361,2139
361,2312
361,2348
361,2362
361,2402
361,2586
361,2699
361,2723
361,2910
361,3002
361,3034
361,3350
361,3371
361,3601
361,3682
361,3720
361,3925
361,3944
361,4108
361,4116
361,4324
361,4551
361,4654
361,4663
361,4665
361,4718
361,4826
361,4840
362,2804
362,3371
363,468
363,545
363,715
363,919
363,934
363,969
363,973
363,1007
363,1171
363,1443
363,1688
363,1786
363,2050
363,2131
363,2150
363,2206
363,2427
363,2491
363,2496
363,2575
363,2725
363,2732
363,2872
363,3540
363,3576
363,3603
363,3827
363,4288
363,4475
363,4626
363,4710
363,4989
364,707
364,4352
365,447
365,459
365,479
365,615
365,718
365,884
365,945
365,991
365,993
365,994
365,1025
365,1050
365,1280
365,1413
365,1922
365,1938
365,2076
365,2361
365,2453
365,2547
365,2609
365,2635
365,2836
365,2873
365,3075
365,3117
365,3323
365,3399
365,3418
365,3440
365,3493
365,3722
365,3789
365,3805
365,3836
365,3865
365,3920
365,3977
365,4148
365,4220
365,4242
365,4306
365,4318
365,4410
365,4464
365,4465
365,4484
365,4527
365,4578
365,4731
365,4767
365,4785
366,1656
366,2338
366,3371
367,1272
367,1596
367,2434
367,3361
367,4950
368,1072
368,2491
368,2807
368,4749
369,4778
370,680
370,937
370,1567
370,1769
370,2210
370,2219
370,3619
370,5018
371,1265
371,1524
371,1938
371,3422
371,4312
371,4352
371,4429
372,2131
372,2566
373,5002
374,615
374,1128
374,1965
374,2804
374,3170
374,4594
378,3519
379,3532
379,3672
380,616
380,637
380,676
380,701
380,719
380,818
380,902
380,971
380,1128
380,1550
380,1609
380,1636
380,1765
380,2001
380,2137
380,2267
380,2292
380,2536
380,2763
380,2772
380,2832
380,2889
380,2922
380,3112
380,3153
380,3310
380,3491
380,3492
380,3506
380,3672
380,3679
380,3763
380,3957
380,4070
380,4185
380,4446
380,4503
380,4825
380,4972
380,5019
381,1475
381,2888
381,3034
382,2724
383,2724
384,570
384,853
384,1503
384,1550
384,1977
384,3312
384,3425
384,3574
384,3957
384,4827
384,4920
385,1504
386,476
386,701
386,1220
386,2556
387,1758
387,3390
387,4153
387,4867
388,631
389,3010
389,3578
390,2724
390,3243
390,3720
391,770
393,1078
393,1809
393,2747
393,4205
394,1118
395,616
395,1332
395,1461
395,1740
395,2034
395,2522
395,2726
395,2814
395,2853
395,2909
395,3331
395,3448
395,3519
395,3582
395,3722
395,3932
395,4210
396,2001
396,3156
397,3535
397,4503
398,857
399,3024
400,1924
400,3749
400,4811
401,660
401,1383
403,2804
403,4597
404,1383
405,3226
406,552
406,593
406,1460
406,1558
406,1578
406,1707
406,2991
406,2996
406,3155
406,3263
406,3274
406,3437
406,3707
406,4249
406,4261
406,4623
406,4764
406,5020
407,1228
408,504
408,555
408,603
408,641
408,720
408,1172
408,1384
408,1875
408,1884
408,2248
408,2362
408,2668
408,2920
408,3086
408,3273
408,3277
408,3282
408,3709
408,3736
408,3961
408,4008
408,4069
408,4104
408,4254
408,4417
408,4440
408,4711
408,4868
408,5049
410,4413
410,4826
410,5020
411,3559
411,3909
412,628
412,828
412,833
412,943
412,1080
412,1089
412,1450
412,1703
412,1878
412,1885
412,1936
412,1957
412,1998
412,2073
412,2166
412,2386
412,2756
412,2805
412,2931
412,4013
412,4152
412,4339
412,4544
412,4712
412,4797
413,3108
413,4055
413,4756
414,571
414,596
414,714
414,1052
414,1167
414,1171
414,1332
414,1618
414,1722
414,1896
414,2032
414,2150
414,2165
414,3371
414,3532
414,3725
414,3920
414,4097
414,4188
414,4354
414,4520
414,4733
414,4907
414,4987
414,5067
415,889
415,997
415,1138
415,1190
415,1953
415,2150
415,2768
415,3044
415,3588
415,3810
415,4471
416,2396
418,1189
418,2224
418,3141
418,4817
419,1980
419,2212
419,2528
419,3034
