ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,3003906,6,0.008564365,2.488176,3.3333333,412.5559,4.6666665
3,640723.9,1,0.003955434,1.3177316,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,16.766603,1,1.90E-05,1.3177316,0,0,0
9,549634.6,5,0.003665102,2.349086,2.4,3097.336,3
10,47950.414,1,0.001081286,1.3177316,0,0,0
11,248429.05,2,0.002447638,1.688366,0,177.45532,0
12,1753957.9,6,0.006548077,2.488176,0.33333334,2989.45,0.4
13,411178.75,8,0.002729123,2.7014973,1.5,5000.783,1.7142857
14,175736.25,5,0.00207213,2.349086,0,4103.691,0
15,117.584175,1,4.31E-05,1.3177316,0,0,0
16,2418924.2,10,0.007659371,2.8573568,1,14351.145,1.1984127
17,301193.3,4,0.002711419,2.178564,0,9719.3545,0
18,5379.9824,2,0.000357,1.688366,0,520.7746,0
19,485530.16,2,0.003443502,1.688366,0,1155.1223,0
20,26500000,10,0.025446944,2.8573568,1.2,711.1296,1.3333334
21,9731283,13,0.015366266,3.025715,1.8461539,8536.168,2.5928571
22,7973794.5,9,0.013960571,2.7850726,2,5886.8696,2.3333333
23,1559210.5,5,0.006112954,2.349086,0,9028.68,0
24,3042849.5,5,0.008617868,2.349086,0,7882.617,0
25,10900000,10,0.016322026,2.8573568,1.4,5727.3613,1.5833334
26,1547.0741,2,0.000194,1.688366,0,2563.8237,0
27,2314.5955,1,0.000185,1.3177316,0,0,0
28,8755714,5,0.014627226,2.349086,0.8,2597.6956,1
29,47971.57,1,0.001057717,1.3177316,0,0,0
30,16084.284,3,0.000626,1.9646648,0,1117.0358,0
31,1606656.9,6,0.006267759,2.488176,0.6666667,2816.8772,0.8
32,3252130.5,4,0.008907848,2.178564,0.5,3291.365,0.6666667
33,1046867.5,8,0.005039114,2.7014973,0.25,4056.2122,0.2857143
34,144.77275,1,5.82E-05,1.3177316,0,0,0
35,5406461.5,3,0.011488724,1.9646648,0.6666667,1447.4076,1
36,7436427.5,21,0.013451796,3.2836106,2.857143,31167.96,5.758682
37,765.1092,2,0.000136,1.688366,0,7913.3657,0
38,143495.36,1,0.001870447,1.3177316,0,0,0
39,1064082.1,4,0.005069573,2.178564,0,6208.2085,0
40,5612602,12,0.01162813,2.9762666,1,12274.001,1.0909091
41,3758729.2,5,0.009571426,2.349086,0.8,5022.87,1
42,0,0,0,0,0,0,0
43,5209734.5,5,0.011276451,2.349086,1.6,178.48866,2.0833333
44,14700000,23,0.018929439,3.324971,0.95652175,58571.906,1.9000064
45,33723.55,1,0.000907,1.3177316,0,0,0
46,5644491,19,0.011715921,3.2352977,8.421053,15006.326,12.00121
47,66494.92,2,0.001274341,1.688366,0,639.0884,0
48,4477414.5,14,0.010449191,3.0699215,0.71428573,35072.23,1.8871795
49,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
