,S6N
1212,1.5408373499999999
1213,1.5452274750000001
1214,0.0
1215,0.0
1216,43000000484.663666
1217,65250486.21701142
1218,6825431492.595302
1219,0.0
1220,2794.97494094
1221,3878900000.0
1222,0.0
1223,1.54105588
1224,3652625000.0
1225,2.48989442
1226,2.698510425
1227,0.0
1228,1.5428871200000003
1229,1.5432988399999998
1230,1.5427842
1231,1.5433970000000001
1232,1827000000.0
1233,2.46674618
1234,29357000000.0
1235,0.0
1236,58162000000.46195
1237,1.543354575
1238,93573408.375
1239,1043775000.0
1240,0.0
1241,2165817.3680000002
1242,19725038.230244063
1243,0.0
1244,37747200.045
1245,0.0
1246,0.0
1247,42900000000.0
1248,312125000.0
1249,9527750000.0
1250,55476000003.31157
1251,13733166667.286753
1252,59502428562.00774
1253,38626243.77499999
1254,0.0
1255,5418307.117500001
1256,0.0
1257,0.0
1258,0.0
1259,16136000000004.605
1260,524111.49080856005
1261,0.0
1262,0.0
1263,10687557.4625
1264,0.0
1265,18563250000.0
1266,1677840000.3085933
1267,0.0
1268,6198000000.0
1269,135846000000.38737
1270,0.0
1271,1435875000.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,1.6387128399999997
1277,1.638708
1278,2.32991964
1279,2.23574716
1280,1.59201546
1281,2.9618944600000003
1282,0.0
1283,1.5457247
1284,10349.5419
1285,10349.5419
1286,0.0
1287,0.0
1288,13270000000.0
1289,2135800000.0
1290,1813060000005.7195
1291,12397243.25
1292,10641.900675
1293,10849000000.0
1294,427625000.0
1295,0.0
1296,12080600001.107235
1297,19160001.56412406
1298,1.5358252249999997
1299,3390716.2476719334
1300,2824648.4175
1301,3821800000.0
1302,0.0
1303,35847406.574999996
1304,8033000000.0
1305,2548500000000.0
1306,2342350000000.0
1307,24901000000.0
1308,22494000000000.0
1309,22920750000.0
1310,267814250000.0
1311,4676250000.0
1312,84677500000.0
1313,0.0
1314,1.5813944799999997
1315,0.0
1316,682750002.2288235
1317,12262436.825
1318,1.536991325
1319,0.0
1320,906960001.2956154
1321,586039007.625
1322,0.0
1323,1.539006025
1324,2656380000012.534
1325,6198000000.0
1326,447552500000.0
1327,12076750000000.0
1328,20353250000.0
1329,51842500000.0
1330,758150000000.0
1331,955200000000.0
1332,26075000008.902954
1333,17264000000.0
1334,736166667.4853392
1335,2219280000.3086615
1336,204328.46126840002
1337,14712000000.0
1338,261446000000.796
1339,157012500000.0
1340,3581500000040.371
1341,1541980000002.7192
1342,261557500000.0
1343,61036000000.31724
1344,865875000.0
1345,996380000000.0
1346,520875000000.0
1347,637.15220675
1348,250936000000.98404
1349,737575000.0
1350,12698000000.0
1351,357400001.5955154
1352,1.54713808
1353,6227740000003.542
1354,0.0
1355,1359500000002.4683
1356,6552750000.0
1357,3087900000007.1763
1358,579235000000.0
1359,1310325000.0
1360,3062000000.446811
1361,1348125000000.0
1362,63295000000.0
1363,462588026.25
1364,142750001.6016116
1365,12754400001.354048
1366,80752500000.0
1367,2514380000042.8
1368,63898000001.55753
1369,453175000.0
1370,16526750000.0
1371,75607500000.0
1372,813800000001.926
1373,0.0
1374,0.0
1375,0.0
1376,1220220000057.0637
1377,0.0
1378,0.0
1379,65355891.23489946
1380,0.0
1381,0.0
1382,28480000000.0
1383,6489450000.0
1384,3670181666697.547
1385,0.0
1386,3056666718.472357
1387,14950600000.43684
1388,4621776000020.701
1389,45638573.975
1390,828925000000.0
1391,2161900000.0
1392,73267500000.0
1393,7000600000.521902
1394,32949750000000.0
1395,47717250000000.0
1396,42141000000000.0
1397,21149000000000.0
1398,10070600001.476213
1399,62115750000000.0
1400,4579000000003.485
1401,4568750000.0
1402,0.0
1403,30359750000.0
1404,6198000000.0
1405,565980000.6006368
1406,3130600000.0
1407,142310000000.0
1408,2713725000.0
1409,499840000009.84314
1410,60009500000000.0
1411,2404000002.9417934
1412,31947500000000.0
1413,32000067000005.4
1414,350646.9266666667
1415,0.0
1416,16920078400004.191
1417,1623525000000.0
1418,8200000000001.396
1419,47400400000.30861
1420,9068750000000.0
1421,2138450000000.0
1422,0.0
1423,36250895000011.13
1424,2303372666667.4707
1425,42001382500016.66
1426,1197800000.0
1427,108392000000.89096
1428,1557100000000.0
1429,1927638.0175
1430,7900.84611636
1431,5126666666.666667
1432,58575.61936699999
1433,1.543365225
1434,465093230.0
1435,7956.735454239999
1436,470950000000.0
1437,102427348.45
1438,44540000000.0
1439,184114000001.33563
1440,211928000000.3094
1441,6905800000.739172
1442,912912.029
1443,162052500000.0
1444,2106300000016.459
1445,16000080498.71125
1446,88659482.9845602
1447,348250895.575
1448,8.015509275000001
1449,819150000000.0
1450,2664800000000.0
1451,31220000000.32137
1452,12262436.924999999
1453,0.0
1454,5752000001.260836
1455,388900000.59739906
1456,3780180000.521871
1457,2261525000000.0
1458,11556260.275
1459,20625223750004.96
1460,11363500000.0
1461,27500327500003.6
1462,22739250000.0
1463,8961000000000.0
1464,4267800000008.271
1465,157874000000.95697
1466,60664000000.492516
1467,225716000000.32022
1468,0.0
1469,17600000.0
1470,31751000000.0
1471,48813500000.0
1472,22998200000008.81
1473,178342000000.3508
1474,2417050000000.0
1475,21650945000013.83
1476,1374750000000.0
1477,2066540000.5022779
1478,778289.5166666666
1479,0.0
1480,28934000000000.0
1481,4037575000.0
1482,1334425000.0
1483,376956000002.3749
1484,223289212.55
1485,10180000000.0
1486,24974000000.43566
1487,0.0
1488,492928000001.70703
1489,55807500000.0
1490,21674200002.14178
1491,739439.02275
1492,8755400000025.998
1493,15231000000.0
1494,0.0
1495,11058250000000.0
1496,0.0
1497,52775000000.0
1498,8639146.875
1499,5553250000000.0
1500,24266750000.0
1501,33215500000.0
1502,36290600000.55864
1503,290925000000.0
1504,290761666668.45
1505,385750000.0
1506,1197800000.0
1507,391652500000.0
1508,184164437.70334435
1509,261468734.94884944
1510,1225100000000.0
1511,1041775000.0
1512,2952300000000.7383
1513,66280000001.79215
1514,16260000000.0
1515,1133700000.0
1516,41255750000.0
1517,2930000000.0
1518,9482822.424999999
1519,2772913862.659957
1520,4190500000.0
1521,242998382.875
1522,59711090.06857387
1523,6102625.832614699
1524,1.543431725
1525,2327300000007.8223
1526,399914327.0
1527,0.0
1528,30232039.349999998
1529,6547000000.30914
1530,1749850000000.0
1531,3313150000.0
1532,28452500000000.0
1533,13917250000000.0
1534,17945750000.0
1535,15797333334.287138
1536,5821500000000.0
1537,1.5424417799999999
1538,0.0
1539,16526750000.0
1540,25506087625.875
1541,5162500000.0
1542,24800000.0
1543,1960550000000.0
1544,472655800000.6077
1545,445857977.09
1546,353825000.0
1547,0.0
1548,1029969.4631134667
1549,12894250000000.0
1550,8703750000.0
1551,21200001.290111467
1552,50200000000.0
1553,4920375000000.0
1554,194315.6877638
1555,4055200001.1121187
1556,2373140001.180691
1557,7093400000006.537
1558,1741953.9479729
1559,4445000002.245676
1560,337333333.3333333
1561,3450373.0973804207
1562,462588026.25
1563,445300000000.0
1564,14980000013.373104
1565,16426250000.0
1566,303666666.6666667
1567,6627330.734825075
1568,0.0
1569,169200000.61714017
1570,624775000000.0
1571,22988000000031.938
1572,1.5379144333333334
1573,472825000.0
1574,1.5435216999999999
1575,27495200000011.6
1576,8459.89053795
1577,3549.1430061500005
1578,0.0
1579,2670925000000.0
1580,446955000000.0
1581,0.0
1582,16265500001.20868
1583,112666666.66666667
1584,6198000000.0
1585,5332000000.0
1586,0.0
1587,16357200000043.568
1588,87633333.33333333
1589,759580000014.9587
1590,60750000.43114558
1591,286233441.625
1592,457120000003.40594
1593,26208560000019.95
1594,12650038.0123121
1595,773616666696.7504
1596,7971500000.0
1597,41929409.7125
1598,7062000000.0
