,N3N
1169,0.3333333333333333
1170,0.0
1171,0.7619047999999999
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.22222223333333332
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,1.9833333
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,2.0
1201,2.0
1202,2.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,2.4166666666666665
1217,1.3333333333333333
1218,1.5833333333333333
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,2.0
1226,2.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,2.0
1234,0.0
1235,0.0
1236,0.35576922
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,1.0
1248,3.3333333
1249,0.0
1250,2.0
1251,0.0
1252,0.31111111333333336
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,8.527774333333333
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.5666666533333333
1266,1.0
1267,0.0
1268,0.0
1269,1.3333334
1270,0.0
1271,1.9238094666666665
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,2.0
1285,2.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,1.6206140666666666
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.8333333
1305,2.534214
1306,1.6467236666666667
1307,0.0
1308,9.709127333333333
1309,0.0
1310,0.6666666666666666
1311,0.0
1312,0.22222223333333332
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.8621553999999999
1325,0.0
1326,4.5575442
1327,10.542123166666668
1328,0.0
1329,0.6349206666666666
1330,2.3735589333333333
1331,5.573016066666667
1332,0.5185185333333333
1333,1.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,2.5042874333333334
1339,2.311202666666667
1340,4.2373826333333335
1341,2.7457126666666665
1342,1.25
1343,3.8261904333333328
1344,1.0
1345,2.1449332333333335
1346,2.0226935000000004
1347,0.0
1348,2.676816866666666
1349,2.0
1350,0.0
1351,1.0535715
1352,0.0
1353,7.747371666666667
1354,0.0
1355,2.872248166666667
1356,2.1666667
1357,0.9201887000000001
1358,3.1010101
1359,4.216666466666667
1360,0.0
1361,0.5
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,2.9151516
1367,17.74388166666667
1368,0.7301587566666666
1369,0.0
1370,0.0
1371,0.4000000000000001
1372,1.725181066666667
1373,0.0
1374,0.0
1375,0.0
1376,16.370717
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,4.530644466666667
1385,0.0
1386,1.4071428666666668
1387,1.0
1388,4.362963066666667
1389,1.5
1390,6.635535
1391,0.0
1392,0.0
1393,0.0
1394,12.095598666666667
1395,23.058887666666667
1396,17.451624333333335
1397,11.666388666666668
1398,2.0
1399,27.527827333333335
1400,9.0887005
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,1.825
1408,0.0
1409,0.6666667
1410,26.180133666666666
1411,0.0
1412,9.821607
1413,4.978885000000001
1414,0.0
1415,0.0
1416,2.679016666666667
1417,2.0
1418,1.3769841
1419,0.0
1420,5.114339
1421,7.8211222000000005
1422,0.0
1423,3.6816743333333335
1424,0.3333333333333333
1425,5.3950042
1426,2.0
1427,0.6666667
1428,1.0060473533333332
1429,0.0
1430,0.0
1431,1.4249999999999998
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,1.3333334
1437,0.0
1438,0.0
1439,2.1682540333333336
1440,0.8666666666666667
1441,1.3333334
1442,0.0
1443,0.0
1444,6.482633666666666
1445,0.0
1446,0.53333336
1447,1.6666666666666667
1448,0.0
1449,3.3314130333333334
1450,4.457638266666666
1451,0.5
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,4.826509199999999
1458,0.0
1459,2.4170943333333335
1460,0.0
1461,2.8080716666666667
1462,1.0
1463,6.084064933333334
1464,2.1828534333333334
1465,2.0
1466,1.2
1467,0.3369047666666667
1468,0.0
1469,1.25
1470,0.0
1471,1.2444444666666667
1472,16.035605
1473,4.75
1474,1.3816834
1475,2.2526498
1476,1.6923077
1477,0.0
1478,0.0
1479,0.0
1480,16.76950766666667
1481,0.0
1482,0.0
1483,1.2878307333333334
1484,0.0
1485,0.0
1486,0.33333334
1487,0.0
1488,0.6666666666666666
1489,0.0
1490,1.8999999999999997
1491,0.0
1492,11.654545333333333
1493,0.0
1494,0.0
1495,5.4594081333333335
1496,0.0
1497,0.22222223333333332
1498,0.0
1499,6.695482933333333
1500,0.0
1501,0.0
1502,0.0
1503,1.2888889333333333
1504,0.38095239999999997
1505,0.0
1506,2.0
1507,0.2804487133333333
1508,0.0
1509,0.0
1510,2.299470933333333
1511,0.0
1512,1.4400560333333334
1513,1.2
1514,1.2
1515,0.0
1516,1.1825397000000002
1517,0.0
1518,2.0
1519,0.3333333333333333
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,3.4495716
1526,0.85
1527,0.0
1528,0.0
1529,1.0
1530,2.2622314666666665
1531,0.0
1532,21.829220666666668
1533,4.774608766666667
1534,0.0
1535,0.0
1536,10.038410333333333
1537,0.0
1538,0.0
1539,0.0
1540,0.8888889
1541,0.0
1542,0.33333334
1543,1.7930905333333333
1544,0.7142857333333333
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,10.352513666666667
1550,0.0
1551,0.0
1552,0.0
1553,4.797385533333332
1554,0.0
1555,0.0
1556,4.164682233333333
1557,5.967422666666667
1558,0.0
1559,2.7555555999999997
1560,0.0
1561,0.0
1562,0.0
1563,1.5555556000000001
1564,2.452910033333333
1565,1.0
1566,0.0
1567,2.0
1568,0.0
1569,0.6666667
1570,5.7169481
1571,9.289124833333334
1572,0.0
1573,0.0
1574,0.0
1575,15.808858
1576,0.0
1577,0.0
1578,0.0
1579,3.131398966666667
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,9.55827966666667
1588,0.0
1589,4.5355159333333335
1590,0.0
1591,0.0
1592,1.6640873333333337
1593,7.031114233333334
1594,0.0
1595,7.192229666666667
1596,0.5
1597,0.0
1598,0.0
1599,0.0
1600,1.6000000000000003
1601,0.6666667
1602,0.0
1603,0.0
1604,0.8159806333333334
1605,2.059554933333333
1606,1.0833333333333333
1607,0.0
1608,1.1607143333333336
1609,1.7985838
1610,0.0
1611,5.221054233333333
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,1.1457264999999999
1617,0.0
1618,2.299074066666667
1619,5.122995666666667
1620,1.5
1621,17.395582333333333
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.85714287
1627,1.3227514000000002
1628,0.6666667
1629,4.563791599999999
1630,3.2474747
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.6666667
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.6666666666666666
1641,6.4261904
1642,0.0
1643,0.0
1644,1.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,1.8333334
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.5714286
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,1.6666666
1665,2.0692942633333336
1666,0.0
1667,0.5
1668,16.814117666666665
1669,5.858483633333333
1670,6.3356579
1671,28.60630433333333
1672,6.6910952
1673,12.768811
1674,1.7857143
1675,5.142857
1676,0.0
1677,5.6655396
1678,0.2929293
1679,1.0
1680,2.0
1681,0.0
1682,9.225670666666666
1683,1.6000000000000003
1684,1.3999999999999997
1685,7.156288066666666
1686,3.0
1687,6.3254969999999995
1688,10.724854333333333
1689,0.0
1690,0.0
1691,9.988784
1692,1.5
1693,3.3095237333333336
1694,1.5555555333333333
1695,4.1269842
1696,0.0
1697,0.5833333
1698,0.0
1699,1.3920129333333333
1700,5.8555679
1701,0.0
1702,0.30357143333333336
1703,2.105880266666667
1704,3.903703866666667
1705,2.9178571333333334
1706,1.6222222000000002
1707,1.5277777666666665
1708,0.53333336
1709,0.0
1710,1.9722222
1711,2.4886991
1712,6.524499133333333
1713,0.0
1714,16.847648
1715,8.961455333333333
1716,3.2619466666666668
1717,1.75
1718,1.0111110933333334
1719,0.0
1720,1.2222222666666667
1721,0.0
1722,0.0
1723,21.074213333333333
1724,0.0
1725,1.4108856666666665
1726,1.5833334
1727,1.6673479999999998
1728,0.3333333333333333
1729,10.186476333333333
1730,0.4666666666666666
1731,3.341737833333333
1732,0.0
1733,0.52910055
1734,0.0
1735,0.33333334
1736,0.6666667
1737,1.0016102666666666
1738,3.3333333
1739,0.0
1740,1.4062642333333333
1741,2.4214875999999994
1742,0.7777778
1743,0.0
1744,5.0109051
1745,3.392857
1746,1.0
1747,2.1432824
1748,0.0
1749,2.6802744
1750,0.0
1751,1.0833333333333333
1752,1.4166666
1753,0.0
1754,0.0
1755,2.060606
1756,3.3535352999999994
1757,0.0
1758,0.0
1759,0.0
1760,0.33333334
1761,3.820707033333333
1762,0.0
1763,0.0
1764,3.2698412
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,1.0
1770,0.22222223333333332
1771,0.0
1772,2.0
1773,0.5
1774,0.16666666666666666
1775,0.0
1776,0.0
1777,7.3396761999999995
1778,0.3333333333333333
1779,0.0
1780,0.07407407333333334
1781,0.0
1782,0.0
1783,1.3333334
1784,0.0
1785,1.8666667000000003
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.6666667
1796,0.0
1797,0.0
1798,0.0
1799,1.25
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,1.2698413333333332
1809,0.0
1810,0.0
1811,0.8000000000000002
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,5.241730133333333
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.6666667
1830,3.5333333333333337
1831,0.5476190666666666
1832,0.0
1833,0.0
1834,1.9100532
1835,2.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,1.6666666666666667
1841,0.0
1842,2.6363636666666665
1843,0.4666666666666666
1844,1.6000000000000003
1845,0.8000000000000002
1846,0.0
1847,0.0
1848,0.0
1849,4.0
1850,0.0
1851,0.0
1852,2.0
1853,0.0
1854,0.0
1855,0.85714287
1856,0.0
1857,0.0
1858,0.0
1859,0.6666667
1860,0.0
1861,0.6666667
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.6666667
1874,0.0
1875,0.0
1876,0.0
1877,1.1428572
1878,0.0
1879,0.0
1880,0.19047619999999998
1881,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1886,0.0
1887,0.0
1888,0.0
1889,0.0
1890,0.0
1891,1.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.3999999966666667
1898,0.0
1899,0.0
1900,0.0
1901,0.5
1902,0.0
1903,0.0
1904,3.3275474000000003
1905,0.0
1906,0.8333333
1907,1.0
1908,0.0
1909,0.0
1910,1.0
1911,1.2
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
