,S3N
291,0.0
292,31896000000.0
293,0.0
294,1410633333.3333333
295,568080000000.0
296,4766400000.0
297,0.0
298,333491666666.6667
299,0.0
300,0.0
301,0.0
302,0.0
303,21154538.566666666
304,0.0
305,28000333333.333332
306,635000000000.0
307,4946566666.666667
308,21126333333.333332
309,0.0
310,0.0
311,1.5429151333333333
312,179404.54086666662
313,131.48596533333335
314,0.0
315,215300125.19999996
316,247564152.16666666
317,34805333333333.332
318,0.0
319,0.0
320,0.0
321,2378200000.0
322,0.0
323,0.0
324,22758233333.333332
325,21480333333.333332
326,1038808704.6666666
327,7873033333333.333
328,94676666666.66667
329,0.0
330,0.0
331,263203962.1
332,200064277.9333333
333,1305000000.0
334,9429244.833333334
335,21713167.466666665
336,0.0
337,0.0
338,0.0
339,68161333333.333336
340,343077732.8333333
341,108880000000.0
342,18412333333.333332
343,23074333333.333332
344,2300166666666.6665
345,93701533333.33333
346,668710000000.0
347,0.0
348,0.0
349,1.5417903
350,2101766666.6666667
351,0.0
352,947940000000.0
353,288000000.0
354,0.0
355,0.0
356,517915.26133333327
357,6519633333.333333
358,730900000.0
359,21900585347.233334
360,2459166666.6666665
361,0.0
362,0.0
363,7915133333.333333
364,30500000000.0
365,0.0
366,160000000000.0
367,0.0
368,3189300000.0
369,1.5421711
370,1106187703.0
371,0.0
372,0.0
373,0.0
374,221570666666.66666
375,0.0
376,47706666666.666664
377,84108862.26666667
378,11433577673.4
379,0.0
380,50857666666666.664
381,0.0
382,0.0
383,0.0
384,106732000000000.0
385,1663066666.6666667
386,0.0
387,0.0
388,173003333333.33334
389,66290333333.333336
390,0.0
391,0.0
392,10590800000000.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,37876666666666.664
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,10980066666666.666
419,9233334.362421066
420,0.0
421,342143333333.3333
422,105005666666.66667
423,0.0
424,0.0
425,0.0
426,14300537000000.0
427,64003703333333.336
428,9233423333333.334
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,38300000000.0
446,0.0
447,6635.2443226000005
448,5672233333.333333
449,640013576.0
450,19400000000.0
451,14000000.0
452,0.0
453,0.0
454,0.0
455,0.0
456,2459166666.6666665
457,0.0
458,0.0
459,0.0
460,0.0
461,70244666666.66667
462,934253.1246666667
463,0.0
464,2.7000501666666668
465,2.7000251
466,2.6999397999999997
467,16458333333333.334
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,32989333333333.332
474,24540502.3
475,0.0
476,0.0
477,0.0
478,0.0
479,240164656.77666664
480,1645200000.0
481,26584333333.333332
482,0.0
483,5820166666.666667
484,0.0
485,0.0
486,158000000.0
487,7891242.296666667
488,0.0
489,1.5412688999999997
490,89056666666.66667
491,30061666666666.668
492,3659492.099
493,1410633333.3333333
494,0.0
495,3308.1287966666664
496,15527051.496666664
497,1.5415722
498,429322204.93333334
499,0.0
500,0.0
501,0.0
502,661317013.5
503,867526666666.6666
504,661317013.1666666
505,141575114.5
506,9182140.625
507,0.0
508,0.0
509,0.0
510,0.0
511,6358241.848
512,144107098.23333332
513,0.0
514,0.0
515,0.0
516,295786666666.6667
517,0.0
518,0.0
519,18594333333.333332
520,177032725.0666667
521,0.0
522,0.0
523,65812666666.666664
524,0.0
525,33043000000.0
526,0.0
527,175000000000.0
528,4789787.022
529,117336666666.66667
530,0.0
531,440393448.5
532,1720333333.3333333
533,2386600000000.0
534,0.0
535,0.0
536,245.34370366666667
537,0.0
538,64398040.23333333
539,1.868788866666667
540,0.0
541,85230363.26666667
542,0.0
543,9017700000000.0
544,7830166666666.667
545,7574666666.666667
546,475385858.3333333
547,115373333333.33333
548,10489233333.333334
549,46040666666.666664
550,0.0
551,212136831.86666664
552,257236666666.66666
553,3185600000.0
554,24540502.3
555,13587200000.0
556,0.0
557,342370000000.0
558,738430000000.0
559,0.0
560,12433333333.333334
561,0.0
562,0.0
563,0.0
564,76828333333.33333
565,297744563.6666667
566,8510912.428333333
567,9359666666.666666
568,0.0
569,4037166666.6666665
570,0.0
571,0.0
572,102546666666.66667
573,0.0
574,0.0
575,420969985.3333333
576,0.0
577,5957100000.0
578,0.0
579,163780269.23333332
580,3790166666.6666665
581,72421333333.33333
582,0.0
583,52091512.98333333
584,1.5425539666666666
585,1.5427414666666668
586,8234622.620000001
587,16341118.396666666
588,0.0
589,48103333333.333336
590,0.0
591,70000002.36546074
592,0.0
593,0.0
594,1073031284.0
595,0.0
596,197771550.4
597,0.0
598,0.0
599,0.0
600,1957033333333.3333
601,0.0
602,6299326.533333332
603,329251429.1333334
604,73781082.63333334
605,19234666666.666668
606,88867177.16666667
607,958320000000.0
608,0.0
609,23633356.320000004
610,0.0
611,845553571.0
612,87025000000.0
613,1251400000.0
614,83964459.03333333
615,46573666666.666664
616,0.0
617,8515.076186666665
618,340.7887956
619,30000000000.0
620,91299639.23333335
621,56868666666.666664
622,13681333333.333334
623,0.0
624,83248081.27
625,33184333333.333332
626,50496021.419999994
627,0.0
628,0.0
629,0.0
630,23.46988096666667
631,0.0
632,78622666666.66667
633,25166745.766521666
634,82158000000.0
635,0.0
636,40473333333333.336
637,1376981.158
638,30137566.419999998
639,0.0
640,23554333333.333332
641,1901233333.3333333
642,297980000000.0
643,241593333333.33334
644,0.0
645,1.5432063666666667
646,60704666666.666664
647,9952333333.333334
648,0.0
649,6139100000.0
650,1138066666.6666667
651,0.0
652,8099433333.333333
653,1.6898353000000002
654,1395308.3343333334
655,19869.75524
656,21746.169426666664
657,0.0
658,1877833333.3333333
659,87767574.73333333
660,27200000.0
661,318064.6106
662,0.0
663,1251400000.0
664,4603100000000.0
665,1.5401930000000001
666,0.0
667,0.0
668,0.0
669,0.0
670,1295100000.0
671,298213333333.3333
672,16699333333.333334
673,194105333333.33334
674,7319533333333.333
675,0.0
676,1.543580633333333
677,33750000.0
678,142586666666.66666
679,10188333333.333334
680,0.0
681,67400000000.0
682,379.7929326666667
683,53.662693133333335
684,16985666666.666666
685,0.0
686,1809466666666.6667
687,21641000000.0
688,30000000000.0
689,0.0
690,0.0
691,105237348.66666667
692,1251400000.0
693,0.0
694,0.0
695,0.0
696,0.0
697,330822.3491666667
698,8099433333.333333
699,0.0
700,0.0
701,89756666666.66667
702,155330000000.0
703,575475065.6666666
704,77090583.33333333
705,0.0
706,47646931.04666666
707,657450000000.0
708,1.5434217666666665
709,243612660.03333333
710,289816666666.6667
711,844333333.3333334
712,32453961.48
713,706663333333.3334
714,52091512.98333333
715,6519633333.333333
716,11895333333.333334
717,872233333.3333334
718,59055000000.0
719,526779059.6666667
720,0.0
721,0.0
722,48888000000000.0
723,11364333333.333334
724,28879666666.666668
725,0.0
726,139679767.66666666
727,17657.46794
728,567043333333.3334
729,714933333.3333334
730,27604798.043333333
731,75322546.16666667
732,20706333333333.332
733,7146066666.666667
734,0.0
735,0.0
736,9175433333.333334
737,781966666.6666666
738,31174000000000.0
739,0.0
740,0.0
741,69294.55118
742,12779333333.333334
743,100349.54623333334
744,55520333333.333336
745,28078333333.333332
746,0.0
747,0.0
748,47228666666.666664
749,718033333.3333334
750,434233257.23333335
751,339949.39366666664
752,7402976.609999999
753,21422000000.0
754,1984466666.6666667
755,261700000000.0
756,1922433333.3333333
757,26064333333.333332
758,2459166666.6666665
759,71043666666.66667
760,384147254.1666667
761,505405.8623956667
762,0.0
763,0.0
764,0.0
765,78010000000.0
766,275591.25
767,0.0
768,178776666666666.66
769,0.0
770,54856.8697
771,923266666.6666666
772,0.0
773,0.0
774,427721890.1666667
775,82227959.42666666
776,109167.93083333335
777,61464056.26666667
778,2399064.805666667
779,1037700000.0
780,22545666666.666668
781,13043960.280000001
782,339691.4769333333
783,0.0
784,0.0
785,5834400000.0
786,76700000000.0
787,546.9787683333333
788,6621000000.0
789,1.5422272666666668
790,160507974.33333334
791,77013655.36666666
792,132000000000.0
793,7833600000000.0
794,1.5425578
795,4599965.883333334
796,1.5431472
797,3751449.561666667
798,18034333333.333332
799,17711000000.0
800,0.0
801,948161.61
802,510281370.8333333
803,2293920.864333333
804,18393105.59333333
805,1.5419114333333335
806,148838666666.66666
807,0.0
808,13360333333.333334
809,1308366666.6666667
810,1.5408359999999999
811,1954504731.0
812,0.0
813,11964100000.0
814,14904333333.333334
815,0.0
816,10414.105606666668
817,38069.99158
818,1138066666.6666667
819,0.0
820,0.0
821,488521665.8333333
822,0.0
823,0.0
824,0.0
825,22471333333333.332
826,154760949.81333333
827,1.6898390999999997
828,3051266666.6666665
829,108552335.16666667
830,0.0
831,0.0
832,2557033333.3333335
833,1417433333333.3333
834,0.0
835,4596824.986666667
836,0.0
837,737411.7939999999
838,0.0
839,10266000000.0
840,75322546.16666667
841,1889900.835
842,1175353333333.3333
843,554655025.0
844,0.0
845,302566296.23333335
846,0.0
847,54785333333.333336
848,0.0
849,93565000000.0
850,13788000000.0
851,2315734.9073333335
852,20918994.46333333
853,32487893.093333334
854,163000000.0
855,22694.990445400002
856,0.0
857,17377366666666.666
858,0.0
859,2512266666.6666665
860,3016100000.0
861,58955930.18666667
862,0.0
863,54948538.800000004
864,0.0
865,38131666666666.664
866,2812014.1426666663
867,1482266666666.6667
868,112036196.53333335
869,67506698.63333334
870,2550500.301
871,6361133333.333333
872,860600000.0
873,139789069.48
874,7680951.951666667
875,5647966666.666667
876,77013655.36666666
877,231000000.0
878,528817167.1666667
879,0.0
880,0.0
881,1925833333.3333333
882,38069.99158
883,125739104.5
884,121056666666.66667
885,76828333333.33333
886,7200001.028032233
887,1066965.5128
888,21373426.623333335
889,7047309.965
890,103496666666.66667
891,56032333333.333336
892,2812012.8093333333
893,0.0
894,1420000000.0
895,889000000.0
896,62400000000.0
897,12645333333.333334
898,0.0
899,0.0
900,5997666666.666667
901,391560000000.0
902,963221674.3333334
903,688692.5003333333
904,1.5400273333333334
905,0.0
906,69789000000.0
907,1116733333333.3333
908,0.0
909,474147700.53333336
910,8887933333333.334
911,1.5423174
912,45.75507166666667
913,0.0
914,1.5433754666666666
915,40157389.913333334
916,0.0
917,1.5439158666666668
918,1.5418279333333331
919,1378.5076543333334
920,1998466666666.6667
921,2959570000000.0
922,187820.58826666666
923,106810333333333.33
924,13992700000.0
925,6074827.773333333
926,24416855.46666667
927,1587.3554239999996
928,0.0
929,215054905.0
930,2185048.303333333
931,26392000000.0
932,0.0
933,0.0
934,0.0
935,24000000000000.0
936,1184140.406333333
937,437216666666.6667
938,40206484.28333333
939,0.0
940,2596800000.0
941,1014.9353706666667
942,0.0
943,0.0
944,3913433333.3333335
945,10951934.51
946,19808333333.333332
947,184979318.1
948,2766800000.0
949,7861200000.0
950,3605.428054666667
951,0.0
952,0.0
953,6830801.89
954,2345433333.3333335
955,0.0
956,11834359.443333333
957,0.0
958,30128000000.0
959,0.0
960,1964233333.3333333
961,254104390.33333334
962,1390633333333.3333
963,1360576666666.6667
964,0.0
965,0.0
966,0.0
967,0.0
968,15299100000.0
969,287378775.5333333
970,22892166.706666667
971,0.0
972,517915.26133333327
973,100813715.16666667
974,24540502.3
975,20277534.063333333
976,1889900.835
977,13309666666.666666
978,0.0
979,0.0
980,12479033333.333334
981,142337480587.5
982,9148452.22
983,0.0
984,1.5437471333333335
985,14849000000.0
986,0.0
987,0.0
988,0.0
989,0.0
990,27043598.066666666
991,0.0
992,217933333333.33334
993,157341949.83333334
994,0.0
995,29311666666.666668
996,0.0
997,16552666666.666666
998,37234000000.0
999,0.0
1000,0.0
1001,482043333333.3333
1002,55727.39176666667
1003,2459166666.6666665
1004,2714340000000.0
1005,18001565.856666666
1006,80200000000.0
1007,6031733333.333333
1008,9482666666.666666
1009,0.0
1010,3567266666.6666665
1011,24540502.3
1012,5631333333.333333
1013,0.0
1014,517915.26133333327
1015,45333444141.56333
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,575475065.6666666
1021,171236666666.66666
1022,13146333333333.334
1023,0.0
1024,22322500000.0
1025,51392031.86666667
1026,55646.00396666667
1027,149470000000.0
1028,0.0
1029,4557000000000.0
1030,23633356.320000004
1031,3967026000000.0
1032,507643333333.3333
1033,68945267.63333334
1034,1184140.406333333
1035,31676666666.666668
1036,0.0
1037,0.0
1038,423230000000.0
1039,1138066666.6666667
1040,0.0
1041,963221674.3333334
1042,0.0
1043,0.0
1044,77044971.86666667
1045,200176666666.66666
1046,54098000000.0
1047,182188224.23333335
1048,0.0
1049,0.0
1050,10377742.953333333
1051,0.0
1052,3913433333.3333335
1053,549428246.0
1054,35103319.73333333
1055,0.0
1056,144209192.43333334
1057,50452147.23
1058,0.0
1059,125532000000.0
1060,3308.128846666667
1061,6519766666.666667
1062,0.0
1063,0.0
1064,16892563.446666665
1065,17519566.846666668
1066,6105633333.333333
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,12951833333.333334
1072,735076666666.6666
1073,65307751.56666666
1074,476676133333.3333
1075,0.0
1076,56803877.25333333
1077,364633333333.3333
1078,0.0
1079,591694815.4333333
1080,575475065.6666666
1081,1889900.835
1082,0.0
1083,1014233333333.3334
1084,0.0
1085,63756666666.666664
1086,15527051.496666664
1087,0.0
1088,1734333333333.3333
1089,0.0
1090,0.0
1091,5997533333.333333
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,223531862.16666666
1097,4456033333.333333
1098,6455633333.333333
1099,45421.202366666665
1100,23633356.320000004
1101,69650501.93666667
1102,62828666666.666664
1103,1.5433238333333332
1104,475196666666.6667
1105,89133333333.33333
1106,22444666666.666668
1107,34161000000.0
1108,256285333333.33334
1109,665340000000.0
1110,877333333333.3334
1111,0.0
1112,0.0
1113,872233333.3333334
1114,52284329.14666667
1115,1023733333.3333334
1116,3053433333.3333335
1117,1.543209
1118,0.0
1119,90376666666.66667
1120,0.0
1121,0.0
1122,6358241.848
1123,0.0
1124,21746.169436666667
1125,53099666666.666664
1126,540246666666.6667
1127,17236000000.0
1128,6358241.848
1129,1.5435274333333335
1130,10951934.51
1131,40783492.416666664
1132,933850000000.0
1133,13043960.280000001
1134,53351666666.666664
1135,2771300000.0
1136,35.31993526666667
1137,10881000000.0
1138,0.0
1139,46253123.53333333
1140,311096666666.6667
1141,22444666666.666668
1142,9319333333.333334
1143,159592789.83333334
1144,160570000000.0
1145,59692457.0
1146,0.0
1147,602833333333.3334
1148,765599423.5
1149,0.0
1150,0.0
1151,244820333333.33334
1152,1359966666.6666667
1153,56149333333.333336
1154,71572523.01666667
1155,694233905.5
1156,256168333333.33334
1157,0.0
1158,317850000000.0
1159,0.0
1160,9952333333.333334
1161,104595333333.33333
1162,55581753.843333334
1163,56646598.21333333
1164,0.0
1165,168045497.8
1166,3913433333.3333335
1167,421606309.1666667
1168,1.5430323000000001
1169,130022700000.0
1170,92316742.21333332
1171,846816666666.6666
1172,14994066666.666666
1173,0.0
1174,10863125.038333332
1175,0.0
1176,1663066666.6666667
1177,303187622.8333333
1178,588093333333.3334
1179,118160.5127
1180,276986666666.6667
1181,0.0
1182,1203933333333.3333
1183,43667135218.253334
1184,16315.902796666669
1185,4599300000.0
1186,651596377.6
1187,151299363.83333334
1188,658958286.4
1189,963221674.3333334
1190,112506666666.66667
1191,0.0
1192,67049875.333333336
1193,0.0
1194,0.0
1195,1.5483559666666666
1196,0.0
1197,1.587646733333333
1198,2.181031133333333
1199,1.5876508666666667
1200,46885.72123333332
1201,38.5446406
1202,38.54465046666667
1203,8326700000.0
1204,297744563.6666667
1205,0.0
1206,0.0
1207,2.381175466666667
1208,2.3810298333333333
1209,2.3812987666666667
1210,2.380897733333333
1211,1.5431160333333336
1212,1.5433609333333334
1213,1.5427883333333332
1214,0.0
1215,0.0
1216,94000000673.44354
1217,136667341.982
1218,14667272755.85
1219,0.0
1220,7516.499396666666
1221,8326700000.0
1222,0.0
1223,1.5428003666666665
1224,7915133333.333333
1225,2.7074044666666666
1226,2.6996516666666666
1227,0.0
1228,1.5401803333333335
1229,1.5460271666666667
1230,1.5445563666666666
1231,1.5410291999999999
1232,3913433333.3333335
1233,2.7171801666666666
1234,63898333333.333336
1235,0.0
1236,174020000000.0
1237,1.5420236333333335
1238,203486391.5666667
1239,2238366666.6666665
1240,0.0
1241,4599965.883333334
1242,52800910.0
1243,0.0
1244,82227959.42666666
1245,0.0
1246,0.0
1247,74900000000.0
1248,862300000.0
1249,22678000000.0
1250,156350000000.0
1251,48754000000.0
1252,134671307272.0
1253,83248081.27
1254,0.0
1255,11777706.196666667
1256,0.0
1257,0.0
1258,0.0
1259,45900666666666.664
1260,1374500.503
1261,0.0
1262,0.0
1263,23633356.320000004
1264,0.0
1265,44127666666.666664
1266,4516000000.0
1267,0.0
1268,13681333333.333334
1269,382836666666.6667
1270,0.0
1271,3310833333.3333335
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,1.641655
1277,1.6416637333333333
1278,2.3226761999999996
1279,2.2590364000000003
1280,1.5818796333333334
1281,2.9499024333333335
1282,0.0
1283,1.5430096666666666
1284,49359.11163333333
1285,49359.11163333333
1286,0.0
1287,0.0
1288,28736000000.0
1289,4604266666.666667
1290,5122633333333.333
1291,427812217.3333333
1292,309822.7208333334
1293,23762000000.0
1294,2143566666.6666667
1295,0.0
1296,33191333333.333332
1297,1925833333.3333333
1298,1.5499566333333332
1299,510281370.8333333
1300,6070647.898333333
1301,8367666666.666667
1302,0.0
1303,77013655.36666666
1304,17777000000.0
1305,6155200000000.0
1306,5356400000000.0
1307,54944666666.666664
1308,50870000000000.0
1309,50255666666.666664
1310,586958333333.3334
1311,12017333333.333334
1312,196860000000.0
1313,0.0
1314,1.5926665666666666
1315,0.0
1316,103630333333.33333
1317,27009757.76
1318,1.5413992666666667
1319,0.0
1320,2459166666.6666665
1321,1473280874.6666667
1322,0.0
1323,1.5488869
1324,7554200000000.0
1325,13681333333.333334
1326,997166666666.6666
1327,27374333333333.332
1328,44593000000.0
1329,118783333333.33333
1330,1872400000000.0
1331,2122766666666.6667
1332,93473333333.33333
1333,37988333333.333336
1334,12829000000.0
1335,5955566666.666667
1336,676832.775
1337,33107666666.666668
1338,707326666666.6666
1339,345476666666.6667
1340,10215266666666.666
1341,4192200000000.0
1342,570426666666.6666
1343,218760000000.0
1344,1874500000.0
1345,2255996666666.6665
1346,1572466666666.6667
1347,51844.734156666666
1348,706813333333.3334
1349,1615033333.3333333
1350,27403333333.333332
1351,80079333333.33333
1352,1.5428800999999999
1353,17488833333333.334
1354,0.0
1355,3822600000000.0
1356,15062000000.0
1357,8734333333333.333
1358,1306290000000.0
1359,3061166666.6666665
1360,8439000000.0
1361,3054233333333.3335
1362,140066666666.66666
1363,1020366666.6666666
1364,20331333333.333332
1365,34580333333.333336
1366,180426666666.66666
1367,7108800000000.0
1368,177680333333.33334
1369,1044200000.0
1370,37233333333.333336
1371,165590000000.0
1372,2314766666666.6665
1373,0.0
1374,0.0
1375,0.0
1376,3388300000000.0
1377,0.0
1378,0.0
1379,1293400000.0
1380,0.0
1381,0.0
1382,63778333333.333336
1383,13992700000.0
1384,13778066666666.666
1385,0.0
1386,729983333333.3334
1387,43933666666.666664
1388,13036850000000.0
1389,95591409.90000002
1390,1833133333333.3333
1391,4651300000.0
1392,169410000000.0
1393,19039666666.666668
1394,73417000000000.0
1395,115665333333333.33
1396,101595333333333.33
1397,52633666666666.664
1398,28292666666.666668
1399,144572000000000.0
1400,12945233333333.334
1401,10287333333.333334
1402,0.0
1403,68237333333.333336
1404,13681333333.333334
1405,1649166666.6666667
1406,6851600000.0
1407,311783333333.3333
1408,6269266666.666667
1409,1389100000000.0
1410,141036666666666.66
1411,376136666666.6667
1412,74748333333333.33
1413,71333719666666.67
1414,27043598.066666666
1415,0.0
1416,47000434333333.336
1417,3890866666666.6665
1418,13650000230428.19
1419,129696666666.66667
1420,20109666666666.668
1421,4826366666666.667
1422,0.0
1423,81003030000000.0
1424,3866748666666.6665
1425,93004400000000.0
1426,2597300000.0
1427,309116666666.6667
1428,3420500000000.0
1429,6358241.75
1430,21746.169436666667
1431,450250000000.0
1432,4564712.306666667
1433,1.5422141333333332
1434,1023733333.3333334
1435,20287.7316
1436,1064500000000.0
1437,222967086.4666667
1438,101730000000.0
1439,515560000000.0
1440,615566666666.6666
1441,19069666666.666668
1442,1889900.835
1443,355693333333.3333
1444,6398066666666.667
1445,35000075076.548
1446,339729927.8333333
1447,777362409.4666667
1448,14.481107600000001
1449,2003166666666.6667
1450,6070300000000.0
1451,86053333333.33333
1452,27009757.77
1453,0.0
1454,105030000000.0
1455,1041266666.6666666
1456,10269333333.333334
1457,5302866666666.667
1458,24557716.8
1459,45667484666666.664
1460,25151000000.0
1461,60667790000000.0
1462,49980000000.0
1463,21259000000000.0
1464,12222233333333.334
1465,667820000000.0
1466,190046666666.66666
1467,640970000000.0
1468,0.0
1469,704366666.6666666
1470,71464000000.0
1471,106725266666.66667
1472,64898333333333.336
1473,485813333333.3333
1474,5363100000000.0
1475,48336733333333.336
1476,3794200000000.0
1477,8822700000.0
1478,44536254.483333334
1479,0.0
1480,69402666666666.664
1481,8791000000.0
1482,3116366666.6666665
1483,1043413333333.3334
1484,492809731.0
1485,22109666666.666668
1486,69768000000.0
1487,0.0
1488,1417743333333.3333
1489,124653333333.33333
1490,60229666666.666664
1491,1571623.6746666664
1492,24600333333333.332
1493,33043000000.0
1494,0.0
1495,26813333333333.332
1496,0.0
1497,117716666666.66667
1498,384147254.1666667
1499,13016100000000.0
1500,53099666666.666664
1501,76334000000.0
1502,98901666666.66667
1503,647533333333.3334
1504,964413333333.3334
1505,923266666.6666666
1506,2597300000.0
1507,904866666666.6666
1508,496071766.93333334
1509,716327485.0
1510,2708333333333.3335
1511,2702266666.6666665
1512,8470900000000.0
1513,194143333333.33334
1514,37668666666.666664
1515,2459166666.6666665
1516,96720000000.0
1517,4910000000.0
1518,26837932.47
1519,9977466666.666666
1520,9952333333.333334
1521,523764044.0
1522,159592789.83333334
1523,14644000.139999999
1524,1.5525721
1525,8254933333333.333
1526,880200000.0
1527,0.0
1528,69010820.44666667
1529,20270666666.666668
1530,4465533333333.333
1531,7135133333.333333
1532,66753666666666.664
1533,33868000000000.0
1534,38893666666.666664
1535,74558666666.66667
1536,13189333333333.334
1537,1.5418334666666667
1538,0.0
1539,37233333333.333336
1540,55672346483.0
1541,13528000000.0
1542,1633900000.0
1543,4421466666666.667
1544,1314180000000.0
1545,944210873.6333333
1546,768166666.6666666
1547,0.0
1548,76073516.8
1549,31336666666666.668
1550,19176666666.666668
1551,1922433333.3333333
1552,81800000000.0
1553,12175400000000.0
