,BC
438,4771.1885999999995
439,0.0
440,993.2664833333334
441,8837.6606
442,543.2561539999999
443,3072.1493499999997
444,3182.535366666667
445,16223.252600000002
446,11830.1452
447,23391.9068
448,0.0
449,25054.660599999996
450,735.3532
451,8790.5496
452,11431.796
453,0.0
454,0.0
455,0.0
456,12591.7555
457,0.0
458,1854.2223399999998
459,0.0
460,22830.139799999997
461,509.62836
462,1113.02305
463,17733.397999999997
464,105330.1202
465,9816.775
466,1018.4855
467,315054.546
468,0.0
469,0.0
470,741.6821659999999
471,979.6457750000001
472,10720.1852
473,13330.5392
474,242298.83399999997
475,15228.7216
476,669.593112
477,82.7766362
478,11035.1334
479,76930.472
480,0.0
481,92.434969
482,881.32479
483,0.0
484,25905.311800000003
485,1316.0518599999998
486,27817.7866
487,69208.64300000001
488,0.0
489,4879.019299999999
490,0.0
491,1449.2816200000002
492,3533.60008
493,190.66921799999997
494,0.0
495,2663.00758
496,6279.968475
497,21757.241599999998
498,2795.9688000000006
499,9174.8722
500,7282.939499999999
501,0.0
502,0.0
503,23892.458999999995
504,1889.48564
505,31337.292000000005
506,19532.2352
507,0.0
508,0.0
509,0.0
510,0.0
511,10349.2038
512,9104.98268
513,0.0
514,309.155545
515,0.0
516,9105.78622
517,1259.62988
518,17189.2405
519,906.3327
520,1918.9023399999999
521,903.9111175
522,12021.1164
523,0.0
524,8700.4
525,8217.4406
526,7818.33734
527,2468.12628
528,8700.4
529,0.0
530,11867.118126
531,0.0
532,1622.18352
533,219.39265
534,11473.30772
535,2624.7643399999997
536,42222.37879999999
537,3612.67982
538,0.0
539,17.243817200000002
540,1729.6949
541,0.0
542,0.0
543,9941.676000000001
544,1973.96348
545,1476.0458999999998
546,0.0
547,21001.2
548,11258.23616
549,488.047326
550,0.0
551,2209.373924
552,172.1287758
553,183.0957475
554,101707.13680000001
555,13886.4
556,0.0
557,30454.939000000002
558,372.68861159999994
559,682.62144
560,5692.87714
561,119.894912
562,446.29545799999994
563,82.55775300000002
564,922.6014360000001
565,9235.794639999998
566,156.549706
567,4009.44316
568,41841.2378
569,14109.98318
570,2506.6537
571,4324.349759999999
572,24199.495600000002
573,30444.1626
574,3120.6307799999995
575,904.4287400000001
576,92156.7508
577,36.99951
578,2852.6765800000003
579,15332.384999999998
580,1896.9056540000001
581,11696.508
582,10768.616299999998
583,0.0
584,5306.99772
585,9559.1592
586,1757.48262
587,7110.377359999999
588,0.0
589,2552.5943828000004
590,0.0
591,3063.0285599999997
592,33505.333999999995
593,1760.3190199999997
594,0.0
595,38693.945
596,8770.6864
597,623.36288
598,786.1635712
599,0.0
600,15282.433800000003
601,32204.787800000002
602,24411.2264
603,5418.04414
604,0.0
605,174996.876
606,1137.6476499999999
607,0.0
608,0.0
609,0.0
610,0.0
611,951.1618719999999
612,0.0
613,0.0
614,91376.95999999999
615,57038.061
616,38556.1768
617,297.21464000000003
618,73.829968
619,0.0
620,0.0
621,341.225722
622,1234.0957
623,62864.413
624,121252.902
625,7008.016099999999
626,388.82095
627,0.0
628,4215.6988
629,220805.24000000005
630,14006.0
631,0.0
632,2483.72512
633,8119.200319999999
634,8456.92454
635,1675.85252
636,30365.6956
637,1223.8729799999999
638,83.61518
639,83246.445
640,5179.44432
641,0.0
642,0.0
643,349.85263199999997
644,2186.0675
645,51211.5118
646,866.8771325
647,4749.1425
648,0.0
649,7642.437920000001
650,18217.1522
651,528.4100666666667
652,0.0
653,11046.214579999998
654,0.0
655,13754.715
656,1007.002158
657,0.0
658,86.884266
659,11525.6164
660,12188.28382
661,0.0
662,123.88298
663,0.0
664,0.0
665,9594.892799999998
666,408.41312600000003
667,9443.30726
668,3364.02286
669,0.0
670,0.0
671,1365.26996
672,2579.05062
673,0.0
674,0.0
675,10366.0182
676,3844.38512
677,62.4096446
678,83269.488
679,67367.5274
680,0.0
681,0.0
682,0.0
683,18955.873
684,2087.94216
685,8869.88358
686,4944.9401
687,6.56403712
688,497.1283399999999
689,6442.1511
690,8724.5392
691,0.0
692,76317.7036
693,47052.4632
694,856.63554
695,0.0
696,0.0
697,3010.2457799999997
698,0.0
699,372.77213
700,107631.15599999999
701,8225.40316
702,6746.6038875
703,1108.49756
704,37979.5494
705,0.0
706,81004.2268
707,489.8169100000001
708,25950.996000000003
709,0.0
710,0.0
711,65640.3422
712,1142.2294120000001
713,82311.3984
714,16973.3582
715,0.0
716,63173.92440000002
717,8978.14518
718,35286.9202
719,3.7657306200000007
720,1062.14218
721,0.0
722,72379.558
723,9444.358
724,98389.99600000001
725,4109.34746
726,0.0
727,0.0
728,5186.355460000001
729,0.0
730,38957.8596
731,18349.0098
732,662.161974
733,15469.6292
734,11081.90234
735,16.813084600000003
736,4039.565706
737,0.0
738,0.0
739,1625.8790000000001
740,169.85896
741,16435.0439
742,0.0
743,0.0
744,1296.883316
745,0.0
746,4247.971275
747,0.0
748,43677.91
749,1498.38212
750,36984.1036
751,1560.25816
752,12103.899399999998
753,118.70719379999998
754,24989.1884
755,3803.1122000000005
756,9836.478099999998
757,216.71569800000003
758,481.259116
759,1692.927534
760,21785.41956
761,0.0
762,0.0
763,4069.55836
764,0.0
765,2980.0813200000002
766,401.46368
767,9774.671599999998
768,619.7435859999999
769,19364.172
770,0.0
771,15374.528666666667
772,89100.217
773,730.8641
774,0.0
775,2581.7307800000003
776,26923.7012
777,0.0
778,941.21378
779,15489.940599999998
780,0.0
781,0.0
782,4341.6308
783,25625.9172
784,28471.7076
785,0.0
786,6722.63788
787,0.0
788,5160.9871
789,2423.88582
790,174.036824
791,0.0
792,6970.4
793,0.0
794,83280.13519999999
795,324.60614499999997
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,3024.085766666667
802,4532.18872
803,0.0
804,10771.380799999999
805,12850.1034
806,0.0
807,0.0
808,102.77013000000002
809,3667.5069799999997
810,0.0
811,0.0
812,6302.131845999999
813,0.0
814,0.0
815,0.0
816,128.154955
817,2649.95856
818,2961.411
819,0.0
820,1381.06158
821,11610.2296
822,1245.35064
823,313.53950999999995
824,0.0
825,10480.269000000002
826,305694.1
827,16632.8186
828,1687.9714399999998
829,11282.65059
830,9.5377388
831,0.0
832,0.0
833,2103.89214
834,0.0
835,0.0
836,547.445774
837,3112.71446
838,0.0
839,0.0
840,0.0
841,7929.356600000001
842,7439.4812
843,0.0
844,2866.14038
845,10535.6972
846,0.0
847,8781.169600000001
848,778.1707819999999
849,0.0
850,0.0
851,0.0
852,11585.3008
853,0.0
854,2811.99374
855,2239.7037800000003
856,10136.2464
857,5147.039575
858,11786.2176
859,725.9401519999999
860,0.0
861,3550.30942
862,0.0
863,331.035595
864,12451.182700000001
865,0.0
866,1596.4233
867,11927.716199999999
868,1592.6506800000002
869,443.49039999999997
870,1840.1551
871,16368.917300000001
872,1044.159962
873,7758.54608
874,1075.341628
875,656.3547860000001
876,0.0
877,23226.4548
878,7806.073179999999
879,113857.875
880,3092.971125
881,9631.9126
882,1219.93922
883,6531.7722
884,0.0
885,1730.4
886,0.0
887,331.95532000000003
888,0.0
889,18081.580800000003
890,4334.10256
891,7895.1443
892,3071.003925
893,12466.4628
894,1154.43174
895,244.82533400000003
896,145.009492
897,2821.3846660000004
898,5896.01408
899,2317.77288
900,388.46155
901,8880.419086
902,35196.623199999995
903,1460.096716
904,15864.534
905,12795.942059999998
906,178.91317999999998
907,0.0
908,0.0
909,482.357384
910,0.0
911,14353.955600000001
912,352.00201400000003
913,1033.05916
914,247.03031200000004
915,57000.18659999999
916,12145.348199999999
917,0.0
918,1233.2703616
919,32217.472999999998
920,3114.876133333333
921,1874.83405
922,0.0
923,25.548644000000003
924,17869.01346
925,0.0
926,248.508344
927,151.75379
928,513.2169120000001
929,43065.2906
930,11260.445000000002
931,8720.255000000001
932,361.593872
933,71513.923
934,506.69524600000005
935,157.965082
936,24358.3524
937,0.0
938,59948.594
939,7385.402060000002
940,61.937946
941,1097.123587
942,7889.864199999999
943,41554.996
944,4830.141082
945,5480.951320000001
946,1735.5974579999997
947,3189.5765
948,102.187429
949,4163.20506
950,1417.06544
951,0.0
952,5939.0358
953,7065.743919999999
954,14999.1724
955,73401.40719999999
956,891.364157
957,6094.291899999999
958,0.0
959,0.0
960,22583.304200000002
961,14168.896600000002
962,219.69775199999998
963,232.422798
964,11475.547199999997
965,21692.41848
966,0.0
967,8770.0858
968,11315.9986
969,0.0
970,1778.19015
971,0.0
972,18162.7028
973,10271.114
974,0.0
975,4838.76612
976,0.0
977,0.0
978,8124.66026
979,10900.916000000001
980,5277.3698
981,60348.3828
982,46997.3348
983,18897.2936
984,0.0
985,3565.3972308
986,4443.51168
987,0.0
988,272.65155599999997
989,1781.48024
990,3408.22872
991,3418.39484
992,0.0
993,3462.53764
994,8197.847679999999
995,3516.0693399999996
996,0.0
997,45679.18459999999
998,0.0
999,0.0
1000,40.4606588
1001,12760.909
1002,0.0
1003,357.142078
1004,8.178630799999999
1005,1056.3069249999999
1006,133770.53900000002
1007,32181.8446
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,8461.504120000001
1013,7988.469139999999
1014,598.205252
1015,18202.590999999997
1016,5904.41898
1017,0.0
1018,105.03378025
1019,60755.24739999999
1020,344.553964
1021,0.0
1022,0.0
1023,3362.3050000000003
1024,46388.1932
1025,1151.14786
1026,16693.0776
1027,0.0
1028,17301.2216
1029,353.952896
1030,2140.99324
1031,0.0
1032,0.0
1033,8700.4
1034,1107.131768
1035,0.0
1036,0.0
1037,221.82698399999998
1038,113.916984
1039,3496.4252
1040,2402.1494184
1041,10279.644
1042,0.0
1043,1849.1512200000002
1044,1132.4633099999999
1045,2455.6476599999996
1046,602.329774
1047,0.0
1048,0.0
1049,6647.22616
1050,6720.47456
1051,3661.41752
1052,15270.397399999998
1053,0.0
1054,118577.51999999999
1055,136.772104
1056,3679.3967000000002
1057,491.8427699999999
1058,190.873688
1059,7450.581988
1060,0.0
1061,210228.258
1062,3919.8877079999997
1063,421.264718
1064,114.22165820000001
1065,3.3356678000000004
1066,2140.4500199999998
1067,0.0
1068,2858.9561999999996
1069,3455.8447199999996
1070,0.0
1071,102783.70375
1072,235.90066000000002
1073,0.0
1074,73247.9228
1075,8700.4
1076,0.0
1077,8683.577099999999
1078,19770.399800000003
1079,409.43471600000004
1080,5.41918074
1081,0.0
1082,0.0
1083,13776.418249999999
1084,1053.8825176
1085,0.0
1086,1033.0185400000003
1087,0.0
1088,0.0
1089,17351.262199999997
1090,7003.6
1091,92.39737099999999
1092,4738.201279999999
1093,4757.946800000001
1094,12249.604599999999
1095,1378.95218
1096,61.3453452
1097,0.0
1098,3178.9715800000004
1099,8700.4
1100,117.9516658
1101,14.8143136
1102,13698.110200000001
1103,496.12477400000006
1104,55.393319399999996
1105,0.0
1106,17780.9818
1107,0.0
1108,0.0
1109,11724.7374
1110,0.0
1111,0.0
1112,0.0
1113,221.51891468
1114,28812.102000000003
1115,585.832812
1116,5213.6
1117,18488.5834
1118,4878.341399999999
1119,21889.8522
1120,0.0
1121,68118.7534
1122,497.701988
1123,181245.032
1124,6396.731
1125,840.253182
1126,307.406042
1127,95280.3254
1128,4321.90352
1129,0.0
1130,21198.298000000003
1131,4004.00086
1132,0.0
1133,0.0
1134,19221.3136
1135,841.21604
1136,0.0
1137,356.03193
1138,519.6974419999999
1139,2452.16588
1140,1580.4692600000003
1141,0.0
1142,0.0
1143,126510.646
1144,8903.698
1145,25436.461000000003
1146,1786.7049199999997
1147,0.0
1148,28811.912
1149,2521.29696
1150,644.7929459999999
1151,820.446248
1152,3739.370075
1153,0.0
1154,13276.64828
1155,55.56106
1156,0.0
1157,2662.2488599999997
1158,0.0
1159,0.0
1160,9127.04026
1161,3934.9397799999997
1162,14489.894
1163,405.559002
1164,0.0
1165,0.0
1166,8429.6932
1167,86.892391
1168,1241.98654
1169,0.0
1170,55819.957200000004
1171,2356.39844
1172,0.0
1173,2253.23724
1174,8660.153999999999
1175,0.0
1176,14251.4486
1177,38439.936200000004
1178,237.936744
1179,2174.57748
1180,3245.6401200000005
1181,395.37443
1182,1314.61564
1183,369.231268
1184,0.0
1185,8700.4
1186,293.488244
1187,22491.177
1188,3845.2467000000006
1189,0.0
1190,8378.58984
1191,118.52408399999999
1192,44606.1272
1193,0.0
1194,9026.877799999998
1195,35786.082800000004
1196,2634.03978
1197,0.0
1198,5236.67838
1199,1950.47932
1200,0.0
1201,21992.1214
1202,24036.5654
1203,20748.4624
1204,0.0
1205,3626.48776
1206,15696.8635
1207,108.55274999999999
1208,10861.933599999998
1209,1723.485075
1210,0.0
1211,2431.87185
1212,2282.44542
1213,0.0
1214,479.87251
1215,465.140124
1216,14154.180600000002
1217,5961.91704
1218,0.0
1219,81596.3192
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,3345.77906
1225,3664.55642
1226,0.0
1227,5309.0466
1228,0.0
1229,33196.9628
1230,221.307992
1231,0.0
1232,228.643786
1233,1589.9173100000003
1234,411.5312829999999
1235,0.0
1236,0.0
1237,18910.0356
1238,0.0
1239,89.67951000000001
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,20885.506
1246,0.0
1247,15.719370000000001
1248,10344.323199999999
1249,0.0
1250,0.0
1251,11014.40114
1252,0.0
1253,0.0
1254,30083.2972
1255,55191.422999999995
1256,112.105412
1257,15010.1764
1258,6970.0
1259,632.470082
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,1849.8876760000003
1265,11424.6822
1266,0.0
1267,3497.9684
1268,1671.8474599999997
1269,16998.736200000003
1270,464.787966
1271,14108.646800000002
1272,2539.1775749999997
1273,4283.14584
1274,32171.487800000003
1275,0.0
1276,0.0
1277,1068.792935
1278,5336.460572
1279,5553.11196
1280,8700.4
1281,0.0
1282,5169.2629799999995
1283,324.75916
1284,0.0
1285,20611.183599999997
1286,0.0
1287,4962.4015
1288,447.854522
1289,12535.170199999999
1290,0.0
1291,0.0
1292,0.0
1293,6148.9966
1294,7137.81338
1295,1801.1659399999996
1296,41123.85799999999
1297,5605.85466
1298,0.0
1299,6426.4953
1300,39537.12179999999
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,3067.74952
1313,5831.003699999999
1314,232.93252
1315,8987.5596
1316,7578.39556
1317,5691.543766666667
1318,0.0
1319,0.0
1320,28155.6664
1321,3095.02934
1322,0.0
1323,33.248844
1324,1080.836572
1325,3993.436260000001
1326,549.093656
1327,0.0
1328,3327.8154000000004
1329,18939.31375
1330,6331.236000000001
1331,634245.24
1332,988.642496
1333,20355.017
1334,1592.5279420000002
1335,2295.4253913999996
1336,3511.0267200000003
1337,68347.905
1338,0.0
1339,15560.853399999998
1340,55509.740399999995
1341,1430.2704199999998
1342,0.0
1343,9907.775399999999
1344,0.0
1345,2855.8005
1346,11894.7791
1347,7772.7839
1348,28182.312340000004
1349,664.7321
1350,11734.615920000002
1351,12014.068600000002
1352,1889.535926
1353,0.0
1354,646.9264380000001
1355,22039.199999999997
1356,0.0
1357,5930.74728
1358,0.0
1359,675.0319999999999
1360,1491.35628
1361,0.0
1362,19988.8776
1363,0.0
1364,0.0
1365,19.341675000000002
1366,14299.8576
1367,5658.85082
1368,1434.8367666666666
1369,2206.46386
1370,2000.8105399999997
1371,0.0
1372,404.942838
1373,105.135746
1374,0.0
1375,25995.669
1376,952.7883600000001
1377,6035.052099999999
1378,0.0
1379,9237.8424
1380,9373.09174
1381,4034.37864
1382,287185.45
1383,76325.976
1384,8807.314600000002
1385,4613.212986
1386,1051.7894999999999
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,1401.74012
1392,3465.878033333333
1393,2157.21958
1394,2555.97532
1395,5489.399832
1396,21305.47606
1397,0.0
1398,0.0
1399,14770.7164
1400,10131.8222
1401,0.0
1402,4123.0252
1403,1000.8450580000001
1404,7617.025
1405,224.115474
1406,17403.4918
1407,0.0
1408,46802.498999999996
1409,1150.923992
1410,106168.40400000001
1411,13435.554199999999
1412,60468.3068
1413,3760.0809200000003
1414,70.5821382
1415,0.0
1416,261578.082
1417,9498.5564
1418,12309.445
1419,0.0
1420,10376.7514
1421,401.85810000000004
1422,36.446228
1423,193585.526
1424,12275.563199999999
1425,162.952586
1426,0.0
1427,17951.052
1428,38467.9008
1429,1098.85124
1430,393068.698
1431,9842.354186
1432,0.0
1433,0.0
1434,53.186384
1435,3601.5265400000003
1436,808.86918
1437,712.7642800000001
1438,3459.951699999999
1439,274.54283999999996
1440,96165.6044
1441,63.736514
1442,39576.1078
1443,14136.555000000002
1444,0.0
1445,1596.281596
1446,0.0
1447,8700.4
1448,655.280626
1449,28808.398199999996
1450,0.0
1451,8240.836959999999
1452,5389.012540000001
1453,8700.4
1454,0.0
1455,0.0
1456,68224.4896
1457,6204.103119999999
1458,0.0
1459,8490.62838
1460,158746.048
1461,676.8184860000001
1462,13272.734600000002
1463,0.0
1464,0.0
1465,0.0
1466,65947.6176
1467,53674.34580000001
1468,31115.379399999998
1469,2878.57008
1470,0.0
1471,0.0
1472,72217.36
1473,27049.974749999998
1474,42240.263
1475,3584.6224119999997
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,2790.12394
1485,0.0
1486,240.493894
1487,8700.4
1488,812.672276
1489,0.0
1490,28703.1598
1491,5012.90136
1492,6514.34066
1493,0.0
1494,298.276858
1495,785.7665420000001
1496,11055.88206
1497,0.0
1498,0.0
1499,36634.932799999995
1500,8121.8685
1501,29698.610000000004
1502,39459.662599999996
1503,10761.386600000002
1504,6033.63588
1505,15860.8224
1506,4199.601180000001
1507,2967.0515800000003
1508,333.454574
1509,18572.2728
1510,932.0571600000001
1511,0.0
1512,2976.1416400000003
1513,458.56607999999994
1514,0.0
1515,4012.7329400000003
1516,0.0
1517,0.0
1518,445.02672
1519,102833.67499999999
1520,14274.356279999998
1521,234796.00333333333
1522,19173.567799999997
1523,11193.35588
1524,0.0
1525,0.0
1526,3241.6482
1527,3169.80088
1528,11012.143
1529,14862.419400000002
1530,597.77514
1531,0.0
1532,0.0
1533,0.0
1534,1293.79358
1535,257.20169999999996
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,5691.77404
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,237.57668199999998
1547,5812.94608
1548,1616.31126
1549,4033.5865200000007
1550,0.0
1551,0.0
1552,8836.40972
1553,298.087532
1554,1562.2652599999997
1555,0.0
1556,0.0
1557,4110.552159999999
1558,670.086644
1559,21658.214
1560,2038.9721340000003
1561,0.0
1562,0.0
1563,555.235642
1564,51124.741799999996
1565,875.88274
1566,208136.364
1567,259.595328
1568,12541.626
1569,434673.876
1570,0.0
1571,8121.0828599999995
1572,3753.8037400000003
1573,0.0
1574,0.0
1575,15728.6116
1576,3610.61362
1577,28566.7032
1578,0.0
1579,222.95876600000003
1580,42263.3378
1581,3177.1544999999996
1582,179.76399999999998
1583,0.0
1584,0.0
1585,5941.074600000001
1586,5626.723980000001
1587,1059.02348
1588,5736.314060000001
1589,6328.32536
1590,6988.12132
1591,132176.32599999997
1592,1221.87876
1593,1012.3899600000001
1594,0.0
1595,0.0
1596,16651.5372
1597,20196.287399999997
1598,1593.5488999999998
1599,6962.416834999999
1600,4124.635540000001
1601,0.0
1602,0.0
1603,10759.737000000001
1604,0.0
1605,0.0
1606,254.76089000000002
1607,0.0
1608,7879.38876
1609,0.0
1610,0.0
1611,51163.0018
1612,0.0
1613,5671.417772000001
1614,3206.48814
1615,0.0
1616,0.0
1617,1428.8462200000001
1618,874.775
1619,0.0
1620,0.0
1621,0.0
1622,1860.0880666666665
1623,0.0
1624,19626.6734
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,9208.378999999999
1631,142.247982
1632,37292.3862
1633,0.0
1634,0.0
1635,23926.475700000003
1636,24616.1744
1637,0.0
1638,27750.0554
1639,0.0
1640,1718.6065800000001
1641,5840.66472
1642,8711.262200000001
1643,380.791068
1644,14797.2554
1645,0.0
1646,8948.97498
1647,18238.3476
1648,498.6951419999999
1649,78.77738875
1650,0.0
1651,0.0
1652,2567.7879540000004
1653,0.0
1654,0.0
1655,141418.242
1656,2301.1969599999998
1657,0.0
1658,600.4188780000001
1659,0.0
1660,4320.59056
1661,0.0
1662,0.0
1663,365.37734800000004
1664,2150.180484
1665,0.0
1666,12000.426734
1667,251.873852
1668,524.6512740000001
1669,858.1648660000001
1670,9384.17114
1671,3520.533988
1672,17782.9874
1673,0.0
1674,64.0651476
1675,1783.68128
1676,2114.92722
1677,871.5605220000001
1678,306.461078
1679,7312.4910199999995
1680,25420.0422
1681,0.0
1682,72605.2308
1683,1337.26634
1684,661.614814
1685,0.0
1686,4699.56088
1687,28426.8822
1688,711.921882
1689,0.0
1690,19827.5752
1691,11542.07352
1692,0.0
1693,466.06804
1694,42651.3136
1695,180.9296
