,SC
411,1945400.6479999996
412,3727007.06
413,13966957.1
414,237977.76679999995
415,103518.0226
416,1.64805068
417,251938.15780000002
418,12374986.36
419,1608.407466
420,14661.926000000001
421,1.54197348
422,7734347.556
423,33729.625052639996
424,1.5421552600000001
425,185804.3682
426,0.0
427,6138670.04
428,0.0
429,26669819.5
430,169154.40499999997
431,68980000.0
432,20745623.04
433,442.64572925000004
434,3983.9544000000005
435,1322394.564
436,2586427.588
437,4837057.70342
438,703635.6342
439,8917.052599999999
440,1477646.9666666668
441,199635.085
442,4561.103178439999
443,15252.529050000001
444,872744.8533333334
445,28920919.660000004
446,1571504.756
447,3913374.632
448,8021.308245999999
449,1230022.386
450,18728.108903
451,78111.51872
452,224057.60979999998
453,0.0
454,149.190279
455,169154.40499999997
456,41372.8228
457,1622.6278459999999
458,1793497.4720000003
459,86.6927774
460,17798118.7
461,75486.829128
462,1219752.098
463,7893053.4799999995
464,16203935.3
465,56026.266
466,157051.14860000001
467,1281100000.0
468,0.0
469,0.0
470,59937.1218
471,14245822.6175
472,3157547.6599999997
473,1947556.44
474,55491490.4
475,33876799.6
476,1248168.3924
477,2757389.5459999996
478,10580183.14
479,16451100.580000002
480,69690.678
481,10065922.84
482,474460.11116
483,0.0
484,65820000.0
485,11779.9939
486,15543319.95
487,289075000.0
488,144363.95159999997
489,10386077.8
490,33560.015
491,2660189.9799999995
492,884951.402
493,2485747.26
494,14661.926000000001
495,1652202.17
496,2929275.75
497,1100942.732
498,10737183.212000001
499,18077.35644
500,18273.90838
501,7702.0569000000005
502,1425.8785359999997
503,37139738.9
504,333060.8838
505,2592524.8
506,164980000.0
507,1.5422321
508,0.0
509,0.0
510,1026.5839928
511,31631528.2
512,63290582.8
513,25.0108106
514,809620.6825
515,11.241572
516,85845.7176
517,164322.3144
518,60395667.2
519,604.5378400000001
520,8419.40532
521,2782499.6
522,16811407.919999998
523,105.37285
524,1078.1128979999999
525,1237530.1259999997
526,60899.665
527,2859847.9000000004
528,150.136773
529,65043.57666666666
530,986062.0756600002
531,253938.6224
532,222567.812
533,62307.06800000001
534,7469941.640000001
535,377389.4388
536,6740998.4
537,3962691.66
538,5565.127085
539,54074.037
540,80834.77040000001
541,0.0
542,0.0
543,1189360.924
544,1873737.4
545,887350.2968
546,0.0
547,8775.17092
548,151.835006
549,361357.01399999997
550,717115.064
551,72186.5046
552,882926.86
553,645243.9275
554,80320000.0
555,551725.61012752
556,335.67849839999997
557,79746.37159999998
558,173023.9096
559,2687520.12
560,7226161.220000001
561,9297.374499999998
562,16645.192000000003
563,10996.962057999997
564,1681936.3800000001
565,6311836.64
566,865.6498240000001
567,18063205.18
568,21301880.240000002
569,21870661.66
570,2039365.8759999997
571,665005.53
572,7205480.95
573,11839632.26
574,2781214.3759999997
575,4245810.58
576,264320000.0
577,231553.60048000002
578,10930082.374000002
579,14886605.0
580,4035851.04
581,1335931.89
582,182868.7512
583,289.138423
584,148338.1206
585,2392988.094
586,841188.0620000002
587,415780.23
588,2.053502
589,1501.3716239999999
590,0.0
591,57317.6866
592,8042692.719999999
593,693268.382
594,937829.9066666666
595,12713122.440000001
596,7925042.056
597,14125704.020000001
598,1485635.048
599,4174.7009499999995
600,416274.67
601,29046050.1
602,59520000.0
603,2482741.12
604,25634.063580000002
605,464480000.0
606,5420258.0
607,0.0
608,0.0
609,2135.34
610,374.88090766
611,309365.6513880001
612,8613.17526
613,498441.2
614,33540073.160000004
615,526750000.0
616,9152783.8
617,18612154.56
618,3493.5828200000005
619,0.0
620,0.0
621,231226.695
622,14369.936360000002
623,54740000.0
624,165400000.0
625,224328.91259999998
626,91493.04575
627,3017.54887
628,986859.2675000001
629,659060000.0
630,14.028432959999998
631,8613.17526
632,4403288.23
633,11643506.4
634,2903142.2120000003
635,47072.45020000001
636,180000000.0
637,229916.00079999998
638,3943.91316
639,436700000.0
640,8392779.1
641,0.0
642,16383.50318
643,365638.71599999996
644,752645.7819999999
645,5503156.76
646,555574.8825
647,4512.6238965
648,160728.8084
649,2246998.2739999997
650,30743.799099999997
651,824416.6933333334
652,115265.3882
653,760321.65
654,0.0
655,967284.724
656,97337.01879999999
657,0.0
658,78828.480712
659,1567324.34
660,580389.0399999999
661,49518.519400000005
662,182668.37225000001
663,0.0
664,267827.34249999997
665,16207983.0
666,160611.8066
667,3587144.9200000004
668,195587.65998095996
669,710297.268
670,30978.919199999997
671,24012.78318
672,23249.43544
673,0.0
674,8613.17526
675,79891919.0
676,2076371.3059999994
677,1860.9481699999997
678,4276695.4
679,206220000.0
680,378.484252
681,5.11561296
682,0.0
683,1443645.86
684,3326724.9899999998
685,10578200.459999999
686,9660.177660000001
687,421830.592
688,52401.2892
689,11356654.040000001
690,14270.931399999998
691,21702.58306
692,21590843.54
693,22831425.1
694,33390.85706
695,18541.192600000002
696,0.0
697,795409.4352
698,0.0
699,1025384.002
700,517250000.0
701,2201633.154
702,52102.61575
703,629657.2852
704,1466297.69
705,0.0
706,70621626.97999999
707,38980.9213
708,39536671.0
709,59883.412500000006
710,21643.0309
711,9619223.22
712,6891329.68
713,34530623.6
714,161380000.0
715,454.29927749999996
716,177260000.0
717,20871857.16
718,71802440.08
719,1615200.864
720,1869584.9443879998
721,897374.5588
722,2806077.948
723,2023436.2619999996
724,99420000.0
725,29138860.6
726,0.0
727,13894.747760000002
728,15960097.8
729,0.0
730,39892251.6
731,4748473.708000001
732,36027.41858
733,57794231.9
734,3066158.732
735,257343.16340000005
736,6901.810439999999
737,0.0
738,0.0
739,1099486.738
740,53550.015999999996
741,23419017.5
742,108304.04875
743,1138.6506375000001
744,1657270.1908000002
745,10444.81184
746,2677083.03
747,0.0
748,130933333.33333333
749,641730.454
750,47470966.760000005
751,3833749.16
752,3885952.818
753,1161904.724
754,12872887.6
755,5608030.01
756,2286779.276
757,232.00457800000004
758,104020.874
759,443830.338
760,163899480.1
761,4847.555772000001
762,63860.5854
763,3195115.76
764,295.04213200000004
765,917879.9512
766,317255.209
767,14832978.0
768,977675.46
769,151391.0454
770,0.0
771,3244050.6999999997
772,157640000.0
773,2452106.0
774,5011.956175
775,349545.51159999997
776,943494.9048
777,4037.5530200000003
778,898311.6712000001
779,12384305.7
780,58367.2378
781,0.0
782,9400892.459999999
783,224920000.0
784,474115.32479999994
785,0.0
786,10010410.6
787,3.2613729399999998
788,188797.87960000001
789,403851.53599999996
790,495511.2759999999
791,1429605.298
792,1030.8232072
793,313.28182799999996
794,30106958.9
795,724914.3049999999
796,58367.2378
797,526.2522339999999
798,0.0
799,0.0
800,143.85393299999998
801,2812129.6466666665
802,2619436.2879999997
803,783.3294
804,45140775.7
805,1941271.648
806,0.0
807,4.29322958
808,753193.7359999999
809,5584172.24
810,0.0
811,122.85829299999997
812,582617.4634
813,389767.555
814,153.4243602
815,6988.7984000000015
816,68918.7876
817,2140370.644
818,2215499.5700000003
819,551074.4248
820,82456.253
821,5853400.52
822,8737777.680000002
823,20766706.04
824,769143.4166666666
825,11918748.0623
826,35189556.239999995
827,458664.0072
828,470375.484
829,13397.707339999999
830,4901.421216
831,0.0
832,26863.831
833,783286.638
834,294935.34
835,0.0
836,118510.86600000001
837,205326.3198
838,4022.4846300000004
839,4027.056766666667
840,317805.3416
841,13408863.64
842,3389572.6240000003
843,0.0
844,905296.2779999999
845,47960000.0
846,18555.32004
847,7838731.75089034
848,43398.31658
849,1635.7877279999998
850,13954.6388
851,1.5425915000000001
852,3006721.4799999995
853,0.0
854,1921246.0320000004
855,87764.1534
856,2534515.414
857,273712.3575
858,51332124.0
859,21815378.1
860,0.0
861,202796.5486
862,0.0
863,17201.362767500003
864,3936675.1199999996
865,2431.526734
866,379610.676
867,85566.19440000001
868,3963564.9040000006
869,388.9884633333333
870,12869448.92
871,256487.0332
872,1640005.398
873,17189894.037
874,2707421.2399999998
875,352914.492
876,82691.69425
877,10969404.84
878,693240.586
879,252600000.0
880,4003074.075
881,10813712.6
882,154163.37199999997
883,9183445.412
884,395452.66125
885,36186.36121406
886,3282.96342
887,1390.2277039999997
888,500.37440660000004
889,13116363.32
890,22273.4242
891,20986721.7
892,31486.49251
893,1168691.6400000001
894,1436263.3599999999
895,3.46738196
896,52865.776399999995
897,259494.04100000003
898,14085307.2
899,2991503.4999999995
900,6139.4132375
901,24981635.759999998
902,192560000.0
903,12689206.040000001
904,16374181.3
905,67218268.16
906,369839.074
907,1.5430019000000001
908,276317.43333333335
909,59841.33421999998
910,43278.9104
911,44484029.6
912,194827.0173
913,29603.95308
914,446003.7944
915,238540000.0
916,76427462.03999999
917,48575.583
918,3528573.7479999997
919,10929785.66
920,32533333.333333332
921,1147887.605
922,665.030004
923,41791.9466
924,13010567.06
925,15285.243660000002
926,1356549.0957999998
927,180857.63139999998
928,459263.8092
929,11821167.559999999
930,43644.8818
931,3141328.856
932,620751.7494
933,28772345.8
934,1417641.8696
935,155466.9822
936,26525216.7
937,0.0
938,281500000.0
939,204386.60400000002
940,208856.11394
941,166519.1425
942,836578.7915
943,7973196.9
944,323870.148
945,151193.5658236
946,122135.40900000001
947,332658.80079999997
948,76982.78139999999
949,544606.545
950,100981.10380000001
951,11146.5143
952,38736285.3
953,780920.004
954,84300000.0
955,30563189.1
956,300022.9576
957,15531093.080000002
958,40199.6229
959,33154.13
960,110774376.3
961,7945477.286
962,677846.6960000001
963,736.0461819999999
964,9797020.02
965,2101769.534
966,35954.148740000004
967,13981200.9
968,48923151.9
969,112750.27975
970,21100000.0
971,29.4851182
972,34428727.0
973,24745024.240000002
974,109243.75154
975,12688941.34
976,3.61776494
977,2548137.62
978,3714344.104
979,6106104.74
980,6610034.220000001
981,227680000.0
982,29302357.6
983,7870823.319999998
984,108869.40424999999
985,75396.1113128
986,4472475.140000001
987,0.0
988,16265.875660000002
989,1901855.4600000002
990,23626488.5
991,7972631.82
992,236120.51200000002
993,4627095.66
994,2533369.894
995,15753.8649
996,44.877079
997,34145291.3
998,585.6009619999999
999,22.61584366
1000,1420366.1164
1001,29172.44506
1002,936.1899539999998
1003,788.1407820000001
1004,111798.37299999999
1005,1786951.5549999997
1006,22233687.5
1007,125480000.0
1008,0.0
1009,0.0
1010,0.0
1011,1488.6066
1012,1290394.3372
1013,688851.1732
1014,1248578.068
1015,27864185.880000003
1016,1499583.14
1017,731408.23
1018,2409659.8
1019,13825923.12
1020,1022572.676
1021,109481.20384000002
1022,136.731512
1023,218830.9
1024,60948316.67999999
1025,2112113.8040000005
1026,8041123.26
1027,7032.7165
1028,18167905.82
1029,826.197242
1030,4569335.112
1031,18829.193333333333
1032,1.5429648400000002
1033,2254.377426
1034,2009029.9899999998
1035,9507.03046
1036,561457.63
1037,4230.53448
1038,5004146.048
1039,2415765.226
1040,38593.647944
1041,2295952.54
1042,3742757.703999999
1043,2454905.0300000003
1044,105113.95800000001
1045,11160788.540000001
1046,305063.29520000005
1047,14922.196000000002
1048,58367.2378
1049,31104733.888
1050,678622.6827999998
1051,3341416.2800000003
1052,4239467.488
1053,431.08889
1054,8936631.540000001
1055,410582.99639999995
1056,1355206.194
1057,9914.11628
1058,1171.9072727400003
1059,3325313.55
1060,8569.809525
1061,5501235.4399999995
1062,1180586.7128
1063,1404261.9239999999
1064,939307.214
1065,2634033.0979999998
1066,100688.269
1067,6165.74151
1068,3644673.8800000004
1069,289257.046
1070,262.3804594
1071,48475000.0
1072,6516.62417
1073,0.0
1074,6909307.4799999995
1075,112546.62719999999
1076,0.0
1077,2847539.5
1078,12143821.08
1079,32025.005199999996
1080,2351095.1599999997
1081,0.0
1082,0.0
1083,6033987.95
1084,9533236.699
1085,12.71140034
1086,10644.1799
1087,271.398464
1088,26863.831
1089,4518986.4
1090,694.7445507999998
1091,24175.284999999996
1092,857995.0730000001
1093,4893898.1
1094,14413576.5
1095,314013.68
1096,281804.3896
1097,0.0
1098,369033.68347493996
1099,85898.4068
1100,2387935.8619999997
1101,282872.87919999997
1102,16231837.86
1103,2372.446914
1104,11032.54388
1105,258623.67666666667
1106,29834429.9
1107,498.923528
1108,0.0
1109,2386122.804
1110,1116.9132015999999
1111,22.615842980000004
1112,15.85828764
1113,4822952.71
1114,7881841.339999999
1115,3248989.8279999997
1116,20.61727892
1117,12374009.58
1118,683491.614
1119,3749485.6800000006
1120,0.0
1121,122109618.8
1122,4809.8093
1123,486820000.0
1124,7683368.959999999
1125,152711.9284
1126,926544.9371999999
1127,543180000.0
1128,1987471.5279999997
1129,1176.270244
1130,35798310.480000004
1131,1545092.734
1132,895.2554511799999
1133,1.5426790000000001
1134,5062416.15
1135,823.8588820000001
1136,2583.6947999999998
1137,13214.289831600001
1138,192246.49139999997
1139,3967498.524
1140,78386.05631999999
1141,3443408.0339999995
1142,1.5430575599999998
1143,3884072.652
1144,13254.707604000001
1145,9230214.559999999
1146,26336391.259999998
1147,14389.971039999999
1148,14409929.9
1149,1560842.808
1150,704484.5549999999
1151,745096.2078
1152,37200000.0
1153,1429605.298
1154,1014702.0
1155,556692.6927
1156,6589.255212000001
1157,2172705.916
1158,48575.583
1159,142.9055652
1160,1169760.424
1161,1178653.436
1162,35390579.8
1163,561543.8172
1164,1349.278396
1165,136.971428
1166,2322877.152
1167,1078642.916
1168,23327.223615600004
1169,23009.959519999997
1170,24109873.4
1171,4771965.220000001
1172,0.0
1173,54205.02640000001
1174,22454409.56
1175,0.0
1176,9173.969579999999
1177,466579.91780000005
1178,374244.14186
1179,26477.989
1180,7153709.376
1181,2753.7190920000003
1182,77296.00200000001
1183,1658041.134
1184,346.9291794
1185,1028735.2660000001
1186,2031865.606
1187,437292.4845999999
1188,775890.728
1189,449.28717639999996
1190,11611635.6
1191,2038396.2580000001
1192,110640000.0
1193,6602.333825000001
1194,96929.13260000001
1195,48305045.1
1196,5682956.61
1197,26527.2975
1198,1329327.0720000002
1199,544582.689
1200,1429605.298
1201,16419120.16
1202,77016.18880000002
1203,1356169.876
1204,1.5887815
1205,37243542.1
1206,1788872.2249999999
1207,92470.61099999999
1208,15460524.88
1209,1477502.14
1210,2548137.62
1211,33152977.65
1212,125750.07019999999
1213,2.0493639
1214,113166.742
1215,44033.93
1216,25465765.7
1217,108333.3916
1218,21758.30006
1219,14885048.512
1220,88631.79860000001
1221,0.0
1222,4858.973686666667
1223,0.0
1224,938361.941
1225,789412.6749738602
1226,248498.32920000004
1227,439311.4188085001
1228,717115.064
1229,301400000.0
1230,64630.050919999994
1231,731408.23
1232,23822.5808
1233,1882750.8814000003
1234,29715.03874
1235,34822.53166666667
1236,26527.2975
1237,104597.8124
1238,674805.45
1239,76797.9344
1240,59.3292375
1241,4037.5530200000003
1242,2018.1886399999999
1243,8613.175059999998
1244,0.0
1245,2504378.5374999996
1246,557.927823
1247,11204.46304
1248,57437.83
1249,1412.5791
1250,731408.23
1251,2654407.3992000003
1252,0.0
1253,82376.0804
1254,4531795.12
1255,51207386.0
1256,346927.38200000004
1257,878927.852
1258,239237.75680972007
1259,127437.94279999999
1260,1.6981391
1261,0.0
1262,148511.9992
1263,966800.6566666666
1264,14602.866798
1265,2685976.408
1266,412091.5633333333
1267,2143083.0300000003
1268,271401.5972
1269,53838136.4
1270,13528.45004
1271,6717682.859999999
1272,9388924.875
1273,21105.83374
1274,5481411.68
1275,41920.242
1276,17.1902929
1277,4787.240337499999
1278,1343.41314
1279,2011173.416
1280,1434089.7419999999
1281,0.0
1282,7676490.58
1283,38458.676640000005
1284,0.0
1285,34632623.6
1286,2714.08884
1287,123291.54199999999
1288,2007732.48
1289,37746817.1
1290,9507.03046
1291,8201.436759999999
1292,1.5437398999999998
1293,13400000.0
1294,333865.276
1295,2056599.2360000003
1296,4847212.62
1297,36541.027519999996
1298,2548137.62
1299,4043917.85
1300,3497400.0100000002
1301,0.0
1302,0.0
1303,6503.8757325
1304,3.3346958
1305,9507.03046
1306,0.0
1307,0.0
1308,0.0
1309,1483586.536
1310,171986.38724999997
1311,0.0
1312,96052.5442
1313,51712078.0
1314,1726.397574
1315,1835319.1204
1316,10769883.940000001
1317,11332534.5
1318,1602296.2225
1319,9507.03048
1320,41959065.444
1321,241362.46399999998
1322,710297.268
1323,78290.63072
1324,676880.1819999999
1325,13578577.75
1326,633879.0436000001
1327,916253.4
1328,93164.10939999999
1329,2622686.0625
1330,19443464.75
1331,52140000.0
1332,14283146.652
1333,57334067.1
1334,89322.6186
1335,3308473.838
1336,314345.5546
1337,20150305.56
1338,0.0
1339,2615817.976
1340,53436784.4
1341,12869862.620000001
1342,10822.7788
1343,177831.008
1344,1743.599392
1345,70296.3824
1346,8603775.86
1347,13627136.2
1348,139731637.36
1349,63759.29492
1350,264873.36
1351,14735129.16
1352,19193.456931999997
1353,0.0
1354,39332.8910572
1355,1079343.5659999999
1356,3131.02615175
1357,9912504.454
1358,0.0
1359,53093.7566
1360,1619100.212
1361,872760.95
1362,18954382.942199998
1363,44236.3094
1364,2.235294825
1365,1107885.4
1366,1333696.8628
1367,203904.4732
1368,1541385.4266666668
1369,16826027.734
1370,216620.8442
1371,1843.8769266666668
1372,827408.5079999999
1373,135.321636
1374,0.0
1375,53526.35294
1376,4550.62809968
1377,46370073.239999995
1378,13894.747760000002
1379,3226576.06
1380,992101.3
1381,1068084.592
1382,28436905.5
1383,91080000.0
1384,125265.948
1385,1026860.9307799998
1386,829167.6871999999
1387,0.0
1388,8922.335620000002
1389,1512.861846
1390,88742.0662
1391,1908407.7959999996
1392,20355722.666666668
1393,332814.273
1394,4121816.0519999997
1395,1162820.47
1396,32452613.35
1397,732296.158
1398,43069.09434
1399,57692.778000000006
1400,27594703.24
1401,15028.32225
1402,14277470.95
1403,138670.27700000003
1404,2568930.13
1405,381411.95519999997
1406,5822672.66
1407,14136.749500000002
1408,75040000.0
1409,5514754.1
1410,33562966.6
1411,725348.3520000001
1412,27328416.9
1413,2020994.3939999999
1414,1129947.01
1415,0.0
1416,73220000.0
1417,254334.92880000002
1418,4385594.6
1419,11625.049675
1420,4037763.5439999998
1421,876277.1856000001
1422,93670.73780000002
1423,173800000.0
1424,38072027.4
1425,332963.158
1426,383.14944
1427,43804096.6
1428,53562.316399999996
1429,2350798.692
1430,942100000.0
1431,2152230.262
1432,0.0
1433,0.0
1434,254626.956
1435,693750.264
1436,306538.08280000003
1437,190849.648
1438,294596.7656
1439,43430.17274
1440,29272097.7
1441,841.7290099999998
1442,7706129.4
1443,939108.049
1444,4894.006249999999
1445,1024324.5566
1446,3144.1646
1447,273.885586
1448,310.23754399999996
1449,14789345.190000001
1450,0.0
1451,679036.73
1452,6160978.7
1453,734644.4039999999
1454,0.0
1455,0.0
1456,229260000.0
1457,346899.86
1458,0.0
1459,7376554.459999999
1460,153460000.0
1461,63048.998999999996
1462,35791308.7
1463,121855.1244
1464,1.54274175
1465,14661.926000000001
1466,403780000.0
1467,29874509.8
1468,401280000.0
1469,611331.7180000001
1470,0.0
1471,6239.11914
1472,381000000.0
1473,60234967.375
1474,163620000.0
1475,15518.181100000002
1476,13954.6388
1477,335184.30275000003
1478,0.0
1479,41920.242
1480,277146.4816
1481,10444.81184
1482,0.0
1483,4441.97042
1484,3582109.4199999995
1485,0.0
1486,92784.122
1487,89265.0642
1488,232657.0684
1489,1032.2539975
1490,25736494.759999998
1491,3871344.62
1492,15856061.054
1493,0.0
1494,1595.592632
1495,854477.368
1496,1265693.4379999998
1497,0.0
1498,8613.175059999998
1499,235320000.0
1500,1102783.5906
1501,29269317.4
1502,113001640.84
1503,1884.6106059999997
1504,60790.578460000004
1505,1196414.236
1506,1640036.4782
1507,2566880.1
1508,78315.443
1509,706948.366
1510,4134.258914
1511,4015.726685
1512,4621495.4
1513,549617.9380725999
1514,38068.1556
1515,17060513.22
1516,0.0
1517,5229.4256399999995
1518,96.63865752
1519,665800000.0
1520,16615300.34
1521,805666666.6666666
1522,83014.91280000002
1523,1379100.7799999998
1524,0.0
1525,2.5951302000000003
1526,7464807.06
1527,2287362.95
1528,121589.53160000002
1529,315983.505
1530,49645.227999999996
1531,1.5430415000000002
1532,1.542889425
1533,6220.4081750000005
1534,3064385.9
1535,3775.561172
1536,3491.061672
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,68362.3477
1542,155263.318
1543,0.0
1544,0.0
1545,0.0
1546,7622507.739999999
1547,2555069.884
1548,2367110.0119999996
1549,30250377.912
1550,20732.564940000004
1551,0.0
1552,2131716.2079999996
1553,2245290.0200000005
1554,21414480.176
1555,5362.2743666666665
1556,437.443336
1557,1494544.7086
1558,182707.68798999998
1559,18712525.28
1560,5259987.901
1561,18623.9167175
1562,22.7491352
1563,1818859.3103999998
1564,47239378.08
1565,387074.875
1566,192020000.0
1567,86511.871
1568,5317376.680000001
1569,1307200000.0
1570,114908.04320000003
1571,33201776.839999996
1572,7791381.784
1573,252671.233
1574,17500.571566666666
1575,3647226.9200000004
1576,393626.7626
1577,1190251.7999999998
1578,82376.0804
1579,587626.334
1580,74468168.96000001
1581,1134465.9
1582,1348.588284
1583,0.0
1584,1227.3372610000001
