,IC
374,0.0
375,0.0
376,1.3183347
377,1.3167178400000001
378,1.6867064200000002
379,3.51789026
380,1.85149066
381,1.3184419666666667
382,1.3167178400000001
383,2.88714126
384,1.3167178400000001
385,2.4914398399999995
386,2.1337626999999997
387,1.3167178400000001
388,1.6867064200000002
389,1.9624214800000002
390,1.39092336
391,1.3165055
392,2.24338426
393,1.3899224399999999
394,3.1650477
395,1.6867064200000002
396,1.7411336800000001
397,1.3167178400000001
398,1.3167178400000001
399,2.3875557
400,1.6125009000000001
401,0.0
402,1.6867064200000002
403,1.6125009000000001
404,1.3167178400000001
405,3.20728212
406,1.3167178400000001
407,3.43741374
408,0.0
409,1.8734655333333334
410,1.9624214800000002
411,3.3880150999999996
412,2.1758116999999997
413,3.4098048800000003
414,2.88641128
415,1.3167178400000001
416,1.3167178400000001
417,2.48459554
418,2.78059716
419,1.3167178400000001
420,1.3183347
421,1.3167178400000001
422,2.60049462
423,1.5386292799999999
424,1.3167178400000001
425,2.1758116999999997
426,0.0
427,3.1519060199999998
428,0.0
429,3.2634821799999996
430,1.3167178400000001
431,3.40205196
432,2.75891562
433,1.3163136249999998
434,1.318264375
435,2.4573313
436,2.91558724
437,2.1134941
438,1.72613774
439,1.318264375
440,2.9169677999999997
441,1.9624214800000002
442,1.6135018200000002
443,1.6871089999999997
444,1.6895372333333334
445,2.8676968
446,3.0265038399999997
447,3.2685675000000005
448,1.3167178400000001
449,2.4295133
450,1.5386292799999999
451,1.93815376
452,2.7114863
453,0.0
454,1.3167178400000001
455,1.3167178400000001
456,1.9502362999999998
457,1.3167178400000001
458,1.6867064200000002
459,1.3167178400000001
460,2.78042892
461,1.5751519600000001
462,2.59991934
463,3.0105307199999998
464,2.97116206
465,2.3458894800000003
466,1.61578534
467,3.6379051399999995
468,0.0
469,0.0
470,1.6135018200000002
471,2.466611775
472,3.24653906
473,2.2778033199999994
474,3.57699766
475,2.9082939
476,2.30598166
477,1.7974047000000002
478,2.55413754
479,3.4475177
480,1.3167178400000001
481,2.0793354799999997
482,1.83478962
483,0.0
484,3.24444294
485,1.66745622
486,3.0182645
487,3.389921425
488,1.3167178400000001
489,2.7228788400000004
490,1.3167178400000001
491,1.61283498
492,2.0484055999999997
493,1.68670666
494,1.3183347
495,1.6867064200000002
496,1.8231513000000001
497,2.95274636
498,2.6128643599999997
499,2.3458894800000003
500,1.83478962
501,1.3169628
502,1.3167178400000001
503,3.4550413799999995
504,2.13303186
505,2.6781778199999997
506,3.3095635400000005
507,1.3167178400000001
508,0.0
509,0.0
510,1.3184419666666667
511,2.75145794
512,3.11313168
513,1.3167178400000001
514,1.9658541000000003
515,1.3183347
516,2.1758116999999997
517,1.6125009000000001
518,3.1691339399999996
519,1.9660108
520,1.6121264
521,1.9658541000000003
522,2.5893184399999996
523,1.3167178400000001
524,1.68670666
525,2.1758116999999997
526,2.04784084
527,1.6867064200000002
528,1.6867064200000002
529,1.3184419666666667
530,2.47085586
531,1.3167178400000001
532,2.48459554
533,1.748545
534,2.8636920999999997
535,2.6389021
536,3.4745169799999998
537,2.69728282
538,1.318264375
539,1.6125796000000001
540,2.13323444
541,0.0
542,0.0
543,2.2783169200000004
544,2.6972827799999997
545,1.6867064200000002
546,0.0
547,1.6135018200000002
548,1.6867064200000002
549,1.9624214800000002
550,1.3167178400000001
551,2.2099703600000002
552,2.00447048
553,1.68924435
554,3.5834846999999996
555,1.83288626
556,1.3167178400000001
557,2.5470701599999996
558,1.8527344000000003
559,1.6867064200000002
560,2.2959931399999993
561,1.6125009000000001
562,1.6867064200000002
563,1.6135018200000002
564,2.53037734
565,2.65860934
566,1.46479498
567,2.1134941
568,3.2294662
569,2.90396578
570,2.6972827799999997
571,2.1758116999999997
572,3.01336022
573,3.12549472
574,1.9624214800000002
575,1.9624214800000002
576,3.5023899999999997
577,1.46479498
578,2.75237456
579,3.12204684
580,1.9919206200000001
581,2.3458894800000003
582,2.3458894800000003
583,1.3167178400000001
584,2.48459554
585,2.57692266
586,1.68670666
587,1.9624214800000002
588,1.3167178400000001
589,1.9079942600000002
590,0.0
591,2.2778033199999994
592,3.0855724600000003
593,2.4793788999999995
594,1.3165055
595,3.3539384400000003
596,2.8077262800000002
597,2.91476026
598,2.80718854
599,1.3167178400000001
600,2.30641016
601,3.0279926
602,3.4020989800000003
603,3.1058108
604,1.3167178400000001
605,3.58013578
606,2.17667005
607,0.0
608,0.0
609,1.3183347
610,1.3167178400000001
611,1.7970634
612,1.3167178400000001
613,1.3183347
614,3.4542275000000005
615,3.5161691500000005
616,3.31056618
617,2.74754346
618,1.39058946
619,0.0
620,0.0
621,2.04834326
622,1.6867064200000002
623,3.3393133400000004
624,3.51943706
625,2.3681793
626,1.4097197000000001
627,1.3167178400000001
628,1.6871089999999997
629,3.6345281999999997
630,1.9079942200000002
631,1.3167178400000001
632,2.78059716
633,2.57298534
634,2.6128643599999997
635,2.29823816
636,3.2751484
637,1.9624214800000002
638,1.38992248
639,3.5186073199999996
640,3.0536051600000005
641,0.0
642,1.3167178400000001
643,1.53937514
644,2.20131616
645,3.1622482599999997
646,1.6860424499999997
647,1.719300575
648,1.3167178400000001
649,2.42906496
650,2.3117308199999997
651,1.6863579
652,1.3167178400000001
653,2.81633756
654,0.0
655,2.9155872599999997
656,2.3117308199999997
657,0.0
658,1.5386292799999999
659,2.2783169200000004
660,2.5147219200000004
661,1.3167178400000001
662,1.7175006000000002
663,0.0
664,1.3169628
665,3.3068237
666,1.9624214800000002
667,2.3124213200000003
668,1.46479498
669,1.3167178400000001
670,1.6867064200000002
671,1.6125011
672,1.6867064200000002
673,0.0
674,1.3167178400000001
675,3.24271624
676,2.59991934
677,1.6125009000000001
678,3.20254592
679,3.45525666
680,1.6867064200000002
681,1.3167178400000001
682,0.0
683,2.48459554
684,2.1758116999999997
685,2.8779703999999997
686,1.7420361200000003
687,2.5999193800000002
688,1.68670666
689,2.6555286199999997
690,1.9624214800000002
691,1.3167178400000001
692,3.3558501200000004
693,3.30763786
694,1.39092336
695,1.3167178400000001
696,0.0
697,2.00526358
698,0.0
699,1.5386292799999999
700,3.546308175
701,2.34588928
702,2.121487725
703,1.6867064200000002
704,2.9689609999999997
705,0.0
706,3.4994722599999997
707,1.79763734
708,3.16482418
709,1.3169628
710,1.3165055
711,3.03337266
712,2.2099703600000002
713,3.45029326
714,3.29233822
715,1.3169628
716,3.3847860600000006
717,2.6555286199999997
718,3.3175846199999994
719,2.1758116999999997
720,1.6128348
721,2.34588928
722,3.13986258
723,2.7443504800000005
724,3.4417132199999996
725,2.76425848
726,0.0
727,1.3167178400000001
728,2.90631198
729,0.0
730,3.11365304
731,2.4845954999999997
732,1.6867064200000002
733,2.90672638
734,3.0121781400000005
735,1.6867064200000002
736,1.68670666
737,0.0
738,0.0
739,1.44625306
740,1.6893625
741,2.98729458
742,1.3163136249999998
743,1.3164644
744,2.1673931
745,1.3167178400000001
746,2.06210505
747,0.0
748,3.349598666666667
749,2.1337626999999997
750,3.31602344
751,1.6867064200000002
752,2.80114104
753,2.34588928
754,2.93589796
755,2.1957872
756,2.6550135399999997
757,1.6867064200000002
758,1.77785898
759,2.13323444
760,3.12369938
761,1.3167178400000001
762,1.3167178400000001
763,2.55010588
764,1.3167178400000001
765,1.7110067399999997
766,2.2438977600000003
767,3.1527814
768,2.37375532
769,2.51862378
770,0.0
771,3.3816248000000004
772,3.5713660799999998
773,2.3510144
774,1.318264375
775,2.48459554
776,2.4990552999999998
777,1.3167178400000001
778,1.6125009000000001
779,3.0477302799999997
780,1.3167178400000001
781,0.0
782,2.13323444
783,3.38543854
784,2.8995993400000004
785,0.0
786,2.5537497
787,1.3167178400000001
788,2.8695712799999997
789,1.9508363199999998
790,1.9624214800000002
791,1.3167178400000001
792,1.6867064200000002
793,1.3167178400000001
794,3.3866998
795,1.7974047000000002
796,1.3167178400000001
797,1.3167178400000001
798,0.0
799,0.0
800,1.3167178400000001
801,1.6863579
802,2.59991934
803,1.3183347
804,2.94614166
805,2.2354203999999998
806,0.0
807,1.3167178400000001
808,1.6867064200000002
809,2.0909828599999996
810,0.0
811,1.3167178400000001
812,2.59201248
813,1.318264375
814,1.3167178400000001
815,1.3167178400000001
816,1.6867064200000002
817,2.2099703600000002
818,2.2783169200000004
819,1.3167178400000001
820,2.1758116999999997
821,2.57692266
822,2.4231674799999996
823,2.37375532
824,1.3165055
825,2.42511536
826,3.6017516799999996
827,3.17246994
828,1.9624214800000002
829,1.8520644999999998
830,1.6128348
831,0.0
832,1.9624214800000002
833,1.6867064200000002
834,1.3183347
835,0.0
836,2.1758116999999997
837,2.36194074
838,1.3163136249999998
839,1.3165055
840,1.3167178400000001
841,2.5077685
842,2.5695375599999997
843,0.0
844,1.5393750000000002
845,3.3543562600000003
846,1.3167178400000001
847,2.32625472
848,1.9073942
849,1.3167178400000001
850,1.3167178400000001
851,1.3184419666666667
852,2.4573313
853,0.0
854,2.4567296999999995
855,1.6135018200000002
856,2.07933544
857,2.2575612499999997
858,3.02749586
859,2.4573313
860,0.0
861,2.3124213200000003
862,0.0
863,1.596585825
864,2.83852176
865,1.3167178400000001
866,2.1337626999999997
867,2.3058965199999997
868,1.99341358
869,1.4421178333333333
870,2.4295132199999996
871,2.4569307
872,2.3458894800000003
873,2.3956222
874,1.6867064200000002
875,1.6867064200000002
876,1.318264375
877,3.1017092600000002
878,2.1758116999999997
879,3.5134796249999996
880,2.0194067249999996
881,3.1398625200000003
882,1.46404926
883,2.8367207599999995
884,1.6871089999999997
885,1.39058946
886,1.3167178400000001
887,1.9079942200000002
888,1.6125009000000001
889,2.7780043599999997
890,1.6867064200000002
891,2.32476322
892,1.8041208000000002
893,2.31242112
894,2.82389942
895,1.72252188
896,1.6867064200000002
897,2.23542056
898,2.9366741199999997
899,1.90709178
900,1.68924435
901,2.7225247
902,3.34442576
903,2.4654169799999996
904,2.5968386199999998
905,2.86870528
906,2.1758116999999997
907,1.318264375
908,1.3184419666666667
909,1.7054029800000001
910,1.6867064200000002
911,2.96654036
912,1.83288626
913,1.8527345
914,1.9079942200000002
915,3.46163502
916,2.99876224
917,1.3167178400000001
918,2.6174061199999996
919,3.09391298
920,2.7045160666666668
921,2.5644564749999996
922,1.3167178400000001
923,1.68670666
924,2.99260592
925,1.3167178400000001
926,1.7054029800000001
927,1.6867064200000002
928,1.6867064200000002
929,3.2672734400000003
930,2.29823816
931,1.8527344000000003
932,1.8520644999999998
933,3.42527556
934,1.9936161599999997
935,1.6867064200000002
936,3.24973852
937,0.0
938,3.4507777500000003
939,2.7211079200000006
940,1.39092336
941,1.8487221249999999
942,1.9079942200000002
943,3.2627105400000005
944,1.77785898
945,1.6135018200000002
946,2.30641006
947,2.09039234
948,2.0909828599999996
949,1.9624214800000002
950,1.9624214800000002
951,1.3167178400000001
952,3.0034195200000005
953,2.72843846
954,3.16388512
955,3.4229804200000005
956,1.90709178
957,3.1448080000000003
958,1.3167178400000001
959,1.3167178400000001
960,3.1934882399999998
961,3.0000317599999997
962,2.09118544
963,1.6867064200000002
964,2.9734596600000005
965,2.89838354
966,1.3167178400000001
967,3.0470318599999997
968,3.0470318599999997
969,1.3164644
970,2.6985928999999995
971,1.3167178400000001
972,3.17322202
973,2.74754342
974,1.5386292799999999
975,2.2102307
976,1.3167178400000001
977,1.3167178400000001
978,2.89365198
979,2.8882837199999996
980,2.17945462
981,3.3696702800000002
982,3.23847048
983,2.82389942
984,1.318264375
985,1.7231991800000004
986,2.82370324
987,0.0
988,2.09039234
989,2.5069895
990,2.49340514
991,2.85264402
992,1.3167178400000001
993,2.59991934
994,2.65812448
995,2.27831676
996,1.6872292
997,3.32070268
998,1.3167178400000001
999,1.3167178400000001
1000,1.6135018200000002
1001,1.9624214800000002
1002,1.3167178400000001
1003,1.6867064200000002
1004,1.68670666
1005,1.6871089999999997
1006,3.3604599400000006
1007,3.2079421600000004
1008,0.0
1009,0.0
1010,0.0
1011,1.3183347
1012,2.6057365399999997
1013,2.48459554
1014,1.6125009000000001
1015,2.88936626
1016,1.9624214800000002
1017,1.3167178400000001
1018,1.68924435
1019,2.72250432
1020,1.9624214800000002
1021,1.3167178400000001
1022,1.3167178400000001
1023,2.5688264
1024,3.0422687
1025,2.34588928
1026,3.2021773799999997
1027,1.31703635
1028,3.02551984
1029,1.7411336800000001
1030,2.1758116999999997
1031,1.3184419666666667
1032,1.3167178400000001
1033,1.6867064200000002
1034,1.6867064200000002
1035,1.3167178400000001
1036,1.318264375
1037,1.46412796
1038,1.6128348
1039,2.7784710400000003
1040,2.07933544
1041,3.12897152
1042,1.3909234000000001
1043,2.6972827799999997
1044,2.1758116999999997
1045,3.09614296
1046,2.08147124
1047,1.3183347
1048,1.3167178400000001
1049,2.6485683399999997
1050,2.90583246
1051,2.89038454
1052,2.9660445199999996
1053,1.6867064200000002
1054,3.4075283
1055,1.6867064200000002
1056,1.9624214800000002
1057,1.6867064200000002
1058,1.46479498
1059,2.29846556
1060,1.3169628
1061,3.48236398
1062,1.8527344000000003
1063,1.9624214800000002
1064,1.72218798
1065,1.3912979
1066,2.3119619800000004
1067,1.3167178400000001
1068,2.48459554
1069,1.9624214800000002
1070,1.3167178400000001
1071,3.529850625
1072,1.44625306
1073,0.0
1074,3.4923636799999995
1075,1.68670666
1076,0.0
1077,2.9578598
1078,3.1518558000000003
1079,2.09039234
1080,1.6867065
1081,0.0
1082,0.0
1083,2.6008833750000004
1084,2.29273738
1085,1.3167178400000001
1086,1.6867065
1087,1.3167178400000001
1088,1.9624214800000002
1089,2.1329696
1090,1.6135018600000002
1091,1.6867065
1092,2.1758116999999997
1093,2.48459554
1094,3.08773908
1095,1.8520644999999998
1096,2.2352259599999997
1097,0.0
1098,1.7238588
1099,1.6867064200000002
1100,2.3525602
1101,1.9624214800000002
1102,3.0884081599999997
1103,1.61250098
1104,1.6867064200000002
1105,1.3165055
1106,2.95913936
1107,1.3167178400000001
1108,0.0
1109,2.4295133
1110,1.3167178400000001
1111,1.3167178400000001
1112,1.3167178400000001
1113,2.3531617999999996
1114,2.98602044
1115,1.68670666
1116,1.5386292799999999
1117,2.98413848
1118,2.59991934
1119,2.6972827799999997
1120,0.0
1121,3.4237665199999996
1122,1.6867065
1123,3.64086736
1124,2.2362679200000004
1125,2.1758116999999997
1126,2.4295132199999996
1127,3.5620089200000002
1128,2.71617418
1129,1.3167178400000001
1130,3.00441552
1131,1.6867064200000002
1132,1.3167178400000001
1133,1.3167178400000001
1134,3.04628554
1135,1.9624214800000002
1136,1.3167178400000001
1137,1.8520644999999998
1138,1.77860762
1139,2.37398272
1140,1.83288626
1141,1.5393750400000001
1142,1.3167178400000001
1143,3.43474478
1144,1.85273444
1145,3.13287006
1146,2.80225816
1147,1.3167178400000001
1148,2.8363161000000003
1149,1.68670666
1150,1.9624214800000002
1151,2.1337626999999997
1152,3.15683185
1153,1.3167178400000001
1154,2.88844746
1155,1.52325382
1156,1.3167178400000001
1157,2.8018438
1158,1.3167178400000001
1159,1.3167178400000001
1160,2.7472393
1161,1.6867064200000002
1162,2.71403058
1163,1.68670666
1164,1.3167178400000001
1165,1.3167178400000001
1166,2.84956984
1167,1.6125796000000001
1168,1.5393750400000001
1169,1.3167178400000001
1170,3.4693844
1171,2.65864616
1172,0.0
1173,1.6128348799999999
1174,2.4018006199999995
1175,0.0
1176,2.1758116999999997
1177,2.93419146
1178,1.83478962
1179,2.3458894800000003
1180,2.31242124
1181,1.68670656
1182,2.0909205999999996
1183,1.9508363199999998
1184,1.3167178400000001
1185,1.6867064200000002
1186,1.9624214800000002
1187,2.8974671599999997
1188,2.7947194200000003
1189,1.6867064200000002
1190,2.9600101800000003
1191,1.6867065
1192,3.3689050799999998
1193,1.3163136249999998
1194,1.9073942
1195,3.14509544
1196,1.9624214800000002
1197,1.31413165
1198,2.6583001
1199,2.48459554
1200,1.3167178400000001
1201,2.7952195
1202,2.5077685
1203,2.68566424
1204,1.3163136249999998
1205,3.1256937600000003
1206,2.4900949249999997
1207,1.9624214800000002
1208,2.92265066
1209,1.68604255
1210,1.3167178400000001
1211,2.76119695
1212,1.9624214800000002
1213,1.3183347
1214,1.7584064750000001
1215,2.1337626999999997
1216,3.11584328
1217,2.2771119
1218,1.3167178400000001
1219,3.23822544
1220,1.3167178400000001
1221,0.0
1222,1.3165055
1223,0.0
1224,1.9624214800000002
1225,1.59495994
1226,1.3167178400000001
1227,1.59305664
1228,1.3167178400000001
1229,3.3940709600000005
1230,1.61250098
1231,1.3167178400000001
1232,1.6867065
1233,1.79740474
1234,1.7231991800000004
1235,1.3184419666666667
1236,1.31413165
1237,2.3458894800000003
1238,1.31703635
1239,1.4654247200000001
1240,1.31703635
1241,1.3167178400000001
1242,1.3167178400000001
1243,1.3167178400000001
1244,0.0
1245,3.0998501750000003
1246,1.6867065
1247,1.46479498
1248,2.37315352
1249,1.3105316999999999
1250,1.3167178400000001
1251,2.5339927199999996
1252,0.0
1253,1.3167178400000001
1254,2.67786858
1255,3.23219148
1256,1.4640493
1257,3.02749586
1258,1.6128348
1259,1.9624214800000002
1260,1.3167178400000001
1261,0.0
1262,1.68670666
1263,1.3165055
1264,1.6125009000000001
1265,2.3458894800000003
1266,1.3165055
1267,2.34588928
1268,2.53096458
1269,3.17702696
1270,1.7423774599999997
1271,2.78059716
1272,2.605938175
1273,2.4295132599999993
1274,3.1450129999999996
1275,1.3167178400000001
1276,1.3165055
1277,1.827190625
1278,1.6867065
1279,2.53096458
1280,1.6867065
1281,0.0
1282,2.1758116999999997
1283,1.6867065
1284,0.0
1285,3.12386484
1286,1.6867064200000002
1287,2.3619407
1288,2.1329696
1289,2.88740342
1290,1.3167178400000001
1291,1.3167178400000001
1292,1.31703635
1293,2.7040509999999998
1294,2.4230032999999995
1295,2.34588928
1296,3.4116608600000005
1297,1.9624214800000002
1298,1.3167178400000001
1299,2.0483433399999997
1300,2.42386314
1301,0.0
1302,0.0
1303,1.3164644
1304,1.3183347
1305,1.3167178400000001
1306,0.0
1307,0.0
1308,0.0
1309,1.6867065
1310,1.3163136249999998
1311,0.0
1312,2.4567296599999997
1313,3.1256938199999995
1314,1.9624214800000002
1315,2.1337626999999997
1316,2.71403058
1317,2.7324290666666666
1318,1.3169628
1319,1.3167178400000001
1320,3.0912520999999997
1321,2.34588928
1322,1.3167178400000001
1323,1.39092336
1324,2.1758116999999997
1325,2.2869553600000003
1326,2.1758116999999997
1327,1.3183347
1328,1.9624214800000002
1329,2.5164920749999995
1330,3.01258355
1331,3.70064882
1332,1.91179038
1333,3.15955112
1334,2.26100916
1335,2.4513157800000003
1336,1.9079942200000002
1337,3.275633
1338,0.0
1339,3.00001426
1340,3.1963706000000003
1341,2.4573312599999992
1342,1.31703635
1343,2.3458894800000003
1344,1.3167178400000001
1345,1.9624214800000002
1346,2.74723926
1347,2.67479274
1348,3.01077224
1349,1.46542468
1350,2.24438932
1351,2.9029313999999995
1352,1.72383554
1353,0.0
1354,1.61250098
1355,2.4678650400000004
1356,1.3169628
1357,2.88730566
1358,0.0
1359,1.7963935
1360,1.6867064200000002
1361,1.318264375
1362,2.61382182
1363,1.6867064200000002
1364,1.3163136249999998
1365,1.6824602
1366,2.27849372
1367,1.9919206200000001
1368,1.6863580333333335
1369,2.5889886599999996
1370,1.8776317199999997
1371,1.3165055
1372,2.6781779
1373,1.4640493
1374,0.0
1375,2.83852176
1376,1.4640493
1377,2.80218998
1378,1.3167178400000001
1379,2.20991606
1380,2.5258838599999995
1381,1.9073942
1382,3.58947805
1383,3.52034478
1384,1.90709178
1385,1.8527344000000003
1386,1.8527344000000003
1387,0.0
1388,1.3167178400000001
1389,1.3167178400000001
1390,1.6125009000000001
1391,2.1758116999999997
1392,2.8607299333333334
1393,2.1337626999999997
1394,2.6583000199999995
1395,1.8520644999999998
1396,2.98702064
1397,1.3167178400000001
1398,1.3167178400000001
1399,2.09039234
1400,2.92228034
1401,1.318264375
1402,2.6382328
1403,1.9624214800000002
1404,2.80769918
1405,1.5393750000000002
1406,2.6781779
1407,1.3163136249999998
1408,3.34985796
1409,2.4845954999999997
1410,3.4802320400000006
1411,2.13323444
1412,3.36887326
1413,2.2778033199999994
1414,1.6867064200000002
1415,0.0
1416,3.5821175600000004
1417,1.7970634799999998
1418,2.70912022
1419,1.318264375
1420,2.53096454
1421,2.0052013200000003
1422,1.39092336
1423,3.5548379
1424,3.2774113
1425,2.1758116999999997
1426,1.3167178400000001
1427,3.05698268
1428,1.9624214800000002
1429,2.3114702799999995
1430,3.7038665600000003
1431,2.6792428399999997
1432,0.0
1433,0.0
1434,1.39092336
1435,2.27826266
1436,1.84013812
1437,2.066673975
1438,2.1337626999999997
1439,1.4651695200000003
1440,3.40539696
1441,1.5930565399999999
1442,3.3142056999999996
1443,2.6555286199999997
1444,1.318264375
1445,1.81903688
1446,1.318264375
1447,1.6867065
1448,1.6867065
1449,2.9890630600000003
1450,0.0
1451,2.8240649200000005
