,EC
543,0.0042417988
544,0.0054297762
545,0.0034397195999999997
546,0.0
547,0.0004298
548,5.1000000000000006e-05
549,0.0022883266
550,0.0029710228
551,0.0009755265999999999
552,0.0034903466000000003
553,0.00252952625
554,0.0339143682
555,0.0028287428000000002
556,6.785999999999999e-05
557,0.0009189010000000001
558,0.0014280764
559,0.0065055212
560,0.010089972
561,0.0003642
562,0.0003842
563,0.00032446
564,0.0052591756
565,0.0091739002
566,9.625999999999999e-05
567,0.013812705600000003
568,0.0169928512
569,0.015580181000000002
570,0.0055999532
571,0.0031693741999999996
572,0.009121671599999999
573,0.013523142799999999
574,0.0061569008
575,0.007651623799999998
576,0.05532345980000001
577,0.0013306358
578,0.0090893726
579,0.013974356000000002
580,0.0085073096
581,0.004148372
582,0.0016409002
583,6.696e-05
584,0.0015395903999999999
585,0.005599875600000001
586,0.00328686
587,0.00244934
588,2.204e-06
589,0.00015460000000000002
590,0.0
591,0.0009276081999999998
592,0.0108851318
593,0.0031557002
594,0.0034312179999999998
595,0.013454147599999999
596,0.0093412286
597,0.012426004
598,0.0042280268000000005
599,0.00024099999999999998
600,0.0022316956000000003
601,0.0202413688
602,0.028126471799999997
603,0.0047130146
604,0.0005897999999999999
605,0.07324875
606,0.0081770965
607,0.0
608,0.0
609,0.000129
610,2.5498000000000002e-05
611,0.0014936934
612,0.00033460000000000006
613,0.001988272
614,0.0202959926
615,0.0728052575
616,0.0113344468
617,0.015432588600000002
618,0.00022421999999999996
619,0.0
620,0.0
621,0.0016779902
622,0.00044039999999999997
623,0.027544847
624,0.045147735200000004
625,0.001659724
626,0.0009706480000000001
627,0.0001916
628,0.003716654
629,0.092771726
630,9.9e-06
631,0.00033460000000000006
632,0.007928823
633,0.013006050400000002
634,0.0061954824
635,0.0006850000000000001
636,0.0432466402
637,0.0017715953999999999
638,0.00034057520000000004
639,0.075679622
640,0.0116658586
641,0.0
642,0.0004668
643,0.002115349
644,0.0032168630000000004
645,0.009117300200000001
646,0.003058229
647,9.525e-05
648,0.0015643482
649,0.0051440942
650,0.0006626000000000001
651,0.0034150596666666666
652,0.0013502872
653,0.0030838682
654,0.0
655,0.0036044602000000004
656,0.0011906634
657,0.0
658,0.0009216686000000001
659,0.004487374000000001
660,0.0031407746
661,0.0008290907999999999
662,0.0012663484999999998
663,0.0
664,0.00191994725
665,0.015205690999999999
666,0.0014933246000000003
667,0.0074452512
668,0.0009875060000000002
669,0.0030120665999999996
670,0.0006789999999999999
671,0.000439
672,0.0005676
673,0.0
674,0.00033460000000000006
675,0.028925692599999997
676,0.005461871
677,0.00015532
678,0.005791685600000001
679,0.046322294199999996
680,8.099999999999999e-05
681,6.991999999999999e-06
682,0.0
683,0.004236691799999999
684,0.007244766599999999
685,0.012144076600000001
686,0.000346
687,0.0024788698
688,0.0008775413999999998
689,0.010976819599999998
690,0.00046840000000000006
691,0.0005928
692,0.016262475199999998
693,0.017330897399999996
694,0.0004743726
695,0.0005104
696,0.0
697,0.0031662558
698,0.0
699,0.0038556524000000003
700,0.06818912325
701,0.0056219932
702,0.000766
703,0.0027373718
704,0.004561820999999999
705,0.0
706,0.0267098956
707,0.0006738
708,0.0223858924
709,0.000631713
710,0.0004986666666666667
711,0.0112839206
712,0.0093090338
713,0.0220590982
714,0.043962433
715,8.115000000000001e-05
716,0.044040877000000006
717,0.016103749
718,0.024218388
719,0.0049529726
720,0.0043988602
721,0.0034659298
722,0.0065305616
723,0.004743373399999999
724,0.037273112000000004
725,0.0192964536
726,0.0
727,0.0005124
728,0.013860251399999999
729,0.0
730,0.0231306874
731,0.008008971
732,0.000693
733,0.024322768
734,0.006702482800000001
735,0.0018428901999999997
736,0.00031619999999999993
737,0.0
738,0.0
739,0.00347632
740,0.000657
741,0.016928720200000004
742,0.00137462475
743,0.00011525
744,0.0042151684
745,0.000398
746,0.00456236375
747,0.0
748,0.035228273000000004
749,0.0029795271999999997
750,0.0215682434
751,0.0076173428
752,0.006252679799999999
753,0.0039253828
754,0.0134730826
755,0.0078248868
756,0.0055522364000000005
757,5.6340000000000006e-05
758,0.0012372554000000002
759,0.0025162726
760,0.041241333000000005
761,0.0002212
762,0.0010566812
763,0.0065937111999999996
764,6.478e-05
765,0.0033198160000000006
766,0.0021288827999999997
767,0.014613299199999999
768,0.0034945669999999996
769,0.0013996680000000002
770,0.0
771,0.0038666243333333335
772,0.0467829344
773,0.004450803
774,0.000227
775,0.0019631042000000003
776,0.0034084102000000007
777,0.00024920000000000004
778,0.0035139056
779,0.012014350799999999
780,0.0010295818
781,0.0
782,0.011109160199999999
783,0.0499005264
784,0.0027405248
785,0.0
786,0.0118983598
787,4.352e-06
788,0.0011866644
789,0.0024066219999999998
790,0.0026253580000000004
791,0.0043227401999999995
792,0.00011080000000000001
793,6.78e-05
794,0.0206128196
795,0.0029942733999999997
796,0.0010295818
797,9.52e-05
798,0.0
799,0.0
800,4.52e-05
801,0.006985484
802,0.0058585046
803,7.91e-05
804,0.023995593400000004
805,0.005436981
806,0.0
807,5.8800000000000005e-06
808,0.0030939920000000003
809,0.008710443600000001
810,0.0
811,4.192e-05
812,0.0023567023999999997
813,0.0020300245
814,4.406e-05
815,0.00032359999999999995
816,0.0008786417999999999
817,0.0048352048
818,0.0049408276
819,0.0027275208
820,0.001093363
821,0.0093404162
822,0.0088089976
823,0.016347248600000003
824,0.003611243666666667
825,0.010259464
826,0.0204308358
827,0.0025727118
828,0.0025714624
829,0.00032920000000000003
830,0.0001563
831,0.0
832,0.0006019999999999999
833,0.003191107
834,0.001543638
835,0.0
836,0.0013238134
837,0.0011199814
838,0.00023024999999999999
839,0.00020533333333333333
840,0.0018705636000000002
841,0.013753448599999999
842,0.006091680800000001
843,0.0
844,0.0033608184
845,0.0253254254
846,0.0005534
847,0.006958436200000001
848,0.0007452
849,0.00013639999999999998
850,0.00046179999999999995
851,0.0
852,0.0061632536
853,0.0
854,0.0050466486
855,0.001139995
856,0.005416090199999999
857,0.00149721425
858,0.024534587599999998
859,0.016629114
860,0.0
861,0.001451989
862,0.0
863,0.00036427500000000006
864,0.006705230599999999
865,0.0001826
866,0.0020584570000000005
867,0.0011207726
868,0.0066854366
869,5.863333333333333e-05
870,0.011890694400000002
871,0.0019519806
872,0.0042750788
873,0.0107506942
874,0.0065342204000000004
875,0.0021567646
876,0.0009680432499999999
877,0.012674232999999998
878,0.0031090548
879,0.05088122825
880,0.0065181175
881,0.0121597418
882,0.0015636712
883,0.0099036104
884,0.0022823875
885,0.0007705656
886,0.00022899999999999998
887,0.00013639999999999998
888,0.000104082
889,0.0132527318
890,0.0005732000000000001
891,0.014968461600000002
892,0.00050725
893,0.0039857338
894,0.0043451678
895,1.8580000000000003e-06
896,0.0009206948
897,0.0021004468
898,0.013777619599999999
899,0.006815338400000001
900,0.00019225
901,0.0177572892
902,0.046802842
903,0.0118707136
904,0.0144395518
905,0.0261346918
906,0.0023329014
907,0.0
908,0.001605781333333333
909,0.000709183
910,0.0007965942
911,0.0219345684
912,0.0015737208000000003
913,0.0005779999999999998
914,0.0023939486
915,0.054177624599999995
916,0.028929934400000003
917,0.000854
918,0.0057565644
919,0.012655713600000002
920,0.017004789000000003
921,0.0034201257499999996
922,9.07e-05
923,0.000787
924,0.01109007
925,0.00047860000000000003
926,0.003389205
927,0.0016819758
928,0.002572965
929,0.012556661800000002
930,0.0006376
931,0.0054905816
932,0.0027038635999999997
933,0.020567617599999997
934,0.0038380295999999995
935,0.0013827228000000001
936,0.0199504098
937,0.0
938,0.058619475
939,0.0016842184
940,0.0006862964
941,0.00183632375
942,0.0028410214
943,0.010874740599999998
944,0.0022139656000000002
945,0.0011407556
946,0.0011138982
947,0.0021098088
948,0.0010350618
949,0.0027481709999999998
950,0.001244263
951,0.0003792
952,0.0221757756
953,0.0032667294
954,0.0344078956
955,0.0207187742
956,0.002153978
957,0.0137625306
958,0.0007172
959,0.0007589195999999999
960,0.035705094
961,0.0089921656
962,0.0026418776000000006
963,0.00010081999999999999
964,0.011551096200000003
965,0.004825927000000001
966,0.0007074000000000001
967,0.013290743399999999
968,0.025974262000000005
969,0.001114882
970,0.016111785500000003
971,1.8659999999999998e-05
972,0.0198301088
973,0.0180050104
974,0.0010857306
975,0.011860405999999999
976,5.5519999999999995e-06
977,0.006332262399999999
978,0.0061001562
979,0.0081049978
980,0.0097161318
981,0.053461738599999996
982,0.0191852252
983,0.010481689399999999
984,0.00107818675
985,0.0009361834000000001
986,0.0077420530000000005
987,0.0
988,0.0004068
989,0.0053151812
990,0.0168138428
991,0.010654079
992,0.0018650533999999997
993,0.008326903200000001
994,0.0058397194
995,0.0003636
996,2.435e-05
997,0.020695074799999998
998,9.515999999999999e-05
999,1.6786e-05
1000,0.0039251264
1001,0.0006723999999999999
1002,0.0001128
1003,0.00010396000000000001
1004,0.0012058595999999999
1005,0.0046069045
1006,0.0181326354
1007,0.0410229506
1008,0.0
1009,0.0
1010,0.0
1011,0.000109
1012,0.0031431048
1013,0.0029837654
1014,0.0044700265999999995
1015,0.017324292400000003
1016,0.004801219000000001
1017,0.0033611342
1018,0.005096949
1019,0.0125684944
1020,0.0036792789999999997
1021,0.0010756872
1022,4.594e-05
1023,0.0015636956000000001
1024,0.025184884799999994
1025,0.005290398
1026,0.0107360578
1027,0.00028450000000000003
1028,0.014854799399999999
1029,0.000115
1030,0.008258011400000001
1031,0.00042466666666666667
1032,0.0
1033,0.0001722
1034,0.005207728199999999
1035,0.0003584
1036,0.0025241589999999998
1037,0.00016872000000000002
1038,0.0081492926
1039,0.0056036146
1040,0.0006068
1041,0.0042035247999999996
1042,0.0062834718
1043,0.0061623462
1044,0.0011258803999999998
1045,0.0120963128
1046,0.0013769066
1047,0.000346
1048,0.0010295818
1049,0.0182893154
1050,0.0022507904
1051,0.0070416066
1052,0.0072669996
1053,7.384e-05
1054,0.011023810600000001
1055,0.0022060878
1056,0.0045964376
1057,0.00040260000000000003
1058,6.640000000000001e-05
1059,0.006328434199999999
1060,0.00033549999999999997
1061,0.008245661400000001
1062,0.0038230971999999993
1063,0.0041040206
1064,0.0044387628
1065,0.0042820258
1066,0.0011489325999999998
1067,0.00029120000000000003
1068,0.0072985442
1069,0.0019758542
1070,5.65e-05
1071,0.02154979775
1072,0.00016134
1073,0.0
1074,0.0081530622
1075,0.0013045878000000001
1076,0.0
1077,0.0067573526
1078,0.011728788599999998
1079,0.0006598
1080,0.006286252000000001
1081,0.0
1082,0.0
1083,0.008671796499999999
1084,0.009897645600000001
1085,1.2639999999999998e-05
1086,0.000419
1087,6.458e-05
1088,0.0006019999999999999
1089,0.008293856399999999
1090,7.95e-05
1091,0.0005798
1092,0.0032743547999999996
1093,0.008180107
1094,0.0143573822
1095,0.002113915
1096,0.0018772825999999999
1097,0.0
1098,0.0016582036000000002
1099,0.0011246438
1100,0.0051122518
1101,0.0020027882
1102,0.015135622399999998
1103,0.00017554000000000002
1104,0.0004084
1105,0.002047167
1106,0.017928581199999998
1107,8.623999999999999e-05
1108,0.0
1109,0.00574049
1110,0.0001114
1111,1.6786e-05
1112,4.8e-06
1113,0.0064387036
1114,0.0102021632
1115,0.00716612
1116,8.88e-06
1117,0.011805025
1118,0.0032454391999999998
1119,0.0071331048
1120,0.0
1121,0.0377411494
1122,0.00027479999999999996
1123,0.07956835079999999
1124,0.01080035
1125,0.0013197674
1126,0.003357388
1127,0.08619216319999999
1128,0.0058025518
1129,0.0001264
1130,0.0178437114
1131,0.0045086710000000006
1132,0.00011639999999999998
1133,0.0
1134,0.008340564
1135,0.00010672000000000001
1136,0.00015748
1137,0.00040874
1138,0.0012996276
1139,0.0070339394
1140,0.0009757474
1141,0.0053096236
1142,0.0
1143,0.0067538402
1144,0.0003188
1145,0.0110874768
1146,0.0182689844
1147,0.00046160000000000005
1148,0.0139671342
1149,0.0045924022
1150,0.0030840848
1151,0.0026999384
1152,0.01980849425
1153,0.0043227401999999995
1154,0.004250716
1155,0.0011562061999999998
1156,0.00023219999999999998
1157,0.005631418
1158,0.000854
1159,4.632e-05
1160,0.0037701684
1161,0.0041893868
1162,0.0226973668
1163,0.0027748076
1164,0.00017355999999999998
1165,4.5860000000000005e-05
1166,0.0058189802
1167,0.0035859471999999996
1168,0.00035239999999999995
1169,0.000497
1170,0.0190056682
1171,0.008268289600000001
1172,0.0
1173,0.0008962754
1174,0.017415360999999997
1175,0.0
1176,0.00034679999999999997
1177,0.0022631324000000003
1178,0.0019353442
1179,0.0005239999999999999
1180,0.0089836736
1181,0.0002016
1182,0.0010229456000000001
1183,0.0041744512
1184,6.994e-05
1185,0.0037762065999999996
1186,0.005355751000000001
1187,0.0020635368
1188,0.003275319
1189,9.992e-05
1190,0.012779266000000001
1191,0.0047190154
1192,0.037250129800000004
1193,0.00032675
1194,0.0010819306
1195,0.0257892704
1196,0.008639211599999998
1197,0.0011139140000000001
1198,0.0046144666
1199,0.0028717931999999997
1200,0.0043227401999999995
1201,0.012055363199999999
1202,0.0010287932
1203,0.004367547
1204,0.0
1205,0.0221155626
1206,0.004395913249999999
1207,0.0011731188
1208,0.0134896606
1209,0.0048978615
1210,0.006332262399999999
1211,0.017554456500000003
1212,0.0013135964
1213,1.25e-06
1214,0.00109822175
1215,0.0006265999999999999
1216,0.0190323694
1217,0.0008984424
1218,0.0005078
1219,0.012327924600000002
1220,0.0011228372
1221,0.0
1222,0.0001746666666666667
1223,0.0
1224,0.003532196
1225,0.0026684838
1226,0.0016249615999999998
1227,0.0019131866
1228,0.0029710228
1229,0.060398713400000005
1230,0.0010591609999999999
1231,0.0033611342
1232,0.0005994
1233,0.0038193109999999997
1234,0.0006270000000000001
1235,0.0005319999999999999
1236,0.0011139140000000001
1237,0.0013068268
1238,0.00298597
1239,0.000922911
1240,2.665e-05
1241,0.00024920000000000004
1242,0.0001716
1243,0.00033460000000000006
1244,0.0
1245,0.0039975305
1246,8.860000000000001e-05
1247,0.00032940000000000004
1248,0.0009594942
1249,0.000381
1250,0.0033611342
1251,0.0054895607999999995
1252,0.0
1253,0.0011632812
1254,0.008019283200000001
1255,0.026606843399999996
1256,0.0022101756
1257,0.00282776
1258,0.0006468748
1259,0.0013208786
1260,6.488e-07
1261,0.0
1262,0.0013867192
1263,0.0038200666666666667
1264,0.00032965999999999996
1265,0.0059245928000000005
1266,0.002518793666666667
1267,0.0054700168
1268,0.0015493767999999997
1269,0.0266654288
1270,0.00028519999999999994
1271,0.009809532800000001
1272,0.010276469750000001
1273,0.0004104
1274,0.009214849399999999
1275,0.000796263
1276,1.7233333333333333e-05
1277,0.00021950000000000002
1278,0.0001428
1279,0.0052743291999999995
1280,0.004329912
1281,0.0
1282,0.010572667
1283,0.0007509999999999999
1284,0.0
1285,0.0213136034
1286,0.0001996
1287,0.0013525573999999998
1288,0.005647353400000001
1289,0.0204909612
1290,0.0003584
1291,0.0003304
1292,0.0
1293,0.010385114
1294,0.0022172781999999997
1295,0.005273972400000001
1296,0.006658555599999999
1297,0.0006986
1298,0.006332262399999999
1299,0.0063712502
1300,0.0064670206
1301,0.0
1302,0.0
1303,0.00022957499999999998
1304,2.95e-06
1305,0.0003584
1306,0.0
1307,0.0
1308,0.0
1309,0.0044079364
1310,0.001707825
1311,0.0
1312,0.0010513204
1313,0.025462429199999997
1314,0.0001606
1315,0.0043173692
1316,0.012635067199999999
1317,0.010209682
1318,0.0043285549999999996
1319,0.0003584
1320,0.0205088186
1321,0.0019074288
1322,0.0030120665999999996
1323,0.0007749042
1324,0.0029765828
1325,0.0112785218
1326,0.00281183
1327,0.0027100690000000003
1328,0.0012313598000000003
1329,0.0061413844999999995
1330,0.014942791000000002
1331,0.028441609
1332,0.011178863399999999
1333,0.0275777332
1334,0.0009337023999999999
1335,0.0059388948
1336,0.0019575236000000003
1337,0.0166335144
1338,0.0
1339,0.005860903400000001
1340,0.027562658199999996
1341,0.0130944542
1342,0.00035800000000000003
1343,0.0016259916
1344,0.00018226
1345,0.0009499338
1346,0.011090520999999999
1347,0.014466397
1348,0.031115846200000002
1349,0.0007621234
1350,0.0018846464
1351,0.013820854999999998
1352,0.0004198
1353,0.0
1354,0.0008080225999999999
1355,0.004430188
1356,0.00012524999999999998
1357,0.0097856412
1358,0.0
1359,0.0007828830000000001
1360,0.004574196600000001
1361,0.003180626
1362,0.0117304474
1363,0.0005784
1364,3.4949999999999996e-06
1365,0.006788004
1366,0.0037653324000000003
1367,0.0018384907999999998
1368,0.004825981333333333
1369,0.012849603599999999
1370,0.0015144099999999999
1371,0.00017166666666666665
1372,0.0033514620000000004
1373,4.956e-05
1374,0.0
1375,0.0008186000000000001
1376,0.00028436199999999997
1377,0.021928376200000002
1378,0.0005124
1379,0.006782674600000001
1380,0.0038668594
1381,0.0037470984
1382,0.02332616575
1383,0.0372228364
1384,0.0014011204
1385,0.0027008262
1386,0.0027871013999999994
1387,0.0
1388,0.00034940000000000004
1389,0.0001466
1390,0.0010473694
1391,0.0053424328000000005
1392,0.013366008666666665
1393,0.0021820512
1394,0.007857848800000001
1395,0.0035902658
1396,0.0184269134
1397,0.0031058165999999997
1398,0.0007004
1399,0.0008981662000000001
1400,0.018031707
1401,0.00040625000000000004
1402,0.012208181
1403,0.0012909254
1404,0.0061206404
1405,0.0022285978
1406,0.0082935992
1407,0.00049575
1408,0.032470663999999996
1409,0.0090082314
1410,0.0216971538
1411,0.0032164895999999997
1412,0.0190309006
1413,0.0051572096
1414,0.004045539799999999
1415,0.0
1416,0.0330541388
1417,0.0018831784
1418,0.008920747599999999
1419,0.0003675
1420,0.0066216696
1421,0.0029918244
1422,0.0010493298000000002
1423,0.046772674599999994
