p3n,w3n
0.0,0.0
0.0,0.0
0.225491425777714,0.8601787848620749
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0528848344174257
-0.4463420161372214,1.2116855757725906
0.0,0.47645287640319384
0.0,0.032624324414944846
0.0,0.0
0.9634919930149324,2.8759902219192903
0.0,-0.1695515612227186
0.0,-0.1235613855756581
0.04215225876546489,0.7863241359288603
0.0,0.5455220828703837
0.0,-0.023231620446481607
0.0,-0.03444598398728183
0.20749121964003922,1.2813214613922108
0.9536299247984515,3.4772906844923934
0.468414248776692,1.6947269865108332
-0.055919597033733955,0.15278908942260103
0.0,1.0073856976178686
0.5033962580933597,2.5634322197450614
0.0,0.0
0.0,0.08683668332951837
0.06822591126600996,0.20836369124378618
0.0,-0.043255058989262435
0.0,0.2944312959154106
-0.33259759256746907,0.4592282923465139
0.04462802555655698,0.4471580656878466
0.18220341430183828,1.4832319081297267
0.0,0.03983336434172089
0.16054596682673875,0.704360834157816
0.3971458420297283,3.5188458469899833
0.0,0.14674715410831524
0.0,0.16389298824737344
0.0,0.2749463777479924
0.697563924865035,3.126292310132557
0.600580701583398,1.9589025537780207
0.0,0.0
0.24102491087275066,1.473485155872251
-0.30418828992720887,0.23670828364709232
0.0,0.013155006714357237
0.14537593122928838,6.319898573314386
0.0,0.06697700222774601
0.24614693482275393,1.5792056272304065
0.0,0.008751458674481164
0.0,0.0
0.0,0.0
0.0,0.9101711138467699
0.0,0.0
0.5234881292236401,1.9579420177449993
0.0,0.017289056246572055
0.0,-0.06106711917822536
0.0,2.813250625356023
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.14335124235753108
0.0,0.011626492542831345
0.0,0.10896432092174056
0.0,-0.11825683541093794
0.0,0.04062405780542182
0.8817225652430943,1.4408612826215468
2.262198084654559,4.784367040841295
0.03463737563166852,2.3043147806226005
0.42467076629471506,2.0309772950337033
0.35994165999308364,1.3233739295574634
0.7773527200567566,5.90733486606549
-0.028278391609539915,1.1333348335374167
0.0841883996192316,0.6599305796182512
0.0,-0.2214454612174803
0.14645842973765935,1.4505271384912881
0.1624125370596643,1.485288418526393
0.0,0.6214758784093127
0.0,0.38606377419602333
0.13748879556349158,1.2698661122975388
0.0,0.040324403510409675
0.0,0.1080440949168428
0.0,-0.01050340477019588
0.0,0.06418899852467415
0.0,0.2570055496937143
0.0,-0.054232745959197005
