ID,SC,DC,EC,IC,LAC,BC,NC
329,2.34E+08,198,0.15874825,3.6841764,1.1414142,1301342.2,24.196201
204,2.23E+08,94,0.1555597,3.61105,1.2127659,503489.72,5.434356
1570,1.92E+08,87,0.1445581,3.6001463,3.5632184,450211.56,16.69586
3578,1.60E+08,101,0.13196407,3.6204174,1.3465346,492378.7,8.704948
300,1.39E+08,65,0.122882515,3.551734,0.8,207536.9,2.6825433
2339,1.37E+08,82,0.11985238,3.5912733,4.3414636,253902.39,19.222445
1431,1.34E+08,95,0.11977489,3.612433,3.4526315,406123.47,23.717033
4055,1.27E+08,147,0.11744421,3.6607792,1.6734694,1004471.3,20.438164
2139,1.25E+08,74,0.116635464,3.574827,2.108108,248605.56,7.220946
1837,1.22E+08,65,0.11530656,3.551734,0.9230769,151601.8,3.9756355
3720,1.11E+08,70,0.10949217,3.5651686,1.0571429,271453.28,3.0371811
2707,1.09E+08,68,0.10883496,3.560054,1.0588236,252007.31,3.764771
3949,9.87E+07,48,0.10027728,3.4866753,7.5416665,68835.266,19.90974
3674,9.61E+07,49,0.09890374,3.4915757,7.428571,62998.07,19.87054
2219,8.40E+07,144,0.093140066,3.6589532,1.25,867269.9,13.779831
1522,8.13E+07,57,0.093807094,3.5256164,1.2280701,215719.48,3.7702382
4895,7.97E+07,50,0.0931556,3.496321,1.72,241758.22,6.2562265
3277,7.90E+07,56,0.09269567,3.5218103,0.89285713,200162.05,2.2601984
4819,6.99E+07,47,0.08692882,3.481452,1.6595745,119053.15,3.026123
4527,6.84E+07,49,0.085264474,3.4915757,2.367347,247081.69,6.2584743
1520,6.83E+07,46,0.08592653,3.4761045,0.47826087,135592.23,0.9288993
4947,6.56E+07,48,0.08056026,3.4866753,6.9166665,87626.734,19.335413
4288,6.27E+07,54,0.08257725,3.5138958,0.9259259,197076.33,2.3282306
3348,6.18E+07,50,0.08189569,3.4963212,0.64,145224.98,1.4905227
1709,6.17E+07,53,0.08170856,3.5097618,1.9622642,154260.58,6.937738
3056,6.14E+07,42,0.07724991,3.452327,9,28360.35,20.78356
1895,5.94E+07,33,0.07699129,3.380554,7.5757575,32156.666,13.448139
