,S7N
561,20.203779100000002
562,326.57056971428574
563,9.359722
564,168602.94822428568
565,8714.604324285714
566,13.890097571428571
567,42548.146
568,103234.62533333333
569,27241.051463
570,25879.795542857144
571,5477.765025000001
572,1727.7985612500001
573,62826.95594285714
574,6412.933271857143
575,21990.243664285714
576,874046.74
577,92.48850828571427
578,7233.438602857143
579,36461.726142857144
580,11751.587814285715
581,10013.079287142857
582,608.3929457142857
583,2.449199
584,316.86487614285716
585,4872.568511428572
586,5825.723828571429
587,4978.769004285715
588,1.76644826
589,13.963506742857144
590,0.0
591,477.5060771428571
592,31771.152971428575
593,1836.2570814285716
594,0.0
595,163683.40185714283
596,15688.6507
597,9837.274075
598,3638.2392685714285
599,28.80361388571429
600,31.666231585714286
601,47099.81449999999
602,2914004.6622
603,34621.13374285714
604,259.0115804
605,661861.1775714286
606,79360.75200000001
607,0.0
608,0.0
609,58.48121
610,57.84038
611,54.678563200000006
612,99.50918685714285
613,4171.9014
614,189071.0367142857
615,631261.9400000001
616,94196.30385714285
617,1941380.48
618,4.27718284
619,0.0
620,0.0
621,1280.0609066999998
622,127.58292485714284
623,710125.2587428571
624,721568.5309999998
625,400.6896568571429
626,624.9722733333333
627,26.789147999999997
628,2578.88955175
629,1454004.1707142857
630,2.3750156571428573
631,108.79709419999999
632,233654.96902285717
633,18471.99061428571
634,10287.3004
635,191.45411985714284
636,285630.9
637,1902.9640080000001
638,15.728401400000001
639,985613.3667142857
640,599500.2
641,0.0
642,349.33079957142854
643,6261.75434
644,3850.2577000000006
645,27366.791316666666
646,0.0
647,0.0
648,877.6696028571429
649,14447.152617142858
650,160.6826145714286
651,3031.2518999999998
652,1145.62771
653,4244.092642857143
654,0.0
655,11529.969197142857
656,126.78448099999999
657,0.0
658,17.02092325
659,1543.4844
660,3204.4482066666665
661,9482.432560000001
662,1885.4102333333333
663,0.0
664,2889.5366
665,253089.9567142857
666,2778.3918577142854
667,19050.188242857144
668,1.6385964000000002
669,3915.6108916666667
670,261.04876904285715
671,6.104002628571428
672,363.3550655714286
673,0.0
674,99.50918257142857
675,5511.8394
676,14876.324257142858
677,5.5049921
678,10180.330585
679,348316.51499999996
680,4.3234469
681,1.6023727
682,0.0
683,1314.8139881428574
684,16798.739453714286
685,34688.87397857143
686,56.973218333333335
687,13608.933665714287
688,816.3630860000001
689,14752.813028571425
690,15.899204800000001
691,134.19246566666666
692,72584.4544
693,77132.61142857143
694,72.16591650000001
695,149.09719485714285
696,0.0
697,162.8898732857143
698,0.0
699,0.0
700,960850.56
701,4994.571201428572
702,13.475044733333334
703,4715.931754285715
704,7532.443283333333
705,0.0
706,34815.50533333333
707,34.49548551428571
708,99094.86857142857
709,124.75799305
710,0.0
711,11204.661997214285
712,23079.846799999996
713,21860.254
714,698954.0441666668
715,11.448194749999999
716,64502.07666666666
717,145050.37942857144
718,16732.97375
719,88780.0611942857
720,9490.668958014287
721,8623.288427857144
722,33049.9478
723,11187.081681428568
724,592173.0942857143
725,114148.51495714286
726,0.0
727,264.7030825
728,64792.83016666666
729,0.0
730,58088.214614285724
731,22827.533857142862
732,212.57629685714286
733,67667.93642857143
734,13602.7997
735,11171.83232
736,185.81199171428574
737,0.0
738,0.0
739,8391.290857142858
740,90.239296
741,186124.5985857143
742,639.32566
743,15.041728999999998
744,2602.9009904285713
745,101.89684428571427
746,116.73799
747,0.0
748,115854.54
749,2488.870314285715
750,33904.02342857143
751,21383.276742857146
752,815.1529042857143
753,188963.31600000002
754,56168.780616666656
755,3563.332708571429
756,845.03884
757,5.607251942857142
758,79.70496299999999
759,992.2654300000002
760,11744.524610000002
761,3.4918568199999998
762,1002.0076553333332
763,8196.774205714286
764,0.0
765,6176.350264285715
766,6240.049220428572
767,1066025.9679999999
768,7964.1034199999995
769,1575.6542101428572
770,0.0
771,67123.59466666666
772,8067398.605428571
773,0.0
774,0.0
775,523.4348757142857
776,9691.139442857142
777,108.4300016714286
778,2343.0765174999997
779,9242.084032857143
780,227.252948
781,0.0
782,38843.47027142857
783,435005.64328571426
784,1163.3424542857142
785,0.0
786,42908.865042857135
787,1.6417493
788,859.7988075000001
789,1399.0687657142857
790,11838.06836657143
791,26394.8662
792,2.784430585714286
793,3.1776378999999997
794,106260.81571428571
795,3465.286608571428
796,185.37087975
797,8.771373433333332
798,0.0
799,0.0
800,3.4022211500000004
801,0.0
802,25271.329264285712
803,12.068192999999999
804,43151.4226
805,3279.7564208571425
806,0.0
807,1.6764068333333333
808,1263.43877
809,32959.758499999996
810,0.0
811,4.764778042857143
812,4143.991759285715
813,1705.9123233333332
814,2.4568937
815,45.043372999999995
816,1073.9154082571429
817,7443.235714285714
818,23152.717795
819,4268.909371428572
820,1039.1213222857143
821,30898.409116666666
822,14366.225537814287
823,50385.38792857143
824,0.0
825,0.0
826,280431.18414285715
827,1116.8821285714287
828,4313.408312857143
829,156.88848398571432
830,17.676032228571426
831,0.0
832,0.0
833,6826.028330571428
834,0.0
835,0.0
836,1786.5191489999997
837,2188.7050550142853
838,3.4978826499999998
839,0.0
840,1176.1331586000001
841,56275.06714285714
842,2406.702624
843,0.0
844,12508.8094
845,4261823.1374285715
846,174.9198741666667
847,107193.848
848,62.32676775
849,26.199605314285716
850,128.37876833333334
851,1.5425711666666668
852,16309.7438
853,0.0
854,3660.9921883333336
855,528.0265042857144
856,20148.541640000003
857,0.0
858,223843.2062042857
859,28606.500057142865
860,0.0
861,840.6135337142858
862,0.0
863,119.18299350000001
864,3415.905617142857
865,5.949109457142859
866,468.1995207142857
867,714.1602369285714
868,32270.516380000005
869,0.0
870,526121.2903771428
871,3002.048148571429
872,99662.32759999999
873,75565.157898
874,14941.997014285716
875,1669.2597337142856
876,964.8792
877,45185.55347142857
878,1402.365954
879,665180.1145
880,0.0
881,1303193.8399999999
882,1576.3014500000002
883,36772.515257142855
884,1607.9503749999997
885,348.4087866666667
886,15.072809071428571
887,14.161377600000003
888,18.226849475
889,53220.12442857143
890,1.566527485714286
891,54582.79237142858
892,0.0
893,25548.308573042854
894,6366.870714285715
895,1.71699284
896,397.7824820000001
897,198.41903428571428
898,78175.22122857145
899,13396.040581199997
900,10.524705575
901,28107.934750000004
902,318274.6154285714
903,14874.651710000002
904,50442.51528571429
905,73049.101
906,6216.965854285714
907,1.5421996500000001
908,1782.1081333333332
909,84.72802414285714
910,181.58920314285712
911,85730.45796571427
912,193.09173715714286
913,48.0630212
914,1044.341452857143
915,269132.2362857143
916,163237.25531142857
917,738.3729171428571
918,40185.217456
919,40764.042160000005
920,0.0
921,7804.312
922,1.7239324142857144
923,193.9088317
924,0.0
925,233.19395744285717
926,9430.327800000001
927,1428.3995228571428
928,3155.2193142857145
929,51949.658571428576
930,63.184150728571424
931,750.5890346
932,2843.5104257142857
933,175941.35881428575
934,0.0
935,1206.2936907142855
936,56271.54526
937,0.0
938,0.0
939,3682.9024600000002
940,767.3315645714285
941,1226.9169
942,1958.6805783857144
943,66168.33285714286
944,2318.334825
945,1.5992605666666666
946,347.6968737142857
947,2132.7847994285717
948,9.568740957142856
949,1618.6357837166668
950,536.672606
951,16.630350033333333
952,273573.0233333333
953,2739.974961428571
954,515684.628
955,505061.025657143
956,755.0505199999999
957,144130.10751428572
958,268.99305666666663
959,961.9127586000001
960,124427.32928571428
961,43370.97145714286
962,816.1460723714287
963,12.39824382857143
964,35391.63538571429
965,10365.808151428571
966,228.5982685714286
967,83799.48352857144
968,217878.03313571427
969,1946.9805333333334
970,0.0
971,2.09367546
972,49927.10002857143
973,49709.99335714285
974,43.26734285714286
975,26842.453941514283
976,1.6441290714285712
977,23165.32375
978,13280.914333333334
979,146283.01666666666
980,49983.00933333333
981,413466.6346714286
982,183742.47800000003
983,31211.734057142858
984,508.12557999999996
985,111.52505843333334
986,48151.64004285715
987,0.0
988,11.445424480000002
989,2688.3210750000003
990,86176.56320000002
991,126507.47462857144
992,1773.6320228571428
993,24351.252185714286
994,8076.262214285715
995,169.2327761
996,0.0
997,207308.32085714288
998,13.743334014285717
999,1.9490306166666667
1000,669.1677616666668
1001,27.345862000000004
1002,5.638685733333333
1003,6.6896078
1004,280.09556342857144
1005,10539.979399999998
1006,112130.63428571427
1007,191414.12757142857
1008,0.0
1009,0.0
1010,0.0
1011,13.064961
1012,738.987070057143
1013,2611.4900085714285
1014,5705.7624428571435
1015,46222.68458571429
1016,7351.415278571428
1017,3217.6951271428566
1018,20665.35715
1019,82950.25336857143
1020,3700.1008771428574
1021,97.03894783333335
1022,6.42628852
1023,456.51696000000004
1024,134990.04281428573
1025,6646.017534285713
1026,224336.19989714288
1027,22.757075
1028,31563.150514285713
1029,9.426867666666666
1030,20182.193704285713
1031,0.0
1032,1.542338
1033,5.635130071428572
1034,22675.347400000002
1035,43.60374781999999
1036,5414.408675000001
1037,95.12056834285713
1038,12091.948999999999
1039,10003.210245714286
1040,69.40588433333333
1041,6520.718179999999
1042,0.0
1043,121272.11432142857
1044,672.2027401428571
1045,117103.12971428572
1046,1232.4377922857143
1047,111.02125
1048,277.48942600000004
1049,27665.168983333337
1050,338.68751310000005
1051,43677.19351428571
1052,11921.424414285717
1053,3.7865124142857143
1054,32775.67954285715
1055,7699.969814285715
1056,5264.21102932
1057,20.948695442857147
1058,20.05531842857143
1059,4500.863855
1060,67.3445315
1061,36488.48402857143
1062,9389.089175714285
1063,4214.170969571428
1064,11437.84236
1065,0.0
1066,1300.9287666666667
1067,29.44899392857143
1068,144827.04344285713
1069,215.57356687142857
1070,3.7543878500000005
1071,15289.642533333332
1072,69.26854432500001
1073,0.0
1074,67180.22652857144
1075,368.6466837142857
1076,0.0
1077,11380.862314285714
1078,35559.61088714285
1079,78.83280233333335
1080,13326.32058
1081,0.0
1082,0.0
1083,0.0
1084,31445.069999999996
1085,1.8462691500000004
1086,62.867833614285715
1087,4.687832485714286
1088,24.092766666666666
1089,20418.086628571426
1090,1.5432178714285716
1091,146.60088214285716
1092,4205.869802428571
1093,66310.09010185713
1094,64171.907571428565
1095,1510.4932383333332
1096,777.196067142857
1097,0.0
1098,2.145123585714286
1099,1780.737525857143
1100,2087.957487142857
1101,3304.1653871428575
1102,940938.4200000002
1103,2.8457992000000005
1104,40.025728
1105,0.0
1106,82850.81111428571
1107,10.606221714285713
1108,0.0
1109,8592.557871428571
1110,5.5137754999999995
1111,1.9094459285714287
1112,1.6844164333333334
1113,0.0
1114,48463.866024285715
1115,8923.019985
1116,1.5440924999999999
1117,24382.821750000003
1118,67577.56833333334
1119,42084.72535714286
1120,0.0
1121,199026.2408571428
1122,17.910425142857143
1123,1006343.92
1124,29475.067642857142
1125,1053.2719585714287
1126,13275.94872
1127,508586.7
1128,27024.2698
1129,0.0
1130,103131.06556757144
1131,19876.377365257144
1132,1.542071
1133,1.5424622142857143
1134,9951.283014285715
1135,3.2618469666666665
1136,18.053804714285715
1137,12.990611542857142
1138,333.13761585714286
1139,19498.9842
1140,242.96265350000002
1141,120209.92580000001
1142,1.54284855
1143,26151.99558571429
1144,9.016642442857144
1145,82871.22508571428
1146,24092.091931428575
1147,261.78864842857143
1148,51635.80957142857
1149,11549.564657142857
1150,1329.5715878333333
1151,2214.9738295714283
1152,2679.496875
1153,26394.8666
1154,34808.52265571429
1155,1252.6278
1156,30.002747875
1157,59115.246824285714
1158,1002.3623
1159,3.10135425
1160,1576.6430385714284
1161,4074.0543382857145
1162,121796.73714285714
1163,2216.9627714285716
1164,26.776776
1165,3.9365066142857144
1166,15351.671199999999
1167,7333.763050000001
1168,2.963551133333333
1169,342.28419
1170,251917.80619999996
1171,225433.61599999998
1172,0.0
1173,278.1679157142857
1174,96429.30510000001
1175,0.0
1176,91.7405112
1177,3753.466977714286
1178,868.9509867142858
1179,156.80344285714287
1180,5762.821778571429
1181,26.95443884
1182,214.537196
1183,578.9488123142858
1184,5.5906441
1185,3671.8215831999996
1186,10657.243642857142
1187,1410.2678794285714
1188,5713.648792857142
1189,12.206957157142856
1190,98340.77657142859
1191,20745.339317142858
1192,251711.76928571428
1193,0.0
1194,493.5995157142857
1195,208192.83457142857
1196,515.4895766666666
1197,522.50694
1198,3075.9075857142857
1199,3387.9047857142855
1200,0.0
1201,15158.640214285715
1202,1058.9778857142858
1203,3219.932421428572
1204,0.0
1205,2515511.1517142863
1206,0.0
1207,336.3844064285714
1208,39384.34972285713
1209,0.0
1210,14287.73567142857
1211,189618.28333333333
1212,829.0924681428571
1213,0.0
1214,1946.8661
1215,173.663718
1216,49536.23757142858
1217,1793.011568014286
1218,289.94564668
1219,45925.30283285714
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,10202.613085714285
1225,87.10320485000001
1226,914.831505714286
1227,474.33122886666666
1228,1735.90725
1229,486633.0618571429
1230,357.2212353571428
1231,4378.8232
1232,125.26431178571431
1233,16316.468522857143
1234,0.0
1235,0.0
1236,522.50694
1237,1982.36219
1238,0.0
1239,624.97223
1240,0.0
1241,108.43001299999999
1242,24.935594333333338
1243,99.50917585714286
1244,0.0
1245,1648.2758133333334
1246,6.06715076
1247,184.2614117142857
1248,329.27333942857143
1249,0.0
1250,3217.6952071428573
1251,0.0
1252,0.0
1253,0.0
1254,11561.322916
1255,236788.67794285715
1256,1217.1458142857143
1257,4722.08215
1258,20060.37
1259,1019.477911
1260,1.5736697166666669
1261,0.0
1262,1056.8693966666667
1263,0.0
1264,135.30092506666665
1265,9938.444442857142
1266,0.0
1267,36522.75486857143
1268,7962.892466666667
1269,109162.45357142857
1270,304.70013258333336
1271,45178.379357142854
1272,6918.621566666666
1273,304.427325
1274,5325.223151428571
1275,602.7073800000001
1276,1.7475586333333333
1277,34.694334
1278,30.449452200000003
1279,17267.961028571426
1280,15509.8335
1281,0.0
1282,37366.48307857143
1283,223.19436685714285
1284,0.0
1285,118263.89670714283
1286,9.343132333333333
1287,5284.4160999999995
1288,66651.20521142858
1289,61385.582514285714
1290,54.074979000000006
1291,37.106578571428564
1292,1.54398225
1293,0.0
1294,3379.3378514285714
1295,8298.623117142857
1296,43973.24700000001
1297,73.68057148571428
1298,18352.729025
1299,5356.172055
1300,17729.134486714287
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,160.02754
1306,0.0
1307,0.0
1308,0.0
1309,153658.74000000002
1310,0.0
1311,0.0
1312,336.768484
1313,4537040.36
1314,11.620724599999999
1315,432.8447432000001
1316,48426.235571428566
1317,176727.83333333334
1318,19696.32704
1319,0.0
1320,15825.633000000002
1321,2706.6857442857145
1322,5204.752831428572
1323,948.4531525
1324,27.66744114285714
1325,17845.09651
1326,2229.543011
1327,0.0
1328,1713.2773785714285
1329,532.648425
1330,15155.44225
1331,582541.4588571428
1332,18708.0653
1333,390655.64318571426
1334,1252.131204
1335,644.5699785714287
1336,882.5616028571429
1337,116916.08407142859
1338,0.0
1339,10338.036571428573
1340,199549.60757142858
1341,52678.408785714295
1342,191.734925
1343,7763.749220000001
1344,16.417728
1345,885.9539292857143
1346,73594.65091428572
1347,61134.577328571424
1348,1100234.2293333334
1349,172.0849013333333
1350,3073.6637057142857
1351,108618.83557142856
1352,2.4582471999999997
1353,0.0
1354,3.8756970714285717
1355,5349.78035
1356,25.982157875000002
1357,5801.078125000001
1358,0.0
1359,698.9692269571427
1360,7844.889575974999
1361,4378.823166666667
1362,6975.652299142857
1363,698.9692304999999
1364,1.6601154333333332
1365,10333.871650000001
1366,4028.08238
1367,1134.563508
1368,0.0
1369,13056.489002857143
1370,117.0545378
1371,31.582923000000005
1372,4634.7922771428575
1373,0.0
1374,0.0
1375,289.63536000000005
1376,451.06412
1377,106272.65511428575
1378,268.60054257142855
1379,7251.151685714285
1380,2968.304362857143
1381,15470.671
1382,110371.0135
1383,2224764.1959999995
1384,9458.537601999999
1385,27920.58935228572
1386,11311.667666666666
1387,0.0
1388,82.92702542857144
1389,26.905916333333334
1390,152.7038555714286
1391,353.57712
1392,0.0
1393,1860.601588571429
1394,16786.360857142856
1395,0.0
1396,39676.565957142855
1397,11095.6686
1398,121.87375757142856
1399,208.25210865
1400,38612.50769285714
1401,208.79006066666668
1402,22930.948
1403,336.8966085714286
1404,18213.548947142855
1405,2519.967711428572
1406,56701.52345714286
1407,0.0
1408,886493.4860000001
1409,22352.116814285717
1410,92548.20914285713
1411,5563.456211428573
1412,239114.67042857144
1413,11747.014242857142
1414,988.5197124285716
1415,0.0
1416,425189.0337142857
1417,1650.9101285714285
1418,273.4771488
1419,0.0
1420,5720.667820000001
1421,2410.4382148571426
1422,163.58512499999998
1423,303900.0351428571
1424,3579321.532914286
1425,21230.007107142857
1426,4.854382414285714
1427,446613.9612857142
1428,1032.8569280000002
1429,18861.383842857143
1430,7102771.207142858
1431,1392.7907283333334
1432,0.0
1433,0.0
1434,22147.7295
1435,994.8814285714286
1436,949.3861739666667
1437,247.24898
1438,1938.3163957142856
1439,0.0
1440,190201.4912857143
1441,10.68476858
1442,75948.8583957143
1443,3869.8491
1444,52.50493300000001
1445,2601.6695589285714
1446,24.76005675
1447,7.131803428571429
1448,6.9222842
1449,34663.61238571429
1450,0.0
1451,3025.050557142857
1452,34479.757614285714
1453,13405.01365
1454,0.0
1455,0.0
1456,2367301.011042857
1457,1101.1110614285712
1458,0.0
1459,150249.83185714288
1460,4516798.5
1461,107.61469338571429
1462,136079.17428571428
1463,623.6845658571428
1464,1.5435341
1465,160.02756000000002
1466,661236.5042857142
1467,288092.4985714286
1468,831454.0722857142
1469,1992.3739666666668
1470,0.0
1471,16.235993
1472,0.0
1473,150392.82624999998
1474,314380.36457142857
1475,84.61668140000002
1476,128.37877666666668
1477,2778.1035
1478,0.0
1479,591.0347947142857
1480,2681.259496
