,D7N
675,8.0
676,5.714285714285714
677,1.4285714285714286
678,9.5
679,20.571428571428573
680,2.0
681,1.0
682,0.0
683,3.0
684,2.4285714285714284
685,7.714285714285714
686,2.0
687,7.0
688,2.0
689,6.571428571428571
690,1.8571428571428572
691,1.0
692,16.142857142857142
693,17.714285714285715
694,1.0
695,1.0
696,0.0
697,1.8571428571428572
698,0.0
699,0.0
700,25.0
701,3.4285714285714284
702,1.0
703,1.7142857142857142
704,8.0
705,0.0
706,23.666666666666668
707,1.4285714285714286
708,14.428571428571429
709,1.0
710,0.0
711,7.857142857142857
712,3.4
713,15.0
714,17.5
715,1.0
716,8.0
717,6.714285714285714
718,9.5
719,3.4285714285714284
720,1.4285714285714286
721,4.428571428571429
722,13.142857142857142
723,7.714285714285714
724,26.571428571428573
725,6.857142857142857
726,0.0
727,1.0
728,9.0
729,0.0
730,9.285714285714286
731,5.428571428571429
732,1.5714285714285714
733,6.142857142857143
734,7.0
735,2.0
736,1.7142857142857142
737,0.0
738,0.0
739,1.0
740,1.0
741,9.714285714285714
742,1.0
743,1.0
744,3.5714285714285716
745,1.0
746,1.0
747,0.0
748,12.0
749,3.5714285714285716
750,11.285714285714286
751,2.0
752,5.428571428571429
753,5.0
754,8.0
755,2.4285714285714284
756,6.0
757,1.8571428571428572
758,1.75
759,1.8571428571428572
760,3.3333333333333335
761,1.0
762,1.0
763,5.285714285714286
764,0.0
765,1.7142857142857142
766,3.7142857142857144
767,16.0
768,3.857142857142857
769,4.714285714285714
770,0.0
771,22.0
772,41.0
773,0.0
774,0.0
775,5.142857142857143
776,5.714285714285714
777,1.0
778,1.0
779,8.857142857142858
780,1.0
781,0.0
782,2.7142857142857144
783,18.0
784,6.714285714285714
785,0.0
786,5.0
787,1.0
788,8.75
789,1.7142857142857142
790,2.4285714285714284
791,1.0
792,1.2857142857142858
793,1.0
794,21.714285714285715
795,1.4285714285714286
796,1.0
797,1.0
798,0.0
799,0.0
800,1.0
801,0.0
802,6.0
803,1.0
804,7.571428571428571
805,2.4285714285714284
806,0.0
807,1.0
808,1.6666666666666667
809,3.4285714285714284
810,0.0
811,1.0
812,5.428571428571429
813,1.0
814,1.0
815,1.0
816,2.0
817,3.7142857142857144
818,4.5
819,1.0
820,3.7142857142857144
821,6.333333333333333
822,3.7142857142857144
823,3.4285714285714284
824,0.0
825,0.0
826,45.57142857142857
827,11.285714285714286
828,2.4285714285714284
829,1.8571428571428572
830,1.1428571428571428
831,0.0
832,0.0
833,1.5714285714285714
834,0.0
835,0.0
836,3.4285714285714284
837,3.142857142857143
838,1.0
839,0.0
840,1.0
841,5.857142857142857
842,3.0
843,0.0
844,1.6
845,23.0
846,1.0
847,8.0
848,2.0
849,1.0
850,1.0
851,1.0
852,4.0
853,0.0
854,4.166666666666667
855,1.5714285714285714
856,2.2857142857142856
857,0.0
858,10.0
859,3.857142857142857
860,0.0
861,4.285714285714286
862,0.0
863,1.75
864,8.428571428571429
865,1.0
866,3.4285714285714284
867,3.5714285714285716
868,3.0
869,0.0
870,4.571428571428571
871,5.142857142857143
872,5.0
873,6.0
874,2.0
875,1.8571428571428572
876,1.0
877,11.714285714285714
878,3.0
879,28.5
880,0.0
881,15.4
882,1.2857142857142858
883,8.285714285714286
884,1.25
885,1.0
886,1.0
887,2.142857142857143
888,1.75
889,5.285714285714286
890,1.0
891,3.5714285714285716
892,0.0
893,1.4285714285714286
894,7.571428571428571
895,1.2
896,1.4285714285714286
897,2.0
898,9.714285714285714
899,2.142857142857143
900,1.75
901,3.5
902,15.285714285714286
903,2.0
904,5.857142857142857
905,6.714285714285714
906,3.142857142857143
907,1.0
908,1.0
909,1.2857142857142858
910,1.8571428571428572
911,7.428571428571429
912,1.5714285714285714
913,2.0
914,1.5714285714285714
915,18.0
916,7.857142857142857
917,1.0
918,6.285714285714286
919,12.714285714285714
920,0.0
921,5.0
922,1.0
923,2.0
924,0.0
925,1.0
926,2.2
927,1.7142857142857142
928,2.0
929,17.571428571428573
930,2.857142857142857
931,1.6
932,2.4285714285714284
933,22.857142857142858
934,0.0
935,1.8571428571428572
936,9.6
937,0.0
938,0.0
939,6.0
940,1.1428571428571428
941,3.0
942,1.8571428571428572
943,16.142857142857142
944,1.75
945,1.0
946,3.7142857142857144
947,3.4285714285714284
948,1.0
949,2.5
950,2.142857142857143
951,1.0
952,12.666666666666666
953,7.428571428571429
954,15.0
955,25.285714285714285
956,2.0
957,12.428571428571429
958,1.0
959,1.0
960,10.142857142857142
961,9.428571428571429
962,2.142857142857143
963,2.0
964,8.857142857142858
965,7.428571428571429
966,1.0
967,12.285714285714286
968,11.0
969,1.0
970,0.0
971,1.0
972,8.571428571428571
973,6.285714285714286
974,1.0
975,2.4285714285714284
976,1.0
977,1.0
978,8.0
979,12.0
980,2.0
981,15.285714285714286
982,15.285714285714286
983,8.285714285714286
984,1.0
985,1.5
986,8.0
987,0.0
988,1.8
989,5.5
990,4.285714285714286
991,8.857142857142858
992,1.0
993,6.142857142857143
994,6.857142857142857
995,3.857142857142857
996,0.0
997,18.714285714285715
998,1.0
999,1.0
1000,1.0
1001,1.5714285714285714
1002,1.0
1003,2.0
1004,1.2857142857142858
1005,1.0
1006,21.571428571428573
1007,10.0
1008,0.0
1009,0.0
1010,0.0
1011,1.0
1012,5.428571428571429
1013,4.571428571428571
1014,1.5714285714285714
1015,7.428571428571429
1016,2.4285714285714284
1017,1.0
1018,1.25
1019,6.571428571428571
1020,3.0
1021,1.0
1022,1.0
1023,3.0
1024,7.0
1025,4.714285714285714
1026,15.285714285714286
1027,1.0
1028,9.571428571428571
1029,2.0
1030,3.7142857142857144
1031,0.0
1032,1.0
1033,1.8571428571428572
1034,2.0
1035,1.0
1036,1.0
1037,1.1428571428571428
1038,1.0
1039,8.285714285714286
1040,2.0
1041,8.4
1042,0.0
1043,7.428571428571429
1044,2.5714285714285716
1045,13.571428571428571
1046,2.2857142857142856
1047,1.0
1048,1.0
1049,3.5
1050,2.7142857142857144
1051,8.571428571428571
1052,7.428571428571429
1053,1.8571428571428572
1054,20.857142857142858
1055,2.0
1056,1.8
1057,1.7142857142857142
1058,1.2857142857142858
1059,2.75
1060,1.0
1061,28.571428571428573
1062,1.7142857142857142
1063,2.4285714285714284
1064,1.4
1065,0.0
1066,3.0
1067,1.0
1068,5.714285714285714
1069,1.4285714285714286
1070,1.0
1071,19.0
1072,1.25
1073,0.0
1074,25.0
1075,1.5714285714285714
1076,0.0
1077,8.857142857142858
1078,9.285714285714286
1079,2.5
1080,1.4
1081,0.0
1082,0.0
1083,0.0
1084,4.0
1085,1.0
1086,1.7142857142857142
1087,1.0
1088,2.0
1089,2.7142857142857144
1090,1.0
1091,2.0
1092,3.2857142857142856
1093,4.285714285714286
1094,12.428571428571429
1095,1.5
1096,3.4285714285714284
1097,0.0
1098,1.0
1099,1.7142857142857142
1100,3.4285714285714284
1101,2.857142857142857
1102,14.0
1103,1.0
1104,1.6
1105,0.0
1106,8.428571428571429
1107,1.0
1108,0.0
1109,4.0
1110,1.0
1111,1.0
1112,1.0
1113,0.0
1114,8.285714285714286
1115,1.5714285714285714
1116,1.0
1117,6.0
1118,6.0
1119,7.571428571428571
1120,0.0
1121,20.714285714285715
1122,2.0
1123,51.0
1124,3.4285714285714284
1125,3.857142857142857
1126,4.857142857142857
1127,24.428571428571427
1128,6.8
1129,0.0
1130,8.142857142857142
1131,1.5714285714285714
1132,1.0
1133,1.0
1134,9.285714285714286
1135,1.5
1136,1.0
1137,2.0
1138,1.5714285714285714
1139,4.428571428571429
1140,2.0
1141,1.6
1142,1.0
1143,26.142857142857142
1144,2.0
1145,14.0
1146,4.142857142857143
1147,1.0
1148,7.714285714285714
1149,2.0
1150,2.5
1151,3.2857142857142856
1152,5.0
1153,1.0
1154,8.857142857142858
1155,2.0
1156,1.0
1157,7.142857142857143
1158,1.0
1159,1.0
1160,6.714285714285714
1161,1.4285714285714286
1162,6.571428571428571
1163,1.0
1164,1.0
1165,1.0
1166,8.142857142857142
1167,1.75
1168,1.0
1169,1.0
1170,30.428571428571427
1171,6.857142857142857
1172,0.0
1173,1.4285714285714286
1174,3.857142857142857
1175,0.0
1176,3.857142857142857
1177,9.285714285714286
1178,1.5714285714285714
1179,4.571428571428571
1180,3.5714285714285716
1181,1.6
1182,2.0
1183,1.2857142857142858
1184,1.0
1185,1.7142857142857142
1186,2.2857142857142856
1187,8.285714285714286
1188,8.0
1189,2.0
1190,10.857142857142858
1191,2.0
1192,12.571428571428571
1193,0.0
1194,2.0
1195,13.857142857142858
1196,1.0
1197,1.0
1198,5.857142857142857
1199,4.571428571428571
1200,0.0
1201,6.0
1202,6.142857142857143
1203,4.714285714285714
1204,0.0
1205,13.142857142857142
1206,0.0
1207,2.5714285714285716
1208,8.571428571428571
1209,0.0
1210,1.0
1211,10.0
1212,3.0
1213,0.0
1214,2.0
1215,2.857142857142857
1216,8.714285714285714
1217,3.7142857142857144
1218,1.0
1219,10.428571428571429
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,2.5714285714285716
1225,1.0
1226,1.0
1227,1.5
1228,1.0
1229,17.142857142857142
1230,1.5714285714285714
1231,1.0
1232,1.4285714285714286
1233,2.0
1234,0.0
1235,0.0
1236,1.0
1237,5.0
1238,0.0
1239,1.0
1240,0.0
1241,1.0
1242,1.0
1243,1.0
1244,0.0
1245,4.0
1246,2.0
1247,1.2857142857142858
1248,5.0
1249,0.0
1250,1.0
1251,0.0
1252,0.0
1253,0.0
1254,5.142857142857143
1255,15.857142857142858
1256,1.2857142857142858
1257,11.0
1258,2.0
1259,2.5714285714285716
1260,1.0
1261,0.0
1262,2.0
1263,0.0
1264,1.0
1265,5.0
1266,0.0
1267,4.428571428571429
1268,6.0
1269,13.285714285714286
1270,1.0
1271,9.0
1272,5.0
1273,4.857142857142857
1274,8.857142857142858
1275,1.0
1276,1.0
1277,2.0
1278,1.0
1279,5.285714285714286
1280,2.0
1281,0.0
1282,4.0
1283,1.1428571428571428
1284,0.0
1285,12.0
1286,1.8333333333333333
1287,5.0
1288,2.5714285714285716
1289,7.571428571428571
1290,1.0
1291,1.0
1292,1.0
1293,0.0
1294,4.571428571428571
1295,4.857142857142857
1296,20.714285714285715
1297,2.857142857142857
1298,1.0
1299,3.0
1300,4.714285714285714
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,1.0
1306,0.0
1307,0.0
1308,0.0
1309,2.0
1310,0.0
1311,0.0
1312,4.142857142857143
1313,15.6
1314,3.0
1315,2.142857142857143
1316,6.0
1317,8.0
1318,1.0
1319,0.0
1320,12.0
1321,4.714285714285714
1322,1.0
1323,1.25
1324,2.4285714285714284
1325,1.5714285714285714
1326,3.4285714285714284
1327,0.0
1328,3.0
1329,3.75
1330,9.0
1331,70.57142857142857
1332,3.0
1333,13.714285714285714
1334,4.25
1335,1.8571428571428572
1336,1.8571428571428572
1337,14.142857142857142
1338,0.0
1339,9.285714285714286
1340,14.0
1341,4.571428571428571
1342,1.0
1343,4.2
1344,1.0
1345,3.0
1346,7.428571428571429
1347,4.285714285714286
1348,14.0
1349,1.0
1350,3.7142857142857144
1351,10.428571428571429
1352,1.25
1353,0.0
1354,1.0
1355,6.0
1356,1.0
1357,5.25
1358,0.0
1359,1.7142857142857142
1360,1.25
1361,1.0
1362,4.714285714285714
1363,1.7142857142857142
1364,1.0
1365,2.0
1366,3.7142857142857144
1367,2.142857142857143
1368,0.0
1369,3.7142857142857144
1370,1.2857142857142858
1371,1.0
1372,6.857142857142857
1373,0.0
1374,0.0
1375,8.142857142857142
1376,2.0
1377,6.285714285714286
1378,1.0
1379,3.142857142857143
1380,4.714285714285714
1381,2.25
1382,37.75
1383,33.57142857142857
1384,1.8571428571428572
1385,2.0
1386,3.0
1387,0.0
1388,1.0
1389,1.0
1390,1.5714285714285714
1391,2.0
1392,0.0
1393,3.0
1394,6.428571428571429
1395,0.0
1396,7.285714285714286
1397,1.0
1398,1.0
1399,2.6666666666666665
1400,5.714285714285714
1401,1.0
1402,4.0
1403,2.5714285714285716
1404,6.714285714285714
1405,1.1428571428571428
1406,7.142857142857143
1407,0.0
1408,22.4
1409,5.857142857142857
1410,25.571428571428573
1411,3.0
1412,21.0
1413,4.0
1414,1.2857142857142858
1415,0.0
1416,42.714285714285715
1417,2.0
1418,3.5
1419,0.0
1420,4.6
1421,2.857142857142857
1422,1.0
1423,29.714285714285715
1424,19.0
1425,4.0
1426,1.0
1427,11.142857142857142
1428,2.6
1429,4.285714285714286
1430,60.42857142857143
1431,5.5
1432,0.0
1433,0.0
1434,1.0
1435,3.4285714285714284
1436,1.6666666666666667
1437,1.0
1438,2.5714285714285716
1439,0.0
1440,21.714285714285715
1441,1.8
1442,17.285714285714285
1443,6.0
1444,1.0
1445,1.7142857142857142
1446,1.0
1447,1.8571428571428572
1448,2.0
1449,9.0
1450,0.0
1451,8.142857142857142
1452,4.857142857142857
1453,1.0
1454,0.0
1455,0.0
1456,20.571428571428573
1457,4.714285714285714
1458,0.0
1459,8.142857142857142
1460,38.4
1461,1.5714285714285714
1462,9.142857142857142
1463,1.0
1464,1.0
1465,1.0
1466,28.285714285714285
1467,24.571428571428573
1468,19.0
1469,3.0
1470,0.0
1471,1.0
1472,0.0
1473,10.0
1474,12.857142857142858
1475,1.0
1476,1.0
1477,1.0
1478,0.0
1479,1.0
1480,1.0
1481,1.0
1482,0.0
1483,1.0
1484,3.4285714285714284
1485,0.0
1486,2.0
1487,1.8571428571428572
1488,4.0
1489,0.0
1490,18.142857142857142
1491,7.571428571428571
1492,1.0
1493,0.0
1494,1.5714285714285714
1495,1.5714285714285714
1496,3.7142857142857144
1497,0.0
1498,1.0
1499,13.666666666666666
1500,2.0
1501,26.714285714285715
1502,0.0
1503,2.7142857142857144
1504,2.5
1505,4.0
1506,3.4285714285714284
1507,5.428571428571429
1508,3.0
1509,5.571428571428571
1510,1.1666666666666667
1511,1.0
1512,4.428571428571429
1513,1.0
1514,1.0
1515,2.857142857142857
1516,0.0
1517,1.0
1518,1.5
1519,46.0
1520,13.0
1521,57.0
1522,4.714285714285714
1523,3.7142857142857144
1524,0.0
1525,1.0
1526,5.5
1527,1.8571428571428572
1528,4.285714285714286
1529,5.142857142857143
1530,1.1428571428571428
1531,1.0
1532,1.0
1533,1.0
1534,1.5
1535,1.0
1536,1.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,1.0
1543,0.0
1544,0.0
1545,0.0
1546,3.6
1547,9.714285714285714
1548,4.25
1549,8.75
1550,1.0
1551,0.0
1552,6.285714285714286
1553,3.4
1554,4.0
1555,0.0
1556,1.0
1557,4.285714285714286
1558,2.0
1559,6.857142857142857
1560,3.25
1561,0.0
1562,1.0
1563,2.0
1564,16.0
1565,2.0
1566,40.57142857142857
1567,1.4285714285714286
1568,4.571428571428571
1569,68.85714285714286
1570,1.0
1571,8.0
1572,7.285714285714286
1573,1.0
1574,1.0
1575,7.714285714285714
1576,4.571428571428571
1577,11.142857142857142
1578,1.0
1579,1.7142857142857142
1580,9.857142857142858
1581,1.7142857142857142
1582,1.4285714285714286
1583,0.0
1584,1.0
1585,3.0
1586,1.8571428571428572
1587,0.0
1588,6.0
1589,7.0
1590,12.714285714285714
1591,32.0
1592,1.1428571428571428
1593,1.5714285714285714
1594,1.0
1595,1.0
1596,11.285714285714286
1597,17.142857142857142
1598,2.0
1599,2.0
1600,8.0
1601,0.0
1602,1.0
1603,0.0
1604,0.0
1605,1.0
1606,1.6
1607,1.0
1608,4.0
1609,1.0
1610,1.0
1611,23.166666666666668
1612,0.0
1613,2.0
1614,4.5
1615,0.0
1616,1.0
1617,5.428571428571429
1618,3.0
1619,1.7142857142857142
1620,1.0
1621,0.0
1622,2.0
1623,1.0
1624,8.285714285714286
1625,1.0
1626,0.0
1627,0.0
1628,1.0
1629,1.0
1630,5.428571428571429
1631,1.5714285714285714
1632,14.0
1633,1.0
1634,0.0
1635,18.333333333333332
1636,16.571428571428573
1637,1.0
1638,16.0
1639,1.0
1640,2.7142857142857144
1641,3.0
1642,2.0
1643,1.8571428571428572
1644,6.857142857142857
1645,1.0
1646,9.0
1647,9.857142857142858
1648,5.0
1649,1.0
1650,1.0
1651,0.0
1652,6.285714285714286
1653,0.0
1654,1.0
1655,29.0
1656,2.5
1657,0.0
1658,1.0
1659,1.0
1660,4.428571428571429
1661,1.0
1662,0.0
1663,2.0
1664,5.0
1665,1.0
1666,2.4285714285714284
1667,1.3333333333333333
1668,4.857142857142857
1669,2.5714285714285716
1670,7.714285714285714
1671,1.3333333333333333
1672,14.428571428571429
1673,1.0
1674,2.0
1675,4.714285714285714
1676,1.0
1677,6.0
1678,1.5714285714285714
1679,8.0
1680,12.571428571428571
1681,1.0
1682,13.285714285714286
1683,5.6
1684,3.0
1685,1.0
1686,14.0
1687,22.5
1688,1.1666666666666667
1689,1.0
1690,9.428571428571429
1691,7.142857142857143
1692,1.0
1693,1.3333333333333333
1694,14.8
1695,2.0
1696,7.2
1697,5.571428571428571
1698,1.0
1699,1.0
1700,46.0
1701,3.5714285714285716
1702,6.857142857142857
1703,9.285714285714286
1704,1.7142857142857142
1705,1.0
1706,5.0
1707,6.571428571428571
1708,34.285714285714285
1709,1.0
1710,1.0
1711,1.0
1712,1.0
1713,1.0
1714,1.0
1715,5.714285714285714
1716,1.0
1717,1.0
1718,0.0
1719,1.5714285714285714
1720,2.0
1721,6.0
1722,7.571428571428571
1723,1.0
1724,1.0
1725,0.0
1726,2.4285714285714284
1727,10.571428571428571
1728,8.0
1729,1.5
1730,8.428571428571429
1731,1.0
