,E7N
0,0.0
1,0.0
2,0.0029094302857142857
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,2.3885714285714285e-05
9,0.0017828208571428574
10,0.0006974516666666667
11,0.0029471834285714287
12,0.0
13,0.0013293735714285716
14,0.002510592428571428
15,5.223999999999999e-05
16,0.008374799142857142
17,0.002034155
18,0.000796156
19,0.0040946129999999996
20,0.017059062571428567
21,0.013727009
22,0.0073566504285714285
23,0.007945709571428572
24,0.007735213714285714
25,0.015668262199999998
26,0.0
27,0.000306
28,0.012545172285714282
29,0.003038741
30,0.000554
31,0.0016662019999999999
32,0.002566565714285714
33,0.0048244298
34,0.0001237
35,0.012894279714285714
36,0.017546983
37,0.00036666666666666667
38,0.0016064676666666666
39,0.004482951999999999
40,0.009937467
41,0.004316722857142857
42,0.0
43,0.012169233857142856
44,0.014929323428571428
45,0.000743
46,0.015267194285714285
47,0.00047673999999999997
48,0.012812014571428573
49,0.0012133273333333333
50,0.0
51,0.0
52,0.00035440000000000005
53,0.0
54,0.0008525241428571428
55,0.00014163333333333335
56,9.385714285714285e-06
57,0.009074493
58,0.0
59,0.0
60,0.0
61,0.0
62,0.005368378285714286
63,0.0002006
64,0.0029611052857142855
65,0.0014364705
66,0.00248676325
67,0.00011248333333333333
68,0.020633532142857142
69,0.006545546714285713
70,0.012662390499999999
71,0.0012217929999999999
72,0.024124712
73,0.012703696571428572
74,0.01749876342857143
75,0.0007550990000000001
76,0.003112316
77,0.0013607547142857142
78,0.003132807285714286
79,0.005076668428571429
80,0.0012404978571428573
81,0.0
82,0.005212288285714286
83,0.0007633333333333333
84,0.0005977306666666666
85,0.0028368598571428573
86,0.001582141
87,0.0
88,0.0013767677142857144
89,0.006558615857142856
90,0.005961893333333333
91,0.0
92,0.0016201253333333332
93,0.0562181354
94,0.004361271714285715
95,0.0
96,8.382857142857144e-05
97,0.07838742328571431
98,0.004535222571428571
99,0.009592579
100,0.00024767142857142854
101,0.0049651166000000005
102,8.004e-05
103,0.002449567
104,0.02496881657142857
105,0.007907818
106,0.0006052
107,0.0
108,0.00092864175
109,0.001225096857142857
110,0.00410522
111,0.008333566
112,0.0007438
113,0.012286649714285714
114,0.050275877999999996
115,0.0
116,0.0012052295714285715
117,0.02896985016666667
118,0.0017498928000000001
119,0.00220318475
120,0.0
121,0.0010569297500000001
122,0.0033786018571428577
123,0.004818409714285715
124,0.006538231142857142
125,0.001676686142857143
126,0.023321012714285713
127,0.0007479348571428571
128,0.001266695
129,0.0
130,0.0
131,0.00023075
132,0.008401124
133,0.0013674283333333333
134,0.007370583571428572
135,0.0092536515
136,0.008382452
137,0.003186487
138,0.0020395568571428572
139,0.0037279009999999996
140,0.0
141,0.012949642857142857
142,0.0010794980000000001
143,0.00160237825
144,0.0015073065714285715
145,0.0029091959999999997
146,0.0017088714000000002
147,0.0019532144285714288
148,0.005091169142857142
149,0.002132379666666667
150,0.00036360000000000006
151,0.0010989492857142857
152,0.0007495999999999999
153,0.0019462527142857142
154,0.0
155,0.0099265834
156,0.0
157,0.005139223
158,0.0003322857142857143
159,6.891428571428571e-05
160,0.0
161,0.0022687118333333334
162,0.03474387742857143
163,0.000326
164,0.00699862142857143
165,0.003956443857142857
166,0.00023527142857142854
167,0.0011730982499999999
168,0.004675692800000001
169,0.007894874999999999
170,0.005258960857142858
171,0.0014001058333333333
172,0.0004332857142857143
173,0.00028166666666666666
174,0.079659996
175,4.4875e-06
176,0.0
177,0.0021473588
178,0.0017485246666666665
179,0.008467927285714287
180,0.013094330285714287
181,0.024473253285714282
182,0.007516162428571427
183,0.0
184,0.0011623335714285713
185,0.0
186,0.0
187,0.0038516075714285715
188,0.0044074150000000005
189,0.0005363363333333333
190,0.0002118
191,0.0
192,0.0
193,0.0
194,0.005102873333333334
195,0.0
196,0.0
197,0.0
198,0.002910397571428571
199,0.0
200,0.044480650000000004
201,0.02502437257142857
202,0.047401272714285715
203,0.1246466022857143
204,0.000129686
205,0.00011958000000000002
206,0.0011441452857142858
207,0.009930367200000002
208,0.0030454995714285717
209,0.0025914891428571426
210,0.0
211,0.0
212,0.0030365587142857143
213,0.005945223333333333
214,0.0015449724285714287
215,4.124285714285715e-05
216,0.009793931249999999
217,0.023903296666666667
218,0.002394052166666667
219,0.0
220,0.00038482242857142856
221,0.0
222,0.0019745502857142854
223,0.006224786
224,0.0015239685
225,0.0057334295000000006
226,0.0007761973333333333
227,0.0
228,0.001921002
229,0.0
230,0.03283436885714286
231,0.0
232,0.002136834857142857
233,0.002662130714285714
234,0.0
235,0.014230550500000001
236,0.009001954571428569
237,0.0013429674285714286
238,0.0006555394285714285
239,0.00028524999999999997
240,0.0023797434285714285
241,0.0
242,0.0
243,4.602333333333334e-05
244,0.018229661142857144
245,0.00012415714285714285
246,0.0
247,0.004490746285714285
248,0.0014209445000000001
249,0.0029611054285714282
250,0.000162
251,0.0
252,0.017176110285714283
253,0.004148640166666667
254,0.010233047714285712
255,0.010022622166666667
256,0.0072787476666666675
257,0.009195001
258,0.008558221857142858
259,0.0
260,0.005839432714285714
261,0.007767032000000001
262,0.0
263,0.00036899999999999997
264,0.0
265,0.0004688247142857143
266,0.0018928788571428573
267,0.0009346518571428572
268,0.010315989571428572
269,6.293333333333334e-05
270,0.0007483421428571428
271,0.018984683857142855
272,0.004749714833333334
273,0.0
274,0.009824388142857143
275,0.006971951142857144
276,0.0
277,0.004057448599999999
278,0.002055427
279,0.035552109571428576
280,0.014035472
281,0.005636250428571429
282,0.004013127714285715
283,0.0
284,0.007969446142857143
285,0.0018277921999999998
286,0.005946343428571429
287,0.00045319999999999996
288,0.0
289,0.0
290,0.0
291,0.007186647000000002
292,0.0
293,0.0037682284000000003
294,8.43e-05
295,0.0004491428571428571
296,0.0010703151428571429
297,0.0029020314285714286
298,0.018723196666666667
299,0.0945228668
300,0.0012338501428571429
301,0.002921773
302,0.016369264
303,0.0004661432857142857
304,0.006513441
305,0.008939538857142857
306,0.0
307,0.015691493571428572
308,0.007814718857142857
309,0.0132661985
310,0.007879339857142858
311,0.0
312,0.0024654594285714285
313,0.00010979800000000001
314,0.075544687
315,0.0188275588
316,0.0035957457142857144
317,0.002975077571428571
318,0.00017582
319,0.0
320,0.004322269142857143
321,0.017161741714285715
322,0.006248597857142857
323,0.002833204142857143
324,0.0009170398571428572
325,0.0
326,1.8628571428571428e-05
327,0.0038604085000000002
328,0.1292832
329,0.0016484461428571426
330,0.0
331,4.126e-05
332,0.0
333,0.0021890506
334,0.0
335,0.0
336,0.005981875
337,0.002023607714285714
338,0.006459242999999999
339,0.000515
340,0.0003654
341,0.0037279014999999998
342,0.005791847428571429
343,0.008004829571428573
344,0.008358983333333334
345,6.791428571428571e-05
346,0.0015445320000000002
347,0.0013038308571428573
348,0.0026562565
349,0.0017114361428571426
