ID,SC,DC,EC,IC,LAC,BC,NC
0,2.97E+11,4,0.004427467,1.9789132,1.5,166.6957,2
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,9.8E+12,12,0.025438834,2.6152072,0.5,1041.6542,0.54545456
5,9540000000,3,0.000794,1.8009168,0,3862.9368,0
6,1420000000,1,0.000306,1.2422205,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,87600000000,7,0.00240427,2.3234007,0,7873.4746,0
10,83700000,2,7.43E-05,1.5661203,0,7080,0
11,1.12E+11,5,0.002718635,2.1185157,0,7155.1567,0
12,70200000,2,6.81E-05,1.5661203,0,3542,0
13,0,0,0,0,0,0,0
14,1.5427597,1,0,1.2422205,0,0,0
15,68900000000,1,0.002132827,1.2422205,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,39600000000,16,0.001617808,2.744988,0,12829.184,0
20,4520000000,1,0.000546,1.2422205,0,0,0
21,31800000000,2,0.001448936,1.5661203,0,16.774351,0
22,285000000,3,0.000137,1.8009168,0,3946.6648,0
23,25100000000,3,0.001287026,1.8009168,0,210.45375,0
24,14500000,1,3.10E-05,1.2422205,0,0,0
25,0,0,0,0,0,0,0
26,4.32E+12,11,0.016892165,2.5721369,0.72727275,11342.788,1.1
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,18900000,1,3.54E-05,1.2422205,0,0,0
31,1.16E+11,6,0.002762543,2.2309124,0,12108.5205,0
32,0,0,0,0,0,0,0
33,52413.555,1,1.86E-06,1.2422205,0,0,0
34,2.71E+11,7,0.004227969,2.3234007,1.1428572,5026.684,1.7333333
35,3.8E+12,25,0.015847404,2.9073622,2.32,19698.186,4.539599
36,1.5415387,1,0,1.2422205,0,0,0
37,1.5424848,1,0,1.2422205,0,0,0
38,0,0,0,0,0,0,0
39,2.7E+11,8,0.00421912,2.4007933,0.25,12596.007,0.2857143
40,0,0,0,0,0,0,0
41,54400000000,2,0.001895175,1.5661203,0,8.636836,0
42,3.88E+11,4,0.005060055,1.9789132,0.5,118.828026,0.6666667
43,200000000,1,0.000115,1.2422205,0,0,0
44,1.11E+11,1,0.002708634,1.2422205,0,0,0
45,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
48,1.5433675,1,0,1.2422205,0,0,0
49,285000000,2,0.000137,1.5661203,1,0,2
