ID,SC,DC,EC,IC,LAC,BC,NC
0,1280000000,4,0.006563891,1.9498314,1.5,186.21616,2
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,13200000000,6,0.021095235,2.1940148,0,473.8344,0
5,44600000,3,0.001224465,1.7768049,0,3784.676,0
6,1218262.2,1,0.000202,1.2307104,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,299000000,6,0.003168369,2.1940148,0,6865.829,0
10,365530.72,2,0.000111,1.5478603,0,6860,0
11,121000000,4,0.002015989,1.9498314,0,6881.2793,0
12,400285.2,2,0.000116,1.5478603,0,3432,0
13,0,0,0,0,0,0,0
14,1.542584,1,0,1.2307104,0,0,0
15,181000000,1,0.002464324,1.2307104,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,157000000,16,0.002300325,2.6893196,0,13040.751,0
20,21000000,1,0.00084,1.2307104,0,0,0
21,126000000,2,0.002059972,1.5478603,0,21.152012,0
22,901119,3,0.000174,1.7768049,0,3788.8408,0
23,101000000,2,0.001844051,1.5478603,0,12.242019,0
24,46167.88,1,3.94E-05,1.2307104,0,0,0
25,0,0,0,0,0,0,0
26,3080000000,7,0.010168524,2.2834044,0,11108.496,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,86773.15,1,5.40E-05,1.2307104,0,0,0
31,353000000,6,0.003444813,2.1940148,0,11970.916,0
32,0,0,0,0,0,0,0
33,299.6776,1,3.17E-06,1.2307104,0,0,0
34,893000000,7,0.005478269,2.2834044,1.1428572,4869.94,1.7333333
35,14300000000,25,0.021908963,2.8449898,2.32,24477.037,4.688889
36,1.542501,1,0,1.2307104,0,0,0
37,1.5420549,1,0,1.2307104,0,0,0
38,0,0,0,0,0,0,0
39,919000000,8,0.005557575,2.3581138,0.25,12672.358,0.2857143
40,0,0,0,0,0,0,0
41,94200000,2,0.001779669,1.5478603,0,11.586743,0
42,1030000000,4,0.0058799,1.9498314,0.5,206.12747,0.6666667
43,1257294.8,1,0.000206,1.2307104,0,0,0
44,349000000,1,0.003424457,1.2307104,0,0,0
45,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0
49,883228.9,2,0.000172,1.5478603,1,0,2
50,85600000,2,0.001696098,1.5478603,0,8.752392,0
51,0,0,0,0,0,0,0
52,159000000,5,0.002310144,2.0852172,1.6,145.5285,2
53,5730000000,13,0.013884286,2.6012518,0.9230769,34215.8,2.1595237
54,15800000000,22,0.023062536,2.8049784,1,8976.265,1.5021825
55,2610000000,11,0.009366276,2.5232036,1.4545455,17703.777,1.9666667
56,269000000,3,0.003007082,1.7768049,0,479.86484,0
57,0,0,0,0,0,0,0
58,1045907,1,0.000188,1.2307104,0,0,0
59,0,0,0,0,0,0,0
60,833000000,3,0.005291869,1.7768049,0.6666667,193.82257,1
61,0,0,0,0,0,0,0
62,1860.713,2,7.90E-06,1.5478603,0,3432,0
63,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
65,404000000,4,0.003687169,1.9498314,0.5,5161.874,0.6666667
66,0,0,0,0,0,0,0
67,1.33E+11,30,0.0668605,2.895992,3.4666667,49518.816,3.7439656
68,0,0,0,0,0,0,0
69,126183.875,1,6.51E-05,1.2307104,0,0,0
70,136291.39,2,6.77E-05,1.5478603,1,0,2
71,1900000000,5,0.00799924,2.0852172,0.8,3136.6055,1
72,57809.59,1,4.41E-05,1.2307104,0,0,0
73,49100000,1,0.001284601,1.2307104,0,0,0
74,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
77,789000000,3,0.005151603,1.7768049,0,2092.4817,0
78,159000000,6,0.002312378,2.1940148,0,7363.7197,0
79,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0
81,1.35E+11,29,0.06726731,2.8870583,5.1034484,20118.055,7.584666
82,1840000000,7,0.007866869,2.2834044,0.5714286,2588.4434,1
83,0,0,0,0,0,0,0
84,6830000000,14,0.015156603,2.6338365,3.4285715,16109.413,4.0034966
85,1045907,1,0.000188,1.2307104,0,0,0
86,7104513.5,1,0.000489,1.2307104,0,0,0
87,13300000,2,0.000669,1.5478603,0,1473.4701,0
88,673000000,5,0.004756362,2.0852172,0,20598.217,0
89,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0
94,3615501.5,3,0.000349,1.7768049,0,450.27646,0
95,0,0,0,0,0,0,0
96,262445.7,1,9.39E-05,1.2307104,0,0,0
97,102.108284,1,1.84E-06,1.2307104,0,0,0
98,553000000,2,0.004309797,1.5478603,0,104.097,0
99,7400.7593,1,1.58E-05,1.2307104,0,0,0
100,741000000,1,0.004991482,1.2307104,0,0,0
101,79500000,2,0.001634582,1.5478603,0,43.94449,0
102,0,0,0,0,0,0,0
103,923509.2,1,0.000176,1.2307104,0,0,0
104,1.5419911,1,0,1.2307104,0,0,0
105,1.5435582,1,0,1.2307104,0,0,0
106,0,0,0,0,0,0,0
107,2369.5928,1,8.92E-06,1.2307104,0,0,0
108,59800000,3,0.001417569,1.7768049,0.6666667,351.30002,1
109,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0
112,37837.08,3,3.57E-05,1.7768049,0,6862,0
113,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0
115,90.53923,1,1.73E-06,1.2307104,0,0,0
116,84818.08,2,5.34E-05,1.5478603,0,3432,0
117,8452507,2,0.000533,1.5478603,0,2393.717,0
118,698864.44,2,0.000153,1.5478603,0,3432,0
119,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0
121,1.5393033,1,0,1.2307104,0,0,0
122,86773.164,1,5.40E-05,1.2307104,0,0,0
123,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0
125,3420000000,5,0.010714654,2.0852172,1.2,779.0451,1.5
126,0,0,0,0,0,0,0
127,316000000,3,0.003261526,1.7768049,0,5941.196,0
128,421616.6,2,0.000119,1.5478603,0,74.31299,0
129,5220752,3,0.000419,1.7768049,2,0,3
130,5313481,4,0.000423,1.9498314,1.5,989.1171,2.3333333
131,5529755.5,4,0.000431,1.9498314,1.5,467.4163,2.3333333
132,330719.47,1,0.000105,1.2307104,0,0,0
133,0,0,0,0,0,0,0
134,142000000,1,0.002186635,1.2307104,0,0,0
135,0,0,0,0,0,0,0
136,1.62E+11,60,0.07383527,3.0353155,1.2666667,130411.21,3.319467
137,861000000,5,0.005379425,2.0852172,1.2,289.55353,1.5
138,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0
140,2722813.8,3,0.000303,1.7768049,0,6862,0
141,2832.5312,1,9.75E-06,1.2307104,0,0,0
142,644000000,6,0.004651682,2.1940148,1,1398.5862,1.5
143,238000000,4,0.002830717,1.9498314,0.5,3789.5251,0.6666667
144,0,0,0,0,0,0,0
145,13300000,1,0.000667,1.2307104,0,0,0
146,10500000,1,0.000594,1.2307104,0,0,0
147,0,0,0,0,0,0,0
148,1257294.8,1,0.000206,1.2307104,0,0,0
149,30200000,5,0.001008392,2.0852172,0,10348.512,0
150,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0
152,33600000,2,0.00106226,1.5478605,0,3432,0
153,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0
155,227000000,7,0.002764295,2.2834044,0.85714287,3807.7292,1
156,4620000000,15,0.012463432,2.663043,0.93333334,15996.681,2.5174603
157,444672.47,3,0.000122,1.7768049,0,3633.239,0
158,1.5395101,1,0,1.2307104,0,0,0
159,1920000000,13,0.008042203,2.6012518,0.61538464,9092.588,1.1
160,836000000,11,0.005301304,2.5232036,0.18181819,12351.29,0.2
161,356000000,4,0.00346114,1.9498314,0.5,3803.1326,0.6666667
162,304000000,2,0.003198392,1.5478605,0,71.35963,0
163,1205026.9,4,0.000201,1.9498314,0.5,6862,0.6666667
164,288000000,5,0.003110581,2.0852172,1.2,8764.167,1.8333334
165,350000000,2,0.003428023,1.5478605,0,3432,0
166,287000000,4,0.003107451,1.9498314,1.5,5332.1665,2
167,11300000,1,0.000618,1.2307104,0,0,0
168,19200000,2,0.000804,1.5478605,0,3432,0
169,0,0,0,0,0,0,0
170,1310000000,7,0.006644511,2.2834044,0.5714286,1366.9567,0.6666667
171,1110000000,6,0.006106836,2.1940148,0.33333334,3780.793,0.4
172,0,0,0,0,0,0,0
173,3310000000,8,0.010548129,2.3581138,1.25,3696.9873,1.8095238
174,351.4113,1,3.43E-06,1.2307104,0,0,0
175,0,0,0,0,0,0,0
176,339582.3,2,0.000107,1.5478605,0,3432,0
177,4380000000,16,0.012128495,2.6893196,2.5,20900.434,6.4333334
178,442000000,9,0.003852674,2.42149,2,4466.46,4.2833333
179,1218262.2,1,0.000202,1.2307104,0,0,0
180,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0
182,1.5366471,1,0,1.2307104,0,0,0
183,1.5364845,1,0,1.2307104,0,0,0
184,9034402,4,0.000551,1.9498314,2,153.05757,2.8333333
185,0,0,0,0,0,0,0
186,19200000,6,0.000804,2.1940148,2,423.2439,2.9666667
187,2570017,3,0.000294,1.7768049,0.6666667,238.52347,1
188,1080000000,4,0.006033355,1.9498314,0.5,788.7458,0.6666667
189,0,0,0,0,0,0,0
190,17400000000,9,0.024194181,2.42149,1.3333334,3475.205,1.5
191,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0
193,744456.1,2,0.000158,1.5478605,0,140.41841,0
194,685720.8,1,0.000152,1.2307104,0,0,0
195,0,0,0,0,0,0,0
196,986744.4,1,0.000182,1.2307104,0,0,0
197,1900000000,4,0.007986551,1.9498314,0,99.30899,0
198,312000000,4,0.003238871,1.9498314,1,2957.903,1.3333334
199,1800000000,3,0.007770302,1.7768049,1.3333334,11.153711,2
200,0,0,0,0,0,0,0
201,1.5433241,1,0,1.2307104,0,0,0
202,179000000,5,0.002455366,2.0852172,0.4,4040.6394,0.8333333
203,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0
206,120000000,2,0.002011803,1.5478605,0,19.27954,0
207,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0
209,288000000,3,0.003109311,1.7768049,0.6666667,248.89206,1
210,0,0,0,0,0,0,0
211,7500000000,15,0.015877398,2.663043,2,8533.278,3.9761906
212,197000000,2,0.00257499,1.5478605,0,35.924507,0
213,613000000,9,0.004538144,2.42149,0.44444445,1313.5664,0.5416667
214,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0
218,4200000000,8,0.011888247,2.3581138,1.75,3536.9878,2
219,2.340216,2,1.40E-08,1.5478605,0,3432,0
220,0,0,0,0,0,0,0
221,10613.931,1,1.89E-05,1.2307104,0,0,0
222,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0
224,205000000,1,0.002623634,1.2307104,0,0,0
225,1291804.8,1,0.000208,1.2307104,0,0,0
226,343447.2,1,0.000107,1.2307104,0,0,0
227,0,0,0,0,0,0,0
228,13600000000,13,0.021399153,2.6012518,1.6923077,2983.373,2.3
229,647000000,2,0.004662337,1.5478605,0,3432,0
230,12300000000,8,0.02032099,2.3581138,0.5,1224.1454,0.95238096
231,17672.396,1,2.44E-05,1.2307104,0,0,0
232,17100000,2,0.000758,1.5478605,0,3432,0
233,75100000,1,0.001589145,1.2307104,0,0,0
234,969000000,6,0.005708018,2.1940148,1.3333334,872.64404,1.6
235,161000000,7,0.002323903,2.2834044,0.5714286,1900.051,1.3333334
236,2.747157,1,1.97E-07,1.2307104,0,0,0
237,0,0,0,0,0,0,0
238,19200000000,23,0.025432888,2.8192894,0.7826087,37230.844,1.7890443
239,885973,1,0.000173,1.2307104,0,0,0
240,0,0,0,0,0,0,0
241,33500000,1,0.001061155,1.2307104,0,0,0
242,0,0,0,0,0,0,0
243,231000000,7,0.002785699,2.2834044,0,5464.7227,0
244,252000000,5,0.002910813,2.0852172,0.4,1231.2341,0.5833333
245,0,0,0,0,0,0,0
246,487000000,7,0.004045364,2.2834044,0.85714287,5410.187,1.1666666
247,8687431,4,0.00054,1.9498314,0.5,299.5392,0.6666667
248,1207.5189,2,6.37E-06,1.5478605,0,3432,0
249,1380000000,9,0.006819915,2.42149,0.22222222,9682.323,0.25
250,399450.84,1,0.000116,1.2307104,0,0,0
251,0,0,0,0,0,0,0
252,20300000000,35,0.0261182,2.9340706,1.8285714,31381.414,3.2963285
253,409301.94,1,0.000117,1.2307104,0,0,0
254,0,0,0,0,0,0,0
255,5350000000,11,0.013413436,2.5232036,1.6363636,8558.187,2.2333333
256,0,0,0,0,0,0,0
257,6282.5854,1,1.45E-05,1.2307104,0,0,0
258,769024.5,1,0.000161,1.2307104,0,0,0
259,11700000,2,0.000628,1.5478605,0,26.59207,0
260,805086.2,1,0.000165,1.2307104,0,0,0
261,58100000,7,0.001397541,2.2834044,0.5714286,461.15857,0.75
262,1626493.2,2,0.000234,1.5478605,1,0,2
263,770000000,8,0.00508754,2.3581138,0.5,11242.888,1.6666666
264,1840000000,9,0.007857175,2.42149,0.22222222,7105.2896,0.25
265,0,0,0,0,0,0,0
266,1430000000,3,0.006937977,1.7768049,0.6666667,94.98774,1
267,1960000000,7,0.008120392,2.2834044,1.1428572,3613.3542,1.3666667
268,2046029,1,0.000262,1.2307104,0,0,0
269,759000000,2,0.005051501,1.5478605,0,454.5701,0
270,198112.62,1,8.16E-05,1.2307104,0,0,0
271,392000000,2,0.00363238,1.5478605,0,12.249528,0
272,1399.856,1,6.86E-06,1.2307104,0,0,0
273,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0
275,315000000,1,0.003254318,1.2307104,0,0,0
276,2425636,1,0.000286,1.2307104,0,0,0
