p4n,w4n
1.5762661007933931,2.5938605343447225
0.0,0.0
0.0,0.0
0.0,0.0
-0.06887366480385808,1.9951734274115243
0.0,1.3010218377322698
0.0,0.4362198891801584
0.0,0.0
0.0,0.0
0.0,2.7081831875410405
0.0,0.4305035522259826
0.0,1.5805111617054202
0.0,0.9708522808080566
0.0,0.0
0.0,0.018697742480845676
0.0,0.4652203088291934
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.621477493836927
0.0,0.4999970785719453
0.0,0.5719619208436272
0.0,0.9564407451687271
0.0,1.068138823413694
0.0,0.4884503641434272
0.0,0.0
0.1659817490602026,3.4202255588493844
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.21498421701414666
0.0,2.6272588258936116
0.0,0.0
0.0,0.4884503641434272
1.529343584618521,3.902792155609695
3.3108568156379032,12.21955906725891
0.0,0.4322495402260808
0.0,0.4322495402260808
0.0,0.0
0.2760359034582385,3.5316215180537514
0.0,0.0
0.0,0.45333284242228233
0.6268979285991179,1.979953026001395
0.0,0.1598132178956356
0.0,0.4190948036137175
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.122823510909681
1.2294994330740359,1.614749716537018
0.0,0.6936127425479958
0.0,0.0
1.4246382136170739,3.03772389022653
2.019994528491144,6.49194371575221
1.1930988690078421,9.585075142119164
1.6642730042390395,5.622415837119799
-0.023442268667318383,0.9370683894829707
0.0,0.0
0.0,0.12245486441274538
0.0,0.0
0.9897585114340002,1.7634087429545442
0.0,0.0
0.0,0.7315616999458767
0.0,0.0
0.0,0.0
0.6452668890299104,2.168054899637302
0.0,0.0
1.8546693546771418,9.649606885795656
0.0,-0.15919314579379293
0.0,0.41621407069701977
1.6116785689706195,1.7652954582415816
0.9002685543992763,2.7485888317120555
0.0,0.4992655860389485
0.0,0.49212901789609065
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.6482848709029565
0.0,2.900708760822438
0.0,0.0
0.0,0.0
6.5456136922099715,17.147096969874084
