ID,SC,DC,EC,IC,LAC,BC,NC
0,2.95E+11,4,0.004421279,1.9800214,1.5,166.69887,2
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,9.75E+12,12,0.025408115,2.617142,0.5,1040.8169,0.54545456
5,9490000000,3,0.000793,1.8018347,0,3855.8154,0
6,1410000000,1,0.000306,1.2426578,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,87300000000,7,0.002404008,2.3249278,0,7863.6284,0
10,83100000,2,7.42E-05,1.5668148,0,7068,0
11,1.11E+11,5,0.002715878,2.1197855,0,7143.1567,0
12,70100000,2,6.81E-05,1.5668148,0,3536,0
13,0,0,0,0,0,0,0
14,1.5443639,1,0,1.2426578,0,0,0
15,68700000000,1,0.002132643,1.2426578,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,39500000000,16,0.001617252,2.747119,0,12802.687,0
20,4490000000,1,0.000545,1.2426578,0,0,0
21,31800000000,2,0.001451201,1.5668148,0,16.774351,0
22,285000000,3,0.000137,1.8018347,0,3941.1672,0
23,24900000000,3,0.001284937,1.8018347,0,209.83836,0
24,14400000,1,3.09E-05,1.2426578,0,0,0
25,0,0,0,0,0,0,0
26,4.3E+12,11,0.01687439,2.5740082,0.72727275,11324.617,1.1
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,18900000,1,3.53E-05,1.2426578,0,0,0
31,1.16E+11,6,0.00276712,2.2323203,0,12079.57,0
32,0,0,0,0,0,0,0
33,52596.242,1,1.87E-06,1.2426578,0,0,0
34,2.71E+11,7,0.004233148,2.3249278,1.1428572,5001.6216,1.7333333
35,3.79E+12,25,0.015851136,2.9097524,2.32,19630.693,4.539599
36,1.5428439,1,0,1.2426578,0,0,0
37,1.5422338,1,0,1.2426578,0,0,0
38,0,0,0,0,0,0,0
39,2.69E+11,8,0.004217418,2.4024234,0.25,12568.782,0.2857143
40,0,0,0,0,0,0,0
41,54500000000,2,0.001899097,1.5668148,0,8.636836,0
42,3.87E+11,4,0.005064268,1.9800214,0.5,118.83359,0.6666667
43,199000000,1,0.000115,1.2426578,0,0,0
44,1.11E+11,1,0.002711014,1.2426578,0,0,0
45,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
48,1.5441328,1,0,1.2426578,0,0,0
49,285000000,2,0.000137,1.5668148,1,0,2
50,15000000000,2,0.000998,1.5668148,0,8.217133,0
51,0,0,0,0,0,0,0
52,2.38E+11,6,0.003972965,2.2323203,2,244.52226,2.4
53,1.99E+12,14,0.011471606,2.6892452,1.2857143,32882.707,2.5810857
54,8.17E+12,24,0.02325925,2.8967812,1.25,8855.691,1.7347063
55,1.07E+12,12,0.008411493,2.617142,1.6666666,14692.036,2.1565657
56,1.82E+11,4,0.003470736,1.9800214,0.5,1000.9015,0.6666667
57,0,0,0,0,0,0,0
58,203000000,1,0.000116,1.2426578,0,0,0
59,0,0,0,0,0,0,0
60,1.89E+11,3,0.003536323,1.801835,0.6666667,112.576225,1
61,0,0,0,0,0,0,0
62,210908.19,2,3.74E-06,1.5668148,0,3536,0
63,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
65,7.82E+11,6,0.007195874,2.2323203,1,5970.972,1.2
66,0,0,0,0,0,0,0
67,3.84E+13,30,0.050402697,2.9631298,3.6,47086.062,3.8725183
68,2.64E+11,2,0.004184032,1.5668148,0,1.8087448,0
69,80500000,1,7.30E-05,1.2426578,0,0,0
70,82500000000,3,0.002337731,1.801835,0.6666667,534.38855,1
71,6.68E+11,5,0.006654026,2.1197855,0.8,2839.0547,1
72,8807452,1,2.42E-05,1.2426578,0,0,0
73,24200000000,1,0.001265841,1.2426578,0,0,0
74,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
77,2.2E+11,3,0.003813836,1.801835,0,1914.2291,0
78,53700000000,6,0.00188583,2.2323203,0,7600.039,0
79,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0
81,4.14E+13,32,0.052349627,2.9804173,5.3125,20450.705,8.371787
82,4.81E+11,7,0.005646523,2.3249278,0.5714286,1312.3362,0.8333333
83,0,0,0,0,0,0,0
84,1.91E+12,14,0.011238072,2.6892452,3.4285715,16146.031,4.0034966
85,203000000,1,0.000116,1.2426578,0,0,0
86,1370000000,1,0.000302,1.2426578,0,0,0
87,2590000000,2,0.000414,1.5668148,0,1546.3038,0
88,2.17E+11,5,0.003793813,2.1197855,0,11218.443,0
89,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0
94,782000000,3,0.000228,1.801835,0,417.82562,0
95,0,0,0,0,0,0,0
96,36800000,1,4.94E-05,1.2426578,0,0,0
97,9681.046,1,8.01E-07,1.2426578,0,0,0
98,1.79E+11,2,0.003441101,1.5668148,0,86.04914,0
99,991649.9,1,8.10E-06,1.2426578,0,0,0
100,2.29E+11,1,0.003894802,1.2426578,0,0,0
101,25200000000,2,0.001290861,1.5668148,0,48.690887,0
102,0,0,0,0,0,0,0
103,194000000,1,0.000113,1.2426578,0,0,0
104,1.5399989,1,0,1.2426578,0,0,0
105,1.5461042,1,0,1.2426578,0,0,0
106,0,0,0,0,0,0,0
107,389586.06,1,5.08E-06,1.2426578,0,0,0
