ID,SC,DC,EC,IC,LAC,BC,NC
769,1.16E+12,71,0.19710836,3.0585392,16.704226,39197.477,38.23768
1411,1.05E+12,87,0.18808897,3.082351,8.965517,103517.04,24.645475
1396,9.96E+11,88,0.18298312,3.0835655,7.159091,92489.086,23.388659
1397,8.90E+11,73,0.17297873,3.0620723,7.917808,54260.89,18.216923
1400,8.54E+11,57,0.16941829,3.027549,14.561403,45869.65,25.117361
1672,7.66E+11,53,0.16046727,3.0159028,14.716981,18047.77,25.752928
1674,7.59E+11,73,0.15977772,3.0620723,5.9452057,62944.293,13.107066
924,7.12E+11,68,0.15466313,3.0529222,8.205882,91071.75,17.165092
1724,7.06E+11,62,0.15411153,3.0401373,9.225806,38681.965,19.15368
1533,6.27E+11,75,0.14520769,3.065391,7.0933332,79014.42,22.082235
1395,6.24E+11,98,0.14478903,3.0943727,3,160504.97,12.539284
1413,6.21E+11,79,0.14443804,3.0715702,3.6962025,80231.79,10.009966
1689,6.17E+11,66,0.14402977,3.0488799,5.3030305,46284.73,11.192834
1481,6.02E+11,75,0.14225984,3.065391,5.7066665,76497.53,17.141203
385,5.95E+11,42,0.14142631,2.9734685,15.047619,7887.549,19.771816
1715,5.74E+11,45,0.1389344,2.9869294,11.2,12256.6045,16.720098
1669,5.58E+11,41,0.13693258,2.968594,11.609756,9490.078,16.161413
1683,5.22E+11,54,0.13253295,3.0189517,5.5185184,30699.32,9.294626
1576,5.14E+11,42,0.13145888,2.9734685,10.619047,18085.615,14.892944
1398,4.49E+11,56,0.122918956,3.024774,5.428571,36034.098,11.476886
1692,3.76E+11,31,0.11248961,2.9044929,8.580646,2476.0825,9.726621
1260,3.48E+11,36,0.10814825,2.9405053,6.9444447,17233.197,7.9302945
1473,3.45E+11,54,0.10771583,3.0189517,6.851852,46230.535,14.735552
1622,3.35E+11,92,0.106156185,3.0881617,3.3695652,216958.27,16.025942
1716,3.33E+11,34,0.10578655,2.927263,7.1764708,13511.765,9.105509
723,3.30E+11,31,0.10538654,2.9044929,4.2580647,10691.643,4.508652
1572,3.29E+11,31,0.105099514,2.9044929,7.612903,13463.836,8.4868145
401,3.14E+11,41,0.10272874,2.968594,4.243902,31848.506,5.72173
1550,3.04E+11,89,0.101149514,3.0847487,2.2696629,178258.08,10.741803
1309,3.03E+11,27,0.10096712,2.867373,8.740741,22407.33,9.221001
1534,3.01E+11,46,0.10062839,2.9910324,3.4347825,25558.062,4.9531746
280,2.98E+11,30,0.10005184,2.895992,9.333333,6685.9355,10.920396
1778,2.95E+11,34,0.09952571,2.927263,6,3493.5503,7.4732018
492,2.91E+11,30,0.09895803,2.895992,9.666667,13675.585,10.963796
1730,2.86E+11,37,0.09811006,2.9467025,7.189189,30454.889,9.467851
381,2.85E+11,29,0.09784483,2.8870583,9.5172415,8301.614,11.52004
474,2.33E+11,27,0.08842674,2.867373,6.740741,11219.459,8.092754
1496,2.19E+11,31,0.085871644,2.9044929,4.451613,8395.224,5.274598
1328,2.11E+11,47,0.084150046,2.995005,4.0425534,30507.498,10.228498
637,2.09E+11,25,0.08376185,2.8449903,3.04,10712.817,3.1778655
318,2.07E+11,26,0.08349919,2.8565142,7.769231,11542.922,8.618333
1493,2.00E+11,21,0.0819055,2.7895381,9.904762,1375.2405,11.3
1558,1.98E+11,23,0.08154283,2.8192894,5.304348,10381.341,5.917749
866,1.96E+11,59,0.081230536,3.0328298,2.4067798,96192.92,6.22743
1464,1.88E+11,23,0.079543814,2.8192894,5.7391305,3163.2551,6.0314684
1745,1.79E+11,24,0.07754208,2.8325863,4.5833335,2874.3289,4.8887353
2446,1.74E+11,66,0.076518245,3.0488799,4.5454545,89136.03,16.48766
1588,1.69E+11,28,0.075388804,2.8774915,6,13997.265,7.439441
1678,1.68E+11,46,0.07519866,2.9910324,2.7391305,52415.6,5.4343114
2178,1.65E+11,111,0.07441741,3.1056101,2.4324324,269970.62,21.504038
1421,1.64E+11,23,0.07433396,2.8192894,4.521739,5300.8965,5.169697
137,1.62E+11,60,0.07383527,3.0353155,1.2666667,130411.21,3.319467
739,1.60E+11,22,0.07332115,2.8049781,5.3636365,15845.576,6.1535716
733,1.59E+11,22,0.0731336,2.8049784,7.6363635,7993.8594,8.392603
826,1.56E+11,26,0.07238621,2.856514,4.230769,23341,5.644298
1620,1.39E+11,24,0.068434216,2.8325863,3.8333333,18493.535,4.999939
468,1.37E+11,61,0.067853734,3.0377426,2.327869,142384.75,7.76821
2236,1.35E+11,26,0.06729318,2.856514,3.3076923,21132.484,4.237764
82,1.35E+11,29,0.06726731,2.8870583,5.1034484,20118.055,7.584666
1537,1.33E+11,37,0.066983834,2.9467025,5.189189,28956.455,10.19285
