ID,SC,DC,EC,IC,LAC,BC,NC
769,1.16E+12,71,0.19711152,3.0604124,16.704226,39171.617,38.23768
1411,1.05E+12,87,0.18809636,3.0842533,8.965517,102998.01,24.654999
1396,9.96E+11,88,0.18299223,3.0854692,7.159091,92054.19,23.398182
1397,8.90E+11,73,0.17299151,3.0639496,7.917808,54258.594,18.216923
1400,8.54E+11,57,0.16941907,3.0293841,14.561403,45827.684,25.117361
1672,7.66E+11,53,0.16047159,3.0177238,14.716981,18035.695,25.752928
1674,7.59E+11,73,0.15978959,3.0639496,5.9452057,62932.402,13.107066
924,7.11E+11,68,0.15466015,3.0547884,8.205882,90998.805,17.165092
1724,7.06E+11,62,0.15410946,3.0419884,9.225806,38650.688,19.15368
1533,6.27E+11,75,0.1452023,3.067273,7.0933332,78691.64,22.110807
1395,6.24E+11,98,0.14479701,3.0962896,3,159979.83,12.546427
1413,6.21E+11,79,0.14445041,3.0734591,3.6962025,80213.945,10.009966
1689,6.17E+11,66,0.1440415,3.0507417,5.3030305,46265.305,11.192834
1481,6.02E+11,75,0.14226547,3.067273,5.7066665,76126.34,17.148346
385,5.95E+11,42,0.14142856,2.9752388,15.047619,7882.6343,19.771816
1715,5.74E+11,45,0.13893288,2.9887161,11.2,12250.75,16.720098
1669,5.58E+11,41,0.13693047,2.9703584,11.609756,9482.897,16.161413
1683,5.22E+11,54,0.13253896,3.020777,5.5185184,30437.635,9.299388
1576,5.14E+11,42,0.1314575,2.9752388,10.619047,18084.908,14.892944
1398,4.49E+11,56,0.12292333,3.026606,5.428571,35824.508,11.48641
1692,3.76E+11,31,0.1124865,2.906182,8.580646,2475.302,9.726621
1260,3.48E+11,36,0.10814537,2.9422367,6.9444447,17211.605,7.9302945
1473,3.45E+11,54,0.107714325,3.020777,6.851852,46198.883,14.735552
1622,3.35E+11,92,0.10615479,3.0900714,3.3695652,216761.89,16.025942
1716,3.33E+11,34,0.10578378,2.928979,7.1764708,13494.683,9.105509
723,3.30E+11,31,0.10538145,2.906182,4.2580647,10677.791,4.508652
1572,3.28E+11,31,0.105096616,2.906182,7.612903,13445.18,8.4868145
401,3.14E+11,41,0.102736995,2.9703584,4.243902,31841.348,5.72173
1550,3.04E+11,89,0.1011531,3.0866537,2.2696629,177690.36,10.746565
1309,3.03E+11,27,0.10096525,2.8690193,8.740741,22378.33,9.221001
1534,3.01E+11,46,0.10063249,2.9928236,3.4347825,25316.951,4.9555554
280,2.98E+11,30,0.10005129,2.8976717,9.333333,6682.202,10.920396
1778,2.95E+11,34,0.0995337,2.928979,6,3493.0503,7.4732018
492,2.91E+11,30,0.098961465,2.8976717,9.666667,13660.794,10.963796
1730,2.86E+11,37,0.09811081,2.948441,7.189189,30448.438,9.467851
381,2.85E+11,29,0.0978453,2.888727,9.5172415,8300.593,11.52004
474,2.33E+11,27,0.08842491,2.8690193,6.740741,11207.551,8.092754
1496,2.19E+11,31,0.08587357,2.906182,4.451613,8258.314,5.27936
1328,2.11E+11,47,0.084155865,2.9968007,4.0425534,30492.555,10.228498
637,2.09E+11,25,0.08375718,2.8466105,3.04,10700.701,3.1778655
318,2.07E+11,26,0.08350331,2.8581479,7.769231,11530.582,8.618333
1493,2.00E+11,21,0.08190738,2.7910964,9.904762,1374.8195,11.3
1558,1.98E+11,23,0.08154029,2.8208811,5.304348,10365.895,5.917749
866,1.96E+11,59,0.08122578,3.034671,2.4067798,96095.66,6.22743
