,L3N
481,1.0
482,0.0
483,0.0
484,0.9803921666666667
485,0.0
486,0.69841272
487,0.0
488,0.0
489,0.22222222
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.11616162000000001
498,1.75
499,0.4000000000000001
500,0.0
501,0.0
502,0.0
503,4.4848485
504,0.0
505,0.0
506,1.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,1.5555556000000001
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.12971342666666666
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.8888889
526,0.0
527,0.0
528,0.0
529,0.0
530,2.2
531,0.0
532,0.22222222666666666
533,0.0
534,1.5333333333333332
535,4.0
536,3.3731884
537,5.25
538,0.0
539,1.0
540,0.0
541,0.0
542,0.0
543,0.0
544,2.25
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.4666666666666666
552,0.0
553,0.0
554,4.980136000000001
555,0.0
556,0.0
557,0.16666666666666666
558,0.6666667
559,0.0
560,0.5777777999999999
561,0.0
562,0.0
563,0.0
564,3.6190476666666664
565,0.8690476233333334
566,0.0
567,0.0
568,1.9497326333333334
569,0.10256410666666667
570,1.6190476666666669
571,0.6666667
572,0.0
573,1.2202381333333332
574,0.0
575,0.0
576,2.8126984
577,0.0
578,0.5
579,2.6127451333333336
580,0.0
581,0.4000000000000001
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,1.25
593,2.3174603333333335
594,0.0
595,5.076923166666666
596,0.6444444666666667
597,4.5
598,6.212963133333333
599,0.0
600,0.0
601,0.5222222333333333
602,3.7011494333333332
603,5.516666666666667
604,0.0
605,0.9045312533333334
606,1.5
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,1.0998217333333333
615,3.0111111333333334
616,1.9130435
617,4.4444447
618,0.0
619,0.0
620,0.0
621,0.6666667
622,0.0
623,2.186666666666667
624,1.2072072
625,0.0
626,0.0
627,0.0
628,0.0
629,0.8196408666666667
630,0.0
631,0.0
632,0.8888889000000001
633,0.0
634,0.0
635,0.13333333333333333
636,0.26851850666666666
637,0.0
638,0.0
639,1.2136752666666666
640,2.929914566666667
641,0.0
642,0.0
643,0.0
644,0.0
645,0.6405228666666667
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,1.2727273000000001
654,0.0
655,2.0
656,2.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,1.0
663,0.0
664,0.0
665,6.0869565
666,0.6666667
667,0.11111111333333333
668,0.0
669,0.0
670,1.0
671,0.0
672,0.0
673,0.0
674,0.0
675,3.0
676,2.6031745666666666
677,0.0
678,0.0
679,0.8783068900000001
680,1.0
681,0.0
682,0.0
683,0.0
684,0.6666667
685,1.1703704
686,0.0
687,5.714286
688,0.0
689,0.2738095333333333
690,0.0
691,0.0
692,2.0620490666666664
693,1.1269565333333331
694,0.0
695,0.0
696,0.0
697,0.3888889
698,0.0
699,0.0
700,0.56
701,0.0
702,0.0
703,0.0
704,0.5
705,0.0
706,1.6551725
707,0.0
708,1.9607843333333335
709,0.0
710,0.0
711,0.0
712,0.8666666666666667
713,1.6376811666666669
714,0.0
715,0.0
716,2.0
717,2.5833333333333335
718,1.4305556
719,2.5
720,0.0
721,4.0
722,0.0
723,0.22222222
724,1.8125
725,0.0
726,0.0
727,0.0
728,0.8333333
729,0.0
730,1.3516483666666665
731,1.0
732,0.0
733,0.06666666666666667
734,1.9939393999999997
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.7936508133333334
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.16666667
749,0.0
750,1.6509157666666667
751,0.0
752,0.0
753,1.2
754,1.0769231000000001
755,0.0
756,1.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.22222223333333332
766,1.0
767,1.3995098
768,1.2
769,0.0
770,0.0
771,1.8181819
772,3.727891233333333
773,0.0
774,0.0
775,0.6666667
776,1.4285715
777,0.0
778,0.0
779,0.35555556
780,0.0
781,0.0
782,0.0
783,1.7813051000000002
784,0.0
785,0.0
786,0.7555555666666667
787,0.0
788,1.7454545333333333
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.8428571333333333
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,1.4285715
803,0.0
804,0.54545456
805,0.0
806,0.0
807,0.0
808,0.0
809,0.5
810,0.0
811,0.0
812,1.2222222666666667
813,0.0
814,0.0
815,0.0
816,0.0
817,0.6
818,0.0
819,0.0
820,0.0
821,2.0
822,0.6666666933333333
823,0.0
824,0.0
825,0.0
826,0.24566444666666665
827,2.0777778
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,1.5
837,0.0
838,0.0
839,0.0
840,0.0
841,1.3650794333333334
842,1.6000000000000003
843,0.0
844,0.0
845,6.32
846,0.0
847,0.75
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.33333334
855,0.0
856,0.0
857,0.0
858,0.2857143
859,0.0
860,0.0
861,0.4000000000000001
862,0.0
863,0.0
864,2.0
865,0.0
866,1.0
867,0.4000000000000001
868,0.0
869,0.0
870,2.6666667
871,0.33333334
872,1.0666666666666667
873,0.3055555566666667
874,0.0
875,0.0
876,0.0
877,1.1277777999999998
878,0.0
879,0.9111111333333333
880,0.0
881,3.8333333333333335
882,0.0
883,0.8363636466666667
884,0.3333333333333333
885,0.0
886,0.0
887,0.0
888,1.0
889,0.2857143
890,0.0
891,0.0
892,0.0
893,0.0
894,6.0740741
895,0.0
896,0.0
897,0.6666667
898,1.3011655333333334
899,0.0
900,0.0
901,0.09523809999999999
902,1.1422437333333333
903,0.5555555799999999
904,1.1428572
905,0.7111111333333332
906,0.5
907,0.0
908,0.0
909,0.0
910,1.0
911,1.0
912,0.0
913,0.0
914,0.0
915,0.7656941000000002
916,0.5333333333333333
917,0.0
918,5.0
919,0.875
920,0.0
921,0.4
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.29141034666666665
930,0.0
931,0.0
932,0.6666667
933,3.6559139666666667
934,0.0
935,0.0
936,0.31666666666666665
937,0.0
938,0.0
939,0.33333334
940,0.0
941,0.0
942,0.6666667
943,2.8206349
944,0.0
945,0.0
946,0.4000000000000001
947,0.6666666666666666
948,0.0
949,0.0
950,0.0
951,0.0
952,0.17222222666666664
953,2.0
954,1.3856209333333334
955,1.6321839
956,0.0
957,8.125
958,0.0
959,0.0
960,0.9709401666666665
961,1.0811965666666667
962,2.0
963,0.0
964,0.15384616
965,0.4175084233333333
966,0.0
967,2.4285715
968,1.1721612333333333
969,0.0
970,0.0
971,0.0
972,2.3636363333333335
973,1.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.25
979,1.0
980,0.0
981,0.9710144999999999
982,2.7559913
983,0.4000000000000001
984,0.0
985,0.0
986,2.9575757666666664
987,0.0
988,0.0
989,1.6190476666666669
990,1.0
991,5.066666666666666
992,0.0
993,0.0
994,1.8928571333333333
995,1.6000000000000003
996,0.0
997,1.4141414666666667
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.6666666666666666
1005,0.0
1006,0.7692308000000002
1007,0.23968254999999997
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.2738095333333333
1013,2.2222222
1014,0.0
1015,0.20740740666666668
1016,0.0
1017,0.0
1018,0.0
1019,0.2962962966666667
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,1.0857143333333334
1025,0.0
1026,5.411764600000001
1027,0.0
1028,1.4405594666666668
1029,0.0
1030,0.5
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,1.3333334
1040,0.0
1041,3.340659433333333
1042,0.0
1043,2.0
1044,0.0
1045,8.577778333333333
1046,0.5777777999999999
1047,0.0
1048,0.0
1049,0.8000000000000002
1050,0.09523809999999999
1051,3.3333333333333335
1052,1.0
1053,1.0
1054,0.23384615333333333
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.18371212666666667
1062,0.0
1063,0.6666667
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,2.3333333
1069,0.0
1070,0.0
1071,1.5789474
1072,0.0
1073,0.0
1074,4.254584500000001
1075,0.0
1076,0.0
1077,2.9594406
1078,1.8974359333333333
1079,1.1666666666666667
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.5
1085,0.0
1086,0.0
1087,0.0
1088,1.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.33333334
1094,2.4285715
1095,0.0
1096,3.0
1097,0.0
1098,0.0
1099,0.0
1100,3.2000000000000006
1101,1.3333334
1102,1.0920635333333333
1103,0.0
1104,0.0
1105,0.0
1106,0.6242424366666667
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,4.1391938999999995
1115,0.0
1116,0.0
1117,0.20000000000000004
1118,0.6666667
1119,0.0
1120,0.0
1121,0.21996267
1122,0.0
1123,1.8431372999999998
1124,0.13333333333333333
1125,1.0
1126,2.3333333
1127,3.0921985999999997
1128,0.6111111133333333
1129,0.0
1130,0.15384616
1131,0.0
1132,0.0
1133,0.0
1134,3.2857144
1135,0.0
1136,0.0
1137,0.6666667
1138,0.0
1139,0.4000000000000001
1140,1.0
1141,1.0
1142,0.0
1143,0.8193701833333334
1144,0.0
1145,3.25
1146,0.0
1147,0.0
1148,0.06060606333333333
1149,0.0
1150,0.0
1151,0.0
1152,1.55
1153,0.0
1154,4.969696833333333
1155,1.0
1156,0.0
1157,0.22222222
1158,0.0
1159,0.0
1160,1.75
1161,0.0
1162,1.8333333333333333
1163,0.0
1164,0.0
1165,0.0
1166,2.6222222
1167,0.0
1168,0.0
1169,0.0
1170,5.595959499999999
1171,3.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,1.5
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.6666667
1187,1.1666666
1188,3.155555533333333
1189,1.0
1190,5.5555555
1191,0.0
1192,0.6455026666666667
1193,0.0
1194,0.0
1195,2.1176472
1196,0.0
1197,0.0
1198,1.75
1199,1.3333334
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,4.25
1206,0.0
1207,1.3333334
1208,0.22377623333333332
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,1.5523809333333334
1217,0.0
1218,0.0
1219,0.19890110333333333
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.39506172333333334
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,1.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,2.1904762000000004
1256,0.0
1257,0.54545456
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,1.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.4000000000000001
1268,2.3333333
1269,0.6127451
1270,0.0
1271,3.1111112000000003
1272,0.8000000000000002
1273,1.3333334
1274,0.85714287
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.5714286
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,1.3946078666666668
1286,1.0
1287,0.4000000000000001
1288,0.5
1289,0.54545456
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.8000000000000002
1296,3.4402085000000002
1297,0.0
1298,0.0
1299,0.5
1300,0.11111111333333333
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,1.0
1310,0.0
1311,0.0
1312,0.43333333333333335
1313,5.875
1314,0.0
1315,0.0
1316,1.0119048
1317,2.25
1318,0.0
1319,0.0
1320,3.5
1321,0.4000000000000001
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,1.0
1327,0.0
1328,0.0
1329,0.0
1330,5.158974333333333
1331,1.5017114333333332
1332,0.6666667
1333,1.9675925333333335
1334,0.0
1335,0.3333333333333333
1336,0.0
1337,3.4444443999999996
1338,0.0
1339,0.5714286
1340,0.8235294
1341,1.3333334
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.6666667
1347,0.4666666666666666
1348,0.7692308000000002
1349,0.0
1350,0.0
1351,0.72727275
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.8181818333333334
1358,0.0
1359,1.0
1360,0.0
1361,0.0
1362,0.0
1363,1.0
1364,0.0
1365,0.0
1366,0.4000000000000001
1367,0.0
1368,0.0
1369,0.35555556
1370,0.0
1371,0.0
1372,4.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.4296296333333333
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.04577481133333333
1383,3.2273504333333336
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,1.0
1391,0.0
1392,0.0
1393,0.6666667
1394,1.1428572
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.5
1400,0.18181819
1401,0.0
1402,0.5
1403,0.0
1404,0.2857143
1405,0.0
1406,1.0
1407,0.0
1408,1.2067901333333333
1409,0.33333334
1410,2.6111111333333334
1411,0.0
1412,0.8000000000000002
1413,0.0
1414,0.0
1415,0.0
1416,0.5419809233333334
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,1.5290403666666668
1424,8.095238
1425,0.5
1426,0.0
1427,2.1666666666666665
1428,0.0
1429,0.8000000000000002
1430,3.4823830333333334
1431,0.25
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,3.3662634666666666
1441,0.22222223333333332
1442,2.5833333
1443,0.30158731333333333
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,2.6666667
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,1.5855856000000002
1457,1.0
1458,0.0
1459,1.3696969799999998
1460,2.0196970000000003
1461,0.0
1462,1.7676768
1463,0.0
1464,0.0
1465,0.0
1466,1.1149572666666667
1467,5.5802467333333325
1468,1.5176792
1469,0.6666667
1470,0.0
1471,0.0
1472,0.0
1473,0.2731481466666667
1474,0.59442725
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,1.5
1485,0.0
1486,0.0
1487,0.0
1488,1.4285715
1489,0.0
1490,2.438735233333334
1491,1.1111111999999999
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.26666666666666666
1497,0.0
1498,0.0
1499,1.0649351
1500,0.0
1501,5.737373666666667
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,3.3703704
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.47826087
1520,1.2307693000000002
1521,1.2280701
1522,0.33333334
1523,0.5714286
1524,0.0
1525,0.0
1526,0.0
1527,0.6666667
1528,0.44444446
1529,1.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,2.0
1547,2.3888889
1548,0.4000000000000001
1549,3.560846566666667
1550,0.0
1551,0.0
1552,0.75
1553,0.5555555666666666
1554,2.6666666666666665
1555,0.0
1556,0.0
1557,0.8000000000000002
1558,0.0
1559,0.4175084233333333
1560,0.5
1561,0.0
1562,0.0
1563,0.0
1564,0.8698412766666667
1565,0.0
1566,0.8913690666666666
1567,0.0
1568,0.4000000000000001
1569,3.5798503000000004
1570,0.0
1571,0.25
1572,1.5555556000000001
1573,0.0
1574,0.0
1575,0.37575758
1576,5.166666666666667
1577,1.1174603666666665
1578,0.0
1579,0.0
1580,0.6
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,1.0
1589,4.0
1590,5.5745097333333335
1591,0.5
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,1.4285715
1597,3.678160866666667
1598,0.0
1599,0.0
1600,0.46296296666666664
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.6349206666666666
1609,0.0
1610,0.0
1611,3.5136494666666667
1612,0.0
1613,0.0
1614,3.3333333
1615,0.0
1616,0.0
1617,1.7936507666666668
1618,0.0
1619,1.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.7757575833333333
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.6410818666666667
1633,0.0
1634,0.0
1635,1.0333333333333334
1636,1.3777777999999998
1637,0.0
1638,2.533333333333333
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.90909094
1647,0.6666667
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,3.0476189999999996
1653,0.0
1654,0.0
1655,1.3103448
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.35555556
1661,0.0
1662,0.0
1663,0.0
1664,0.16666666666666666
1665,0.0
1666,0.0
1667,0.0
1668,0.4000000000000001
1669,0.3333333333333333
1670,0.0
1671,0.0
1672,3.5594542
1673,1.0
1674,0.0
1675,1.6666666
1676,0.0
1677,2.4920634333333336
1678,0.0
1679,1.6000000000000003
1680,0.8888889
1681,0.0
1682,0.7769608
1683,0.33333334
1684,0.4000000000000001
1685,0.0
1686,7.237745
1687,4.531198866666666
1688,0.0
1689,0.0
1690,1.2698412666666667
1691,0.8000000000000002
1692,0.0
1693,0.0
1694,1.7002800999999998
1695,0.0
1696,0.7936508133333334
1697,0.6666667
1698,0.0
1699,0.0
1700,0.95186892
1701,1.5
1702,0.8333333333333334
1703,0.8278388466666667
1704,0.0
1705,0.0
1706,1.6666666
1707,0.24074074
1708,1.9871885
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,0.33333334
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.44444446666666665
1721,2.6666667
1722,1.5252525333333333
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.6994152000000001
1728,2.25
1729,0.0
1730,0.14285715
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.6666667
1737,1.3333334
1738,3.9259258666666668
1739,1.0
1740,0.0
1741,0.44444446666666665
1742,0.0
1743,0.33968254666666664
1744,0.0
1745,0.0
1746,0.8245613999999999
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,1.8383887
1754,0.5
1755,4.6666665
1756,0.13684210666666666
1757,2.7272727000000003
1758,1.8
1759,2.0
1760,1.3333333666666667
1761,0.5
1762,0.0
1763,0.0
1764,1.0018974999999999
1765,1.2209150466666667
1766,0.22222223333333332
1767,0.0
1768,0.6
1769,0.17857143333333333
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,2.4
1778,0.0
1779,4.3333335
1780,0.0
1781,0.0
1782,1.0153846
1783,0.0
1784,1.3333334
1785,0.15384616
1786,0.0
1787,0.0
1788,0.18803419
1789,0.35555556
1790,0.0
1791,6.620370333333334
1792,0.0
1793,0.0
1794,2.2
1795,0.83473389
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.5
1807,0.0
1808,4.550877133333333
1809,0.0
1810,0.6666667
1811,1.75
1812,0.0
1813,0.25
1814,0.6666667
1815,6.993463966666667
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,1.8333333333333333
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.4000000000000001
1835,0.0
1836,0.8956552666666666
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,0.9333333333333332
1842,0.3952381
1843,0.0
1844,0.0
1845,1.2804010333333335
1846,0.0
1847,0.5
1848,0.0
1849,0.0
