,S3N
389,290374.29
390,3267.46873
391,13277.036000000002
392,186794.32666666666
393,4802.543966666667
394,2391591.4
395,36377.59166666667
396,66180.952
397,644.9906
398,1.5417978666666665
399,1068518.1666666667
400,14443.945
401,0.0
402,56038.17300000001
403,24370.779
404,3441.1968333333334
405,524198.5933333333
406,313.33892
407,15500000.0
408,0.0
409,85482.93033333332
410,200594.41
411,274585.10333333333
412,1057374.7833333332
413,3606133.266666667
414,145028.51643333334
415,18909.123666666666
416,1.5652902666666666
417,29818.726
418,2176737.733333333
419,228.79848666666666
420,0.0
421,1.5428564666666666
422,477584.45333333337
423,1.5416440333333332
424,1.5423449666666667
425,70418.76000000001
426,0.0
427,1131368.3466666667
428,0.0
429,2171891.1999999997
430,37231.255000000005
431,10267962.333333334
432,4518919.833333333
433,161.66436
434,294.430598
435,207775.32666666666
436,490187.04666666663
437,0.0
438,415685.4453333334
439,0.0
440,315559.01
441,31866.446666666667
442,1560.6529166666667
443,0.0
444,175351.46
445,1141128.5333333334
446,352845.5333333334
447,1229637.3666666665
448,2553.672533333333
449,197625.62333333332
450,8313.3428
451,13504.30666666667
452,24069.224666666665
453,0.0
454,47.579651000000005
455,37231.255000000005
456,9452.3315
457,428.68095999999997
458,331831.56
459,24.33859766666667
460,4476738.3
461,13027.85425
462,395200.72666666674
463,1584179.6666666667
464,2893957.1999999997
465,12472.345833333333
466,31634.276666666672
467,32700000.0
468,0.0
469,0.0
470,12093.398666666668
471,1872541.8333333333
472,975747.3000000002
473,393819.4266666666
474,10614149.333333334
475,4133120.3333333335
476,32727.741333333335
477,0.0
478,3100869.6
479,2947877.6
480,9612.708666666667
481,776225.6133333333
482,0.0
483,0.0
484,12309728.666666666
485,1597.5641666666668
486,1419181.9333333333
487,0.0
488,21023.33
489,2161096.8000000003
490,3324.164233333333
491,510159.26
492,34896.513999999996
493,367953.31
494,2459.6655
495,214522.26333333334
496,624539.6333333333
497,213307.63
498,3785315.0666666664
499,4289.710266666666
500,1440.7028333333335
501,1252.3319666666666
502,1.5419898333333333
503,11055227.666666666
504,78070.64333333333
505,387433.7833333334
506,21566666.666666668
507,1.5400563
508,0.0
509,0.0
510,1.5423464333333332
511,3508844.4333333336
512,2879643.9333333336
513,3.766739533333333
514,0.0
515,4.5093155
516,14225.692666666664
517,47613.701
518,9435856.666666666
519,0.0
520,3496.5051666666673
521,0.0
522,649142.5166666666
523,38.54255166666666
524,228.26340333333334
525,167729.26666666666
526,13224.35125
527,569346.6366666666
528,61.53302766666667
529,12937.190999999999
530,303950.4333333333
531,27985.426333333333
532,66182.88633333334
533,5125.312166666667
534,1821152.7333333334
535,45465.41533333333
536,1465121.0
537,904507.9
538,1367.3602333333336
539,18784.383666666665
540,21250.746
541,0.0
542,0.0
543,208390.84
544,397017.76666666666
545,258868.57666666666
546,0.0
547,1.6134865333333333
548,62.210608666666666
549,88172.98333333334
550,89594.30866666666
551,18105.601666666666
552,209338.55333333334
553,36363.414
554,17333333.333333332
555,1.5426384333333336
556,84.372818
557,17023.718333333334
558,49279.863000000005
559,494562.32
560,1325277.9333333333
561,2027.1568666666665
562,6038.107333333333
563,60.11747
564,907718.4333333332
565,629174.7733333333
566,227.61937333333336
567,1405013.7
568,5337687.666666667
569,2235702.033333333
570,559629.3133333334
571,146078.07666666666
572,264851.79
573,2700204.8333333335
574,325005.1666666667
575,564727.69
576,26900000.0
577,2380.3927333333336
578,410178.4566666667
579,2329644.8666666667
580,864506.9866666667
581,308545.12
582,33688.104999999996
583,65.60157433333332
584,20548.957
585,297962.2066666667
586,189389.86666666667
587,96692.92666666665
588,1.8607958666666662
589,255.19723
590,0.0
591,13880.231333333335
592,2076608.7333333336
593,169736.0166666667
594,0.0
595,3292697.9
596,926388.4
597,989139.0
598,280449.41333333333
599,794.3145866666667
600,2021.1627666666666
601,2806038.466666667
602,19900000.0
603,880170.4333333332
604,5570.996833333334
605,47433333.333333336
606,1356308.0
607,0.0
608,0.0
609,576.83813
610,569.8826
611,3874.086033333333
612,1411.3877333333332
613,98720.51
614,6789066.333333333
615,20833333.333333332
616,2114984.766666667
617,7941494.5
618,419.7456133333333
619,0.0
620,0.0
621,19578.076666666668
622,2623.6646333333333
623,11933333.333333334
624,19266666.666666668
625,19954.035666666667
626,12773.177000000001
627,570.29913
628,68123.07746666668
629,63300000.0
630,2.8404593333333334
631,1411.3877333333332
632,1577618.3
633,1383713.7
634,522073.35666666663
635,12072.769
636,12359292.666666666
637,48640.55233333333
638,332.89888666666667
639,48300000.0
640,3310879.7999999993
641,0.0
642,4598.445333333333
643,69135.17566666666
644,58964.10866666667
645,1515561.1833333333
646,0.0
647,0.0
648,33783.40233333334
649,359027.69333333336
650,7855.913433333334
651,181358.26
652,34368.64966666667
653,187386.6066666667
654,0.0
655,220579.28666666665
656,2956.5187
657,0.0
658,286.70534333333336
659,172950.92333333334
660,170146.05000000002
661,27615.760333333335
662,17639.917666666664
663,0.0
664,81161.49
665,4223057.733333333
666,42015.90866666666
667,687801.2799999999
668,2.0054975
669,156669.53666666665
670,5213.779466666667
671,97.46803533333332
672,6029.130233333333
673,0.0
674,1411.3877333333332
675,447251.94
676,357403.37666666665
677,598.09091
678,219122.26
679,15933333.333333334
680,65.50260333333334
681,1.9675821666666666
682,0.0
683,102949.79333333333
684,623778.5499999999
685,1420569.3666666665
686,1427.1053666666667
687,113452.43666666666
688,14697.029
689,871733.2133333334
690,2349.5287
691,4254.9869
692,1739720.9666666668
693,4621084.433333334
694,1411.3877333333332
695,4886.665333333333
696,0.0
697,46117.63733333334
698,0.0
699,0.0
700,19900000.0
701,307564.0966666666
702,719.4751333333334
703,143178.64466666666
704,233354.1066666667
705,0.0
706,3252189.0666666664
707,1064.2372666666668
708,7632176.666666667
709,3837.4055233333333
710,0.0
711,594212.6966666667
712,1343486.5333333334
713,1750813.0333333332
714,24033333.333333332
715,118.363535
716,1202304.9000000001
717,5196958.899999999
718,1592824.0799999998
719,523037.66
720,411102.87000000005
721,158921.51
722,737279.43
723,369553.85333333333
724,20100000.0
725,4660177.166666667
726,0.0
727,4929.4373000000005
728,3348571.3333333335
729,0.0
730,4826541.333333333
731,1030472.62
732,4650.949766666667
733,7721646.166666667
734,563533.5466666666
735,67732.37166666666
736,2279.472566666667
737,0.0
738,0.0
739,213799.03333333333
740,4022.205
741,4863062.333333333
742,26784.013666666666
743,175.13592000000003
744,183101.42
745,2668.631133333333
746,1568.2158
747,0.0
748,2450401.8
749,106955.95833333333
750,2757504.7666666666
751,744211.3000000002
752,50934.86266666666
753,598796.1
754,2406777.1333333333
755,520686.22666666674
756,45429.25
757,65.26830266666667
758,5304.054700000001
759,40169.469666666664
760,544173.7000000001
761,44.74816366666666
762,23853.334000000003
763,725778.9133333334
764,0.0
765,201712.57666666666
766,104349.05666666666
767,4914703.0
768,210312.66666666666
769,32388.625666666663
770,0.0
771,601409.3266666667
772,53166666.666666664
773,0.0
774,0.0
775,33978.496333333336
776,265733.39999999997
777,1214.9288666666669
778,119518.82333333332
779,423487.0833333333
780,7889.449933333333
781,0.0
782,1230439.0333333334
783,24000000.0
784,125189.86333333333
785,0.0
786,1309014.2666666666
787,2.0257698
788,33713.41533333333
789,50465.434
790,118366.53333333333
791,284630.22000000003
792,205.92152333333334
793,61.986533333333334
794,4637154.0
795,110921.69
796,7889.449933333333
797,194.5319533333333
798,0.0
799,0.0
800,50.809645999999994
801,0.0
802,601628.1866666666
803,177.8557
804,5362964.833333333
805,226188.1923333333
806,0.0
807,2.477448933333333
808,85856.21666666666
809,1176638.2866666666
810,0.0
811,39.40617066666667
812,113403.18333333335
813,42962.819
814,60.937238
815,1196.6357999999998
816,13951.110666666667
817,267133.9666666667
818,434349.4166666667
819,126125.91666666667
820,18871.467999999997
821,1111337.0333333334
822,893235.8300000001
823,3194306.6
824,0.0
825,0.0
826,7752947.0
827,90733.305
828,105346.85999999999
829,4300.6577
830,445.4553266666667
831,0.0
832,0.0
833,225911.77666666664
834,0.0
835,0.0
836,25184.216666666664
837,36584.94533333334
838,98.15613
839,0.0
840,30015.157333333336
841,2216392.1999999997
842,244878.73666666666
843,0.0
844,251538.45333333334
845,21000000.0
846,5100.4328
847,1511523.7333333332
848,4963.843166666667
849,464.37825000000004
850,1679.2364666666665
851,1.5426650000000002
852,497708.36666666664
853,0.0
854,297365.21
855,20339.872666666666
856,338161.99333333335
857,0.0
858,9034049.666666666
859,1678320.8666666665
860,0.0
861,38251.392
862,0.0
863,2193.6305666666667
864,66018.69566666667
865,329.1853766666666
866,51179.252
867,20023.035
868,709548.1900000001
869,0.0
870,4230905.5
871,58686.12533333333
872,623354.6133333333
873,2904321.466666667
874,496026.86000000004
875,64811.69666666666
876,16954.686
877,1950091.2333333332
878,91158.98666666668
879,22833333.333333332
880,0.0
881,4775653.0
882,53173.155333333336
883,1910697.5999999999
884,44369.84823333333
885,10476.0525
886,662.3291633333333
887,383.1574033333333
888,313.14207200000004
889,1951156.5
890,1.6683398
891,2706737.933333333
892,0.0
893,284453.86666666664
894,268460.58
895,2.3773101333333333
896,10803.293666666666
897,11535.544333333333
898,2737456.0
899,506445.68
900,218.56375666666668
901,1253778.3266666664
902,18400000.0
903,1538724.9500000002
904,2667738.533333333
905,3762724.0
906,79673.212
907,1.5422174
908,38349.376
909,4109.186633333334
910,7459.5076666666655
911,3255550.1666666665
912,45043.65866666666
913,1718.3597666666667
914,45299.53399999999
915,20966666.666666668
916,4683332.5
917,11565.904999999999
918,1014062.2799999999
919,2595377.8333333335
920,0.0
921,130973.39
922,5.595358300000001
923,4836.946
924,0.0
925,3686.152566666667
926,204505.54666666666
927,46389.84733333333
928,101972.19833333332
929,2558662.1999999997
930,3141.9323666666664
931,22776.400000000005
932,154048.35333333336
933,4710056.0
934,0.0
935,31605.929666666667
936,2483034.48
937,0.0
938,0.0
939,34583.70566666667
940,41965.45697
941,48228.625
942,127573.76666666666
943,2286225.6
944,66244.93566666667
945,1.6496631
946,7401.373199999999
947,52445.14633333334
948,158.17043
949,73258.65333333334
950,18472.798333333336
951,676.3206766666666
952,7000992.666666667
953,127529.93
954,12428758.333333334
955,7308575.833333333
956,20236.757333333335
957,3157375.533333333
958,11236.727166666666
959,13245.585649999999
960,7259434.5
961,1307201.2333333334
962,39497.21666666667
963,168.51388333333333
964,1705211.4666666668
965,369899.01
966,8906.5809
967,2589674.2666666666
968,6601609.5
969,28199.78
970,0.0
971,11.372676666666665
972,3405640.466666667
973,2902314.9
974,1280.3256999999999
975,1831412.2666666666
976,2.218601733333333
977,467485.75
978,198413.94000000003
979,1411959.0
980,682085.7999999999
981,27400000.0
982,4540101.333333333
983,1411138.3
984,8079.751
985,14006.075666666666
986,1111830.5
987,0.0
988,273.6452566666667
989,168756.24666666667
990,3431418.533333333
991,1903233.5
992,65814.55333333333
993,968939.32
994,473893.5533333333
995,4628.6285333333335
996,0.0
997,5819138.5
998,159.90266
999,10.517386
1000,33783.40233333334
1001,740.0995266666667
1002,196.02169666666668
1003,120.54855466666667
1004,11196.150833333333
1005,284630.22000000003
1006,5126812.5
1007,8433313.0
1008,0.0
1009,0.0
1010,0.0
1011,214.25096000000002
1012,163237.99000000002
1013,176222.6366666667
1014,233325.21333333335
1015,2248840.3000000003
1016,247010.58
1017,103697.16666666667
1018,374925.7933333333
1019,3092688.9333333336
1020,154449.92
1021,6138.675466666667
1022,45.05461
1023,11657.249
1024,7191983.899999999
1025,292353.83666666667
1026,2001469.6333333335
1027,620.8283
1028,1543261.8
1029,129.32517333333334
1030,741522.8633333333
1031,0.0
1032,1.5432209333333333
1033,197.54718333333335
1034,417166.3433333333
1035,1043.8519433333333
1036,102761.47866666666
1037,1321.4381833333334
1038,281474.7
1039,344744.3933333333
1040,2516.0911
1041,336734.28
1042,0.0
1043,839040.0666666668
1044,14819.763566666667
1045,2365169.066666667
1046,77142.06633333334
1047,1216.3396
1048,7889.449933333333
1049,1613370.0
1050,46948.21666666667
1051,861978.8333333334
1052,535382.2133333334
1053,46.330147000000004
1054,1172457.1333333335
1055,120031.82
1056,159433.59174866666
1057,1382.6050000000002
1058,390.5146156
1059,390144.43
1060,1635.677333333333
1061,734270.1200000001
1062,263169.74333333335
1063,188384.58666666667
1064,330617.38666666666
1065,0.0
1066,13606.786999999998
1067,828.92956
1068,1072911.1500000001
1069,13116.673
1070,66.6472
1071,869285.1466666666
1072,1881.1228389999999
1073,0.0
1074,1978495.2333333332
1075,26886.996
1076,0.0
1077,908462.4833333334
1078,936905.15
1079,6049.2496
1080,368081.99666666664
1081,0.0
1082,0.0
1083,0.0
1084,1471513.7666666668
1085,4.6350615333333325
1086,2656.9997666666663
1087,74.34425
1088,1301.5874666666666
1089,820835.0
1090,1.5421464
1091,5617.286766666667
1092,193727.38
1093,1051160.3533333333
1094,2671014.433333333
1095,62087.263666666666
1096,44571.236
1097,0.0
1098,7.077468333333333
1099,22783.744333333336
1100,149375.86666666667
1101,63257.80233333333
1102,5152439.833333333
1103,24.338598666666666
1104,1723.2611666666664
1105,0.0
1106,5296167.600000001
1107,165.21932333333334
1108,0.0
1109,392573.44333333336
1110,231.39835666666667
1111,10.517386333333333
1112,7.762477933333333
1113,0.0
1114,1771555.7666666666
1115,603808.8033333333
1116,1.5417918
1117,2325301.8333333335
1118,202837.7066666667
1119,791728.3066666666
1120,0.0
1121,13266666.666666666
1122,365.0893233333333
1123,46800000.0
1124,1383772.8333333333
1125,27787.780666666662
1126,306697.0633333333
1127,62433333.333333336
1128,258922.71333333335
1129,0.0
1130,3070263.6
1131,307216.56666666665
1132,1.5426141333333334
1133,1.5426947666666668
1134,590058.2333333333
1135,107.39169166666666
1136,755.4497666666666
1137,352.9008533333333
1138,9593.086333333333
1139,609895.1566666666
1140,14372.610333333332
1141,869133.25
1142,1.5428658499999999
1143,946648.3466666667
1144,220.84861666666666
1145,2284964.9333333336
1146,1711761.7666666666
1147,4083.8084333333336
1148,2266380.1999999997
1149,341410.8
1150,134250.92
1151,95713.98999999999
1152,531814.99
1153,284630.22000000003
1154,453657.4433333333
1155,30904.822
1156,421.9620223333333
1157,580008.8366666667
1158,11565.904999999999
1159,61.567887000000006
1160,55338.836
1161,193984.74
1162,6053571.0
1163,72709.135
1164,528.5959023333334
1165,40.65713133333333
1166,621039.0733333334
1167,162765.15666666665
1168,24.33859766666667
1169,4447.894
1170,5775929.5
1171,1571042.0999999999
1172,0.0
1173,13388.034666666666
1174,3462941.1666666665
1175,0.0
1176,1578.1195333333335
1177,106857.73866666667
1178,40642.517
1179,5392.438533333334
1180,233489.35666666666
1181,516.8650766666667
1182,12589.978000000001
1183,59890.21166666667
1184,96.03945133333333
1185,119973.435
1186,422457.47
1187,88146.27333333333
1188,120986.69333333334
1189,305.49147566666664
1190,2592644.5
1191,346436.02333333326
1192,13700000.0
1193,0.0
1194,30790.102
1195,9286382.5
1196,4997.084133333333
1197,11708.62225
1198,287832.16
1199,160715.01333333334
1200,0.0
1201,831900.7866666667
1202,19712.262333333336
1203,169061.52
1204,0.0
1205,14600000.0
1206,0.0
1207,14806.807
1208,2743296.8666666667
1209,0.0
1210,467485.75
1211,4293589.133333333
1212,21266.618666666665
1213,0.0
1214,27356.917999999998
1215,11482.756333333333
1216,2927959.4
1217,33068.68
1218,5953.1658
1219,1785194.4533333331
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,269419.3666666667
1225,2113.5627403333333
1226,39119.27366666667
1227,159368.26833333334
1228,89594.30866666666
1229,35000000.0
1230,18203.030333333332
1231,103697.16666666667
1232,4396.027033333334
1233,475600.4466666667
1234,0.0
1235,0.0
1236,11708.62225
1237,30002.473
1238,0.0
1239,12773.177000000001
1240,0.0
1241,1214.9288666666669
1242,525.1344266666666
1243,1411.3877333333332
1244,0.0
1245,46507.233
1246,122.21438166666667
1247,4085.3688333333325
1248,13887.184666666666
1249,0.0
1250,103697.16666666667
1251,0.0
1252,0.0
1253,0.0
1254,870338.82
1255,10566517.333333334
1256,52691.04833333333
1257,148955.05
1258,293885.16
1259,35820.32
1260,1.7004780999999998
1261,0.0
1262,30259.343666666668
1263,0.0
1264,3182.944266666667
1265,418609.3333333333
1266,0.0
1267,444758.3833333333
1268,81046.56199999999
1269,6138205.0
1270,4660.704233333333
1271,1369380.2666666668
1272,626660.3033333333
1273,6327.662266666666
1274,598033.4466666667
1275,12773.177000000001
1276,4.767348200000001
1277,1204.56745
1278,530.20028
1279,573922.4066666666
1280,251315.12
1281,0.0
1282,1245224.2333333334
1283,5054.1085
1284,0.0
1285,4464822.433333334
1286,483.51413333333335
1287,34852.286
1288,670568.0
1289,3586101.3333333335
1290,1043.8519433333333
1291,843.0785333333333
1292,1.54257735
1293,0.0
1294,81190.96333333333
1295,327263.93666666665
1296,1625627.6000000003
1297,4542.083033333333
1298,467485.75
1299,559758.2566666667
1300,618419.9666666667
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,2459.6658
1306,0.0
1307,0.0
1308,0.0
1309,587403.6133333333
1310,0.0
1311,0.0
1312,13599.278333333334
1313,19600000.0
1314,185.79108
1315,18023.606499999998
1316,2119412.933333333
1317,1524118.7666666666
1318,284630.2133333333
1319,0.0
1320,451109.4166666667
1321,60407.157999999996
1322,156669.53666666665
1323,28190.366333333335
1324,1009.0748666666667
1325,1068049.673333333
1326,89571.31999999999
1327,0.0
1328,25879.900333333335
1329,142071.71666666665
1330,919831.0033333333
1331,12366666.666666666
1332,1119658.8666666665
1333,11751974.333333334
1334,21624.805833333336
1335,56339.748
1336,66700.38566666667
1337,2423232.6
1338,0.0
1339,391042.5966666667
1340,9042391.666666666
1341,2691370.066666667
1342,1525.7509
1343,48124.329999999994
1344,349.23040000000003
1345,18716.566333333332
1346,1940245.8333333333
1347,2387434.1666666665
1348,25900000.0
1349,14644.258666666667
1350,64467.344666666664
1351,3259349.3333333335
1352,40.52252633333333
1353,0.0
1354,27.013947666666667
1355,182715.44
1356,522.8773103333334
1357,811559.9666666668
1358,0.0
1359,12312.3799
1360,173256.3353833333
1361,103697.16666666667
1362,279973.19
1363,12312.3799
1364,1.8915621333333332
1365,337283.31
1366,222141.21666666667
1367,19404.169333333335
1368,0.0
1369,741314.9333333332
1370,35622.037000000004
1371,547.3597666666666
1372,168242.89666666667
1373,0.0
1374,0.0
1375,11456.953
1376,5845.79235
1377,5475583.166666667
1378,4929.4373000000005
1379,350005.29000000004
1380,150689.06666666665
1381,262705.44666666666
1382,5541383.666666667
1383,22366666.666666668
1384,58447.70966666667
1385,316786.49999999994
1386,217569.75666666668
1387,0.0
1388,2012.7689666666665
1389,422.18291999999997
1390,11410.644
1391,24902.584333333336
1392,0.0
1393,56815.862
1394,661666.5133333333
1395,0.0
1396,1909850.8666666665
1397,213799.03333333333
1398,4255.703166666667
1399,12162.855666666665
1400,3411413.6
1401,2611.4115333333334
1402,477286.25
1403,12328.457233333334
1404,430903.24
1405,94435.94
1406,1314466.1666666667
1407,0.0
1408,15666666.666666666
1409,846823.3700000001
1410,6836883.333333333
1411,143673.78666666665
1412,7900457.0
1413,529181.4400000001
1414,142133.19333333333
1415,0.0
1416,18033333.333333332
1417,37377.28466666667
1418,7535.275366666666
1419,0.0
1420,219537.40333333332
1421,165180.59999999998
1422,13111.563333333332
1423,24566666.666666668
1424,17466666.666666668
1425,124366.80666666666
1426,72.634624
1427,10766666.666666666
1428,16160.139000000001
1429,591991.0333333333
1430,141000000.0
1431,137626.6366666667
1432,0.0
1433,0.0
1434,124096.95749999999
1435,84430.185
1436,7984.895636666667
1437,1484.7032
1438,61750.149333333335
1439,0.0
1440,6725573.833333333
1441,502.7779933333333
1442,1739953.5999999999
1443,175518.892
1444,741.9961466666667
1445,237063.19833333336
1446,419.27512
1447,75.63226333333334
1448,82.66241466666668
1449,1929866.4666666668
1450,0.0
1451,93390.33166666667
1452,1251297.7333333332
1453,213799.03333333333
1454,0.0
1455,0.0
1456,46200000.0
1457,54490.331999999995
1458,0.0
1459,2148681.9333333336
1460,34900000.0
1461,14040.149666666666
1462,6026465.566666666
1463,23996.314333333332
1464,1.5420044
1465,2459.6658
1466,37133333.333333336
1467,6843197.0
1468,41266666.666666664
1469,72497.754
1470,0.0
1471,417.22363333333334
1472,0.0
1473,6794605.5
1474,14866666.666666666
1475,3230.5093666666667
1476,1679.2364666666665
1477,49988.926
1478,0.0
1479,12773.177000000001
1480,40298.43366666667
1481,2668.631133333333
1482,0.0
1483,1412.6294666666665
1484,1449470.3
1485,0.0
1486,26517.15166666667
1487,25173.288333333334
1488,45160.08666666667
1489,0.0
1490,3419786.0666666664
1491,452265.64333333337
1492,392100.76
1493,0.0
1494,278.1421233333333
1495,249742.82666666666
1496,407675.5733333333
1497,0.0
1498,1411.3877333333332
1499,21400000.0
1500,386404.74
1501,7432649.0
1502,0.0
1503,492.48759
1504,16299.833666666667
1505,147383.64
1506,330044.19333333336
1507,519682.50333333324
1508,21544.593333333334
1509,161794.45666666667
1510,309.55516
