,D3N
496,2.6666666666666665
497,11.333333333333334
498,8.0
499,5.0
500,2.0
501,1.0
502,1.0
503,33.0
504,4.0
505,7.0
506,24.0
507,1.0
508,0.0
509,0.0
510,1.0
511,9.0
512,9.0
513,1.0
514,0.0
515,1.0
516,4.0
517,2.0
518,15.666666666666666
519,0.0
520,2.0
521,0.0
522,5.0
523,1.0
524,2.0
525,3.6666666666666665
526,3.0
527,2.0
528,2.0
529,1.0
530,10.0
531,1.0
532,6.0
533,1.0
534,10.0
535,7.0
536,29.0
537,8.0
538,1.0
539,2.0
540,4.0
541,0.0
542,0.0
543,5.0
544,8.0
545,2.0
546,0.0
547,1.0
548,2.0
549,3.0
550,1.0
551,4.333333333333333
552,3.3333333333333335
553,1.0
554,49.666666666666664
555,1.0
556,1.0
557,7.0
558,3.0
559,2.0
560,5.666666666666667
561,2.0
562,2.0
563,1.0
564,6.666666666666667
565,7.0
566,1.0
567,3.3333333333333335
568,19.666666666666668
569,11.666666666666666
570,7.333333333333333
571,3.0
572,6.0
573,14.666666666666666
574,3.0
575,3.0
576,31.666666666666668
577,1.0
578,8.0
579,16.333333333333332
580,3.6666666666666665
581,5.0
582,4.666666666666667
583,1.0
584,5.0
585,7.0
586,2.0
587,3.0
588,1.0
589,3.0
590,0.0
591,5.0
592,15.333333333333334
593,6.333333333333333
594,0.0
595,26.0
596,9.333333333333334
597,12.0
598,8.666666666666666
599,1.0
600,4.0
601,11.333333333333334
602,29.0
603,17.333333333333332
604,1.0
605,47.0
606,4.0
607,0.0
608,0.0
609,1.0
610,1.0
611,2.0
612,1.0
613,1.0
614,33.333333333333336
615,26.0
616,23.0
617,9.0
618,1.6666666666666667
619,0.0
620,0.0
621,3.0
622,2.0
623,25.0
624,37.0
625,4.0
626,1.0
627,1.0
628,1.3333333333333333
629,58.666666666666664
630,3.0
631,1.0
632,9.0
633,5.0
634,8.0
635,4.333333333333333
636,20.0
637,3.0
638,1.0
639,37.0
640,14.333333333333334
641,0.0
642,1.0
643,2.0
644,3.0
645,19.0
646,0.0
647,0.0
648,1.0
649,4.666666666666667
650,5.0
651,2.0
652,1.0
653,11.0
654,0.0
655,11.0
656,4.0
657,0.0
658,1.0
659,4.0
660,7.0
661,1.0
662,2.0
663,0.0
664,1.0
665,23.0
666,3.0
667,5.333333333333333
668,1.0
669,1.0
670,2.0
671,1.0
672,2.0
673,0.0
674,1.0
675,8.0
676,6.666666666666667
677,2.0
678,11.0
679,27.333333333333332
680,2.0
681,1.0
682,0.0
683,5.0
684,3.0
685,9.666666666666666
686,2.0
687,7.0
688,2.0
689,7.333333333333333
690,3.0
691,1.0
692,21.666666666666668
693,23.666666666666668
694,1.0
695,1.0
696,0.0
697,3.0
698,0.0
699,0.0
700,25.0
701,4.666666666666667
702,1.0
703,2.0
704,12.0
705,0.0
706,29.0
707,2.0
708,17.666666666666668
709,1.0
710,0.0
711,11.666666666666666
712,4.666666666666667
713,18.333333333333332
714,24.0
715,1.0
716,8.0
717,8.0
718,11.333333333333334
719,4.0
720,2.0
721,5.0
722,18.666666666666668
723,9.0
724,32.0
725,9.0
726,0.0
727,1.0
728,12.0
729,0.0
730,13.333333333333334
731,6.0
732,2.0
733,10.0
734,10.333333333333334
735,2.0
736,2.0
737,0.0
738,0.0
739,1.0
740,1.0
741,14.333333333333334
742,1.0
743,1.0
744,4.333333333333333
745,1.0
746,1.0
747,0.0
748,12.0
749,4.0
750,15.666666666666666
751,2.0
752,7.666666666666667
753,5.0
754,13.0
755,4.0
756,6.0
757,2.0
758,2.0
759,2.6666666666666665
760,3.3333333333333335
761,1.0
762,1.0
763,8.0
764,0.0
765,2.3333333333333335
766,4.666666666666667
767,16.666666666666668
768,5.0
769,7.333333333333333
770,0.0
771,22.0
772,49.0
773,0.0
774,0.0
775,6.0
776,7.0
777,1.0
778,1.0
779,11.333333333333334
780,1.0
781,0.0
782,3.0
783,27.333333333333332
784,10.666666666666666
785,0.0
786,5.333333333333333
787,1.0
788,10.333333333333334
789,2.0
790,3.0
791,1.0
792,2.0
793,1.0
794,26.0
795,2.0
796,1.0
797,1.0
798,0.0
799,0.0
800,1.0
801,0.0
802,7.0
803,1.0
804,11.0
805,4.666666666666667
806,0.0
807,1.0
808,2.0
809,4.0
810,0.0
811,1.0
812,6.666666666666667
813,1.0
814,1.0
815,1.0
816,2.0
817,4.333333333333333
818,5.0
819,1.0
820,4.0
821,7.0
822,6.0
823,5.333333333333333
824,0.0
825,0.0
826,57.0
827,15.333333333333334
828,3.0
829,2.0
830,1.3333333333333333
831,0.0
832,0.0
833,2.0
834,0.0
835,0.0
836,4.0
837,5.0
838,1.0
839,0.0
840,1.0
841,6.333333333333333
842,5.0
843,0.0
844,2.0
845,25.0
846,1.0
847,8.0
848,2.3333333333333335
849,1.0
850,1.0
851,1.0
852,5.333333333333333
853,0.0
854,6.0
855,2.0
856,2.6666666666666665
857,0.0
858,14.0
859,5.333333333333333
860,0.0
861,5.0
862,0.0
863,2.0
864,9.0
865,1.0
866,4.0
867,5.0
868,3.6666666666666665
869,0.0
870,6.0
871,6.0
872,5.666666666666667
873,8.666666666666666
874,2.0
875,2.0
876,1.0
877,15.333333333333334
878,4.0
879,32.0
880,0.0
881,15.666666666666666
882,1.6666666666666667
883,10.333333333333334
884,1.3333333333333333
885,1.0
886,1.0
887,3.0
888,2.0
889,7.0
890,1.0
891,5.0
892,0.0
893,3.0
894,9.0
895,2.0
896,2.0
897,3.0
898,11.333333333333334
899,3.0
900,2.0
901,4.666666666666667
902,22.666666666666668
903,4.0
904,7.0
905,9.333333333333334
906,4.0
907,1.0
908,1.0
909,2.0
910,2.0
911,10.0
912,3.0
913,3.0
914,2.0
915,27.0
916,10.0
917,1.0
918,10.0
919,16.0
920,0.0
921,5.0
922,1.0
923,2.0
924,0.0
925,1.0
926,3.0
927,2.0
928,2.0
929,20.666666666666668
930,4.0
931,2.0
932,3.0
933,31.0
934,0.0
935,2.0
936,14.0
937,0.0
938,0.0
939,6.0
940,1.3333333333333333
941,3.0
942,3.0
943,20.333333333333332
944,2.0
945,1.0
946,5.0
947,4.0
948,1.0
949,3.0
950,3.0
951,1.0
952,12.666666666666666
953,9.0
954,16.333333333333332
955,29.0
956,2.0
957,16.0
958,1.0
959,1.0
960,13.666666666666666
961,12.333333333333334
962,3.3333333333333335
963,2.0
964,13.0
965,9.666666666666666
966,1.0
967,14.0
968,13.666666666666666
969,1.0
970,0.0
971,1.0
972,13.666666666666666
973,8.0
974,1.0
975,4.0
976,1.0
977,1.0
978,8.0
979,12.0
980,2.0
981,23.333333333333332
982,17.666666666666668
983,10.0
984,1.0
985,3.0
986,10.333333333333334
987,0.0
988,2.3333333333333335
989,6.333333333333333
990,6.0
991,10.0
992,1.0
993,7.0
994,7.333333333333333
995,5.0
996,0.0
997,22.666666666666668
998,1.0
999,1.0
1000,1.0
1001,2.0
1002,1.0
1003,2.0
1004,1.6666666666666667
1005,1.0
1006,26.0
1007,13.666666666666666
1008,0.0
1009,0.0
1010,0.0
1011,1.0
1012,7.333333333333333
1013,6.0
1014,2.0
1015,9.666666666666666
1016,3.0
1017,1.0
1018,1.3333333333333333
1019,9.0
1020,3.0
1021,1.0
1022,1.0
1023,3.0
1024,12.666666666666666
1025,5.0
1026,17.0
1027,1.0
1028,11.666666666666666
1029,2.0
1030,4.0
1031,0.0
1032,1.0
1033,2.0
1034,2.0
1035,1.0
1036,1.0
1037,1.3333333333333333
1038,1.0
1039,9.0
1040,2.0
1041,11.0
1042,0.0
1043,8.0
1044,3.6666666666666665
1045,15.0
1046,3.6666666666666665
1047,1.0
1048,1.0
1049,5.0
1050,6.333333333333333
1051,10.0
1052,12.0
1053,2.0
1054,25.666666666666668
1055,2.0
1056,2.3333333333333335
1057,2.0
1058,1.6666666666666667
1059,3.3333333333333335
1060,1.0
1061,32.666666666666664
1062,2.0
1063,3.0
1064,1.6666666666666667
1065,0.0
1066,3.0
1067,1.0
1068,6.0
1069,2.0
1070,1.0
1071,19.0
1072,1.6666666666666667
1073,0.0
1074,37.0
1075,2.0
1076,0.0
1077,11.333333333333334
1078,13.666666666666666
1079,4.0
1080,1.6666666666666667
1081,0.0
1082,0.0
1083,0.0
1084,4.0
1085,1.0
1086,2.0
1087,1.0
1088,2.0
1089,4.0
1090,1.0
1091,2.0
1092,4.0
1093,6.0
1094,14.0
1095,2.0
1096,4.0
1097,0.0
1098,1.0
1099,2.0
1100,5.0
1101,3.0
1102,14.666666666666666
1103,1.0
1104,2.0
1105,0.0
1106,10.666666666666666
1107,1.0
1108,0.0
1109,5.0
1110,1.0
1111,1.0
1112,1.0
1113,0.0
1114,13.666666666666666
1115,2.0
1116,1.0
1117,10.0
1118,6.0
1119,8.0
1120,0.0
1121,27.333333333333332
1122,2.0
1123,51.0
1124,5.0
1125,4.0
1126,6.0
1127,45.0
1128,7.333333333333333
1129,0.0
1130,13.0
1131,2.0
1132,1.0
1133,1.0
1134,14.0
1135,3.0
1136,1.0
1137,3.0
1138,2.3333333333333335
1139,5.0
1140,2.0
1141,2.0
1142,1.0
1143,33.333333333333336
1144,2.0
1145,16.0
1146,6.0
1147,1.0
1148,9.666666666666666
1149,2.0
1150,3.0
1151,4.0
1152,6.0
1153,1.0
1154,11.0
1155,2.0
1156,1.0
1157,9.0
1158,1.0
1159,1.0
1160,8.0
1161,2.0
1162,8.0
1163,1.0
1164,1.0
1165,1.0
1166,11.333333333333334
1167,2.0
1168,1.0
1169,1.0
1170,33.0
1171,8.0
1172,0.0
1173,2.0
1174,6.0
1175,0.0
1176,4.0
1177,12.0
1178,2.3333333333333335
1179,5.0
1180,4.0
1181,2.0
1182,2.3333333333333335
1183,1.6666666666666667
1184,1.0
1185,2.0
1186,3.0
1187,12.0
1188,9.333333333333334
1189,2.0
1190,12.0
1191,2.0
1192,19.0
1193,0.0
1194,3.0
1195,17.0
1196,1.0
1197,1.0
1198,8.0
1199,6.0
1200,0.0
1201,8.0
1202,6.333333333333333
1203,7.0
1204,0.0
1205,16.0
1206,0.0
1207,3.0
1208,11.666666666666666
1209,0.0
1210,1.0
1211,10.0
1212,3.0
1213,0.0
1214,2.0
1215,4.0
1216,11.333333333333334
1217,6.0
1218,1.0
1219,15.666666666666666
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,3.0
1225,1.3333333333333333
1226,1.0
1227,2.3333333333333335
1228,1.0
1229,27.0
1230,2.0
1231,1.0
1232,2.0
1233,3.0
1234,0.0
1235,0.0
1236,1.0
1237,5.0
1238,0.0
1239,1.0
1240,0.0
1241,1.0
1242,1.0
1243,1.0
1244,0.0
1245,4.0
1246,2.0
1247,1.6666666666666667
1248,5.333333333333333
1249,0.0
1250,1.0
1251,0.0
1252,0.0
1253,0.0
1254,7.333333333333333
1255,21.0
1256,1.6666666666666667
1257,11.0
1258,2.0
1259,3.0
1260,1.0
1261,0.0
1262,2.0
1263,0.0
1264,2.0
1265,5.0
1266,0.0
1267,5.0
1268,6.0
1269,16.333333333333332
1270,2.0
1271,9.0
1272,5.0
1273,6.0
1274,14.0
1275,1.0
1276,1.0
1277,2.0
1278,1.6666666666666667
1279,7.0
1280,2.0
1281,0.0
1282,4.0
1283,1.3333333333333333
1284,0.0
1285,16.666666666666668
1286,2.0
1287,5.0
1288,4.0
1289,11.0
1290,1.0
1291,1.0
1292,1.0
1293,0.0
1294,5.0
1295,5.0
1296,32.333333333333336
1297,3.0
1298,1.0
1299,4.0
1300,6.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,1.0
1306,0.0
1307,0.0
1308,0.0
1309,2.0
1310,0.0
1311,0.0
1312,4.666666666666667
1313,16.0
1314,3.0
1315,2.3333333333333335
1316,7.333333333333333
1317,8.0
1318,1.0
1319,0.0
1320,12.0
1321,5.0
1322,1.0
1323,1.3333333333333333
1324,3.0
1325,3.3333333333333335
1326,4.0
1327,0.0
1328,3.0
1329,5.0
1330,11.0
1331,86.0
1332,3.0
1333,17.333333333333332
1334,4.666666666666667
1335,4.0
1336,3.0
1337,18.0
1338,0.0
1339,14.0
1340,17.0
1341,6.0
1342,1.0
1343,5.0
1344,1.0
1345,3.0
1346,9.0
1347,7.0
1348,26.0
1349,1.0
1350,5.0
1351,11.0
1352,1.3333333333333333
1353,0.0
1354,1.0
1355,6.0
1356,1.3333333333333333
1357,6.333333333333333
1358,0.0
1359,2.0
1360,1.6666666666666667
1361,1.0
1362,6.333333333333333
1363,2.0
1364,1.0
1365,2.0
1366,5.0
1367,2.6666666666666665
1368,0.0
1369,5.666666666666667
1370,2.6666666666666665
1371,1.0
1372,7.666666666666667
1373,0.0
1374,0.0
1375,9.0
1376,2.0
1377,9.333333333333334
1378,1.0
1379,4.0
1380,5.666666666666667
1381,2.3333333333333335
1382,44.666666666666664
1383,39.666666666666664
1384,3.0
1385,3.0
1386,3.0
1387,0.0
1388,1.0
1389,1.0
1390,2.0
1391,2.0
1392,0.0
1393,3.0
1394,7.0
1395,0.0
1396,12.333333333333334
1397,1.0
1398,1.0
1399,4.0
1400,11.0
1401,1.0
1402,4.0
1403,3.0
1404,7.0
1405,2.0
1406,8.0
1407,0.0
1408,26.0
1409,6.0
1410,36.0
1411,4.0
1412,28.333333333333332
1413,5.0
1414,1.6666666666666667
1415,0.0
1416,51.666666666666664
1417,2.0
1418,4.333333333333333
1419,0.0
1420,5.666666666666667
1421,3.6666666666666665
1422,1.0
1423,45.333333333333336
1424,21.0
1425,4.0
1426,1.0
1427,16.0
1428,3.0
1429,5.0
1430,95.33333333333333
1431,8.0
1432,0.0
1433,0.0
1434,1.0
1435,4.0
1436,1.6666666666666667
1437,1.0
1438,3.0
1439,0.0
1440,31.666666666666668
1441,2.3333333333333335
1442,24.0
1443,6.666666666666667
1444,1.0
1445,2.6666666666666665
1446,1.0
1447,2.0
1448,2.0
1449,14.0
1450,0.0
1451,9.0
1452,5.0
1453,1.0
1454,0.0
1455,0.0
1456,37.0
1457,6.0
1458,0.0
1459,10.333333333333334
1460,42.666666666666664
1461,3.0
1462,11.666666666666666
1463,1.0
1464,1.0
1465,1.0
1466,38.333333333333336
1467,27.0
1468,29.0
1469,3.0
1470,0.0
1471,1.0
1472,0.0
1473,11.333333333333334
1474,17.666666666666668
1475,1.6666666666666667
1476,1.0
1477,1.0
1478,0.0
1479,1.0
1480,1.0
1481,1.0
1482,0.0
1483,1.0
1484,4.0
1485,0.0
1486,2.0
1487,2.0
1488,7.0
1489,0.0
1490,22.666666666666668
1491,9.0
1492,2.3333333333333335
1493,0.0
1494,2.0
1495,2.0
1496,5.0
1497,0.0
1498,1.0
1499,21.333333333333332
1500,4.0
1501,33.0
1502,0.0
1503,3.0
1504,4.0
1505,4.0
1506,4.0
1507,8.333333333333334
1508,3.0
1509,6.0
1510,1.3333333333333333
1511,1.0
1512,5.0
1513,1.0
1514,1.0
1515,5.333333333333333
1516,0.0
1517,1.0
1518,2.0
1519,46.0
1520,13.0
1521,57.0
1522,6.0
1523,7.0
1524,0.0
1525,1.0
1526,7.0
1527,3.0
1528,6.0
1529,6.0
1530,1.3333333333333333
1531,1.0
1532,1.0
1533,1.0
1534,2.0
1535,1.0
1536,1.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,1.0
1543,0.0
1544,0.0
1545,0.0
1546,4.0
1547,12.0
1548,5.0
1549,10.666666666666666
1550,1.0
1551,0.0
1552,8.0
1553,3.6666666666666665
1554,7.0
1555,0.0
1556,1.0
1557,5.0
1558,2.3333333333333335
1559,9.666666666666666
1560,4.0
1561,0.0
1562,1.0
1563,3.0
1564,20.666666666666668
1565,2.0
1566,58.666666666666664
1567,2.0
1568,5.0
1569,87.33333333333333
1570,1.0
1571,8.0
1572,9.0
1573,1.0
1574,1.0
1575,10.666666666666666
1576,8.0
1577,14.333333333333334
1578,1.0
1579,2.0
1580,15.666666666666666
1581,2.3333333333333335
1582,2.0
1583,0.0
1584,1.0
1585,3.0
1586,3.0
1587,0.0
1588,6.0
1589,11.0
1590,18.0
1591,32.0
1592,1.3333333333333333
1593,2.0
1594,1.0
1595,1.0
1596,14.0
1597,29.0
1598,2.0
1599,2.0
1600,8.666666666666666
1601,0.0
1602,1.0
1603,0.0
1604,0.0
1605,1.0
1606,2.0
1607,1.0
1608,6.333333333333333
1609,1.0
1610,1.0
1611,31.0
1612,0.0
1613,3.0
1614,6.0
1615,0.0
1616,1.0
1617,6.666666666666667
1618,3.0
1619,2.0
1620,1.0
1621,0.0
1622,2.0
1623,1.0
1624,10.333333333333334
1625,1.0
1626,0.0
1627,0.0
1628,1.0
1629,1.0
1630,6.0
1631,2.0
1632,16.666666666666668
1633,1.0
1634,0.0
1635,18.333333333333332
1636,20.333333333333332
1637,1.0
1638,22.666666666666668
1639,1.0
1640,3.0
1641,3.3333333333333335
1642,2.0
1643,2.0
1644,9.0
1645,1.0
1646,11.0
1647,12.0
1648,5.0
1649,1.0
1650,1.0
1651,0.0
1652,7.0
1653,0.0
1654,1.0
1655,29.0
1656,3.0
1657,0.0
1658,1.0
1659,1.0
1660,5.666666666666667
1661,1.0
1662,0.0
1663,2.0
1664,7.333333333333333
1665,1.0
1666,4.0
1667,1.6666666666666667
1668,5.0
1669,3.6666666666666665
1670,8.0
1671,2.0
1672,18.333333333333332
1673,2.0
1674,2.0
1675,6.0
1676,1.0
1677,6.666666666666667
1678,2.0
1679,10.0
1680,21.0
1681,1.0
1682,17.0
1683,6.0
1684,5.0
1685,1.0
1686,16.666666666666668
1687,28.666666666666668
1688,2.0
1689,1.0
1690,15.0
1691,10.0
1692,1.0
1693,2.0
1694,16.0
1695,2.0
1696,7.666666666666667
1697,6.0
1698,1.0
1699,1.0
1700,62.333333333333336
1701,4.0
1702,8.0
1703,13.666666666666666
1704,2.6666666666666665
1705,1.0
1706,6.0
1707,8.333333333333334
1708,53.333333333333336
1709,1.0
1710,1.0
1711,1.0
1712,1.0
1713,1.0
1714,1.0
1715,6.0
1716,1.0
1717,1.0
1718,0.0
1719,2.3333333333333335
1720,2.3333333333333335
1721,6.0
1722,11.333333333333334
1723,1.0
1724,1.0
1725,0.0
1726,3.0
1727,19.0
1728,8.0
1729,2.0
1730,14.0
1731,1.0
1732,4.0
1733,0.0
1734,1.0
1735,2.0
1736,6.0
1737,3.0
1738,18.0
1739,32.0
1740,5.0
1741,2.6666666666666665
1742,1.0
1743,6.0
1744,6.0
1745,4.666666666666667
1746,38.0
1747,1.0
1748,1.0
1749,2.6666666666666665
1750,0.0
1751,1.0
1752,1.0
1753,42.333333333333336
1754,4.0
1755,6.0
1756,19.666666666666668
1757,11.0
1758,10.0
1759,20.0
1760,17.0
1761,4.0
1762,2.0
1763,2.0
1764,32.0
1765,15.666666666666666
1766,5.333333333333333
1767,3.0
1768,20.0
1769,7.666666666666667
1770,1.0
1771,0.0
1772,4.0
1773,1.0
1774,3.6666666666666665
1775,1.6666666666666667
1776,2.0
1777,5.0
1778,1.0
1779,6.0
1780,0.0
1781,2.0
1782,13.666666666666666
1783,2.0
1784,6.0
1785,13.0
1786,1.0
1787,3.0
1788,24.666666666666668
1789,5.666666666666667
1790,2.0
1791,8.333333333333334
1792,2.0
1793,0.0
1794,10.0
1795,16.0
1796,2.0
1797,1.0
1798,2.0
1799,4.0
1800,2.0
1801,2.0
1802,2.0
1803,4.0
1804,8.0
1805,1.0
1806,4.0
1807,3.0
1808,19.333333333333332
1809,3.0
1810,3.0
1811,8.0
1812,1.0
1813,8.0
1814,6.0
1815,17.333333333333332
1816,4.0
1817,3.0
1818,3.0
1819,3.0
1820,8.0
1821,1.0
1822,3.0
1823,4.0
1824,1.0
1825,1.0
1826,2.0
1827,1.0
1828,1.0
1829,2.0
1830,3.0
1831,0.0
1832,1.3333333333333333
1833,1.0
1834,5.0
1835,0.0
1836,64.0
1837,1.3333333333333333
1838,1.0
1839,0.0
1840,1.0
1841,5.0
1842,5.333333333333333
1843,3.0
1844,1.0
1845,21.666666666666668
1846,1.0
1847,4.0
1848,1.0
1849,3.0
1850,3.0
1851,7.333333333333333
1852,3.0
1853,7.0
1854,2.0
1855,0.0
1856,2.6666666666666665
1857,1.0
1858,0.0
1859,4.0
1860,2.0
1861,3.0
1862,1.0
1863,2.0
1864,4.0
1865,4.666666666666667
1866,2.0
1867,23.0
1868,4.0
1869,1.0
1870,2.0
1871,3.0
1872,2.0
1873,4.0
1874,3.0
1875,4.0
1876,12.333333333333334
1877,4.333333333333333
1878,0.0
1879,0.0
1880,5.666666666666667
1881,0.0
1882,8.333333333333334
1883,47.666666666666664
1884,26.0
1885,25.333333333333332
1886,9.0
1887,14.0
1888,19.0
1889,3.0
1890,4.0
1891,1.6666666666666667
1892,1.0
1893,2.0
1894,32.333333333333336
1895,27.333333333333332
1896,2.0
1897,1.0
1898,2.0
1899,6.0
1900,1.0
1901,2.0
1902,15.0
1903,1.0
1904,1.0
1905,7.0
1906,2.0
1907,33.666666666666664
1908,19.0
1909,0.0
