,E7N
0,0.0
1,0.0
2,0.0004245298571428571
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,7.3857142857142854e-06
9,8.432857142857144e-05
10,0.0005584516666666667
11,0.0007928147142857143
12,0.0
13,0.00010857142857142858
14,0.0008558845714285714
15,1.82e-05
16,0.002587849142857143
17,0.0
18,0.00038657142857142856
19,0.0023174404285714284
20,0.006724862428571428
21,0.004589895428571429
22,0.003638920571428571
23,0.002235851142857143
24,0.0006863482857142856
25,0.0026549388
26,0.0
27,0.0
28,0.002191047142857143
29,0.0
30,0.00032814285714285714
31,0.0010605548571428571
32,0.0011887467142857144
33,0.0003080892
34,8.895e-05
35,0.004161840428571428
36,0.007897491857142858
37,0.0
38,0.0006695809999999999
39,0.002141211857142857
40,0.009831133666666667
41,0.0027051134285714282
42,0.0
43,0.003458006714285714
44,0.005083768428571429
45,0.000743
46,0.008307363714285714
47,0.00045799999999999997
48,0.0037637421428571433
49,0.0012133273333333333
50,0.0
51,0.0
52,0.0002638
53,0.0
54,0.0002477142857142857
55,0.0
56,5.214285714285715e-06
57,0.00548679
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0015286141428571428
63,6.599999999999999e-05
64,0.0010551574285714285
65,0.001058973
66,0.00095962475
67,3.851666666666666e-05
68,0.008275119428571428
69,0.0020910261428571425
70,0.0
71,0.00010157142857142858
72,0.011506921
73,0.004023630857142857
74,0.0060205474285714294
75,0.00012142857142857144
76,0.0004920411428571428
77,0.0004673972857142857
78,0.0010793052857142858
79,0.0020181704285714285
80,0.00033128571428571435
81,0.0
82,0.0013331142857142856
83,0.0007633333333333333
84,0.0005977306666666666
85,0.0007045287142857143
86,0.001582141
87,0.0
88,0.0005511181428571429
89,0.003847589428571429
90,0.0
91,0.0
92,0.0011045101666666667
93,0.0332366088
94,0.0006241551428571429
95,0.0
96,3.248571428571429e-05
97,0.02474512185714286
98,0.002858658142857143
99,0.0053747174285714286
100,6.79e-05
101,0.001627298
102,2.964e-05
103,0.0
104,0.009589512857142855
105,0.0038820342500000002
106,0.0003418
107,0.0
108,0.0
109,0.0010835825714285714
110,0.0012193369999999998
111,0.0036978035714285715
112,0.000561
113,0.0045674825714285714
114,0.014931690857142858
115,0.0
116,0.00047940242857142854
117,0.013303248666666665
118,0.0010020092
119,0.0
120,0.0
121,0.0001465
122,0.001298455142857143
123,0.0023132444285714282
124,0.002364720714285714
125,0.0007219982857142856
126,0.014035822428571428
127,0.0004063634285714286
128,0.001266695
129,0.0
130,0.0
131,0.0001515
132,0.008401124
133,0.0008349046666666667
134,0.0020032007142857145
135,0.006331966
136,0.0047873383333333335
137,3.696666666666667e-05
138,0.0009286634285714286
139,0.0018465254999999999
140,0.0
141,0.0034147765714285716
142,0.0010794980000000001
143,4.6750000000000005e-05
144,0.0005931561428571428
145,0.0013099775714285713
146,5.08e-05
147,0.0006805708571428572
148,0.0015329835714285713
149,0.0
150,0.00021380000000000002
151,0.00020628571428571427
152,0.0004286
153,0.000496038
154,0.0
155,0.0071332858
156,0.0
157,0.0027620788333333336
158,0.00011399999999999999
159,6.014285714285714e-05
160,0.0
161,0.0009548595
162,0.008429108
163,8.928571428571429e-05
164,0.002028079
165,0.0015938262857142858
166,0.00016942857142857143
167,0.0
168,0.0029430371999999995
169,0.0010372486
170,0.001757986
171,0.00043684800000000004
172,0.00012200000000000001
173,0.0
174,0.0
175,1.3125e-06
176,0.0
177,0.0003136
178,0.0
179,0.005069103428571428
180,0.006548029714285715
181,0.006355526714285714
182,0.002270969285714286
183,0.0
184,0.00038935271428571427
185,0.0
186,0.0
187,0.0016982461428571428
188,0.0010414598333333333
189,0.00018066666666666665
190,3.4e-05
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0012950667142857144
199,0.0
200,0.023516527000000002
201,0.011014476714285714
202,0.029823149285714282
203,0.04977544857142857
204,0.00012820000000000003
205,5.598e-05
206,0.0002687491428571429
207,0.006194945
208,0.0012624644285714286
209,0.0017079935714285714
210,0.0
211,0.0
212,0.0013688307142857143
213,0.0
214,0.0005089542857142857
215,1.3185714285714287e-05
216,0.0013425492499999998
217,0.0
218,0.0003630388333333333
219,0.0
220,2.982857142857143e-05
221,0.0
222,0.0007238467142857143
223,0.0019157708571428574
224,0.0
225,0.0038874361666666663
226,0.0
227,0.0
228,0.0
229,0.0
230,0.020338404714285715
231,0.0
232,0.0010156257142857144
233,0.0011673715714285715
234,0.0
235,0.0071239762500000005
236,0.0016487095714285713
237,0.0007529077142857144
238,0.0002902857142857143
239,0.000117
240,0.0006375217142857143
241,0.0
242,0.0
243,4.1450000000000005e-05
244,0.005988735285714286
245,2.087142857142857e-05
246,0.0
247,0.001072544142857143
248,0.0
249,0.0010551575714285713
250,3.344285714285714e-05
251,0.0
252,0.008919187
253,0.0018443513333333333
254,0.003905913
255,0.0042955703333333334
256,0.0043406775
257,0.0056144618
258,0.004920334285714286
259,0.0
260,0.002876253142857143
261,0.0024498248571428573
262,0.0
263,0.00036899999999999997
264,0.0
265,0.00013057142857142857
266,0.0006190598571428573
267,0.00032642857142857137
268,0.005345874142857143
269,3.6016666666666663e-05
270,0.00017642857142857144
271,0.006108513142857143
272,0.002676347166666667
273,0.0
274,0.0014372977142857143
275,0.0010241104285714285
276,0.0
277,0.0027539915999999997
278,0.0004905351428571428
279,0.00802336842857143
280,0.014035472
281,0.0014721452857142856
282,0.000986297142857143
283,0.0
284,0.0017418211428571427
285,0.000882296
286,0.0020553645714285716
287,0.0002698
288,0.0
289,0.0
290,0.0
291,0.003560491285714286
292,0.0
293,0.0024145756000000006
294,8.43e-05
295,0.00015057142857142857
296,0.00036100000000000005
297,0.001310026857142857
298,0.0
299,0.061349636
300,0.00040736957142857144
301,0.0012158580000000002
302,0.0064465618571428575
303,8.5e-05
304,0.003140971
305,0.0036386078571428574
306,0.0
307,0.0061404717142857146
308,0.0031512690000000004
309,0.0036429261666666665
310,0.0014466542857142857
311,0.0
312,0.0008844754285714286
313,0.00010640000000000001
314,0.045059821
315,0.0121598628
316,0.0013036587142857144
317,0.0005867775714285714
318,1.542e-05
319,0.0
320,0.0012159457142857145
321,0.007788514571428572
322,0.004128595857142857
323,0.0015920137142857143
324,0.00023757142857142857
325,0.0
326,1.5314285714285716e-05
327,0.0018445735
328,0.02368633142857143
329,0.0007701685714285712
330,0.0
331,1.87e-05
332,0.0
333,0.0007157992
334,0.0
335,0.0
336,0.0013870146666666667
337,0.00030642857142857137
338,0.0016916838571428572
339,0.00024228571428571428
340,7.44e-05
341,0.0018465259999999998
342,0.0026290397142857145
343,0.004604469
344,0.002116459
345,2.5757142857142857e-05
346,0.00116812625
347,0.0006057245714285714
348,0.00051376625
349,0.0004758468571428571
350,0.0007391637142857143
351,0.0
352,0.0004519965714285715
