,D7N
0,0.0
1,0.0
2,0.42857142857142855
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.42857142857142855
9,1.4285714285714286
10,0.5
11,0.8571428571428571
12,0.0
13,2.5714285714285716
14,1.2857142857142858
15,0.6
16,4.428571428571429
17,0.0
18,0.7142857142857143
19,0.42857142857142855
20,3.142857142857143
21,4.714285714285714
22,1.8571428571428572
23,1.8571428571428572
24,1.2857142857142858
25,1.6
26,0.0
27,0.0
28,1.5714285714285714
29,0.0
30,1.2857142857142858
31,1.2857142857142858
32,1.2857142857142858
33,0.4
34,0.75
35,1.0
36,8.571428571428571
37,0.0
38,0.3333333333333333
39,1.7142857142857142
40,5.5
41,1.7142857142857142
42,0.0
43,1.7142857142857142
44,7.571428571428571
45,1.0
46,7.428571428571429
47,0.6
48,4.857142857142857
49,1.0
50,0.0
51,0.0
52,3.0
53,0.0
54,2.0
55,0.0
56,0.8571428571428571
57,3.6
58,0.0
59,0.0
60,0.0
61,0.0
62,1.2857142857142858
63,0.5
64,0.42857142857142855
65,1.5
66,0.75
67,1.0
68,3.4285714285714284
69,4.714285714285714
70,0.0
71,0.42857142857142855
72,8.571428571428571
73,3.7142857142857144
74,2.7142857142857144
75,0.5714285714285714
76,6.714285714285714
77,3.7142857142857144
78,0.8571428571428571
79,3.142857142857143
80,2.142857142857143
81,0.0
82,1.2857142857142858
83,1.0
84,1.3333333333333333
85,0.8571428571428571
86,1.0
87,0.0
88,0.42857142857142855
89,0.8571428571428571
90,0.0
91,0.0
92,1.0
93,9.6
94,0.5714285714285714
95,0.0
96,0.42857142857142855
97,35.0
98,2.857142857142857
99,3.857142857142857
100,0.42857142857142855
101,0.6
102,0.6
103,0.0
104,9.0
105,2.5
106,0.6
107,0.0
108,0.0
109,1.2857142857142858
110,0.8
111,5.142857142857143
112,1.2
113,3.4285714285714284
114,19.285714285714285
115,0.0
116,0.42857142857142855
117,7.5
118,0.6
119,0.0
120,0.0
121,0.25
122,3.857142857142857
123,2.142857142857143
124,2.5714285714285716
125,4.285714285714286
126,6.571428571428571
127,2.5714285714285716
128,4.0
129,0.0
130,0.0
131,0.75
132,5.0
133,2.0
134,2.0
135,4.5
136,8.5
137,0.6666666666666666
138,2.0
139,0.75
140,0.0
141,4.857142857142857
142,2.0
143,0.25
144,1.2857142857142858
145,0.42857142857142855
146,0.2
147,0.42857142857142855
148,1.1428571428571428
149,0.0
150,1.8
151,0.7142857142857143
152,1.2
153,0.7142857142857143
154,0.0
155,3.6
156,0.0
157,2.3333333333333335
158,0.8571428571428571
159,0.8571428571428571
160,0.0
161,3.8333333333333335
162,8.142857142857142
163,0.8571428571428571
164,2.142857142857143
165,1.8571428571428572
166,0.8571428571428571
167,0.0
168,1.8
169,2.0
170,0.8571428571428571
171,0.3333333333333333
172,0.42857142857142855
173,0.0
174,0.0
175,0.75
176,0.0
177,0.4
178,0.0
179,6.285714285714286
180,3.142857142857143
181,7.285714285714286
182,3.4285714285714284
183,0.0
184,0.42857142857142855
185,0.0
186,0.0
187,0.8571428571428571
188,0.6666666666666666
189,0.5
190,0.2
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,1.0
199,0.0
200,17.142857142857142
201,8.0
202,18.285714285714285
203,35.285714285714285
204,1.2
205,1.2
206,1.0
207,3.6
208,1.7142857142857142
209,1.7142857142857142
210,0.0
211,0.0
212,1.2857142857142858
213,0.0
214,4.857142857142857
215,0.42857142857142855
216,0.5
217,0.0
218,0.3333333333333333
219,0.0
220,0.42857142857142855
221,0.0
222,1.7142857142857142
223,1.2857142857142858
224,0.0
225,2.0
226,0.0
227,0.0
228,0.0
229,0.0
230,17.142857142857142
231,0.0
232,1.7142857142857142
233,3.0
234,0.0
235,7.5
236,3.142857142857143
237,3.5714285714285716
238,0.42857142857142855
239,0.5
240,1.4285714285714286
241,0.0
242,0.0
243,0.3333333333333333
244,7.285714285714286
245,0.42857142857142855
246,0.0
247,1.2857142857142858
248,0.0
249,0.42857142857142855
250,0.8571428571428571
251,0.0
252,6.857142857142857
253,1.0
254,7.428571428571429
255,1.0
256,2.5
257,6.6
258,2.2857142857142856
259,0.0
260,5.142857142857143
261,4.714285714285714
262,0.0
263,1.0
264,0.0
265,1.7142857142857142
266,1.7142857142857142
267,0.42857142857142855
268,2.857142857142857
269,0.5
270,0.8571428571428571
271,2.7142857142857144
272,0.3333333333333333
273,1.0
274,3.2857142857142856
275,3.4285714285714284
276,0.0
277,25.2
278,3.0
279,4.857142857142857
280,26.0
281,0.42857142857142855
282,4.428571428571429
283,0.0
284,2.142857142857143
285,0.4
286,2.857142857142857
287,0.6
288,0.0
289,0.0
290,0.0
291,2.4285714285714284
292,0.0
293,1.2
294,1.0
295,3.0
296,0.42857142857142855
297,1.1428571428571428
298,0.0
299,36.6
300,1.4285714285714286
301,0.7142857142857143
302,4.714285714285714
303,1.0
304,2.0
305,3.4285714285714284
306,0.0
307,5.857142857142857
308,2.7142857142857144
309,1.3333333333333333
310,1.0
311,0.0
312,1.2857142857142858
313,1.2
314,9.0
315,6.6
316,0.8571428571428571
317,0.7142857142857143
318,0.4
319,0.0
320,0.42857142857142855
321,8.142857142857142
322,5.571428571428571
323,1.8571428571428572
324,1.2857142857142858
325,0.0
326,0.7142857142857143
327,13.5
328,53.857142857142854
329,0.42857142857142855
330,0.0
331,0.6
332,0.0
333,0.8
334,0.42857142857142855
335,0.0
336,1.0
337,1.1428571428571428
338,3.142857142857143
339,0.8571428571428571
340,0.2
341,0.75
342,7.142857142857143
343,1.2857142857142858
344,0.6666666666666666
345,0.42857142857142855
346,1.5
347,0.8571428571428571
348,0.25
349,3.0
350,0.8571428571428571
351,0.0
352,0.5714285714285714
353,0.8571428571428571
354,1.5714285714285714
355,0.42857142857142855
356,0.8571428571428571
357,4.428571428571429
358,0.3333333333333333
359,2.4285714285714284
360,12.0
361,1.0
362,13.142857142857142
363,0.7142857142857143
364,21.428571428571427
365,1.2857142857142858
366,2.142857142857143
367,0.7142857142857143
368,0.42857142857142855
369,2.7142857142857144
370,1.0
371,1.0
372,0.0
373,2.2857142857142856
374,0.0
375,0.0
376,0.0
377,0.42857142857142855
378,0.7142857142857143
379,10.428571428571429
380,0.6666666666666666
381,1.0
382,0.42857142857142855
383,6.5
384,0.0
385,2.142857142857143
386,1.7142857142857142
387,0.42857142857142855
388,0.8571428571428571
389,1.2857142857142858
390,1.0
391,0.0
392,1.1428571428571428
393,0.3333333333333333
394,4.142857142857143
395,0.8571428571428571
396,1.0
397,0.42857142857142855
398,0.42857142857142855
399,0.7142857142857143
400,0.5
401,0.0
402,0.42857142857142855
403,0.5
404,0.4
405,7.285714285714286
406,0.6
407,18.6
408,0.0
409,2.0
410,1.2857142857142858
411,6.285714285714286
412,1.8
413,9.428571428571429
