,B7N
430,0.0
431,20740.606
432,3814.225857142857
433,0.0
434,0.0
435,5863.35842857143
436,2471.416142857143
437,0.0
438,0.0
439,0.0
440,534.12393
441,3184.421214285714
442,248.67012285714284
443,0.0
444,4915.351000000001
445,4996.816857142857
446,5450.694428571428
447,10839.746000000001
448,0.0
449,17965.750428571428
450,0.0
451,63.320702857142855
452,0.0
453,0.0
454,0.0
455,0.0
456,1455.2
457,0.0
458,476.90847142857143
459,0.0
460,8334.249857142857
461,0.0
462,371.98402857142855
463,8408.176142857143
464,31222.975142857144
465,2637.3516428571425
466,0.0
467,108701.09333333334
468,0.0
469,0.0
470,436.17657142857144
471,1244.78865
472,2834.673514285714
473,5427.224428571429
474,81160.42857142857
475,5851.783
476,975.125
477,0.0
478,7288.180285714286
479,35449.94857142858
480,0.0
481,0.0
482,0.0
483,0.0
484,12613.0762
485,0.0
486,13914.07257142857
487,0.0
488,0.0
489,2287.2042333333334
490,0.0
491,445.612225
492,1088.2306142857142
493,203.71396285714283
494,0.0
495,862.8939428571429
496,0.0
497,5341.973785714285
498,2575.736614285714
499,3337.0511285714283
500,4845.333333333333
501,0.0
502,0.0
503,11139.153428571428
504,735.7685428571428
505,12151.652714285714
506,12644.848428571428
507,0.0
508,0.0
509,0.0
510,0.0
511,3521.409214285715
512,0.0
513,0.0
514,0.0
515,0.0
516,2669.8705285714286
517,0.0
518,3801.6846000000005
519,0.0
520,324.0798
521,0.0
522,3327.4956142857145
523,0.0
524,3141.714285714286
525,3601.9192857142853
526,5851.974
527,1564.5350857142855
528,1455.2
529,0.0
530,23857.241333333335
531,0.0
532,918.8751285714286
533,0.0
534,2799.392928571429
535,2405.415571428571
536,17312.6714
537,508.15652857142857
538,0.0
539,0.0
540,482.9907
541,0.0
542,0.0
543,7170.803571428572
544,1028.7270142857142
545,958.2636285714286
546,0.0
547,0.0
548,3424.4036428571426
549,414.6622657142857
550,0.0
551,1398.3665657142858
552,44.45167442857143
553,0.0
554,32731.219285714284
555,0.0
556,0.0
557,3975.6996
558,500.6054571428572
559,518.9377428571428
560,1652.9088142857142
561,0.0
562,369.4434828571429
563,0.0
564,24.032934142857147
565,6737.704928571429
566,0.0
567,2376.6064285714288
568,21849.477
569,3172.9847999999997
570,1042.7488857142857
571,0.0
572,0.0
573,10974.668857142857
574,543.1347157142857
575,497.3224857142858
576,53624.42
577,0.0
578,790.2479142857144
579,4406.349142857142
580,790.8145999999999
581,5330.407428571429
582,1330.7703714285713
583,0.0
584,1090.7712285714285
585,6086.594857142857
586,237.43415714285715
587,4318.417642857143
588,0.0
589,3143.4285714285716
590,0.0
591,3541.324
592,8354.58757142857
593,200.09079285714284
594,0.0
595,20085.01614285714
596,8091.450857142858
597,63.956221666666664
598,0.22007832857142856
599,0.0
600,6664.243
601,11308.212571428574
602,12894.024285714286
603,3105.813628571428
604,0.0
605,58833.729857142855
606,4374.729
607,0.0
608,0.0
609,0.0
610,0.0
611,138.04514
612,0.0
613,0.0
614,46859.90857142857
615,26539.233
616,19856.528714285716
617,250.08736199999998
618,0.0
619,0.0
620,0.0
621,0.0
622,225.46043428571426
623,18872.573571428573
624,51663.85642857143
625,1223.3636571428572
626,0.0
627,0.0
628,749.03545
629,56558.383571428574
630,1.7142857142857142
631,0.0
632,1214.7013714285713
633,1400.0514428571428
634,8982.6268
635,619.9591285714286
636,4971.8945
637,4947.607285714286
638,0.0
639,39984.04171428572
640,2197.43702
641,0.0
642,0.0
643,290.45225199999993
644,783.5420320000001
645,18806.882999999998
646,0.0
647,0.0
648,0.0
649,1120.9011142857144
650,7439.207714285715
651,0.0
652,0.0
653,7064.568571428571
654,0.0
655,4939.146714285715
656,148.93632714285715
657,0.0
658,0.0
659,6282.571428571428
660,1479.1559333333335
661,0.0
662,0.0
663,0.0
664,0.0
665,6774.502357142856
666,220.1969742857143
667,2350.4205
668,0.0
669,0.0
670,0.0
671,0.0
672,1073.2336571428573
673,0.0
674,0.0
675,2720.5627
676,1609.8002995714285
677,0.0
678,14899.038999999999
679,27790.96885714286
680,0.0
681,0.0
682,0.0
683,6302.329857142858
684,40.61860857142857
685,3802.7597142857144
686,0.0
687,4.9380849285714286
688,243.097016
689,2464.300185714286
690,2078.5714285714284
691,0.0
692,23393.484857142856
693,10150.726142857146
694,0.0
695,0.0
696,0.0
697,2109.284857142857
698,0.0
699,0.0
700,68497.63
701,1771.4463
702,0.0
703,880.444242857143
704,22874.553166666665
705,0.0
706,21365.945833333335
707,0.0
708,8865.39157142857
709,0.0
710,0.0
711,6118.675857142857
712,135.24421
713,0.0
714,10782.279499999999
715,0.0
716,3259.174466666667
717,4215.337857142857
718,2955.6695
719,1.1499257428571428
720,0.0
721,0.0
722,24602.249714285714
723,5441.931285714286
724,60377.43
725,2568.4007142857145
726,0.0
727,0.0
728,2715.8922500000003
729,0.0
730,5875.3949999999995
731,6784.159285714287
732,190.50893714285715
733,5853.0674285714285
734,1106.4904042857142
735,5.6405516
736,418.82105714285717
737,0.0
738,0.0
739,0.0
740,0.0
741,6210.093285714286
742,0.0
743,0.0
744,1019.7546428571428
745,0.0
746,0.0
747,0.0
748,12058.585
749,2097.0781285714284
750,9049.295
751,1841.1230571428573
752,3818.5050000000006
753,99.21074000000002
754,4836.647166666667
755,441.79566000000005
756,0.0
757,102.62103285714285
758,0.0
759,314.0507071428571
760,0.0
761,0.0
762,0.0
763,1740.6027428571429
764,0.0
765,824.9166428571428
766,225.42080428571427
767,5175.8436
768,379.12586285714286
769,9499.783714285715
770,0.0
771,18964.837333333333
772,38075.24857142857
773,0.0
774,0.0
775,1168.2667142857142
776,11919.657142857144
777,0.0
778,0.0
779,5872.722285714285
780,0.0
781,0.0
782,1960.1529142857144
783,14474.599714285714
784,2721.146571428571
785,0.0
786,2732.1503285714284
787,0.0
788,233.8086
789,246.65991714285715
790,286.88277285714287
791,0.0
792,0.0
793,0.0
794,18443.46885714286
795,166.0698557142857
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,1818.7556428571427
803,0.0
804,4199.813714285714
805,1384.4689999999998
806,0.0
807,0.0
808,58.50000599999999
809,1810.8688999999997
810,0.0
811,0.0
812,2593.4085000000005
813,0.0
814,0.0
815,0.0
816,113.42296571428571
817,1670.7619714285715
818,1844.8651333333335
819,0.0
820,726.5092428571428
821,3821.5951666666665
822,278.7992857142857
823,117.78624685714286
824,0.0
825,0.0
826,135946.59142857144
827,8848.39742857143
828,1000.2677999999999
829,627.5867285714285
830,3.602602
831,0.0
832,0.0
833,400.20752857142855
834,0.0
835,0.0
836,227.02164285714284
837,1364.2244142857141
838,0.0
839,0.0
840,0.0
841,6190.314428571429
842,1426.566066666667
843,0.0
844,3355.2516600000004
845,5008.081714285714
846,0.0
847,12220.881166666666
848,121.0725625
849,0.0
850,0.0
851,0.0
852,7124.949
853,0.0
854,81.81509166666667
855,921.8686714285714
856,3443.906428571429
857,0.0
858,5480.416642857143
859,490.90304999999995
860,0.0
861,1982.5186571428571
862,0.0
863,397.102165
864,4023.024142857143
865,0.0
866,655.8914514285714
867,3509.285285714286
868,1497.8732400000001
869,0.0
870,323.6288385714285
871,4461.094928571429
872,771.47432
873,9162.3049
874,1093.8531428571428
875,246.99937285714284
876,0.0
877,8779.750857142857
878,3302.903957142857
879,71857.1875
880,0.0
881,6448.3928
882,0.0
883,6348.7602857142865
884,0.0
885,0.0
886,0.0
887,189.81549428571427
888,0.0
889,3298.1967142857143
890,0.0
891,4121.475428571429
892,0.0
893,267.34085714285715
894,394.1780142857143
895,0.8
896,40.21874571428572
897,69.82745
898,2493.3489999999997
899,1803.0592571428572
900,171.936215
901,582.07749
902,14240.230285714288
903,147.69304285714287
904,4923.888
905,4348.280142857143
906,102.10230142857142
907,0.0
908,0.0
909,39.315828571428575
910,0.0
911,4420.524428571429
912,0.0
913,1582.7992142857142
914,45.884560571428565
915,16677.742
916,5371.8664285714285
917,0.0
918,606.1881714285713
919,7881.080428571428
920,0.0
921,1249.1545
922,0.0
923,11.256624571428572
924,0.0
925,0.0
926,430.13234399999993
927,41.50754714285714
928,287.65288571428573
929,18127.731428571427
930,3471.795328571429
931,4398.4
932,0.0
933,20953.677428571427
934,0.0
935,56.153174285714286
936,487.56103999999993
937,0.0
938,0.0
939,2625.35226
940,41.349514285714285
941,0.0
942,1905.3905142857143
943,17085.283999999996
944,0.0
945,0.0
946,1238.4725
947,605.8557428571429
948,0.0
949,587.1904666666667
950,910.5014142857143
951,0.0
952,0.0
953,4006.6042857142857
954,9275.4142
955,25361.370857142854
956,71.70686975000001
957,2793.3324000000002
958,0.0
959,0.0
960,11128.285
961,7129.255857142858
962,33.201054285714285
963,96.36941428571427
964,7640.24
965,10540.566142857144
966,0.0
967,4026.039571428572
968,1963.5430857142856
969,0.0
970,0.0
971,0.0
972,4221.296214285714
973,5524.5545
974,0.0
975,1686.0410142857143
976,0.0
977,0.0
978,7416.9909
979,16483.318666666666
980,355.84891999999996
981,13447.98442857143
982,20106.195714285714
983,5952.5085714285715
984,0.0
985,0.0
986,1691.8220714285715
987,0.0
988,27.110186
989,0.0
990,2385.5014
991,1776.4658857142856
992,0.0
993,2251.9814571428574
994,5802.995485714286
995,1258.759757142857
996,0.0
997,19548.790142857142
998,0.0
999,0.0
1000,0.0
1001,1718.3212285714285
1002,0.0
1003,155.25946857142858
1004,0.0
1005,0.0
1006,53183.79642857142
1007,11552.509142857143
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,8452.929285714286
1013,3516.4344285714283
1014,0.0
1015,6614.893857142857
1016,2655.8836428571426
1017,0.0
1018,38.038215
1019,33890.90357142857
1020,262.9352028571428
1021,0.0
1022,0.0
1023,1610.4737
1024,20056.59185714286
1025,924.6097714285714
1026,4860.264142857143
1027,0.0
1028,7205.516714285714
1029,297.14702833333337
1030,1186.4156142857141
1031,0.0
1032,0.0
1033,3141.714285714286
1034,920.5618571428571
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,1984.7683285714286
1040,953.3806666666666
1041,15.522606000000001
1042,0.0
1043,501.19057285714285
1044,286.1405385714286
1045,657.2352285714286
1046,239.3333857142857
1047,0.0
1048,0.0
1049,733.9403833333332
1050,123.08676542857144
1051,1947.0770857142857
1052,6157.808142857143
1053,0.0
1054,40402.16085714286
1055,106.50575428571429
1056,1909.41542
1057,104.7027742857143
1058,143.23490285714286
1059,1864.0
1060,0.0
1061,66878.03571428571
1062,516.6075000000001
1063,1184.6843614285715
1064,0.0
1065,0.0
1066,3056.1116
1067,0.0
1068,1939.058014285714
1069,487.0165
1070,0.0
1071,15811.896999999999
1072,785.2785
1073,0.0
1074,21032.527714285712
1075,0.0
1076,0.0
1077,5120.086714285715
1078,4663.0283714285715
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,250.02842857142855
1087,0.0
1088,0.0
1089,3499.8387928571424
1090,0.0
1091,33.958402
1092,1322.1333
1093,1516.1007000000002
1094,5532.022285714286
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,2102.285714285714
1100,38.06757842857143
1101,12.342037142857142
1102,8548.9338
1103,0.0
1104,2955.4814148
1105,0.0
1106,8064.786142857143
1107,0.0
1108,0.0
1109,7627.0035714285705
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,6713.142571428572
1115,338.4305
1116,0.0
1117,3206.343333333333
1118,5958.904533333333
1119,10070.584142857144
1120,0.0
1121,27946.048714285713
1122,200.34462428571427
1123,0.0
1124,2396.074171428572
1125,656.1889
1126,345.9868571428571
1127,11118.504285714285
1128,805.0022
1129,0.0
1130,9623.870428571428
1131,2434.3152000000005
1132,0.0
1133,0.0
1134,4408.276328571429
1135,52.67261166666666
1136,0.0
1137,0.0
1138,166.99862714285715
1139,1801.104357142857
1140,0.0
1141,0.0
1142,0.0
1143,50093.68214285715
1144,3141.714285714286
1145,15179.183571428572
1146,302.55800714285715
1147,0.0
1148,11244.730285714284
1149,1172.1590857142858
1150,133.21690333333333
1151,498.5906785714286
1152,429.4888475
1153,0.0
1154,700.1306999999999
1155,0.0
1156,0.0
1157,527.2
1158,0.0
1159,0.0
1160,3079.2936142857143
1161,1583.6157142857141
1162,4441.347857142857
1163,0.0
1164,0.0
1165,0.0
1166,2078.698714285714
1167,154.4392125
1168,0.0
1169,0.0
1170,26791.766000000003
1171,1854.7854857142859
1172,0.0
1173,0.0
1174,1543.5642657142857
1175,0.0
1176,6337.159571428571
1177,22539.819
1178,109.71159
1179,689.8734999999999
1180,293.9172
1181,293.079162
1182,33.8877325
1183,223.71402857142857
1184,0.0
1185,3141.714285714286
1186,158.47599999999997
1187,8095.312
1188,1765.8180428571427
1189,2102.285714285714
1190,5857.449428571429
1191,173.0848257142857
1192,5341.025285714285
1193,0.0
1194,3141.714285714286
1195,13051.608285714286
1196,0.0
1197,0.0
1198,1447.9120428571428
1199,1152.8779857142856
1200,0.0
1201,7231.607571428571
1202,10303.266428571427
1203,5482.807657142856
1204,0.0
1205,1895.0752857142859
1206,0.0
1207,45.51584571428572
1208,5220.756714285714
1209,0.0
1210,0.0
1211,6427.739266666667
1212,3186.4731428571426
1213,0.0
1214,334.98877000000005
1215,124.73012285714286
1216,2700.296
1217,5195.863714285714
1218,0.0
1219,21453.86342857143
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,2188.439
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,18979.059999999998
1230,0.0
1231,0.0
1232,54.2464
1233,343.50057428571426
1234,0.0
1235,0.0
1236,0.0
1237,7864.733571428571
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,3550.413466666667
1246,0.0
1247,19.944998571428567
1248,3529.942371428571
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,3611.584374285714
1255,18763.143
1256,0.0
1257,0.0
1258,7456.0
1259,529.9434057142856
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,5013.397999999999
1266,0.0
1267,3374.2271428571426
1268,989.7951800000001
1269,7598.316
1270,0.0
1271,5137.442714285715
1272,695.5468866666666
1273,1322.6664714285714
1274,5386.677857142857
1275,0.0
1276,0.0
1277,856.503825
1278,0.0
1279,4104.702
1280,0.0
1281,0.0
1282,3049.2376714285715
1283,59.16156857142857
1284,0.0
1285,12270.130285714287
1286,0.0
1287,7012.183466666666
1288,40.141467142857145
1289,3554.460085714286
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,1229.4509857142857
1295,1216.9214285714284
1296,12992.368428571428
1297,363.75579428571433
1298,0.0
1299,742.5579666666666
1300,17883.30414285714
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,1422.1112714285714
1313,4077.6663999999996
1314,1622.67464
1315,3169.6999142857144
1316,4893.507428571429
1317,3259.9336000000003
1318,0.0
1319,0.0
1320,0.0
1321,1288.7505857142855
1322,0.0
1323,76.37191
1324,33.363060857142855
1325,2179.604142857143
1326,263.2710271428572
1327,0.0
1328,2055.988385714286
1329,0.0
1330,3846.987
1331,201995.0142857143
1332,405.29212333333334
1333,10286.045285714285
1334,1594.806525
1335,96.92832
1336,632.5615799999999
1337,8146.791142857143
1338,0.0
1339,9798.280428571428
1340,28471.68242857143
1341,744.1692285714287
1342,0.0
1343,5386.533200000001
1344,0.0
1345,1480.262585714286
1346,5031.121714285714
1347,361.5828285714286
1348,25520.1825
1349,0.0
1350,3279.9125714285715
1351,6980.212285714287
1352,1864.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,811.7677
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,7142.382
1363,0.0
1364,0.0
1365,0.0
1366,3805.5841142857143
1367,211.43388285714286
1368,0.0
1369,432.95625000000007
1370,1125.0481428571427
1371,0.0
1372,338.86002
1373,0.0
1374,0.0
1375,12913.685571428572
1376,0.0
1377,2183.8264571428567
1378,0.0
1379,1337.0266614285715
1380,1479.8225
1381,3155.0719999999997
1382,0.0
1383,35266.76
1384,3141.714285714286
1385,3707.2598571428566
1386,1884.4896
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,152.35747333333333
1392,0.0
1393,941.0711571428571
1394,2028.5814714285714
1395,0.0
1396,9030.706142857143
1397,0.0
1398,0.0
1399,0.0
1400,1244.7256142857145
1401,0.0
1402,2474.5245000000004
1403,452.3913285714286
1404,3936.487657142857
1405,66.32752857142857
1406,9800.409142857141
1407,0.0
1408,38780.447
1409,1431.6944142857142
1410,26555.420000000002
1411,3633.982785714286
1412,38959.07057142857
1413,2210.1105428571427
1414,48.37151285714286
1415,0.0
1416,110993.28714285714
1417,3141.714285714286
1418,1099.748615
1419,0.0
1420,5335.610000000001
1421,196.10399714285714
1422,0.0
1423,43896.55857142857
1424,8236.799857142858
1425,42.014471428571426
1426,0.0
1427,11845.349428571428
1428,14872.9636
1429,665.3353814285714
1430,126671.19857142857
1431,2977.905833333333
1432,0.0
1433,0.0
1434,0.0
1435,502.08869999999996
1436,198.85272333333333
1437,0.0
1438,1971.1702
1439,0.0
1440,31745.102142857148
1441,0.0
1442,19358.58885714286
1443,8779.202142857142
1444,0.0
1445,480.36352857142856
1446,0.0
1447,3141.714285714286
1448,1924.7017333333333
1449,17184.552
1450,0.0
1451,2424.903757142857
1452,1770.4427714285714
1453,0.0
1454,0.0
1455,0.0
1456,40755.90285714286
1457,3884.637714285715
1458,0.0
1459,2511.3373857142856
1460,53688.306000000004
1461,0.0
1462,3518.665385714286
1463,0.0
1464,0.0
1465,0.0
1466,17108.53214285714
1467,21933.380857142856
1468,22245.07157142857
1469,2793.8701333333333
1470,0.0
1471,0.0
1472,0.0
1473,7897.1655
1474,9469.737142857144
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,1419.1630714285714
1485,0.0
1486,112.11854000000001
1487,3141.714285714286
1488,2417.429166666667
1489,0.0
1490,13850.121428571427
1491,2687.934242857143
1492,0.0
1493,0.0
1494,560.1955971428571
1495,159.0463142857143
1496,994.0541999999999
1497,0.0
1498,0.0
1499,13056.868499999999
1500,0.0
1501,12788.137285714285
1502,0.0
1503,3448.5117857142855
1504,3665.3333333333335
1505,8887.044
1506,3618.307142857143
1507,236.34926285714286
1508,1030.54656
1509,10831.151714285716
1510,33.03178833333333
1511,0.0
1512,966.3040571428571
1513,0.0
1514,0.0
1515,149.9218957142857
1516,0.0
1517,0.0
1518,1372.1584616666667
1519,0.0
1520,0.0
1521,0.0
1522,5879.830571428572
1523,1527.1698999999996
1524,0.0
1525,0.0
1526,1813.2893000000001
1527,356.06597142857146
1528,3790.557285714286
1529,6525.794999999999
1530,467.2294857142857
1531,0.0
1532,0.0
1533,0.0
1534,701.8547833333333
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,111.57763800000001
1547,4695.983857142856
1548,1361.944575
1549,3122.680225
1550,0.0
1551,0.0
1552,1752.4954142857143
1553,79.25764999999998
1554,69.97852
1555,0.0
1556,0.0
1557,4443.3974285714285
1558,561.482192
1559,5296.254571428572
1560,6849.47025
1561,0.0
1562,0.0
1563,333.6216742857143
1564,22133.13185714286
1565,572.0107
1566,40082.930571428566
1567,0.0
1568,4299.966714285714
1569,189243.58714285717
1570,0.0
1571,16786.024
1572,3353.3630000000003
1573,0.0
1574,0.0
1575,2490.2322285714285
1576,2032.0711142857144
1577,16311.758857142859
1578,0.0
1579,98.52008
1580,6557.263285714284
1581,470.0702428571429
1582,0.0
1583,0.0
1584,0.0
1585,3007.1242285714284
1586,573.9978342857142
1587,0.0
1588,0.0
1589,31.0806205
1590,3636.0927999999994
1591,0.0
1592,273.08914285714286
1593,0.0
1594,0.0
1595,0.0
1596,4962.095571428572
1597,10507.703142857144
1598,942.9970857142858
1599,0.0
1600,5081.2826000000005
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,183.56665800000002
1607,0.0
1608,1955.9485857142859
1609,0.0
1610,0.0
1611,32391.066000000003
1612,0.0
1613,1065.142857142857
1614,1918.5411166666665
1615,0.0
1616,0.0
1617,345.3621142857143
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,2013.1392666666663
1623,0.0
1624,8703.701857142856
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,6211.313671428571
1631,0.0
1632,13952.494142857144
1633,0.0
1634,0.0
1635,0.0
1636,6297.007142857142
1637,0.0
1638,14359.394999999999
1639,0.0
1640,1283.9351214285712
1641,1864.0
1642,0.0
1643,144.82157142857142
1644,7632.360857142858
1645,0.0
1646,3568.6224714285713
1647,8855.175999999998
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,482.2078
1653,0.0
1654,0.0
