0.016229041,0.0,0.0,0.010668179,0.023717307000000003,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005865616999999999,0.0,0.0,0.003709845,0.005491639,0.0,0.0,0.0
0.019953738999999998,0.0,0.0,0.0,0.011955124,0.0,0.0,0.0
0.004942267,0.0,0.0,0.003540229,0.006920823,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016585861,0.0,0.0,0.0,0.010593826,0.0,0.0,0.0
0.007903245,0.0,0.0,0.008592077,0.007681864,0.0,0.0,0.006594256
0.004197328,0.0,0.0,0.003760051,0.006742175,0.0,0.0,0.0
0.016172701,0.0,0.0,0.007905470999999999,0.013973846000000002,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016495091,0.0,0.0,0.0,0.018690153,0.0,0.0,0.0
0.43786484,0.0,0.0,0.0,0.57841575,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013070873,0.0,0.0,0.007122523,0.014038159,0.0,0.0,0.0
0.010945604,0.0,0.0,0.0,0.013123481000000001,0.0,0.0,0.0
0.003361618,0.0,0.0,0.00655804,0.004741318,0.0,0.0,0.003128298
0.018845719,0.0,0.0,0.0,0.016478491,0.0,0.0,0.0
0.018845719,0.0,0.0,0.0,0.016478491,0.0,0.0,0.0
0.018845719,0.0,0.0,0.0,0.016478491,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018845719,0.0,0.0,0.0,0.016478491,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010012864,0.0,0.0,0.008129364,0.015699586,0.0,0.0,0.0
0.05233669999999999,0.0,0.0,0.0,0.080373732,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.065826992,0.0,0.0,0.0,0.11704659099999999,0.0,0.0,0.0
0.021384148,0.0,0.0,0.0,0.021998714,0.0,0.0,0.0
0.01687695,0.0,0.0,0.0,0.020941118,0.0,0.0,0.0
0.015487231,0.0,0.0,0.016049761000000003,0.01887952,0.0,0.0,0.0
0.015437151000000001,0.0,0.0,0.015067344,0.023735172000000002,0.0,0.016356803,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020629818,0.0,0.0,0.0,0.024674861,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.003739698,0.00366943,0.0,0.0,0.0
0.021096188,0.0,0.0,0.0,0.019204659,0.0,0.0,0.0
0.013587321999999999,0.0,0.0,0.0,0.017711162,0.0,0.0,0.0
0.011762533,0.0,0.0,0.008646354,0.01514935,0.007943088000000001,0.0,0.0
0.007655976,0.0,0.0,0.0,0.009518365,0.0,0.0,0.0
0.006745146,0.0,0.0,0.004937866,0.005423753000000001,0.0,0.0,0.0
0.002169089,0.0,0.0,0.004769607,0.003462198,0.0,0.0,0.0
0.015318211000000002,0.0,0.0,0.0,0.016635701,0.0,0.0,0.0
0.015318211000000002,0.0,0.0,0.0,0.016635701,0.0,0.0,0.0
