ID,SC,DC,EC,IC,LAC,BC,NC
0,1220000000,4,0.006594011,1.9502518,1.5,186.37032,2
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,12600000000,6,0.021188345,2.194543,0,467.3147,0
5,42500000,3,0.001231271,1.7771568,0,3720.691,0
6,1156743.9,1,0.000203,1.230887,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,283000000,6,0.003179757,2.194543,0,6780.531,0
10,349526.7,2,0.000112,1.5481312,0,6740,0
11,115000000,4,0.002023492,1.9502518,0,6760.573,0
12,381419.44,2,0.000117,1.5481312,0,3372,0
13,0,0,0,0,0,0,0
14,1.5422215,1,0,1.230887,0,0,0
15,160000000,1,0.002389842,1.230887,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,148000000,16,0.002295366,2.6900997,0,12760.417,0
20,19900000,1,0.000843,1.230887,0,0,0
21,120000000,2,0.002070376,1.5481312,0,20.258684,0
22,856706.4,3,0.000175,1.7771568,0,3727.5857,0
23,96400000,2,0.001853951,1.5481312,0,12.242019,0
24,44092.1,1,3.97E-05,1.230887,0,0,0
25,0,0,0,0,0,0,0
26,2920000000,7,0.010205826,2.2839732,0,10917.09,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,79376.82,1,5.32E-05,1.230887,0,0,0
31,336000000,6,0.003463165,2.194543,0,11768.161,0
32,0,0,0,0,0,0,0
33,287.73242,1,3.19E-06,1.230887,0,0,0
34,836000000,7,0.005461147,2.2839732,1.1428572,4748.786,1.7333333
35,13600000000,25,0.02198901,2.8458588,2.32,24131.713,4.688889
36,1.5336895,1,0,1.230887,0,0,0
37,1.5394644,1,0,1.230887,0,0,0
38,0,0,0,0,0,0,0
39,845000000,8,0.00549103,2.358718,0.25,12384.331,0.2857143
40,0,0,0,0,0,0,0
41,89900000,2,0.00179062,1.5481312,0,11.586743,0
42,974000000,4,0.005895325,1.9502518,0.5,205.29381,0.6666667
43,1181206.4,1,0.000205,1.230887,0,0,0
44,331000000,1,0.003438021,1.230887,0,0,0
45,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0
49,839566.3,2,0.000173,1.5481312,1,0,2
50,81600000,2,0.001705652,1.5481312,0,8.607901,0
51,0,0,0,0,0,0,0
52,151000000,5,0.002323217,2.0856957,1.6,141.59717,2
53,5410000000,13,0.013896667,2.6019833,0.9230769,33449.28,2.1595237
54,15000000000,22,0.023133365,2.8058245,1,8902.666,1.5021825
55,2400000000,11,0.009244411,2.523893,1.4545455,17313.832,1.9666667
