ID,SC,DC,EC,IC,LAC,BC,NC
769,1.09E+12,70,0.19684418,3.0576994,16.8,37327.805,37.980576
1411,9.98E+11,87,0.18871959,3.0833678,8.965517,101282.914,24.929964
1396,9.42E+11,88,0.18334885,3.0845826,7.159091,89521.07,23.900375
1397,8.42E+11,73,0.17333952,3.0630748,7.917808,52223.617,18.592693
1400,8.09E+11,57,0.16989188,3.0285292,14.561403,44820.914,25.410791
1672,7.26E+11,53,0.16092142,3.0168762,14.716981,17870.406,26.032854
1674,7.20E+11,73,0.16027129,3.0630748,5.9452057,59949.004,13.317121
924,6.75E+11,68,0.15514414,3.0539188,8.205882,89852.51,17.219463
1724,6.71E+11,62,0.15468244,3.0411277,9.225806,38837.96,19.257322
1533,5.95E+11,75,0.1456366,3.066398,7.0933332,77606.89,22.46644
1395,5.91E+11,98,0.14522865,3.095394,3,157844.38,12.698945
1413,5.88E+11,79,0.14481427,3.0725813,3.6962025,78618.03,10.16586
1689,5.85E+11,66,0.14439298,3.0498755,5.3030305,45466.83,11.324749
1481,5.70E+11,75,0.1425714,3.066398,5.7066665,74749.78,17.547686
385,5.58E+11,41,0.14104784,2.9695385,15.219512,7512.043,19.505184
1715,5.44E+11,45,0.1392676,2.9878874,11.2,11813.923,16.906416
1669,5.22E+11,40,0.13651085,2.9644094,11.75,9057.682,16.0375
1683,4.94E+11,54,0.13279836,3.0199282,5.5185184,29574.465,9.429729
1576,4.81E+11,41,0.13096388,2.9695385,10.682927,17139.975,14.466027
1398,4.26E+11,56,0.123257905,3.0257525,5.428571,35073.004,11.7100315
1692,3.57E+11,31,0.11288719,2.9053981,8.580646,2441.486,9.774465
1473,3.22E+11,53,0.10724687,3.0168762,6.943396,45460.316,14.678794
1260,3.18E+11,30,0.10655877,2.8968945,8.333333,12195.031,9.124503
1622,3.17E+11,92,0.106372364,3.0891821,3.3695652,212225.66,16.28588
1716,3.16E+11,34,0.10622555,2.928182,7.1764708,13351.471,9.105509
723,3.13E+11,31,0.10573677,2.9053981,4.2580647,10558.248,4.508652
1572,3.11E+11,31,0.10538313,2.9053981,7.612903,13441.915,8.51566
401,2.97E+11,41,0.10300743,2.9695385,4.243902,31317.32,5.774181
1550,2.88E+11,89,0.101432666,3.085766,2.2696629,175167.52,10.885686
1309,2.88E+11,27,0.10136248,2.8682554,8.740741,22214.646,9.221001
1534,2.86E+11,46,0.100935176,2.9919918,3.4347825,24904.273,5.0248656
280,2.83E+11,30,0.10038592,2.8968947,9.333333,6609.583,10.937062
1778,2.80E+11,34,0.09984893,2.928182,6,3433.4685,7.49828
492,2.76E+11,30,0.099145055,2.8968947,9.666667,13089.129,11.069565
1730,2.70E+11,37,0.0981331,2.9476323,7.135135,30177.398,9.504327
381,2.70E+11,29,0.098122984,2.8879526,9.5172415,8075.1133,11.535277
474,2.20E+11,27,0.088508785,2.8682554,6.6666665,11362.147,8.006216
1496,2.08E+11,31,0.08608857,2.9053981,4.451613,7981.7163,5.331577
1328,1.99E+11,47,0.0843553,2.9959662,4.0425534,30067.674,10.297939
637,1.98E+11,25,0.08409298,2.845859,3.04,10564.376,3.1778655
318,1.97E+11,26,0.083805755,2.8573916,7.769231,11349.679,8.618333
1493,1.90E+11,21,0.08221564,2.7903757,9.904762,1339.4503,11.3
1558,1.88E+11,23,0.08178049,2.8201451,5.304348,10396.8,5.9733043
866,1.86E+11,59,0.08150534,3.033815,2.4067798,94766.63,6.2681413
1464,1.79E+11,23,0.079794094,2.8201451,5.7391305,3125.9233,6.0314684
1745,1.70E+11,24,0.07781026,2.8334484,4.5833335,2821.289,4.8887353
1588,1.61E+11,28,0.07567339,2.8783822,6,13905.231,7.439441
1678,1.59E+11,46,0.07541979,2.9919918,2.7391305,51207.695,5.5087514
1421,1.56E+11,23,0.07464747,2.8201451,4.521739,5214.598,5.174026
2178,1.56E+11,111,0.07447715,3.1066408,2.4324324,264728.7,21.590773
137,1.54E+11,60,0.07411381,3.0363038,1.2666667,126798.93,3.3533056
2446,1.54E+11,59,0.07407035,3.033815,4.8135595,74867.93,15.133506
739,1.52E+11,22,0.07355498,2.8058245,5.3636365,15563.811,6.1535716
733,1.51E+11,22,0.07338429,2.8058245,7.6363635,7880.649,8.392603
826,1.48E+11,26,0.072722204,2.8573916,4.230769,23195.303,5.644298
1620,1.31E+11,22,0.068452135,2.8058245,4.181818,15046.718,5.335531
468,1.29E+11,61,0.06771804,3.03873,2.2950819,139704.62,7.7436733
82,1.28E+11,29,0.06755868,2.8879523,5.1034484,19905.73,7.584666
2236,1.27E+11,26,0.06740533,2.8573916,3.3076923,20585.465,4.260621
1537,1.27E+11,37,0.06726335,2.9476323,5.189189,28726.877,10.201762
68,1.25E+11,30,0.06681697,2.8968947,3.4,48694.227,3.744739
2022,1.18E+11,23,0.0647691,2.8201451,5.0434785,21228.268,5.921571
2650,1.14E+11,93,0.06367393,3.0902443,2.0860214,199268.55,14.5103245
1023,1.13E+11,20,0.06351792,2.773643,2.7,13627.171,2.878655
1965,1.04E+11,21,0.06088118,2.7903757,3.047619,9413.451,3.4333334
1717,1.01E+11,29,0.060146075,2.8879526,2.413793,26369.951,3.10526
2268,9.79E+10,21,0.059081946,2.7903757,3.8095238,24659.018,4.116667
1671,9.39E+10,21,0.057872694,2.7903757,4.6666665,11347.398,5.6163397
1670,9.24E+10,18,0.057396814,2.735634,4.7777777,13604.298,5.0588236
1713,8.24E+10,32,0.0542219,2.9134123,3.25,24361.506,6.1101637
2689,8.23E+10,16,0.054166403,2.6900997,4.875,9090.746,5.2
2341,8.15E+10,22,0.053900346,2.8058245,3.7272727,26203.508,3.9412088
393,8.13E+10,40,0.05384381,2.9644094,2.25,46368.742,5.6604013
1712,8.11E+10,19,0.053785205,2.7554686,2,24102.195,2.2916667
1465,7.86E+10,34,0.052955765,2.928182,1.2941177,24681.994,2.0630162
1354,7.84E+10,22,0.052871164,2.8058245,5.5454545,6484.863,6.981349
1526,7.77E+10,52,0.052650303,3.0137136,1.2692307,81233.53,3.511109
1728,7.36E+10,14,0.051234085,2.634585,1.4285715,7066.0215,1.5384616
544,7.22E+10,34,0.05075143,2.928182,4,48418.156,6.07317
1500,7.01E+10,48,0.049993202,2.9997933,1.8333334,56661.42,6.1925764
1341,6.87E+10,44,0.049487665,2.9835856,1.6818181,42855.938,5.002624
419,6.62E+10,25,0.048598774,2.8458588,3.28,26775.076,4.3771825
1732,6.53E+10,16,0.048269697,2.6900997,2.5,14022.386,3.126923
1401,6.41E+10,28,0.047834158,2.8783822,5.357143,27195.531,8.73082
858,6.24E+10,13,0.047194008,2.6019833,1.6923077,12289.035,1.8333334
1554,5.98E+10,13,0.04616519,2.6019833,4.3076925,5883.364,4.6666665
328,5.62E+10,26,0.044775248,2.8573916,1.3846154,17015.332,1.8654094
1368,5.60E+10,45,0.04467891,2.987887,5.822222,48911.945,17.415966
1835,5.46E+10,12,0.044117194,2.5653484,1.6666666,3456.0188,1.8181819
1748,5.33E+10,20,0.043582812,2.773643,1.7,4496.5933,2.201462
1513,5.32E+10,18,0.04355381,2.7356343,1.3333334,19889.383,1.4362745
1696,5.31E+10,13,0.04351901,2.6019833,3.5384614,4147.888,3.8333333
1451,5.23E+10,21,0.04320665,2.7903757,2.7619047,15190.315,4.3144336
665,5.15E+10,27,0.04287548,2.8682554,1.4814814,18320.064,2.2271848
1458,5.14E+10,31,0.042821676,2.9053981,2.516129,21374.402,4.8048143
2686,5.14E+10,30,0.042819414,2.8968947,4.9333334,25508.594,9.540913
1905,4.81E+10,17,0.04140772,2.7139726,2.8235295,5926.365,3.0625
794,4.76E+10,12,0.04122255,2.5653481,3.1666667,4473.317,3.4545455
1742,4.61E+10,32,0.04053357,2.9134123,1.1875,55203.94,2.4926856
1531,4.59E+10,19,0.04044089,2.7554686,2.1052632,3258.4968,2.271125
2642,4.50E+10,14,0.040048536,2.6345851,0.71428573,8466.511,0.7692308
1358,4.47E+10,18,0.039932657,2.7356343,0.8888889,6124.9478,1.009024
1711,4.44E+10,16,0.039796133,2.6900997,0.875,16700.625,1.7333333
1823,4.33E+10,19,0.039298985,2.7554684,3.2631578,12209.04,5.198413
545,4.28E+10,23,0.039083518,2.8201451,3.5652175,20133.879,4.709041
1445,4.27E+10,25,0.039013587,2.8458588,2.56,51894.695,5.6559525
1475,4.22E+10,19,0.038788497,2.7554684,1.1578947,19413.809,1.3402778
1477,3.91E+10,14,0.037336595,2.6345851,1.5714285,1799.0911,1.6923077
2283,3.89E+10,22,0.03723055,2.8058245,1.1818181,14407.335,1.6954887
1422,3.74E+10,19,0.036524475,2.7554684,6.4210525,5040.506,7.834127
2441,3.63E+10,19,0.03597853,2.7554684,0.84210527,20120.111,1.2023809
1342,3.61E+10,34,0.03588543,2.928182,1.5294118,28336.375,2.8129265
1418,3.42E+10,13,0.03494917,2.6019833,1.8461539,1356.9902,2
1030,3.36E+10,10,0.034595728,2.476598,3,2792.1807,3.3611112
2444,3.28E+10,27,0.034227293,2.8682554,4.3703704,22664.709,9.332384
1307,3.27E+10,10,0.034167346,2.476598,1.6,1454.9696,1.7777778
1700,3.26E+10,25,0.034123242,2.845859,0.88,49472.08,1.2474748
1356,3.20E+10,12,0.033785854,2.5653481,2.5,4857.523,2.7676768
1291,3.17E+10,20,0.03361017,2.773643,1.3,4268.0024,1.3782895
1610,3.12E+10,18,0.033383437,2.7356343,1.4444444,19217.078,1.6228758
2246,3.12E+10,48,0.033357598,2.9997933,1.125,75462.52,4.157309
1306,3.09E+10,31,0.033194184,2.9053981,0.9032258,34684.95,2.0115738
1544,3.03E+10,27,0.032852713,2.8682554,1.1851852,24721.504,1.730311
1596,3.02E+10,48,0.032810014,2.9997933,2.0416667,85886.46,7.24833
911,3.02E+10,11,0.032795135,2.5238929,1.8181819,2525.9985,2
1377,2.96E+10,74,0.03247324,3.0647502,2.054054,155503.67,15.8035145
1429,2.91E+10,23,0.032193564,2.8201451,0.8695652,15118.18,1.015835
1750,2.89E+10,38,0.032111146,2.9534934,1.4736842,22442.75,2.647831
675,2.77E+10,17,0.0314158,2.7139723,0.23529412,12185.553,0.25
1580,2.75E+10,17,0.031331044,2.7139723,2.7058823,1268.4899,2.8935897
1325,2.58E+10,16,0.030326767,2.6900997,0.875,17054.598,0.93333334
1565,2.45E+10,15,0.029565321,2.6638093,1.8666667,4654.4277,2.4603174
2330,2.44E+10,20,0.029498566,2.773643,1,29931.19,1.102605
2198,2.40E+10,47,0.02925279,2.9959662,0.85106385,63418.168,3.1188798
345,2.37E+10,17,0.029095095,2.7139723,3.0588236,20120.078,3.8541667
1701,2.30E+10,15,0.028625725,2.6638093,4.5333333,2318.0427,5.9398932
2247,2.24E+10,35,0.028257392,2.9349937,0.6857143,29668.08,1.2989806
1962,2.12E+10,21,0.027499335,2.7903757,1.5238096,17037.812,2.6520636
2661,2.02E+10,18,0.026835952,2.7356343,0.44444445,21948.48,0.6779412
1605,1.93E+10,26,0.026235845,2.8573916,0.53846157,13697.427,0.8355123
253,1.92E+10,35,0.026172938,2.9349937,1.8285714,30943.578,3.3493588
2685,1.92E+10,17,0.02616925,2.7139726,5.1764708,7039.151,7.339286
1450,1.86E+10,21,0.025725855,2.7903757,2.1904762,11920.877,3.3944879
1685,1.86E+10,11,0.025723323,2.5238929,1.2727273,7100.458,1.4
1391,1.83E+10,25,0.025564358,2.8458588,4.16,21833.512,6.789321
239,1.83E+10,23,0.025538368,2.8201451,0.7826087,36625.254,1.7890443
687,1.79E+10,16,0.02526219,2.6900997,2.375,17029.445,2.6678572
1757,1.77E+10,13,0.025102759,2.6019833,2.3076923,9106.194,3.3636363
1347,1.76E+10,29,0.025043264,2.8879523,0.9655172,34962.918,2.06506
1770,1.73E+10,9,0.024818081,2.4221265,0.8888889,688.5806,1
1331,1.72E+10,26,0.024785886,2.8573916,1.6153846,24906.459,2.4735081
1511,1.66E+10,22,0.0243022,2.8058245,1.4545455,30049.049,2.284403
191,1.65E+10,9,0.024264676,2.4221265,1.3333334,3373.019,1.5
1590,1.64E+10,23,0.02417199,2.8201451,2.7826087,19556.172,4.356812
1373,1.61E+10,19,0.023962064,2.7554684,1.4736842,19159.875,1.5783731
281,1.58E+10,19,0.023743114,2.7554684,2.3157895,23382.244,2.9843137
1612,1.55E+10,30,0.023543596,2.8968947,3.3333333,45956.465,5.2676897
1089,1.55E+10,18,0.023508968,2.7356343,0.5555556,35570.117,0.5882353
55,1.50E+10,22,0.023133365,2.8058245,1,8902.666,1.5021825
534,1.40E+10,13,0.02238552,2.6019833,0.30769232,6602.389,0.33333334
36,1.36E+10,25,0.02198901,2.8458588,2.32,24131.713,4.688889
1332,1.34E+10,16,0.021867003,2.6900997,4.5,6210.061,5.5738096
1694,1.30E+10,15,0.021533007,2.6638093,2.8,7067.462,3.2142856
1410,1.29E+10,13,0.021477653,2.6019833,0.61538464,7748.914,0.6666667
2687,1.28E+10,17,0.021337176,2.7139726,6.2352943,5014.3604,7.844751
229,1.27E+10,12,0.021248465,2.5653484,1.6666666,2639.2703,2.1636364
1695,1.26E+10,7,0.021226013,2.2839732,1.4285715,847.3226,1.6666666
5,1.26E+10,6,0.021188345,2.194543,0,467.3147,0
2064,1.26E+10,14,0.021185575,2.6345851,1.1428572,5743.726,1.3246753
1693,1.22E+10,5,0.020824432,2.085696,1.2,50.69298,1.5
1703,1.20E+10,8,0.020703722,2.358718,0.25,797.9914,0.30952382
921,1.19E+10,8,0.020645343,2.358718,0.5,2209.2275,0.5714286
1686,1.19E+10,31,0.02060705,2.9053981,2.903226,29830.77,7.1788826
2502,1.18E+10,4,0.020508174,1.9502516,2,4.5895557,2.6666667
231,1.17E+10,8,0.020421203,2.358718,0.5,1217.0837,0.95238096
1593,1.17E+10,17,0.020415261,2.7139726,1.4117647,9912.089,1.6726191
1912,1.16E+10,6,0.020344436,2.1945431,1,212.98232,1.2
2448,1.15E+10,15,0.020243226,2.6638093,5.733333,8390.367,6.904762
1679,1.13E+10,7,0.020076364,2.2839732,0.2857143,3884.1218,0.33333334
1437,1.11E+10,10,0.019941902,2.476598,1.2,11611.773,1.3333334
2726,1.11E+10,17,0.019870015,2.7139723,3.5294118,10979.649,5.3542747
1084,1.07E+10,12,0.019562593,2.5653484,1.1666666,4380.3154,1.2727273
1362,1.07E+10,5,0.019531418,2.085696,0.4,135.03325,0.5
1688,1.06E+10,20,0.019432593,2.773643,4.6,25285.385,6.3770843
834,1.05E+10,19,0.01937814,2.7554686,0.6315789,33428.324,1.4177351
1937,1.05E+10,13,0.01936003,2.6019833,0.15384616,16926.756,0.16666667
2071,1.05E+10,5,0.019337337,2.085696,1.6,4523.5845,2
1111,1.04E+10,4,0.019260028,1.9502516,2,9.964222,2.6666667
963,1.03E+10,6,0.019191545,2.194543,0.33333334,3496.676,0.4
1564,1.03E+10,10,0.019178687,2.476598,1.4,6262.8506,1.5555556
601,9.97E+09,21,0.018853527,2.7903757,0.47619048,37888.797,0.98333335
1327,9.91E+09,20,0.018797858,2.773643,3.7,7975.3257,4.6195874
1385,9.86E+09,14,0.01875194,2.6345851,1,9295.538,2.3461537
1606,9.66E+09,20,0.018562118,2.773643,1.2,23205.838,1.955848
1800,9.64E+09,9,0.018538829,2.4221265,1.1111112,5685.995,1.25
908,9.56E+09,10,0.018468287,2.476598,2,3917.1968,3.561508
1571,9.55E+09,51,0.018454283,3.0104258,0.9019608,95074.16,5.8407774
2097,9.30E+09,16,0.018210787,2.6900997,1.25,8477.286,1.5833334
1581,9.15E+09,15,0.018060746,2.6638093,0,1916.7255,0
2249,8.98E+09,11,0.017901283,2.523893,1.0909091,15678.3125,1.5333333
1359,8.86E+09,12,0.017772257,2.5653481,2,6288.552,3.0681818
1708,8.69E+09,10,0.01760671,2.476598,1.2,5087.6855,1.5555556
2358,8.46E+09,7,0.017375933,2.2839732,0.2857143,791.5636,0.33333334
1762,8.40E+09,12,0.017313097,2.5653484,3.1666667,3333.6465,3.8560605
