ID,SC,DC,EC,IC,LAC,BC,NC
0,1.6E+11,3,0.004328991,1.8051212,0.6666667,90.25708,1
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,5.77E+12,12,0.025954062,2.6239412,0.5,1051.8071,0.54545456
5,5800000000,3,0.000823,1.8051212,0,3505.7031,0
6,864000000,1,0.000318,1.2442644,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,53000000000,7,0.002487201,2.330321,0,9822.313,0
10,51400000,2,7.75E-05,1.5693234,0,6344,0
11,68700000000,5,0.002833576,2.1242962,0,6403.263,0
12,41300000,2,6.94E-05,1.5693234,0,3174,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,40500000000,1,0.002175677,1.2442644,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,22500000000,14,0.001620648,2.6964188,0,19570.342,0
20,2560000000,1,0.000547,1.2442644,0,0,0
21,19200000000,2,0.001498905,1.5693234,0,16.96045,0
22,178000000,3,0.000144,1.8051212,0,3569.2275,0
23,15600000000,3,0.001349891,1.8051212,0,107.94335,0
24,9176574,1,3.27E-05,1.2442644,0,0,0
25,0,0,0,0,0,0,0
26,2.55E+12,11,0.01726766,2.580591,0.72727275,10162.859,1.1
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,7494130.5,1,2.96E-05,1.2442644,0,0,0
31,68500000000,6,0.002828321,2.2373095,0,11070.063,0
32,0,0,0,0,0,0,0
33,33820.207,1,1.99E-06,1.2442644,0,0,0
34,1.64E+11,7,0.004372316,2.330321,1.1428572,4526.8604,1.7333333
35,2.02E+12,22,0.015359446,2.8760476,2.5454545,16398.393,4.5266232
36,1.5421959,1,0,1.2442644,0,0,0
37,1.5413413,1,0,1.2442644,0,0,0
38,0,0,0,0,0,0,0
39,1.61E+11,7,0.004330175,2.330321,0.2857143,8195.409,0.33333334
40,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0
42,2.29E+11,4,0.005169671,1.9839684,0.5,117.47438,0.6666667
43,114000000,1,0.000115,1.2442644,0,0,0
44,64700000000,1,0.00274994,1.2442644,0,0,0
45,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
48,1.5403789,1,0,1.2442644,0,0,0
49,179000000,2,0.000144,1.5693237,1,0,2
50,321000000,1,0.000194,1.2442644,0,0,0
51,0,0,0,0,0,0,0
52,1.43E+11,6,0.004082245,2.2373095,2,310.0423,2.4
53,1.15E+12,14,0.011611867,2.6964188,1.2857143,29212.285,2.6564102
54,4.86E+12,24,0.02381419,2.9050772,1.25,6942.069,1.8238876
55,4.5E+11,11,0.00725117,2.580591,1.6363636,12585.158,2.1111112
56,1.04E+11,4,0.003478997,1.9839684,0.5,941.87103,0.6666667
57,0,0,0,0,0,0,0
58,123000000,1,0.00012,1.2442644,0,0,0
59,0,0,0,0,0,0,0
60,1.12E+11,3,0.003615353,1.8051212,0.6666667,118.497734,1
61,0,0,0,0,0,0,0
62,1.539524,1,0,1.2442644,0,0,0
63,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
