ID,SC,DC,EC,IC,LAC,BC,NC
1672,584.9163,17,0.35574037,2.256064,3.6470587,4435.941,7.99715
1724,388.0653,19,0.28288624,2.284597,1.8947369,15500.869,5.1528416
1715,377.21216,15,0.27937192,2.2213843,2.8,11849.88,5.814899
385,344.63034,12,0.2700872,2.1526554,3.3333333,3383.1646,5.3233404
318,281.58563,10,0.24513535,2.0899396,3.2,2384.1255,4.2575397
1588,215.23747,10,0.21223055,2.0899396,2.2,2494.8765,2.9603174
1730,202.9121,11,0.20379238,2.1234515,2.1818182,4995.6953,3.272619
1341,192.54855,22,0.14840089,2.3190405,0.6363636,23681.121,2.2912087
381,161.32646,8,0.17846297,2.0055525,2.75,1688.0702,3.7142856
1572,155.20734,8,0.17957962,2.0055525,2.25,987.2662,2.5714285
1716,153.98326,9,0.17894885,2.0511034,1.5555556,10440.32,1.75
1387,149.52289,15,0.15705939,2.2213843,1.2,10366.267,2.3482296
280,139.68336,8,0.16397004,2.0055525,2.75,1994.8312,3.7142856
492,134.24603,8,0.1676605,2.0055525,1,1524.0215,1.1428572
1385,132.22855,14,0.15087338,2.201085,1,11677.287,3.3775947
1493,128.80656,5,0.16523586,1.8051243,2.4,268.31223,3
468,126.81346,18,0.1395806,2.2709968,0.33333334,29693.943,1.4875817
1708,116.05215,10,0.14729075,2.0899396,1.2,4926.192,2.5317461
68,105.405556,11,0.142653,2.1234512,0.72727275,6991.896,0.9222222
1596,91.16134,20,0.06772677,2.2970464,0.4,26418.865,1.8752136
1686,79.24444,14,0.08805245,2.201085,0.71428573,13707.281,2.1838827
723,74.64624,4,0.12365523,1.7030028,1.5,7.0595236,2
1590,71.53093,10,0.09891415,2.0899396,0.8,5861.265,0.9444444
1965,67.183815,5,0.117889695,1.8051243,0.8,1360.335,1
474,66.19786,5,0.116500124,1.8051243,0.8,413.4063,1.25
601,58.03352,13,0.08355864,2.1783352,0.15384616,24481.543,2
1565,55.818817,6,0.10349642,1.8859013,0.6666667,5325.1533,0.8
1389,52.541626,4,0.09171942,1.7030028,3,0,4
1750,51.546017,13,0.03829275,2.1783352,0.30769232,11878.699,0.8
1410,48.5057,8,0.088469155,2.0055523,0.25,4924.0786,0.39285713
729,44.785133,6,0.08766153,1.8859013,1,4648.8306,1.25
1465,41.223713,11,0.045242164,2.1234515,0.18181819,6458.643,0.35
1610,35.183903,8,0.06886489,2.0055523,0.25,15088.711,0.2857143
1023,34.521233,5,0.07942125,1.8051245,0.8,1523.9463,1
1558,31.621126,5,0.073888585,1.8051243,0.8,1209.5145,1.75
1678,31.503633,9,0.041435502,2.0511034,0,8375.205,0
834,27.91651,8,0.044176273,2.0055525,0.25,12571.43,1.3333334
1291,27.50466,6,0.053323872,1.8859012,0,4333.931,0
1688,25.316164,7,0.034036055,1.9513891,0.85714287,2877.3892,1.0333333
2341,22.540588,6,0.057348825,1.8859012,0.33333334,2936.8252,0.4
665,19.011583,6,0.028312568,1.8859013,0.33333334,6139.846,0.45
1032,17.805645,5,0.033138424,1.8051243,0,6831.0503,0
908,17.381308,5,0.0462709,1.8051243,0.8,2354.0518,1.5
1593,17.04355,6,0.024650084,1.8859013,0.33333334,6949.929,0.4
1251,16.306442,2,0.050189234,1.3887472,1,0,2
328,14.599552,4,0.024863185,1.7030028,0,660.5345,0
172,14.310044,3,0.044561196,1.5697937,0.6666667,730,1
1762,13.643652,5,0.01365279,1.8051243,1.2,1804.6298,2.5
20,13.323431,9,0.009232262,2.0511036,0,3793.2905,0
2064,13.197655,4,0.03821163,1.7030028,0,2385.711,0
553,13.023881,3,0.02423519,1.5697938,0,214.6245,0
613,13.005647,9,0.00959765,2.0511034,0,7583.8223,0
1157,12.960172,8,0.019417752,2.0055525,0,11379.26,0
1606,12.833218,5,0.029601483,1.8051243,0,3004.0925,0
1484,11.786899,4,0.038671885,1.7030028,0,2203.367,0
85,11.664308,6,0.019280551,1.8859012,0.33333334,3037.4106,0.4
1412,11.427618,6,0.02669198,1.8859013,0,2225.5952,0
2530,10.057265,3,0.03408305,1.5697937,0.6666667,653.0866,1
807,9.855905,7,0.013126181,1.9513891,0.2857143,4501.455,1.3333334
711,9.74431,3,0.025055569,1.5697937,0,2686.5085,0
1800,9.480253,3,0.03464537,1.5697937,0,2401.467,0
1373,9.43825,6,0.010581416,1.8859012,0,4859.339,0
1687,9.319935,2,0.018390547,1.3887473,1,0,2
2240,9.000531,7,0.010814723,1.9513891,0,5780,0
1514,8.970852,4,0.014340067,1.7030028,0,5599.4307,0
1317,8.920861,7,0.007119213,1.9513891,0,4152.916,0
178,8.897184,5,0.009127271,1.8051245,0.4,3701.1438,1
