ID,SC,DC,EC,IC,LAC,BC,NC
0,1220000000,4,0.006593892,1.9484419,1.5,186.37032,2
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,12600000000,6,0.021187998,2.1922524,0,467.3147,0
5,42500000,3,0.001231247,1.7756534,0,3720.691,0
6,1156752,1,0.000203,1.2301643,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,283000000,6,0.003179726,2.1922524,0,6780.531,0
10,349498.78,2,0.000112,1.5469894,0,6740,0
11,115000000,4,0.002023463,1.9484419,0,6760.573,0
12,381424.9,2,0.000117,1.5469894,0,3372,0
13,0,0,0,0,0,0,0
14,1.5429639,1,0,1.2301643,0,0,0
15,160000000,1,0.002389816,1.2301643,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,148000000,16,0.002295357,2.6866612,0,12760.417,0
20,19900000,1,0.000843,1.2301643,0,0,0
21,120000000,2,0.002070407,1.5469894,0,20.258684,0
22,856713.94,3,0.000175,1.7756534,0,3727.5857,0
23,96400000,2,0.001853916,1.5469894,0,12.242019,0
24,44087.92,1,3.97E-05,1.2301643,0,0,0
25,0,0,0,0,0,0,0
26,2920000000,7,0.010205664,2.281493,0,10917.09,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,79376.24,1,5.32E-05,1.2301643,0,0,0
31,336000000,6,0.003463228,2.1922524,0,11768.161,0
32,0,0,0,0,0,0,0
33,287.7479,1,3.19E-06,1.2301643,0,0,0
34,836000000,7,0.005461229,2.281493,1.1428572,4748.786,1.7333333
35,13600000000,25,0.021989029,2.8420117,2.32,24131.713,4.688889
36,1.5420406,1,0,1.2301643,0,0,0
37,1.5421082,1,0,1.2301643,0,0,0
38,0,0,0,0,0,0,0
39,845000000,8,0.005490962,2.3560734,0.25,12384.331,0.2857143
40,0,0,0,0,0,0,0
41,89900000,2,0.001790654,1.5469894,0,11.586743,0
42,974000000,4,0.005895358,1.9484419,0.5,205.29381,0.6666667
43,1181221.6,1,0.000205,1.2301643,0,0,0
44,331000000,1,0.003438044,1.2301643,0,0,0
45,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0
49,839572.06,2,0.000173,1.5469894,1,0,2
50,81600000,2,0.001705693,1.5469894,0,8.607901,0
51,0,0,0,0,0,0,0
52,151000000,5,0.002323245,2.0836265,1.6,141.59717,2
53,5410000000,13,0.013896528,2.5987659,0.9230769,33449.28,2.1595237
54,15000000000,22,0.023133084,2.802085,1,8902.666,1.5021825
55,2400000000,11,0.009244408,2.5208654,1.4545455,17313.832,1.9666667
56,256000000,3,0.003019289,1.7756534,0,474.66104,0
57,0,0,0,0,0,0,0
58,996418.75,1,0.000189,1.2301643,0,0,0
59,0,0,0,0,0,0,0
60,781000000,3,0.005279132,1.7756534,0.6666667,178.37111,1
61,0,0,0,0,0,0,0
62,1784.1055,2,7.97E-06,1.5469894,0,3372,0
63,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
65,379000000,4,0.00367671,1.9484419,0.5,5066.8755,0.6666667
66,0,0,0,0,0,0,0
67,1.25E+11,30,0.066816464,2.8929079,3.4,48694.227,3.744739
68,0,0,0,0,0,0,0
69,120276.734,1,6.55E-05,1.2301643,0,0,0
70,130001.695,2,6.81E-05,1.5469894,1,0,2
71,1790000000,5,0.008001247,2.0836265,0.8,3076.4102,1
72,55137.703,1,4.43E-05,1.2301643,0,0,0
73,46500000,1,0.001288562,1.2301643,0,0,0
74,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
77,750000000,3,0.005171849,1.7756534,0,2080.0664,0
78,151000000,6,0.002321317,2.1922524,0,7241.4062,0
79,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0
81,1.28E+11,29,0.06755834,2.8839908,5.1034484,19905.73,7.584666
82,1750000000,7,0.007897534,2.281493,0.5714286,2562.621,1
83,0,0,0,0,0,0,0
84,6350000000,14,0.015053782,2.6312869,3.4285715,15882.824,4.0034966
85,996418.75,1,0.000189,1.2301643,0,0,0
86,6630707.5,1,0.000486,1.2301643,0,0,0
87,12500000,2,0.000667,1.5469894,0,1434.2662,0
88,641000000,5,0.004782704,2.0836265,0,20237.658,0
89,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0
94,3457114.8,3,0.000351,1.7756534,0,447.9791,0
95,0,0,0,0,0,0,0
96,251008,1,9.46E-05,1.2301643,0,0,0
97,97.42122,1,1.85E-06,1.2301643,0,0,0
98,525000000,2,0.004325935,1.5469894,0,104.08641,0
99,6933.348,1,1.57E-05,1.2301643,0,0,0
100,706000000,1,0.005016645,1.2301643,0,0,0
101,75800000,2,0.001644466,1.5469894,0,44.022293,0
102,0,0,0,0,0,0,0
103,868247.75,1,0.000176,1.2301643,0,0,0
104,1.5426807,1,0,1.2301643,0,0,0
105,1.5423877,1,0,1.2301643,0,0,0
106,0,0,0,0,0,0,0
107,2275.1992,1,9.01E-06,1.2301643,0,0,0
108,56400000,3,0.00141888,1.7756534,0.6666667,345.50348,1
109,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0
112,34942.816,3,3.53E-05,1.7756534,0,6742,0
113,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0
115,86.97096,1,1.74E-06,1.2301643,0,0,0
116,81093.71,2,5.38E-05,1.5469894,0,3372,0
117,8069682,2,0.000537,1.5469894,0,2350.2214,0
118,668503.75,2,0.000154,1.5469894,0,3372,0
119,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0
121,1.5411458,1,0,1.2301643,0,0,0
122,79376.24,1,5.32E-05,1.2301643,0,0,0
123,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0
125,3220000000,5,0.010714471,2.0836265,1.2,756.92126,1.5
126,0,0,0,0,0,0,0
127,301000000,3,0.003276867,1.7756534,0,5845.5474,0
128,401616.78,2,0.00012,1.5469894,0,74.35647,0
129,4852403,3,0.000416,1.7756534,2,0,3
130,4939821.5,4,0.00042,1.9484419,1.5,964.8092,2.3333333
131,5139960,4,0.000428,1.9484419,1.5,479.04044,2.3333333
132,315866.6,1,0.000106,1.2301643,0,0,0
133,0,0,0,0,0,0,0
134,134000000,1,0.002186442,1.2301643,0,0,0
135,0,0,0,0,0,0,0
136,1.54E+11,60,0.07411251,3.031925,1.2666667,126798.93,3.3533056
137,818000000,5,0.005401889,2.0836265,1.2,283.94876,1.5
138,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0
140,2509568,3,0.000299,1.7756534,0,6742,0
141,2620.515,1,9.66E-06,1.2301643,0,0,0
142,612000000,6,0.004671933,2.1922524,1,1373.0753,1.5
143,226000000,4,0.002838695,1.9484419,0.5,3725.2944,0.6666667
144,0,0,0,0,0,0,0
145,12400000,1,0.000665,1.2301643,0,0,0
146,9952105,1,0.000596,1.2301643,0,0,0
147,0,0,0,0,0,0,0
148,1181221.6,1,0.000205,1.2301643,0,0,0
149,28700000,5,0.001011424,2.0836265,0,10169.072,0
150,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0
152,31600000,2,0.001061327,1.5469894,0,3372,0
153,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0
155,212000000,7,0.002748278,2.281493,0.85714287,3739.9373,1
156,4370000000,15,0.01248585,2.6604376,0.93333334,15750.293,2.5174603
157,424847.25,3,0.000123,1.7756534,0,3572.8032,0
158,1.541959,1,0,1.2301643,0,0,0
159,1830000000,13,0.008073427,2.5987659,0.61538464,8981.293,1.1
160,792000000,11,0.005313738,2.5208654,0.18181819,12112.826,0.2
161,337000000,4,0.003465229,1.9484419,0.5,3742.0981,0.6666667
162,287000000,2,0.003200962,1.5469894,0,71.15726,0
163,1147845.1,4,0.000202,1.9484419,0.5,6742,0.6666667
164,273000000,5,0.003121071,2.0836265,1.2,8613.51,1.8333334
165,332000000,2,0.003441636,1.5469894,0,3372,0
166,273000000,4,0.003117919,1.9484419,1.5,5241.51,2
167,10800000,1,0.000621,1.2301643,0,0,0
168,17900000,2,0.0008,1.5469894,0,3372,0
169,0,0,0,0,0,0,0
170,1250000000,7,0.006676201,2.281493,0.5714286,1363.2554,0.6666667
171,1050000000,6,0.006121109,2.1922524,0.33333334,3724.7747,0.4
172,0,0,0,0,0,0,0
173,3150000000,8,0.010593941,2.3560734,1.25,3648.8022,1.8095238
174,336.53604,1,3.46E-06,1.2301643,0,0,0
175,0,0,0,0,0,0,0
176,323953.03,2,0.000107,1.5469894,0,3372,0
177,4050000000,16,0.012019222,2.6866612,2.5,20432.264,6.4333334
178,418000000,9,0.003859037,2.4193375,2,4417.8877,4.2833333
179,1156752,1,0.000203,1.2301643,0,0,0
180,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0
182,1.542701,1,0,1.2301643,0,0,0
183,1.542778,1,0,1.2301643,0,0,0
184,8444098,4,0.000549,1.9484419,2,147.65306,2.8333333
185,0,0,0,0,0,0,0
